varga	eid	n_lemmas	glossed	candidates
AK-2.4	1353	3	1	4.2.3.5:2;6.5.3:2;1.1.2.1:1;1.3.2.4:1;1.5.3:1;1.5.5:1
AK-2.4	1354	3	1	1.5.3:1;1.5.5:1;1.6.1.5:1;2.3.1.5.1:1;2.3.1.8:1;2.6.3.1:1
AK-2.4	1355	1	1	2.1.1.1:1;2.3.1:1;2.3.1.2:1;3.2.1.2:1;3.2.4:1;4.2.1.4:1
AK-2.4	1356	2	1	1.5.3:2;1.5.5:2;5.2.3.1.4:2;5.2.3.4:2;6.2.1.5.1:2;1.5.1:1
AK-2.4	1357	2	1	4.6.2:2;1.2.1:1;1.3.1.5:1;1.5.3:1;1.5.5:1;1.6.4.1:1
AK-2.4	1358	2	1	1.5.3:1;2.6.3.1:1;2.6.5.1:1;3.2.2:1;3.4.1.1.1:1;3.5.2:1
AK-2.4	1359	10	1	1.3.1.1:4;1.5.3:4;1.5.5:2;2.1.4:2;3.2.1.4:2;6.2.1.4.2:2
AK-2.4	1360	1	1	1.5.3:3;1.5.5:2;6.5.3:2;1.6.4:1;1.6.4.1:1;2.5.7.2:1
AK-2.4	1361	4	1	1.5.5:6;6.2.1.4.2:5;6.5.3:3;6.6.1:3;7.2.1.1:3;1.2.2:2
AK-2.4	1362	1	1	2.1.1.1:1;2.3.1:1;2.3.1.2:1;3.2.1.2:1;3.2.4:1;4.2.1.4:1
AK-2.4	1363	5	1	1.1:3;1.5.3:2;2.1.4:2;2.3.3:2;2.3.4:2;3.1:2
AK-2.4	1364	3	1	8.2:1
AK-2.4	1365	2	1	2.1.1.1:1;2.3.1:1;2.3.1.2:1;3.2.1.2:1;3.2.4:1;4.2.1.4:1
AK-2.4	1366	2	1	1.5.3:1;1.6.3:1;2.5.6.4:1;2.6.4.2:1;2.6.4.3:1;2.6.6:1
AK-2.4	1367	2	1	1.2.1.3:3;1.5.3:3;6.3.1.7:3;6.5.3:3;8.3.3.3.4:3;1.6.5:2
AK-2.4	1368	2	1	1.5.3:3;1.5.5:3;2.1.1.1:2;2.1.4:2;4.1.9.9:2;6.2.1.7.1:2
AK-2.4	1369	1	0	
AK-2.4	1370	1	1	1.2.1.1:1;1.3.1.1:1;1.5.3:1;1.5.5:1;2.1.2:1;4.2.3.5:1
AK-2.4	1371	2	1	2.1.3.1:4;7.3.4.1:4;1.5.5:3;8.2:3;1.5.1:2;1.6.2:2
AK-2.4	1372	2	1	1.1.3.1:2;8.5.2.8:2;1.3.1.3:1;1.5:1;1.5.5:1;4.1.4:1
AK-2.4	1373	5	1	9.2.3.2:5;1.6.4.1:3;2:3;2.5.6:3;3.1:3;4.6.2:3
AK-2.4	1374	1	1	3.4:2;3.5.2.2:2;7.3.1:2;1.5.5:1;1.6.1.2:1;2.6.1.5:1
AK-2.4	1375	1	1	1.5.1:1;2.6.1.1:1;2.6.1.5:1;3.4.1.1.5:1;4.2.1.4:1;4.5.3.4:1
AK-2.4	1376	1	1	1.6.1.8:1
AK-2.4	1377	1	0	
AK-2.4	1378	1	1	1.1.1.3:1;1.2:1;1.2.1:1;1.2.2.1:1;1.3.1.5:1;1.6.4.1:1
AK-2.4	1379	1	1	1.2.1.6:1;1.5:1;1.5.1:1;1.5.3:1;1.6.1:1;1.7.1:1
AK-2.5	1380	14	1	8.3.3.3.4:6;2.1.4:5;4.1.2:5;4.1.9.9:5;1.5.3:4;1.5.6:4
AK-2.5	1381	3	1	1.6.1.1.2:5;8.4.6.5.3:2;1.3.2:1;1.6.3:1;2.6.4.2:1;2.6.4.3:1
AK-2.5	1382	2	1	1.6.1.1.2:2;1.6:1;1.6.1:1;1.6.1.1:1;1.6.4:1;3.2.2.1:1
AK-2.5	1383	12	1	1.6.2:5;2.1.2:4;6.3.1.4:4;6.7.7:4;1.5.3:3;1.6.1:3
AK-2.5	1384	9	1	1.5.5:3;1.2.1.6:2;1.5:2;1.5.6:2;1.6.1:2;1.6.1.1.1:2
AK-2.5	1385	4	1	1.1.1:1;1.1.3:1;1.6.1.1.1:1;1.6.1.1.2:1;1.6.4:1;2.1.1.1:1
AK-2.5	1386	3	1	4.8.3.7:2;5.2.1.3:2;6.7.1:2;1.2.2.3:1;1.5.5:1;1.6.1.1.3:1
AK-2.5	1387	5	1	1.1:2;1.6.1.1.3:2;1.1.1:1;1.1.2:1;1.1.3:1;1.2.3.3:1
AK-2.5	1388	10	1	4.3.5.5:2;6.3.1.1:2;8.3.5:2;1.1.3.1:1;1.2.1.3:1;1.2.1.4:1
AK-2.5	1389	5	1	4.2.6.2:3;6.7.5:3;1.6.1.1.2:2;2.1.1.1:2;2.1.1.5:2;2.3.1:2
AK-2.5	1390	4	1	1.6.1.3.2:2;1.1:1;1.6.6:1;2.1.1.1:1;2.1.4:1;2.3.1:1
AK-2.5	1391	2	1	4.8.3.7:8;1.5.5:7;1.2.1.5:5;2.1.6:4;2.5.3:4;2.5.6.1:3
AK-2.5	1392	3	1	4.8.3.7:2;1.2.1.5:1;1.5.5:1;1.6.1.1.4:1;1.6.2:1;1.6.2.1:1
AK-2.5	1393	2	1	1.6.1.1.3:2;1.1.3.1:1;4.2.6.1.2:1;4.8.3.6:1;6.3.1:1;6.3.1.7:1
AK-2.5	1394	3	1	1.6.1.2:4;1.6.1.1.2:3;6.3.1:3;4.2.8:2;4.3.6.4:2;6.3.6:2
AK-2.5	1395	5	1	1.6.1.1.3:4;2.1.4:4;7.5.9:4;1.1.1.3:3;1.5.5:3;1.6.1:3
AK-2.5	1396	1	1	1.1:1;1.6.1.1.3:1;2.1.4:1;3.5.1.4.2:1;4.1.2:1;4.1.9.9:1
AK-2.5	1397	1	1	1.1:1;1.6.1.1.3:1;2.1.4:1;4.1.2:1;4.1.9.9:1;4.2.6.1.2:1
AK-2.5	1398	7	1	2.1.4:5;1.5.3:4;1.5.5:4;1.6.1.1.3:4;1.6.2:3;2.5.3:3
AK-2.5	1399	1	1	2.1.1.1:2;2.1.4:2;4.1.2:2;4.1.9.9:2;4.2.6.1.2:2;1.1:1
AK-2.5	1400	1	1	1.6.1:2;1.6.1.1.2:2;4.7.9.5:2;4.8.2.8:2;1.6:1;1.6.1.1:1
AK-2.5	1401	1	1	1.6.1.1.3:2
AK-2.5	1402	1	1	1.6.1.1.3:2;2.1.4:1;2.3.1:1;2.5.6:1;3.1.2.2:1;3.2.6.2:1
AK-2.5	1403	1	1	3.5.4.4:2;4.1.2:2;4.2.6.1:2;4.3.4.2.1:2;4.3.4.3.1:2;4.8.1.1:2
AK-2.5	1404	1	1	
AK-2.5	1405	1	1	1.5.5:1;1.6.1.1.3:1;1.6.2:1;1.6.7:1;2.1.1.2:1;3.3.3.8:1
AK-2.5	1406	1	1	1.1.3.3:2;2.1.1.1:2;2.1.4:2;8.3.3.3.1:2;1.1.3.1:1;1.1.3.4:1
AK-2.5	1407	1	1	1.6.1.1.3:2;4.1.9.9:2;5.3.6:2;1.1:1;1.6.2:1;2.1.1.1:1
AK-2.5	1408	1	1	1.6.1.1.3:1;1.6.3.1:1;2.1.1.1:1;2.1.1.5:1;2.1.4:1;2.5.3:1
AK-2.5	1409	1	1	1.6.1.1.3:2;2.1.5:2;8.3.3.3.4:2;1.1.1:1;1.1.3:1;1.5.1:1
AK-2.5	1410	1	1	1.6.1.7:2;1.6.4.1:2;1.1.1.3:1;1.2.1.6:1;1.2.2.1:1;1.5:1
AK-2.5	1411	1	1	1.6.1.1.3:4;1.6.1:3;1.1.1.1:2;1.1.1.3:2;1.2.1.6:2;1.5:2
AK-2.5	1412	1	1	1.1:2;2.6.2.3:2;4.8.3.6:2;4.8.3.7:2;6.6:2;8.1.6.1:2
AK-2.5	1413	1	1	1.6.1.1.3:3;4.8.3.7:2;6.3.1.7:2;8.1.6.1:2;9.2.3.2:2;1.2.1.1:1
AK-2.5	1414	1	1	2.1.4:3;1.1:2;1.6.1.2:2;1.6.3.1:2;3.4.1.1:2;4.1.2:2
AK-2.5	1415	1	1	1.1.2:1;1.1.3:1;1.2.1.5:1;1.3.1.4:1;1.3.3:1;1.6:1
AK-2.5	1416	1	1	1.1.1.3:1;1.3.1.3:1;1.5.5:1;1.5.6:1;1.6.1.1.1:1;1.6.1.1.3:1
AK-2.5	1417	1	1	1.1.1.3:2;1.6.1.1.4:2;1.1.1.1:1;1.1.1.2:1;1.6.1.1.3:1;2.1.1.1:1
AK-2.5	1418	1	1	1.6.1.1.3:6;1.6.1:4;2.5.3:4;4.7.9.5:4;6.3.1:4;6.3.1.7:4
AK-2.5	1419	8	1	1.6.1.1.2:4;6.6.6:4;1.1.3.4:3;1.6.1.1.4:3;6.2.8:3;7.8.6:3
AK-2.5	1420	2	1	1.2.1.1:2;1.5.3:2;1.6.1.1.4:2;7.5.9.1:2;8.2.5.1:2;1.3.1.3:1
AK-2.5	1421	2	1	1.6.1.3.2:2;1.1.3.1:1;7.3.5:1;7.3.7.2:1;7.5.4:1;8.3.1.5:1
AK-2.5	1422	2	1	1.6.1.3.2:1;2.1.7:1;4.1.9:1;6.5.1.1:1;6.9:1;7.2.1.6:1
AK-2.5	1423	4	1	6.6.1:3;1.5.5:2;1.6.2:2;1.1.3:1;1.1.3.3:1;1.2.3.1:1
AK-2.5	1424	2	1	1.6.1.7:4;1.6.1:2;1.6.1.8:2;1.6.1.9:2;1.2.2.1:1;1.6.1.1.2:1
AK-2.5	1425	2	1	1.5.3:1;1.6.1.1.3:1;2.5.2:1;4.2.6.1.2:1;4.8.3.6:1;6.2.5.2:1
AK-2.5	1426	2	1	1.1.1:1;1.1.1.1:1;1.1.3:1;1.6.1.1.2:1;1.6.1.8:1;1.6.2:1
AK-2.5	1427	3	1	1.6.1.7:2;1.6.4:2;6.4.4:2;1.1:1;1.1.1:1;1.1.1.1:1
AK-2.5	1428	3	1	1.6.1.2:4;2.3.2.3:2;3.5.1.1:2;3.5.3.1:2;4.3.1.1:2;6.3.6:2
AK-2.5	1429	3	1	1.6.1.2:4;1.6.3:2;4.8.3:2;1.1.3.2:1;1.2.1.1:1;1.5.5:1
AK-2.5	1430	8	1	1.5.5:3;6.2.1.4.2:3;1.2.1.1:2;1.6.2:2;2.1.5:2;4.2.6.1.1:2
AK-2.5	1431	2	1	1.5.3:1;1.6.1.2:1;1.6.1.7:1;1.6.6:1;2.3.2.4:1;2.4.1:1
AK-2.5	1432	2	1	2.6.6:1;3.4:1;4.4.4.4:1;4.4.4.6:1;4.7.6.1:1;4.7.7.3:1
AK-2.5	1433	2	1	1.6.1.2:2;1.2.2.3:1;1.5.1:1;1.6.3:1;1.6.3.1:1;2.6.5.2:1
AK-2.5	1434	2	1	1.1:1;1.5.3:1;1.6.1.2:1;2.6.2.3:1;5.2.3.1.4:1;6.2.1.5.1:1
AK-2.5	1435	3	1	4.6.2:3;1.3.1.5:2;1.6.1.7:2;2.1.4:2;4.1.4:2;4.6.7:2
AK-2.5	1436	2	1	1.6.1.2:1
AK-2.5	1437	3	1	1.1.3.3:2;1.6.3:2;1.1.3.1:1;1.1.3.2:1;1.1.3.4:1;1.2.1.3:1
AK-2.5	1438	4	1	1.6.1.2:2;1.6.1.3.2:2;1.6.7:2;8.3.3.3.4:2;1.2.1.5:1;1.2.1.6:1
AK-2.5	1439	2	1	1.6.1.2:3;7.7.7:2;1.1.1.3:1;1.2.2.1:1;1.2.3.2:1;1.6.6:1
AK-2.5	1440	1	1	1.6.1.2:2;1.6.3:1;1.6.7:1;2.6.4.2:1;2.6.4.3:1;4.1.9.1.5:1
AK-2.5	1441	1	1	1.6.1.2:1;1.6.3:1;2.6.4.2:1;2.6.4.3:1;4.1.9.1.5:1;8.4.6.5.1:1
AK-2.5	1442	1	1	1.6.1.2:2;1.6.3:1;1.6.7:1;2.6.4.2:1;2.6.4.3:1;4.1.9.1.5:1
AK-2.5	1443	2	0	
AK-2.5	1444	2	1	1.6.1:1;1.6.1.2:1;1.6.1.7:1;1.6.1.9:1;2.1.1.1:1;2.3.1:1
AK-2.5	1445	4	1	1.5.1:2;1.6.1.2:2;1.6.4.3:2;2.5.6.1:2;1.1:1;1.2.1.6:1
AK-2.5	1446	13	1	1.6.1.2:3;2.1.1:3;2.5.3:3;2.5.6.1:3;3.5.1.2:3;4.8.3.7:3
AK-2.5	1447	2	1	1.6.1.2:1;1.6.1.3.1:1;1.6.7:1;4.3.5.5:1;6.3.1.4:1;8.3.3.3.2:1
AK-2.5	1448	2	1	1.6.1.2:2;1.1.3.2:1;1.2.3.3:1;2.3.1.5:1
AK-2.5	1449	2	1	1.6.1.2:2;1.6.2:1;2.1.1.1:1;2.3.1:1;2.3.1.1:1;2.5.2.2:1
AK-2.5	1450	2	1	1.6.1:1;1.6.1.2:1;1.6.1.5:1;1.6.1.7:1;3.4.1.4.1:1;3.4.1.4.2:1
AK-2.5	1451	2	1	2:2;2.4:2;4.6.2:2;8:2;1.1.3.2:1;1.2.1:1
AK-2.5	1452	2	1	1.6.1.2:2;8.2.1:2;8.2.2.3:2;1.3.2.4:1;2.3.1.4:1;2.5.2:1
AK-2.5	1453	2	1	4.3.5.5:4;1.6.1.2:2;3.2.1.3:2;1.2.1.5:1;1.2.2.3:1;1.2.2.4:1
AK-2.5	1454	2	1	1.3.1.1:2;1.6.1.2:1;3.5.1.4.2:1;6.1.2:1;7.2.3:1;7.2.3.3.1:1
AK-2.5	1455	4	1	7.2.4.1.1:4;1.6.1.2:3;4.2.3:3;4.8.3.7:3;4.2.6.2:2;4.2.6.2.1:2
AK-2.5	1456	2	1	1.1:2;1.6.1.2:2;8.3.3.3:2;1.1.1:1;1.1.3.2:1;1.4.2:1
AK-2.5	1457	2	1	1.6.1.2:2;1.3.1.1:1;1.6.4.3:1;2.1.1.1:1;2.3.2.3:1;2.3.2.4:1
AK-2.5	1458	4	1	1.6.1.2:5;7.2.4.1.1:3;1.3:2;1.5:2;1.5.3:2;1.5.5:2
AK-2.5	1459	1	1	1.6.1.2:3;1.6.2.1:1;2.1.3.2:1;2.1.4:1;2.1.5:1;2.3.2.3:1
AK-2.5	1460	1	1	2.3.1:5;2.1.1.1:4;2.1.4:3;4.2.6.1.2:3;1.6.1.1.3:2;1.6.2:2
AK-2.5	1461	1	1	1.6.1.3.1:1;4.3.5.5:1
AK-2.5	1462	3	1	1.3:1;1.5:1;1.5.3:1;1.6.1:1;1.6.1.2:1;1.6.1.5:1
AK-2.5	1463	2	1	2.1.1.1:1;2.3.1:1;2.3.1.2:1;2.6.2.3:1;2.6.4.2:1;2.6.5.2:1
AK-2.5	1464	1	1	1.5.5:1;1.6.1.2:1;1.6.1.7:1;4.2.8:1;4.3.6.4:1;5.2.3.1.1:1
AK-2.5	1465	1	1	1.6.1.2:1;4.2.8:1;4.3.6.4:1;6.3.1:1;6.3.6:1
AK-2.5	1466	2	1	
AK-2.5	1467	2	1	1.3.1.3:1;1.6.1.7:1
AK-2.5	1468	3	1	1.5.3:3;1.1:2;1.6.1.7:2;2.1.4:2;8.3.3.3.4:2;1.2.1.1:1
AK-2.5	1469	2	1	4.1.9.1.2:1
AK-2.5	1470	2	1	1.6.1.7:3;1.6.3.1:2;1.6:1;1.6.1.2:1;1.6.3:1;2.1.1.1:1
AK-2.5	1471	2	1	1.6.1.7:2;1.6.2.4:2;1.6.4:2;2.1.1.5:2;2.3.1:2;2.5.3:2
AK-2.5	1472	1	1	1.2.2.1:1;1.6.1.7:1;1.6.2.1:1;1.6.4.1:1;2.6.4.2:1;4.8.2:1
AK-2.5	1473	2	1	1.5.5:1;1.6.1.2:1;1.6.1.7:1;4.2.8:1;4.3.6.4:1;5.2.3.1.1:1
AK-2.5	1474	4	1	1.6.1.7:1;1.6.4.3:1;4.2.6.2:1;5.3.6:1;6.6.1:1;7.2.4.1.1:1
AK-2.5	1475	2	1	1.6.1.7:3;1.5.1:1;1.5.3:1;1.6.3:1;2.5.3:1;2.6.4.1:1
AK-2.5	1476	2	1	1.1.1:2;8.3.3:2;1.1.3:1;1.6.1.7:1;1.6.4:1;3.4.1.2:1
AK-2.5	1477	15	1	1.6.1.7:4;1.6.3:3;3.4.1.1:3;4.3.3:3;6.4.4:3;1.3.1.3:2
AK-2.5	1478	9	1	1.6.1.2:4;2.1.5:4;4.8.3.7:4;6.7.8:4;1.3.2.2:3;1.3.2.4:3
AK-2.5	1479	1	1	1.6.1.2:1;1.6.4.3:1;1.6.7:1;2.1.1.1:1;2.3.2.3:1;2.5.6.1:1
AK-2.5	1480	2	1	1.1:4;2.1.4:4;1.1.1.3:3;4.1.2:3;4.1.9.9:3;1.1.1:2
AK-2.5	1481	2	1	2.1.5:5;4.8.3.7:4;6.7.8:4;1.3.2.4:3;2.1.1.5:3;4.6:3
AK-2.5	1482	2	1	2.1.5:4;1.6.2:3;1.1.1.3:2;1.3.2.4:2;2.1.1.5:2;4.6:2
AK-2.5	1483	27	1	1.6.1.2:7;1.1:6;1.1.3:3;1.6.1:3;4.3:3;4.8.3.6.3:3
AK-2.5	1484	1	1	4.3.5.5:3;6.8.9.2:3;1.6.1.2:1;2.1.1.1:1;2.3.1:1;2.3.1.2:1
AK-2.5	1485	1	1	1.6.1:3;1.6.1.2:3;1.5:2;1.5.3:2;1.2.1.6:1;1.3:1
AK-2.5	1486	1	0	
AK-2.5	1487	1	1	1.1.1.2:1;1.6.4.1:1;2.1.1.1:1;2.3.1:1;2.3.1.2:1;3.2.1.2:1
AK-2.5	1488	1	1	1.6.1.2:1;1.6.6:1;3.2.5.5:1;3.6.2:1;4.2.2.1:1;4.2.4:1
AK-2.5	1489	1	1	1.2.1.5:1;1.2.1.6:1;1.5:1;1.5.3:1;1.6.1:1;1.6.1.2:1
AK-2.5	1490	1	1	1.1.3.1:1;1.1.3.2:1;1.1.3.4:1;2.1.1.1:1;2.3.1:1;2.3.1.2:1
AK-2.5	1491	1	0	
AK-2.5	1492	1	1	1.5.5:3;1.5.3:1;1.5.6:1;1.6.4:1;1.6.4.1:1;2.1.7:1
AK-2.5	1493	1	0	
AK-2.5	1494	1	1	1.6.1.2:1;1.6.3:1;1.6.3.1:1;2.6.5.2:1;4.2.7:1;5.3.2:1
AK-2.5	1495	1	1	1.4:1;1.6.1.2:1;2.6:1;3.2.5.1:1;3.4.2.4:1;4.3:1
AK-2.5	1496	1	1	1.6.1.2:1;3.4.2.4:1
AK-2.5	1497	6	1	1.6.2.1:4;4.8.3.7:3;6.5.2:3;8.1.6.1:3;1.1.3.4:2;1.2.3.3:2
AK-2.5	1498	2	1	1.6.2.1:3;1.2.3.3:2;1.5.5:2;4.2.6.2.1:2;4.8.3.7:2;8.4.1:2
AK-2.5	1499	2	1	1.3.1.3:1;1.6.1.1.3:1;1.6.1.2:1;1.6.1.5:1;1.6.2:1;1.6.2.1:1
AK-2.5	1500	3	1	1.6.1.2:2;1.6.1.7:2;1.6.6:2;4.8.3.6.3:2;1.6.4.1:1;4.2.2.2:1
AK-2.5	1501	3	1	1.5.5:5;5.1:4;6.7.7:4;8.2.5.1:4;2.1.6:3;2.1.8.3:3
AK-2.5	1502	2	1	6.5.1.1:7;8.3.7.7.1:5;9.2.3.2:5;3.2.6.2:4;4.5.3.4:4;7.1.2:4
AK-2.5	1503	7	1	2.6.4.2:5;1.6.3:4;4.1.2:4;2.6.4.1:3;2.6.4.5:3;2.6.5.1:3
AK-2.5	1504	3	1	2.6.1.2:3;7.5.2:3;2.6.1:2;2.6.2:2;4.1:2;4.2.3:2
AK-2.5	1505	3	1	8.1.1.1.2:6;8.1.1.5:5;2.6.1:4;2.6.1.2:4;4.2.3:4;4.2.3.3:4
AK-2.5	1506	22	1	4.2.1.7:13;7.5.1:13;7.2.5.4:12;8.1.3.3:11;8.2:10;4.2.1:9
AK-2.5	1507	1	1	4.2.1.7:4;4.8.3.6.1:4;3.6.2:3;4.2.1.8:3;7.5.1:3;8.1.3.3:3
AK-2.5	1508	2	1	2.1.4:1;3.2.1.1:1;3.2.6.2:1;3.3.1.1:1;3.3.1.4:1;3.3.2:1
AK-2.5	1509	1	1	7.2.5.4:7;1.6.4.1:6;1.6.6:6;4.2.1.7:6;7.5.1:6;7.5.7:5
AK-2.5	1510	1	1	4.2.1.7:5;8.2:4;8.2.5.1:4;1.6.4.1:3;1.6.6:3;7.2.5.4:3
AK-2.5	1511	1	1	2:2;4.6.2:2;8.2.5.1:2;1.5.5:1;1.6:1;1.6.1:1
AK-2.5	1512	1	1	4.2.1.5:5;4.2.1.7:4;4.2.1.8:4;1.6.1:3;4:3;4.1:3
AK-2.5	1513	1	1	4.2.1.7:3;7.5.1:3;1.6.6:2;4.2.1.5:2;6.3.1.2:2;6.5.1:2
AK-2.5	1514	4	1	8.2:8;7.5.1:7;7.5.7:6;8.2.5.1:6;9.2.3.2:6;4.2.1.7:5
AK-2.5	1515	1	1	4.1.9.9:2;1.4.1:1;1.5.5:1;1.6.1.2:1;1.6.3.1:1;2.1.1.1:1
AK-2.5	1516	1	1	1.6.1.2:2;1.6.1.7:1;1.6.6:1;2.6.2:1;2.6.6.4:1;3.4.2.1:1
AK-2.5	1517	1	1	1.2.3.3:1;1.6.1.2:1;1.6.2.1:1;1.6.7:1;3.5.1.4.2:1;4.8.3.7:1
AK-2.5	1518	1	1	1.5.3:1;1.6.1.2:1;3.2.1.3:1;3.2.5.5:1;3.5.1.4.2:1;6.1.2:1
AK-2.5	1519	2	1	1.6:1;1.6.1:1;1.6.1.1:1;1.6.1.7:1;4.7.9.5:1;4.8.2.8:1
AK-2.6	1520	11	1	2:6;4.3:4;1.2:3;1.6.4.1:3;1.7:3;2.6.5.1:3
AK-2.6	1521	11	1	1.6.3:5;2.6.5.2:5;1.6.3.1:3;2.6.4.2:3;1.6:2;1.6.1:2
AK-2.6	1522	1	1	1.1.3.1:1;1.2.1.5:1;1.3.1.4:1;1.5.5:1;1.6.1.1.3:1;2.1.3:1
AK-2.6	1523	1	1	1.6.1.1.2:1;2.3.2.3:1;2.6.6.8:1;3.2.1.1:1;3.4.2.4:1;3.4.2.4.3:1
AK-2.6	1524	1	1	3.2.1.1:1;3.4.2.4:1;3.4.2.4.3:1;4.3.1.3.2:1;4.3.2.2:1;4.4.3.4:1
AK-2.6	1525	1	0	
AK-2.6	1526	1	1	1.6.3:1;2.1.1.1:1;2.3.1:1;2.3.1.2:1;2.3.1.4:1;2.5.4.3:1
AK-2.6	1527	1	1	2.1.1.1:1;2.3.1:1;2.3.1.2:1;2.6.1:1;3.2.1.2:1;3.2.4:1
AK-2.6	1528	1	1	3.4.1.1:2;1.1.1.3:1;1.2:1;1.2.1:1;1.2.2.1:1;1.3.1.5:1
AK-2.6	1529	1	1	1.6.2:1;2.1.1.1:1;2.1.1.4:1;2.3.1:1;2.3.1.2:1;2.5.3:1
AK-2.6	1530	1	1	2.1.2:1;2.1.6:1;4.2.1.7:1;8.1.3.1:1;8.2:1;8.2.3.2:1
AK-2.6	1531	1	1	1.6:1;1.6.1:1;1.6.1.1:1;2.1.1.1:1;2.3.1:1;2.3.1.2:1
AK-2.6	1532	1	1	1.6.3:1;2.1.1.1:1;2.3.1:1;2.3.1.2:1;2.5.7.3:1;2.6.2.3:1
AK-2.6	1533	1	1	2.1.5:2;4.3.1.1:2;8.3.3.2:2;1.1:1;1.1.1:1;1.1.3.2:1
AK-2.6	1534	2	1	1.6.7:1
AK-2.6	1535	4	1	1.6.2:1;1.6.2.1:1;1.6.2.4:1;2.1.2:1;2.1.6:1;2.3.1.5.1:1
AK-2.6	1536	1	1	1.6.1.1.3:2;1.6.1.7:1;1.6.7:1;2.1.1:1;2.1.1.1:1;2.3.1:1
AK-2.6	1537	1	1	1.6.1.3.1:1;1.6.3:1;2.6.1:1;4.3.2:1;4.3.5.5:1;4.4.3.1:1
AK-2.6	1538	7	1	4.1.1:3;4.1:2;6.5.2:2;1.1.1:1;1.2.1.3:1;1.6:1
AK-2.6	1539	2	1	4.1.9:3;6.5.1.1:3;1.6.1:2;4.1.9.1.4:2;4.1.9.8:2;2.1.7:1
AK-2.6	1540	4	1	2.1.4:2;2.5.6.1:2;4.2.6.2:2;4.3.7:2;1.1.3:1;1.2.2.1:1
AK-2.6	1541	3	1	2.6.1:2;4.1.9.2.1:1
AK-2.6	1542	3	1	2.6.1:1;2.6.4.2:1;2.6.4.3:1;2.6.5.2:1;3.1.2.2:1;3.2.6.1:1
AK-2.6	1543	2	1	2.3.2.3:2;1.1.3:1;1.6.1:1;2.1.1:1;2.3.3:1;3.3.3.2:1
AK-2.6	1544	2	1	2.6.4.5:3;2.6.5.2:3;3.5.4.5:3;2.1.1.1:2;2.6.1.3:2;2.6.4.2:2
AK-2.6	1545	3	1	2.1.8.1:2;2.6.4.3:2;3.2.3.2:2;4.6.7:2;4.6.7.1:2;1.1:1
AK-2.6	1546	2	1	1.5.5:1;1.6.2:1;2.1.1.1:1;2.1.2:1;2.1.3.3:1;2.1.8.1:1
AK-2.6	1547	2	1	2.6.4.2:4;2.6.4.3:3;4.1.2:3;1.1:2;1.6.3:2;2.5.7.2:2
AK-2.6	1548	3	1	1.6.3:2;2.6.1:2;2.6.2:2;4.1:2;1.3.1.3:1;1.5.1:1
AK-2.6	1549	2	1	2.6.1:2;2.1.7:1;2.6.1.3:1;2.6.3.1:1;2.6.5.1:1;3.2.5.4:1
AK-2.6	1550	2	1	6.8.1.4:1;6.8.1.5:1
AK-2.6	1551	2	1	1.1.1:1;1.1.3:1;1.6.1.1.3:1;1.6.7:1;3.3.3.8:1;3.4.2.4:1
AK-2.6	1552	1	1	4.2.6.2:2;1.1.2.1:1;1.2.1.1:1;1.2.1.5:1;1.2.1.7:1;1.4:1
AK-2.6	1553	8	1	1.6.4.1:2;2.1.1.1:2;2.6.2.3:2;1.1.1.3:1;1.2:1;1.2.1:1
AK-2.6	1554	1	0	
AK-2.6	1555	1	1	2.6.1:1;4.1.9.2.1:1;4.1.9.3:1
AK-2.6	1556	2	1	1.2.1:1;1.3.1.3:1;1.3.1.5:1;1.5.5:1;1.6.1:1;1.6.1.7:1
AK-2.6	1557	3	1	3.5.3.1:2;4.1:2;4.1.1:2;1.6.1.7:1;1.6.1.8:1;2.1.1.1:1
AK-2.6	1558	2	1	2.6.1:2;4.1.9.2.1:1
AK-2.6	1559	2	1	6.3.1.1:2;1.6.1.1.3:1;1.6.7:1;2.1.1.1:1;2.1.3.2:1;2.3.1:1
AK-2.6	1560	2	1	3.2.1.3:5;3.4.1.1.5:3;8.5.2:3;2.3.1:2;3.1.1:2;3.2.1:2
AK-2.6	1561	2	1	3.2.1:2;3.2.1.3:2;3.2.4:1;3.2.5.4:1;3.3.2.1:1;3.4.2.4.1:1
AK-2.6	1562	1	1	4.1.4.1:1;5.2.1.2:1;6.8.6.1:1;7.8:1;7.8.3:1;8.1.1.2:1
AK-2.6	1563	1	1	4.1.4.1:1;5.2.1.2:1;6.8.6.1:1;7.8:1;7.8.3:1;8.1.1.2:1
AK-2.6	1564	2	1	1.6.1.1.3:1;1.6.7:1;2.1.8.1:1;2.3.2.3:1;2.4.4:1;2.6.1.2:1
AK-2.6	1565	2	1	2.6.2.3:1;2.6.5.2:1;4.1.1.1:1;4.1.4.1:1
AK-2.6	1566	2	1	4.1.4.1:1;4.8.3.6:1
AK-2.6	1567	2	1	3.2.2:1;3.5.2:1;3.6:1;6.1.1.1:1
AK-2.6	1568	1	1	3.1:1;3.4.1.1:1;3.4.1.1.1:1;4.3.3:1;4.9:1;8.3.5.2.2:1
AK-2.6	1569	1	1	2.1.1.5:1
AK-2.6	1570	1	0	
AK-2.6	1571	1	1	4.1.4.1:1
AK-2.6	1572	2	1	3.2.2:1;3.5.2:1;3.6:1;6.1.1.1:1
AK-2.6	1573	1	1	6.1.1:2;2.1.5:1;2.6.5:1;4.5.4.3:1;4.5.4.4:1;5.2.1.5:1
