lane	kewa_seq	vol	page	heading_idx	kewa_slp1	match_basis	pwg_key1	witness	n_candidates	lemma_route	routes_agree	flags
modern-IE	4773	II	139	0	nartakaH	sandhi/diacritic-normalized	nartaka	rule	1	nartaka	1	
modern-IE	4773	II	139	1	nartayati	unmatched			0			
modern-IE	4774	II	139	0	nardati	finite-form->root	nard	dcs	1	nard	same-route	
modern-IE	4775	II	139	0	narditam	unmatched			0			
modern-IE	4776	II	139	0	narmaWaH	sandhi/diacritic-normalized	narmaWa	rule	1			
modern-IE	4777	II	140	0	narmadA	unmatched			0			
modern-IE	4778	II	140	0	narmaH	sandhi/diacritic-normalized	narma	rule	1			
modern-IE	4779	II	140	0	naryaH	sandhi/diacritic-normalized	narya	rule	1	narya	1	
modern-IE	4779	II	140	1	nariyaH	unmatched			0			
modern-IE	4780	II	140	0	nalakUbaraH	sandhi/diacritic-normalized	nalakUbara	rule	1	nalakUbara	1	
modern-IE	4781	II	140-141	0	naladam	sandhi/diacritic-normalized	nalada	rule	1	nalada	1	
modern-IE	4782	II	141	0	nalaH	sandhi/diacritic-normalized	nala	rule	1	nala	1	
modern-IE	4783	II	141	0	nalaH	sandhi/diacritic-normalized	nala	rule	1	nala	1	
modern-IE	4784	II	141	0	nalinaM	sandhi/diacritic-normalized	nalina	rule	1	nalina	1	
modern-IE	4785	II	141	0	nalI	unmatched			0			
modern-IE	4786	II	141	0	nalvaH	sandhi/diacritic-normalized	nalva	rule	1	nalva	1	
modern-IE	4787	II	141-142	0	nava	exact	nava	PWG-key1	1	nava|navan	0	routes-disagree
modern-IE	4788	II	142	0	navataH	sandhi/diacritic-normalized	navata	rule	1			
modern-IE	4789	II	142	0	navatiH	sandhi/diacritic-normalized	navati	rule	1	navati	1	
modern-IE	4790	II	142	0	navate	unmatched			0			
modern-IE	4791	II	143	0	navate	unmatched			0			
modern-IE	4792	II	143	0	navanItam	sandhi/diacritic-normalized	navanIta	rule	1	navanIta	1	
modern-IE	4793	II	143-144	0	navamaH	sandhi/diacritic-normalized	navama	rule	1	navama	1	
modern-IE	4794	II	144	0	navasAram	unmatched			0			
modern-IE	4794	II	144	1	navasAdaram	unmatched			0			
modern-IE	4795	II	144	0	navaH	sandhi/diacritic-normalized	nava	rule	1	nO|nava	0	routes-disagree
modern-IE	4796	II	144	0	navaH	sandhi/diacritic-normalized	nava	rule	1	nO|nava	0	routes-disagree
modern-IE	4797	II	144	0	navA	ambiguous-multi	nO|nava|navan	dcs	3	nO|nava|navan	same-route	
modern-IE	4798	II	145	0	navizwiH	sandhi/diacritic-normalized	navizwi	rule	1			
modern-IE	4799	II	145	0	navInaH	sandhi/diacritic-normalized	navIna	rule	1	navIna	1	
modern-IE	4800	II	145	0	navedAH	unmatched			0			
modern-IE	4800	II	145	1	navedas	exact	navedas	PWG-key1	1			bound-prefix-or-stem
modern-IE	4801	II	145	0	navyaH	sandhi/diacritic-normalized	navya	rule	1	navya	1	
modern-IE	4802	II	145	0	naS	exact	naS	PWG-key1	1	mad|na|naS	0	bound-prefix-or-stem|routes-disagree
modern-IE	4803	II	145	0	naSati	unmatched			0			
modern-IE	4803	II	145	1	naSate	finite-form->root	naS	dcs	1	naS	same-route	
modern-IE	4804	II	145	0	naScIrapatiH	unmatched			0			
modern-IE	4805	II	145-146	0	naSyati	finite-form->root	naS	dcs	1	naS	same-route	
modern-IE	4806	II	146	0	nazwaH	sandhi/diacritic-normalized	nazwa	rule	1	naS	0	routes-disagree
modern-IE	4807	II	146	0	nas	exact	nas	PWG-key1	1	mad|nas	0	bound-prefix-or-stem|routes-disagree
modern-IE	4808	II	146-147	0	nasate	finite-form->root	nas	dcs	1	nas	same-route	
modern-IE	4809	II	147	0	naskUjanI	unmatched			0			
modern-IE	4810	II	147	0	nasyaH	sandhi/diacritic-normalized	nasya	rule	1			
modern-IE	4811	II	147	0	nasraH	unmatched			0			
modern-IE	4812	II	147	0	naharuH	unmatched			0			
modern-IE	4812	II	147	1	naharUH	unmatched			0			
modern-IE	4813	II	147	0	nahuzaH	sandhi/diacritic-normalized	nahuza	rule	1	nahus|nahuza	0	routes-disagree
modern-IE	4813	II	147	1	nahuz	unmatched			0			bound-prefix-or-stem
modern-IE	4814	II	147-148	0	nahyati	finite-form->root	nah	dcs	1	nah	same-route	
modern-IE	4815	II	148	0	naH	sandhi/diacritic-normalized	na	rule	1	mad|na|namas	0	routes-disagree
modern-IE	4816	II	148	0	nA	exact	nA	PWG-key1	1	mad|nA|na	0	routes-disagree
modern-IE	4817	II	148-149	0	nA	exact	nA	PWG-key1	1	mad|nA|na	0	routes-disagree
modern-IE	4817	II	148-149	1	nar	exact	nar	PWG-key1	1			bound-prefix-or-stem
modern-IE	4818	II	149	0	nAkaH	sandhi/diacritic-normalized	nAka	rule	1	nAka	1	
modern-IE	4819	II	149	0	nAkraH	sandhi/diacritic-normalized	nAkra	rule	1			
modern-IE	4820	II	149	0	nAgagiriH	unmatched			0			
modern-IE	4821	II	150	0	nAgam	sandhi/diacritic-normalized	nAga	rule	1	nAga	1	
modern-IE	4822	II	150	0	nAgaram	sandhi/diacritic-normalized	nAgara	rule	1	nAgara	1	
modern-IE	4822	II	150	1	nAgarakam	sandhi/diacritic-normalized	nAgaraka	rule	1			
modern-IE	4823	II	150-151	0	nAgaH	sandhi/diacritic-normalized	nAga	rule	1	nAga	1	
modern-IE	4824	II	151	0	nAwakaH	sandhi/diacritic-normalized	nAwaka	rule	1	nAwaka	1	
modern-IE	4824	II	151	1	nAwayati	unmatched			0			
modern-IE	4825	II	151	0	nAwAH	unmatched			0			
modern-IE	4826	II	151	0	nAqI	exact	nAqI	PWG-key1	1	nAqI	1	
modern-IE	4827	II	151	0	nAqIkerI	unmatched			0			
modern-IE	4828	II	151	0	nARakam	sandhi/diacritic-normalized	nARaka	rule	1			
modern-IE	4829	II	151	0	nATam	sandhi/diacritic-normalized	nATa	rule	1	nATa	1	
modern-IE	4829	II	151	1	nATitaH	finite-form->root	nAT	dcs	1	nAT	same-route	
modern-IE	4829	II	151	2	nATate	unmatched			0			
modern-IE	4830	II	151	0	nAdaH	sandhi/diacritic-normalized	nAda	rule	1	nAda	1	
modern-IE	4831	II	151-152	0	nADamAnaH	unmatched			0			
modern-IE	4832	II	152	0	nAnA	exact	nAnA	PWG-key1	1	nAnA	1	
modern-IE	4833	II	152-153	0	nApitaH	sandhi/diacritic-normalized	nApita	rule	1	nApita	1	
modern-IE	4834	II	153	0	nAB	exact	nAB	PWG-key1	1			bound-prefix-or-stem
modern-IE	4835	II	153	0	nABAnedizWaH	sandhi/diacritic-normalized	nABAnedizWa	rule	1	nABAnedizWa	1	
modern-IE	4836	II	153	0	nABiH	sandhi/diacritic-normalized	nABi	rule	1	nABi	1	
modern-IE	4837	II	153	0	nAma	exact	nAma	PWG-key1	1	nAma|nAman	0	routes-disagree
modern-IE	4838	II	153	0	nAmayati	unmatched			0			
modern-IE	4839	II	153	0	nAmbaH	sandhi/diacritic-normalized	nAmba	rule	1	nAmba	1	
modern-IE	4840	II	153	0	nArakaH	sandhi/diacritic-normalized	nAraka	rule	1	nAraka	1	
modern-IE	4841	II	153-154	0	nAraNgaH	sandhi/diacritic-normalized	nAraNga	rule	1	nAraNga	1	
modern-IE	4842	II	154	0	nAradaH	sandhi/diacritic-normalized	nArada	rule	1	nArada	1	
modern-IE	4843	II	154	0	nArAcaH	sandhi/diacritic-normalized	nArAca	rule	1	nArAca	1	
modern-IE	4844	II	154-155	0	nArAH	unmatched			0			
modern-IE	4845	II	155	0	nArikeraH	sandhi/diacritic-normalized	nArikera	rule	1			
modern-IE	4846	II	155	0	nArI	exact	nArI	PWG-key1	1	nArI	1	
modern-IE	4847	II	155	0	nAlam	sandhi/diacritic-normalized	nAla	rule	1	nAla	1	
modern-IE	4848	II	155	0	nAlikeraH	sandhi/diacritic-normalized	nAlikera	rule	1	nAlikera	1	
modern-IE	4849	II	156	0	nAlIkaH	sandhi/diacritic-normalized	nAlIka	rule	1			
modern-IE	4850	II	156	0	nAvaH	sandhi/diacritic-normalized	nAva	rule	1	nO	0	routes-disagree
modern-IE	4851	II	156	0	nAvAjaH	sandhi/diacritic-normalized	nAvAja	rule	1			
modern-IE	4852	II	156	0	nAvyaH	sandhi/diacritic-normalized	nAvya	rule	1			
modern-IE	4852	II	156	1	nAviyaH	unmatched			0			
modern-IE	4853	II	156	0	nASayati	unmatched			0			
modern-IE	4854	II	156	0	nASukaH	sandhi/diacritic-normalized	nASuka	rule	1			
modern-IE	4855	II	156	0	nAzwrA	exact	nAzwrA	PWG-key1	1	nAzwrA	1	
modern-IE	4856	II	156-157	0	nAsatyA	inflected-form->stem	nAsatya	dcs	1	nAsatya	same-route	
modern-IE	4856	II	156-157	1	nAsatyO	inflected-form->stem	nAsatya	dcs	1	nAsatya	same-route	
modern-IE	4857	II	157	0	nAsA	exact	nAsA	PWG-key1	1	nAsA	1	
modern-IE	4858	II	157	0	nAsikA	exact	nAsikA	PWG-key1	1	nAsikA	1	
modern-IE	4859	II	157	0	nAsIraH	sandhi/diacritic-normalized	nAsIra	rule	1			
modern-IE	4860	II	157	0	nAhayati	unmatched			0			
modern-IE	4861	II	157	0	ni	exact	ni	PWG-key1	1	ni	1	
modern-IE	4862	II	157-158	0	niMsate	finite-form->root	niMs	dcs	1	niMs	same-route	
modern-IE	4863	II	158	0	nikawaH	sandhi/diacritic-normalized	nikawa	rule	1			
modern-IE	4864	II	158	0	nikazA	exact	nikazA	PWG-key1	1	nikazA	1	
modern-IE	4865	II	158	0	nikurambaH	sandhi/diacritic-normalized	nikuramba	rule	1			
modern-IE	4865	II	158	1	nikurumbaH	sandhi/diacritic-normalized	nikurumba	rule	1			
modern-IE	4866	II	158	0	niktaH	finite-form->root	nij	dcs	1	nij	same-route	
modern-IE	4867	II	158-159	0	nikzati	unmatched			0			
modern-IE	4868	II	159	0	nikzA	exact	nikzA	PWG-key1	1			
modern-IE	4869	II	159	0	niKarvaH	unmatched			0			
modern-IE	4870	II	159	0	nigaqaH	sandhi/diacritic-normalized	nigaqa	rule	1	nigaqa	1	
modern-IE	4870	II	159	1	nigaqam	sandhi/diacritic-normalized	nigaqa	rule	1			
modern-IE	4871	II	159	0	nigut	exact	nigut	PWG-key1	1			
modern-IE	4872	II	159	0	nigranTanam	sandhi/diacritic-normalized	nigranTana	rule	1			
modern-IE	4872	II	159	1	nirgranTanam	sandhi/diacritic-normalized	nirgranTana	rule	1	nirgranTana	1	
modern-IE	4872	II	159	2	nirganDanam	sandhi/diacritic-normalized	nirganDana	rule	1			
modern-IE	4873	II	159-160	0	niGaRwuH	sandhi/diacritic-normalized	niGaRwu	rule	1	niGaRwu	1	
modern-IE	4874	II	160	0	nicumpuRaH	sandhi/diacritic-normalized	nicumpuRa	rule	1	nicumpuRa	1	
modern-IE	4875	II	160	0	niculaH	sandhi/diacritic-normalized	nicula	rule	1			
modern-IE	4876	II	160	0	nicolaH	sandhi/diacritic-normalized	nicola	rule	1	nicola	1	
modern-IE	4877	II	160	0	nicCam	unmatched			0			
modern-IE	4878	II	160	0	nicCiviH	sandhi/diacritic-normalized	nicCivi	rule	1			
modern-IE	4879	II	160	0	nij	exact	nij	PWG-key1	1			bound-prefix-or-stem
modern-IE	4880	II	161	0	nijaH	sandhi/diacritic-normalized	nija	rule	1	nija	1	
modern-IE	4881	II	161	0	niwilam	sandhi/diacritic-normalized	niwila	rule	1			
modern-IE	4881	II	161	1	niwalam	sandhi/diacritic-normalized	niwala	rule	1			
modern-IE	4881	II	161	2	niwAlam	sandhi/diacritic-normalized	niwAla	rule	1			
modern-IE	4882	II	161	0	niRik	unmatched			0			
modern-IE	4883	II	161	0	niRyaH	sandhi/diacritic-normalized	niRya	rule	1	niRya	1	
modern-IE	4883	II	161	1	niRiyaH	unmatched			0			
modern-IE	4884	II	161-162	0	nitambaH	sandhi/diacritic-normalized	nitamba	rule	1	nitamba	1	
modern-IE	4885	II	162	0	nitarAm	exact	nitarAm	PWG-key1	1	nitarAm	1	
modern-IE	4886	II	162-163	0	nityaH	sandhi/diacritic-normalized	nitya	rule	1	nitya	1	
modern-IE	4887	II	163	0	nid	exact	nid	PWG-key1	1	nid	1	bound-prefix-or-stem
modern-IE	4888	II	163	0	nidAGaH	sandhi/diacritic-normalized	nidAGa	rule	1	nidAGa	1	
modern-IE	4889	II	163	0	nidrA	exact	nidrA	PWG-key1	1	nidrA	1	
modern-IE	4889	II	163	1	nidritaH	sandhi/diacritic-normalized	nidrita	rule	1	nidrita	1	
modern-IE	4890	II	163	0	niDanam	sandhi/diacritic-normalized	niDana	rule	1	niDana	1	
modern-IE	4891	II	163	0	niDAnam	sandhi/diacritic-normalized	niDAna	rule	1	niDAna	1	
modern-IE	4892	II	163	0	ninikzati	unmatched			0			
modern-IE	4893	II	163-164	0	nindati	inflected-form->stem	hfdaya	dcs	1	hfdaya	same-route	
modern-IE	4894	II	164	0	ninduH	sandhi/diacritic-normalized	nindu	rule	1			
modern-IE	4895	II	164	0	nipaka	unmatched			0			bound-prefix-or-stem
modern-IE	4896	II	164	0	nipuRaH	sandhi/diacritic-normalized	nipuRa	rule	1	nipuRa	1	
modern-IE	4897	II	164	0	niPAlanam	sandhi/diacritic-normalized	niPAlana	rule	1			
modern-IE	4897	II	164	1	niBAlanam	sandhi/diacritic-normalized	niBAlana	rule	1			
modern-IE	4898	II	164	0	nibarhaRaH	sandhi/diacritic-normalized	nibarhaRa	rule	1	nibarhaRa	1	
modern-IE	4899	II	164-165	0	nibiqaH	sandhi/diacritic-normalized	nibiqa	rule	1	nibiqa	1	
modern-IE	4900	II	165	0	nibiqaH	sandhi/diacritic-normalized	nibiqa	rule	1	nibiqa	1	
modern-IE	4901	II	165	0	niBAlanam	sandhi/diacritic-normalized	niBAlana	rule	1			
modern-IE	4902	II	165-166	0	nimittam	sandhi/diacritic-normalized	nimitta	rule	1	nimitta	1	
modern-IE	4903	II	166	0	nimizaH	sandhi/diacritic-normalized	nimiza	rule	1	nimiz|nimiza	0	routes-disagree
modern-IE	4903	II	166	1	nimiz	exact	nimiz	PWG-key1	1			bound-prefix-or-stem
modern-IE	4904	II	166	0	nimfgraH	sandhi/diacritic-normalized	nimfgra	rule	1			
modern-IE	4905	II	166	0	nimnam	sandhi/diacritic-normalized	nimna	rule	1	nimna	1	
modern-IE	4906	II	166	0	nimbaH	sandhi/diacritic-normalized	nimba	rule	1	nimba	1	
modern-IE	4907	II	166	0	nimbU	unmatched			0			bound-prefix-or-stem
modern-IE	4907	II	166	1	nimbUkaH	sandhi/diacritic-normalized	nimbUka	rule	1	nimbUka	1	
modern-IE	4908	II	166	0	nirayaH	sandhi/diacritic-normalized	niraya	rule	1	niraya	1	
modern-IE	4909	II	166-167	0	nirftiH	sandhi/diacritic-normalized	nirfti	rule	1	nirfti	1	
modern-IE	4910	II	167	0	nirguRqI	exact	nirguRqI	PWG-key1	1	nirguRqI	1	
modern-IE	4911	II	167	0	nirgrantanam	unmatched			0			
modern-IE	4912	II	167	0	nirGaRwaH	sandhi/diacritic-normalized	nirGaRwa	rule	1			
modern-IE	4912	II	167	1	nirGaRwuH	unmatched			0			
modern-IE	4913	II	167	0	nirJaraH	sandhi/diacritic-normalized	nirJara	rule	1	nirJara	1	
modern-IE	4914	II	167	0	nirBaraH	sandhi/diacritic-normalized	nirBara	rule	1	nirBara	1	
modern-IE	4915	II	167	0	nirmArgaH	sandhi/diacritic-normalized	nirmArga	rule	1			
modern-IE	4916	II	167	0	niryUham	sandhi/diacritic-normalized	niryUha	rule	1	niryUha	1	
modern-IE	4917	II	167	0	nirvAN	unmatched			0			
modern-IE	4918	II	167	0	nirvyUham	sandhi/diacritic-normalized	nirvyUha	rule	1	nirvyUha	1	
modern-IE	4919	II	168	0	nilimpaH	sandhi/diacritic-normalized	nilimpa	rule	1			
modern-IE	4920	II	168	0	nixI	unmatched			0			
modern-IE	4920	II	168	1	nilI	unmatched			0			
modern-IE	4921	II	168	0	nivat	exact	nivat	PWG-key1	1	nivat	1	
modern-IE	4922	II	168	0	nivAtaH	sandhi/diacritic-normalized	nivAta	rule	1	nivAta	1	
modern-IE	4923	II	168	0	niSA	exact	niSA	PWG-key1	1	niS|niSA	0	routes-disagree
modern-IE	4924	II	168	0	niSitA	exact	niSitA	PWG-key1	1	niSA	0	routes-disagree
modern-IE	4925	II	168	0	niSITaH	sandhi/diacritic-normalized	niSITa	rule	1	niSITa	1	
modern-IE	4926	II	168	0	niSumBaH	sandhi/diacritic-normalized	niSumBa	rule	1			
modern-IE	4927	II	168	0	niSfmBaH	sandhi/diacritic-normalized	niSfmBa	rule	1			
modern-IE	4928	II	168-169	0	niScapracaH	sandhi/diacritic-normalized	niScapraca	rule	1			
modern-IE	4929	II	169	0	nizaNgaH	sandhi/diacritic-normalized	nizaNga	rule	1			
modern-IE	4930	II	169	0	nizidA	unmatched			0			
modern-IE	4931	II	169	0	nizkaH	sandhi/diacritic-normalized	nizka	rule	1	nizka	1	
modern-IE	4931	II	169	1	nizkam	sandhi/diacritic-normalized	nizka	rule	1	nizka	1	
modern-IE	4932	II	169	0	nizkAsayati	unmatched			0			
modern-IE	4933	II	169	0	nizwarkyaH	sandhi/diacritic-normalized	nizwarkya	rule	1			
modern-IE	4934	II	169	0	nizwyaH	sandhi/diacritic-normalized	nizwya	rule	1	nizwya	1	
modern-IE	4934	II	169	1	nizwiyaH	unmatched			0			
modern-IE	4935	II	169-170	0	nizWuraH	sandhi/diacritic-normalized	nizWura	rule	1	nizWura	1	
modern-IE	4936	II	170	0	nistriMSaH	sandhi/diacritic-normalized	nistriMSa	rule	1	nistriMSa	1	
modern-IE	4937	II	170	0	nih	exact	nih	PWG-key1	1			bound-prefix-or-stem
modern-IE	4938	II	170	0	nihAkA	exact	nihAkA	PWG-key1	1	nihAkA	1	
modern-IE	4939	II	171	0	niH	sandhi/diacritic-normalized	ni	rule	1	ni	1	
modern-IE	4939	II	171	1	niz	exact	niz	PWG-key1	1			bound-prefix-or-stem
modern-IE	4939	II	171	2	nir	unmatched			0			bound-prefix-or-stem
modern-IE	4940	II	171	0	nI	exact	nI	PWG-key1	1	nI	1	bound-prefix-or-stem
modern-IE	4941	II	171	0	nIkzaRam	sandhi/diacritic-normalized	nIkzaRa	rule	1	nIkzaRa	1	
modern-IE	4942	II	171	0	nIcaH	sandhi/diacritic-normalized	nIca	rule	1	nIca	1	
modern-IE	4943	II	171	0	nIcA	exact	nIcA	PWG-key1	1	nIcA|nIca	0	routes-disagree
modern-IE	4944	II	171	0	nIcInabAraH	sandhi/diacritic-normalized	nIcInabAra	rule	1			
modern-IE	4945	II	171-172	0	nIqaH	sandhi/diacritic-normalized	nIqa	rule	1	nIqa	1	
modern-IE	4945	II	171-172	1	nIxaH	unmatched			0			
modern-IE	4946	II	172	0	nItiH	sandhi/diacritic-normalized	nIti	rule	1	nIti	1	
modern-IE	4947	II	172	0	nITam	sandhi/diacritic-normalized	nITa	rule	1	nITa	1	
modern-IE	4947	II	172	1	nITA	unmatched			0			
modern-IE	4948	II	172	0	nIpaH	sandhi/diacritic-normalized	nIpa	rule	1	nIpa	1	
modern-IE	4949	II	172	0	nIraNgI	unmatched			0			
modern-IE	4950	II	172-173	0	nIram	sandhi/diacritic-normalized	nIra	rule	1	nIra	1	
modern-IE	4951	II	173	0	nIlaNguH	sandhi/diacritic-normalized	nIlaNgu	rule	1	nIlaNgu	1	
modern-IE	4952	II	174	0	nIlaH	sandhi/diacritic-normalized	nIla	rule	1	nIla	1	
modern-IE	4953	II	174	0	nIvaram	sandhi/diacritic-normalized	nIvara	rule	1			
modern-IE	4954	II	174	0	nIvAraH	sandhi/diacritic-normalized	nIvAra	rule	1	nIvAra	1	
modern-IE	4955	II	174-175	0	nIviH	sandhi/diacritic-normalized	nIvi	rule	1	nIvi	1	
modern-IE	4955	II	174-175	1	nIvI	exact	nIvI	PWG-key1	1	nIvi	0	routes-disagree
modern-IE	4956	II	175	0	nIhAraH	sandhi/diacritic-normalized	nIhAra	rule	1	nIhAra	1	
modern-IE	4957	II	175	0	nu	exact	nu	PWG-key1	1	kva|nu	0	routes-disagree
modern-IE	4957	II	175	1	nU	exact	nU	PWG-key1	1	nu	0	routes-disagree
modern-IE	4958	II	176	0	nudati	finite-form->root	nud	dcs	1	nud	same-route	
modern-IE	4959	II	176	0	nU	exact	nU	PWG-key1	1	nu	0	routes-disagree
modern-IE	4960	II	176	0	nUtanaH	sandhi/diacritic-normalized	nUtana	rule	1	nUtana	1	
modern-IE	4960	II	176	1	nUtnaH	sandhi/diacritic-normalized	nUtna	rule	1			
modern-IE	4961	II	176-177	0	nUnam	exact	nUnam	PWG-key1	1	nUnam	1	
modern-IE	4962	II	177	0	nUpuram	sandhi/diacritic-normalized	nUpura	rule	1	nUpura	1	
modern-IE	4962	II	177	1	nUpuraH	sandhi/diacritic-normalized	nUpura	rule	1	nUpura	1	
modern-IE	4963	II	177	0	nftuH	sandhi/diacritic-normalized	nftu	rule	1	nftu	1	
modern-IE	4964	II	177-178	0	nftyati	finite-form->root	nft	dcs	1	nft	same-route	
modern-IE	4965	II	178	0	nfpaH	sandhi/diacritic-normalized	nfpa	rule	1	nfpa	1	
modern-IE	4966	II	178	0	nfmaRAH	sandhi/diacritic-normalized	nfmaRA	rule	1	nfmaRas	0	routes-disagree
modern-IE	4967	II	178	0	nekaH	unmatched			0			
modern-IE	4968	II	178	0	nekzaRam	sandhi/diacritic-normalized	nekzaRa	rule	1	nekzaRa	1	
modern-IE	4969	II	178	0	nejayati	unmatched			0			
modern-IE	4970	II	178	0	net	exact	net	PWG-key1	1			
modern-IE	4971	II	178	0	netA	finite-form->root	nI	dcs	1	nI	same-route	
modern-IE	4971	II	178	1	netar	exact	netar	PWG-key1	1			bound-prefix-or-stem
modern-IE	4972	II	178	0	netram	sandhi/diacritic-normalized	netra	rule	1	netra	1	
modern-IE	4973	II	178	0	nedati	unmatched			0			
modern-IE	4974	II	178-179	0	nedIyAn	unmatched			0			
modern-IE	4975	II	179	0	nenekti	unmatched			0			
modern-IE	4976	II	179	0	nepaTyam	sandhi/diacritic-normalized	nepaTya	rule	1	nepaTya	1	
modern-IE	4977	II	179-180	0	nepAlakam	sandhi/diacritic-normalized	nepAlaka	rule	1	nepAlaka	1	
modern-IE	4977	II	179-180	1	nepAlam	sandhi/diacritic-normalized	nepAla	rule	1	nepAla	1	
modern-IE	4977	II	179-180	2	nEpAlikam	sandhi/diacritic-normalized	nEpAlika	rule	1			
modern-IE	4978	II	180	0	nemaH	sandhi/diacritic-normalized	nema	rule	1	nema	1	
modern-IE	4979	II	180	0	nemiH	sandhi/diacritic-normalized	nemi	rule	1	nemi	1	
modern-IE	4980	II	180	0	nemiH	sandhi/diacritic-normalized	nemi	rule	1	nemi	1	
modern-IE	4981	II	180	0	nezwA	unmatched			0			
modern-IE	4981	II	180	1	nezwar	exact	nezwar	PWG-key1	1			bound-prefix-or-stem
modern-IE	4982	II	180	0	nezwuH	sandhi/diacritic-normalized	nezwu	rule	1			
modern-IE	4982	II	180	1	lezwuH	sandhi/diacritic-normalized	lezwu	rule	1			
modern-IE	4983	II	180	0	nEpAlikam	sandhi/diacritic-normalized	nEpAlika	rule	1			
modern-IE	4984	II	180-181	0	nEraYjanA	exact	nEraYjanA	PWG-key1	1	nEraYjanA	1	
modern-IE	4985	II	181	0	nESadala	unmatched			0			bound-prefix-or-stem
modern-IE	4986	II	181	0	nodayati	unmatched			0			
modern-IE	4987	II	181	0	noDA	exact	noDA	PWG-key1	1	noDA|noDas	0	routes-disagree
modern-IE	4988	II	181	0	norhAH	unmatched			0			
modern-IE	4989	II	181	0	nO	exact	nO	PWG-key1	1	mad|nO|na|ni	0	routes-disagree
modern-IE	4990	II	181	0	nOti	unmatched			0			
modern-IE	4991	II	181	0	nOH	sandhi/diacritic-normalized	nO	rule	1	nO	1	
modern-IE	4992	II	182	0	nyaN	unmatched			0			
modern-IE	4992	II	182	1	nyaYc	exact	nyaYc	PWG-key1	1			bound-prefix-or-stem
modern-IE	4992	II	182	2	niyaYc	unmatched			0			bound-prefix-or-stem
modern-IE	4993	II	182	0	nyaNkuH	sandhi/diacritic-normalized	nyaNku	rule	1	nyaNku	1	
modern-IE	4994	II	182	0	nyacCam	sandhi/diacritic-normalized	nyacCa	rule	1	nyacCa	1	
modern-IE	4995	II	182	0	nyocaraH	sandhi/diacritic-normalized	nyocara	rule	1	nyocara	1	
modern-IE	4996	II	182	0	paMsakaH	unmatched			0			
modern-IE	4996	II	182	1	paMsana	unmatched			0			bound-prefix-or-stem
modern-IE	4996	II	182	2	paMsayati	unmatched			0			
modern-IE	4997	II	182-183	0	pakkaRaH	sandhi/diacritic-normalized	pakkaRa	rule	1	pakkaRa	1	
modern-IE	4997	II	182-183	1	pakkaRam	sandhi/diacritic-normalized	pakkaRa	rule	1	pakkaRa	1	
modern-IE	4998	II	183	0	paktA	unmatched			0			
modern-IE	4998	II	183	1	paktar	exact	paktar	PWG-key1	1			
modern-IE	4999	II	183	0	paktiH	sandhi/diacritic-normalized	pakti	rule	1	pakti	1	
modern-IE	5000	II	183	0	pakTaH	sandhi/diacritic-normalized	pakTa	rule	1			
modern-IE	5001	II	184	0	pakTI	unmatched			0			
modern-IE	5002	II	184	0	pakvaSaH	sandhi/diacritic-normalized	pakvaSa	rule	1			
modern-IE	5003	II	184	0	pakvaH	sandhi/diacritic-normalized	pakva	rule	1	pakva	1	
modern-IE	5004	II	184	0	pakzaH	sandhi/diacritic-normalized	pakza	rule	1	pakza	1	
modern-IE	5004	II	184	1	pakzam	sandhi/diacritic-normalized	pakza	rule	1	pakza	1	
modern-IE	5005	II	184	0	pakzma	inflected-form->stem	pakzman	dcs	1	pakzman	same-route	
modern-IE	5006	II	184-185	0	paNkaH	sandhi/diacritic-normalized	paNka	rule	1	paNka	1	
modern-IE	5006	II	184-185	1	paNkam	sandhi/diacritic-normalized	paNka	rule	1	paNka	1	
modern-IE	5007	II	185	0	paNktiH	sandhi/diacritic-normalized	paNkti	rule	1	paNkti	1	
modern-IE	5008	II	185	0	paNguH	sandhi/diacritic-normalized	paNgu	rule	1	paNgu	1	
modern-IE	5009	II	185-186	0	pacati	finite-form->root	pac	dcs	1	pac	same-route	
modern-IE	5010	II	186	0	paj	exact	paj	PWG-key1	1			bound-prefix-or-stem
modern-IE	5011	II	186	0	pajraH	sandhi/diacritic-normalized	pajra	rule	1	pajra	1	
modern-IE	5012	II	187	0	paYca	exact	paYca	PWG-key1	1	paYca|paYcan	0	routes-disagree
modern-IE	5013	II	187	0	paYcaTaH	sandhi/diacritic-normalized	paYcaTa	rule	1			
modern-IE	5014	II	187	0	paYcadaza	unmatched			0			
modern-IE	5014	II	187	1	paYcadaSaH	sandhi/diacritic-normalized	paYcadaSa	rule	1	paYcadaSa	1	
modern-IE	5015	II	187-188	0	paYcamaH	sandhi/diacritic-normalized	paYcama	rule	1	paYcama	1	
modern-IE	5016	II	188	0	paYcamAsyaH	sandhi/diacritic-normalized	paYcamAsya	rule	1			
modern-IE	5017	II	188	0	paYcAlAH	inflected-form->stem	paYcAla	dcs	1	paYcAla	same-route	
modern-IE	5018	II	188	0	paYcASat	exact	paYcASat	PWG-key1	1	paYcASat	1	
modern-IE	5019	II	188	0	paYjaram	sandhi/diacritic-normalized	paYjara	rule	1	paYjara	1	
modern-IE	5020	II	188-189	0	paYjiH	sandhi/diacritic-normalized	paYji	rule	1			
modern-IE	5020	II	188-189	1	paYjI	unmatched			0			
modern-IE	5021	II	189	0	pawaccaraH	sandhi/diacritic-normalized	pawaccara	rule	1	pawaccara	1	
modern-IE	5022	II	189	0	pawat	exact	pawat	PWG-key1	1			
