slp1	hom	sense_id	first_era	bucket_via	marginal	n_cites	n_dateable	att_sense_no	att_block	att_earliest	att_latest	conflict	cause	verdict	adjudicated_era	notes
Badraka		2d	epic-sutra	dcs	1	1	1	2	1	70	1830	0	ok	agree	epic-sutra	
Badraka		2e	early-medieval	dcs	0	4	2	2	1	70	1830	0	ok	agree	early-medieval	
Badraka		3a	epic-sutra	dharmamitra	1	1	1	3	1	80	80	0	ok	agree	epic-sutra	
Badraka		3b			0	5	0	3	1	80	80	0	ok	agree		
Badraka		4	early-medieval	dharmamitra	1	1	1	4	1	1050	1050	0	ok	agree	early-medieval	
Badraka		5a	late-medieval	hand:class	1	2	1	5	1	1830	1830	0	ok	agree	late-medieval	
Badraka		5b			0	1	0	5	1	1830	1830	0	ok	agree		
Badraka		5c			0	2	0	5	1	1830	1830	0	ok	agree		
Baga		1a	vedic	dcs	0	27	25	1	1	-1125	1830	0	ok	agree	vedic	
Baga		1b	vedic	dcs+hand:class	0	63	58	1	1	-1125	1830	0	ok	agree	vedic	
Baga		1c	epic-sutra	dharmamitra	0	10	6	1	1	-1125	1830	0	ok	agree	epic-sutra	
Baga		1d	late-medieval	hand:class	1	2	1	1	1	-1125	1830	1	key_misalignment_sub_sense_rollup	join-artifact	late-medieval	attestation row is the MAJOR-sense aggregate; earliest sibling 1a bucket 'vedic' explains the window; bucket 'late-medieval' stands for this sub-sense
Baga		1e	epic-sutra	dharmamitra	0	3	2	1	1	-1125	1830	0	ok	agree	epic-sutra	
Baga		1f	vedic	dcs	0	31	28	1	1	-1125	1830	0	ok	agree	vedic	
Baga		1g	vedic	dcs	0	30	25	1	1	-1125	1830	0	ok	agree	vedic	
Baga		1h	vedic	dcs+hand:class	0	18	18	1	1	-1125	1830	0	ok	agree	vedic	
Baga		1i	epic-sutra	dcs+dharmamitra+hand:class	0	29	20	1	1	-1125	1830	0	ok	agree	epic-sutra	
Baga		2			0	1	0	2	1	None	None	0	ok	agree		
Baga		3	epic-sutra	hand:class	0	18	10	3	1	-400	1200	0	ok	agree	epic-sutra	
Bavya		1a	vedic	dcs	0	31	26	1	1	-1125	1830	0	ok	agree	vedic	
Bavya		1b	vedic	dcs	0	10	7	1	1	-1125	1830	0	ok	agree	vedic	
Bavya		1d	epic-sutra	hand:class	0	2	2	1	1	-1125	1830	0	ok	agree	epic-sutra	
Bavya		1e	epic-sutra	hand:class	0	6	5	1	1	-1125	1830	0	ok	agree	epic-sutra	
Bavya		1f	epic-sutra	dcs+dharmamitra	0	27	18	1	1	-1125	1830	0	ok	agree	epic-sutra	
Bavya		1g	epic-sutra	dcs	0	12	8	1	1	-1125	1830	0	ok	agree	epic-sutra	
Bavya		1h	epic-sutra	dcs+dharmamitra	0	2	2	1	1	-1125	1830	0	ok	agree	epic-sutra	
Bavya		1i	classical	dharmamitra	0	9	8	1	1	-1125	1830	0	ok	agree	classical	
Bavya		1k	early-medieval	hand:class	1	2	1	1	1	-1125	1830	0	ok	agree	early-medieval	
Bavya		2a	epic-sutra	dcs+dharmamitra	0	12	5	2	1	70	1200	0	ok	agree	epic-sutra	
Bavya		2b	classical	dharmamitra	0	2	2	2	1	70	1200	0	ok	agree	classical	
Bavya		2c	epic-sutra	dharmamitra	0	2	2	2	1	70	1200	0	ok	agree	epic-sutra	
Bavya		2d	classical	dharmamitra	0	5	5	2	1	70	1200	0	ok	agree	classical	
Bavya		2e			0	7	0	2	1	70	1200	0	ok	agree		
Bavya		3a	early-medieval	hand:class	1	2	1	3	1	1150	1200	0	ok	agree	early-medieval	
Bavya		3b	early-medieval	hand:class	1	2	1	3	1	1150	1200	0	ok	agree	early-medieval	
Bavya		4a	early-medieval	hand:class	1	2	1	4	1	1150	1830	0	ok	agree	early-medieval	
Bavya		4b	early-medieval	hand:class	0	3	2	4	1	1150	1830	0	ok	agree	early-medieval	
Beda		10	epic-sutra	dharmamitra	0	3	3	10	1	80	420	0	ok	agree	epic-sutra	
Beda		11	epic-sutra	dharmamitra+hand:class	0	74	60	11	1	-400	1400	0	ok	agree	epic-sutra	
Beda		12	vedic	dcs	0	4	4	12	1	-1125	-1125	0	ok	agree	vedic	
Beda		13	vedic	dcs	0	3	3	13	1	-940	1050	0	ok	agree	vedic	
Beda		2	vedic	dcs	0	2	2	2	1	-1125	-1125	0	ok	agree	vedic	
Beda		3			0	4	0	3	1	400	400	0	ok	agree		
Beda		4	late-medieval	hand:class	1	2	1	4	1	1830	1830	0	ok	agree	late-medieval	
Beda		5	epic-sutra	dharmamitra+hand:class	0	18	13	5	1	80	1250	0	ok	agree	epic-sutra	
Beda		6	epic-sutra	hand:class	0	5	5	6	1	-400	1400	0	ok	agree	epic-sutra	
Beda		7	epic-sutra	dharmamitra	0	9	5	7	1	80	1050	0	ok	agree	epic-sutra	
Beda		8	epic-sutra	dcs+dharmamitra+hand:class	0	39	28	8	1	80	1200	0	ok	agree	epic-sutra	
Beda		9	epic-sutra	dcs	1	2	1	9	1	70	600	0	ok	agree	epic-sutra	
CAya		2a	vedic	dcs	0	30	27	2	1	-1125	1830	0	ok	agree	vedic	
CAya		2b	vedic	dcs	0	46	37	2	1	-1125	1830	0	ok	agree	vedic	
CAya		2c			0	2	0	2	1	-1125	1830	0	ok	agree		
CAya		2d	epic-sutra	dcs	0	26	21	2	1	-1125	1830	0	ok	agree	epic-sutra	
CAya		2e			0	2	0	2	1	-1125	1830	0	ok	agree		
CAya		2f	epic-sutra	dharmamitra	0	10	8	2	1	-1125	1830	0	ok	agree	epic-sutra	
CAya		2g			0	1	0	2	1	-1125	1830	0	ok	agree		
CAya		2i	early-medieval	hand:class	1	2	1	2	1	-1125	1830	0	ok	agree	early-medieval	
CAya		2k	early-medieval	dharmamitra	1	2	1	2	1	-1125	1830	0	ok	agree	early-medieval	
CAya		2l			0	1	0	2	1	-1125	1830	0	ok	agree		
CAya		2m	late-medieval	hand:class	1	3	1	2	1	-1125	1830	1	key_misalignment_sub_sense_rollup	join-artifact	late-medieval	attestation row is the MAJOR-sense aggregate; earliest sibling 2a bucket 'vedic' explains the window; bucket 'late-medieval' stands for this sub-sense
CAya		2n			0	1	0	2	1	-1125	1830	0	ok	agree		
CAya		3	epic-sutra	dcs+hand:class	0	11	11	3	1	-400	450	0	ok	agree	epic-sutra	
Cattra		1a	late-medieval	hand:class	1	2	1	1	1	1300	1830	0	ok	agree	late-medieval	
Cattra		1b	late-medieval	hand:class	1	2	1	1	1	1300	1830	0	ok	agree	late-medieval	
Cattra		1c	late-medieval	hand:class	1	1	1	1	1	1300	1830	0	ok	agree	late-medieval	
Cattra		2a	classical	dharmamitra	0	4	2	2	1	400	1830	0	ok	agree	classical	
Cattra		2b	late-medieval	hand:class	1	2	1	2	1	400	1830	0	ok	agree	late-medieval	
Cattra		2c	classical	dharmamitra	0	3	2	2	1	400	1830	0	ok	agree	classical	
Cattra		2d			0	4	0	2	1	400	1830	0	ok	agree		
Cattra		2e	late-medieval	hand:class	1	2	1	2	1	400	1830	0	ok	agree	late-medieval	
Cattra		2f	classical	dharmamitra	0	3	2	2	1	400	1830	0	ok	agree	classical	
Cattra		3a	vedic	dcs	0	30	21	3	1	-400	1200	0	ok	agree	vedic	
Cattra		3b			0	2	0	3	1	-400	1200	0	ok	agree		
Cattra		3c	epic-sutra	hand:class	1	1	1	3	1	-400	1200	0	ok	agree	epic-sutra	
DA	1	10	vedic	dcs	0	42	40	10	1	-1125	950	0	ok	agree	vedic	
DA	1	11	vedic	dcs	0	56	47	11	1	-1125	1400	0	ok	agree	vedic	
DA	1	12	epic-sutra	dcs	1	1	1	12	1	70	70	0	ok	agree	epic-sutra	
DA	1	13	epic-sutra	dcs+dharmamitra	0	3	3	13	1	70	80	0	ok	agree	epic-sutra	
DA	1	14	epic-sutra	dcs	0	4	4	14	1	70	550	0	ok	agree	epic-sutra	
DA	1	3	vedic	dcs+hand:class	0	305	252	3	1	-1125	-1125	0	ok	agree	vedic	
DA	1	4	vedic	dcs+hand:class	0	214	187	4	1	-1125	1050	0	ok	agree	vedic	
DA	1	5	vedic	dcs	0	108	97	5	1	-1125	300	0	ok	agree	vedic	
DA	1	6	vedic	dcs	0	122	96	6	1	-1125	-800	0	ok	agree	vedic	
DA	1	7	vedic	dcs+hand:class	0	112	89	7	1	-1125	1150	0	ok	agree	vedic	
DA	1	8	vedic	dcs	0	87	67	8	1	-1125	950	0	ok	agree	vedic	
DA	1	9	vedic	dcs+hand:class	0	104	89	9	1	420	420	1	evidence_base_citation_resolution	flag-only	vedic	no 'vedic' work among the attestation's dated set — the dating layer's 'vedic' citation was left unresolved by the year table (n_unresolved_citations=0) or vice versa; both claims survive
DAraRa		1	epic-sutra	dharmamitra	0	14	7	1	1	80	950	0	ok	agree	epic-sutra	
DAraRa		2a	early-medieval	hand:class	1	1	1	2	1	80	80	0	ok	agree	early-medieval	
DAraRa		2b	epic-sutra	dharmamitra	0	2	2	2	1	80	80	0	ok	agree	epic-sutra	
DAraRa		3a	epic-sutra	dharmamitra	0	6	4	3	1	70	1830	0	ok	agree	epic-sutra	
DAraRa		3b	epic-sutra	dharmamitra+hand:class	0	3	2	3	1	70	1830	0	ok	agree	epic-sutra	
DAraRa		3c	epic-sutra	dcs+dharmamitra	0	41	24	3	1	70	1830	0	ok	agree	epic-sutra	
DAraRa		3d	epic-sutra	dcs+dharmamitra	0	11	11	3	1	70	1830	0	ok	agree	epic-sutra	
DAraRa		3e	classical	dharmamitra	0	4	2	3	1	70	1830	0	ok	agree	classical	
DAraRa		3f	classical	dharmamitra	0	3	3	3	1	70	1830	0	ok	agree	classical	
DAraRa		4a	classical	dharmamitra	1	3	1	4	1	450	1200	0	ok	agree	classical	
DAraRa		4b	classical	dharmamitra	1	8	1	4	1	450	1200	0	ok	agree	classical	
DAraRa		4c	classical	dharmamitra	1	3	1	4	1	450	1200	0	ok	agree	classical	
DAraRa		4d	early-medieval	hand:class	1	1	1	4	1	450	1200	0	ok	agree	early-medieval	
DAraRa		5a	epic-sutra	dharmamitra+hand:class	0	21	16	5	1	-800	1200	0	ok	agree	epic-sutra	
DAraRa		5b	vedic	dcs	0	14	11	5	1	-800	1200	0	ok	agree	vedic	
DAraRa		5c	epic-sutra	dcs+dharmamitra	0	16	11	5	1	-800	1200	0	ok	agree	epic-sutra	
DAraRa		5d			0	1	0	5	1	-800	1200	0	ok	agree		
DAraRa		5e	vedic	dcs	0	7	7	5	1	-800	1200	0	ok	agree	vedic	
DAraRa		5f	epic-sutra	dcs+dharmamitra	0	8	3	5	1	-800	1200	0	ok	agree	epic-sutra	
DAraRa		5g	epic-sutra	dharmamitra	0	2	2	5	1	-800	1200	0	ok	agree	epic-sutra	
Dara		1	epic-sutra	dcs+dharmamitra+hand:class	0	48	41	1	1	70	1400	0	ok	agree	epic-sutra	
Dara		2a	classical	dharmamitra	0	6	5	2	1	80	1200	0	ok	agree	classical	
Dara		2b	early-medieval	hand:class	1	2	1	2	1	80	1200	0	ok	agree	early-medieval	
Dara		2c			0	1	0	2	1	80	1200	0	ok	agree		
Dara		2d	epic-sutra	dharmamitra	0	12	8	2	1	80	1200	0	ok	agree	epic-sutra	
Dara		3a	epic-sutra	dcs+dharmamitra	0	23	20	3	1	70	1830	0	ok	agree	epic-sutra	
Dara		3b	early-medieval	hand:class	1	2	1	3	1	70	1830	0	ok	agree	early-medieval	
Dara		3c	late-medieval	hand:class	1	2	1	3	1	70	1830	0	ok	agree	late-medieval	
Dara		3d	early-medieval	hand:class	1	2	1	3	1	70	1830	0	ok	agree	early-medieval	
Dara		3e	epic-sutra	dharmamitra	1	1	1	3	1	70	1830	0	ok	agree	epic-sutra	
DaraRa		1	vedic	dcs	0	3	2	1	1	-900	200	0	ok	agree	vedic	
DaraRa		2a	classical	dharmamitra	1	1	1	2	1	1150	1150	0	ok	agree	classical	
DaraRa		2f	early-medieval	hand:class	1	1	1	2	1	1150	1150	0	ok	agree	early-medieval	
DaraRa		2g			0	3	0	2	1	1150	1150	0	ok	agree		
DaraRa		3a	epic-sutra	dcs+dharmamitra+hand:class	0	24	18	3	1	70	1830	0	ok	agree	epic-sutra	
DaraRa		3c	late-medieval	hand:class	1	2	1	3	1	70	1830	0	ok	agree	late-medieval	
DaraRa		3d	late-medieval	hand:class	1	2	1	3	1	70	1830	0	ok	agree	late-medieval	
DaraRa		3e			0	1	0	3	1	70	1830	0	ok	agree		
DaraRa		3f	late-medieval	hand:class	1	7	1	3	1	70	1830	0	ok	agree	late-medieval	
DaraRa		4a	classical	dcs	0	4	3	4	1	-400	1830	0	ok	agree	classical	
DaraRa		4b	epic-sutra	dharmamitra	1	2	1	4	1	-400	1830	0	ok	agree	epic-sutra	
DaraRa		4c	epic-sutra	dcs+hand:class	0	13	7	4	1	-400	1830	0	ok	agree	epic-sutra	
DaraRa		4d			0	1	0	4	1	-400	1830	0	ok	agree		
Darma		10	epic-sutra	dharmamitra	0	19	14	10	1	200	1150	0	ok	agree	epic-sutra	
Darma		11	classical	dharmamitra	0	11	4	11	1	550	550	0	ok	agree	classical	
Darma		1a	late-medieval	hand:class	1	5	1	1	1	-1000	1200	1	key_misalignment_sub_sense_rollup	join-artifact	late-medieval	attestation row is the MAJOR-sense aggregate; earliest sibling 1b bucket 'vedic' explains the window; bucket 'late-medieval' stands for this sub-sense
Darma		1b	vedic	dcs	0	72	60	1	1	-1000	1200	0	ok	agree	vedic	
Darma		2	vedic	dcs	0	48	23	2	1	-800	1400	0	ok	agree	vedic	
Darma		3	epic-sutra	dharmamitra	1	5	1	3	1	80	1200	0	ok	agree	epic-sutra	
Darma		4	classical	dharmamitra	0	3	2	4	1	1150	1200	0	ok	agree	classical	
Darma		5	classical	dharmamitra	1	1	1	5	1	1150	1150	0	ok	agree	classical	
Darma		6	early-medieval	hand:class	1	1	1	6	1	1150	1150	0	ok	agree	early-medieval	
Darma		7	classical	dharmamitra	0	3	2	7	1	1150	1200	0	ok	agree	classical	
Darma		8	classical	dharmamitra	0	3	2	8	1	450	1200	0	ok	agree	classical	
Darma		9	vedic	dcs	0	39	32	9	1	-800	1200	0	ok	agree	vedic	
Davala		1a	classical	dharmamitra+hand:class	0	28	21	1	1	300	1200	0	ok	agree	classical	
Davala		1b	classical	dharmamitra	0	5	2	1	1	300	1200	0	ok	agree	classical	
Davala		2a	classical	dharmamitra	0	2	2	2	1	70	1830	0	ok	agree	classical	
Davala		2b	classical	dharmamitra	0	3	2	2	1	70	1830	0	ok	agree	classical	
Davala		2d	late-medieval	hand:class	1	2	1	2	1	70	1830	0	ok	agree	late-medieval	
Davala		2e	epic-sutra	dcs	1	1	1	2	1	70	1830	0	ok	agree	epic-sutra	
Davala		2f	late-medieval	hand:class	1	3	1	2	1	70	1830	0	ok	agree	late-medieval	
Davala		2g	early-medieval	dharmamitra	1	2	1	2	1	70	1830	0	ok	agree	early-medieval	
Davala		3	classical	dharmamitra	0	5	4	3	1	450	1200	0	ok	agree	classical	
Davala		4a			0	1	0	4	1	None	None	0	ok	agree		
Davala		4b			0	2	0	4	1	None	None	0	ok	agree		
Davala		5a	late-medieval	hand:class	1	2	1	5	1	1300	1830	0	ok	agree	late-medieval	
Davala		5b			0	2	0	5	1	1300	1830	0	ok	agree		
Davala		5c	early-medieval	dharmamitra	1	1	1	5	1	1300	1830	0	ok	agree	early-medieval	
Dfti		1a	vedic	dcs+hand:class	0	17	15	1	1	-1125	1830	0	ok	agree	vedic	
Dfti		1b	vedic	dcs	0	24	14	1	1	-1125	1830	0	ok	agree	vedic	
Dfti		1c	epic-sutra	dharmamitra	0	14	10	1	1	-1125	1830	0	ok	agree	epic-sutra	
Dfti		1d	vedic	dcs	0	8	7	1	1	-1125	1830	0	ok	agree	vedic	
Dfti		1e	vedic	dcs	0	5	2	1	1	-1125	1830	0	ok	agree	vedic	
Dfti		1f	early-medieval	hand:class	0	6	2	1	1	-1125	1830	0	ok	agree	early-medieval	
Dfti		1g	epic-sutra	dharmamitra	0	20	12	1	1	-1125	1830	0	ok	agree	epic-sutra	
Dfti		2a	epic-sutra	dcs	1	1	1	2	1	80	950	0	ok	agree	epic-sutra	
Dfti		2b			0	1	0	2	1	80	950	0	ok	agree		
Dfti		2c	epic-sutra	dharmamitra	0	3	3	2	1	80	950	0	ok	agree	epic-sutra	
Dfti		2d	classical	dharmamitra	0	2	2	2	1	80	950	0	ok	agree	classical	
Dfti		2e	classical	dharmamitra	1	1	1	2	1	80	950	0	ok	agree	classical	
DizaRa		1a	vedic	dcs	1	1	1	1	1	-940	1150	0	ok	agree	vedic	
DizaRa		1b	classical	dharmamitra	0	8	3	1	1	-940	1150	0	ok	agree	classical	
DizaRa		1c			0	5	0	1	1	-940	1150	0	ok	agree		
DizaRa		1d			0	1	0	1	1	-940	1150	0	ok	agree		
DizaRa		2a	vedic	dcs	0	33	31	2	1	-1125	1200	0	ok	agree	vedic	
DizaRa		2b	vedic	dcs	0	8	8	2	1	-1125	1200	0	ok	agree	vedic	
DizaRa		2c	epic-sutra	hand:class	1	2	1	2	1	-1125	1200	0	ok	agree	epic-sutra	
DizaRa		2d	classical	dharmamitra	0	11	9	2	1	-1125	1200	0	ok	agree	classical	
DizaRa		2e	epic-sutra	dharmamitra	0	3	3	2	1	-1125	1200	0	ok	agree	epic-sutra	
DizaRa		3a	early-medieval	dcs	0	3	3	3	1	950	950	0	ok	agree	early-medieval	
Druva		1a	vedic	dcs	0	84	75	1	1	-1125	1830	0	ok	agree	vedic	
Druva		1b	epic-sutra	dcs+dharmamitra+hand:class	0	42	29	1	1	-1125	1830	0	ok	agree	epic-sutra	
Druva		1c	epic-sutra	hand:class	0	3	2	1	1	-1125	1830	0	ok	agree	epic-sutra	
Druva		2a	epic-sutra	dharmamitra+hand:class	0	32	21	2	1	-1125	1830	0	ok	agree	epic-sutra	
Druva		2b	early-medieval	dharmamitra	0	3	3	2	1	-1125	1830	0	ok	agree	early-medieval	
Druva		2c	early-medieval	dharmamitra	1	3	1	2	1	-1125	1830	0	ok	agree	early-medieval	
Druva		2d			0	2	0	2	1	-1125	1830	0	ok	agree		
Druva		2e	early-medieval	hand:class	0	5	2	2	1	-1125	1830	0	ok	agree	early-medieval	
Druva		2f	vedic	dcs	0	2	2	2	1	-1125	1830	0	ok	agree	vedic	
Druva		2g	classical	dharmamitra	0	3	2	2	1	-1125	1830	0	ok	agree	classical	
Druva		2h	classical	dharmamitra	0	3	2	2	1	-1125	1830	0	ok	agree	classical	
Druva		2i	epic-sutra	hand:class	0	4	2	2	1	-1125	1830	0	ok	agree	epic-sutra	
Druva		2k	classical	dharmamitra	0	4	3	2	1	-1125	1830	0	ok	agree	classical	
Druva		2l	early-medieval	dcs	0	5	2	2	1	-1125	1830	0	ok	agree	early-medieval	
Druva		2m			0	1	0	2	1	-1125	1830	0	ok	agree		
Druva		2n	epic-sutra	dharmamitra	0	10	5	2	1	-1125	1830	0	ok	agree	epic-sutra	
Druva		2o	epic-sutra	hand:class	0	3	2	2	1	-1125	1830	0	ok	agree	epic-sutra	
Druva		2p	epic-sutra	dharmamitra	0	11	10	2	1	-1125	1830	0	ok	agree	epic-sutra	
Druva		2q	early-medieval	dcs	1	1	1	2	1	-1125	1830	0	ok	agree	early-medieval	
Druva		2r	vedic	dcs	1	1	1	2	1	-1125	1830	0	ok	agree	vedic	
Druva		2s	epic-sutra	dharmamitra	1	1	1	2	1	-1125	1830	0	ok	agree	epic-sutra	
Druva		2t	epic-sutra	dharmamitra	1	1	1	2	1	-1125	1830	0	ok	agree	epic-sutra	
Druva		2u	classical	dharmamitra	0	3	2	2	1	-1125	1830	0	ok	agree	classical	
Druva		3a	vedic	dcs	0	17	13	3	1	-1000	1200	0	ok	agree	vedic	
Druva		3b	classical	dharmamitra	0	6	3	3	1	-1000	1200	0	ok	agree	classical	
Druva		3d			0	1	0	3	1	-1000	1200	0	ok	agree		
Druva		3l	classical	dharmamitra	0	4	2	3	1	-1000	1200	0	ok	agree	classical	
Druva		4a	epic-sutra	hand:class	0	2	2	4	1	1150	1150	0	ok	agree	epic-sutra	
Druva		4b	early-medieval	hand:class	1	2	1	4	1	1150	1150	0	ok	agree	early-medieval	
Endra		1	vedic	dcs	0	38	34	1	1	-1000	1150	0	ok	agree	vedic	
Endra		2	epic-sutra	dcs	1	1	1	2	1	70	70	0	ok	agree	epic-sutra	
Endra		3a	vedic	dcs	0	4	4	3	1	-800	1830	0	ok	agree	vedic	
Endra		3b	classical	dharmamitra	0	4	3	3	1	-800	1830	0	ok	agree	classical	
Endra		3c	early-medieval	hand:class	1	1	1	3	1	-800	1830	0	ok	agree	early-medieval	
Endra		3d			0	2	0	3	1	-800	1830	0	ok	agree		
Endra		3e	late-medieval	hand:class	1	7	2	3	1	-800	1830	1	key_misalignment_sub_sense_rollup	join-artifact	late-medieval	attestation row is the MAJOR-sense aggregate; earliest sibling 3a bucket 'vedic' explains the window; bucket 'late-medieval' stands for this sub-sense
Endra		3f	classical	dharmamitra	1	1	1	3	1	-800	1830	0	ok	agree	classical	
Endra		3g	late-medieval	hand:class	1	4	2	3	1	-800	1830	1	key_misalignment_sub_sense_rollup	join-artifact	late-medieval	attestation row is the MAJOR-sense aggregate; earliest sibling 3a bucket 'vedic' explains the window; bucket 'late-medieval' stands for this sub-sense
Endra		4a	classical	dharmamitra	0	6	5	4	1	1300	1830	0	ok	agree	classical	
Endra		4b	late-medieval	hand:class	1	2	1	4	1	1300	1830	0	ok	agree	late-medieval	
Endra		4c			0	2	0	4	1	1300	1830	0	ok	agree		
ErAvata		1a	vedic	dcs+hand:class	0	14	11	1	1	-940	1200	0	ok	agree	vedic	
ErAvata		1b	epic-sutra	dcs+dharmamitra	0	31	28	1	1	-940	1200	0	ok	agree	epic-sutra	
ErAvata		1c	epic-sutra	dharmamitra+hand:class	0	16	12	1	1	-940	1200	0	ok	agree	epic-sutra	
ErAvata		1d	classical	dharmamitra	0	8	4	1	1	-940	1200	0	ok	agree	classical	
ErAvata		1e	epic-sutra	hand:class	1	1	1	1	1	-940	1200	0	ok	agree	epic-sutra	
ErAvata		1f	epic-sutra	dharmamitra	0	2	2	1	1	-940	1200	0	ok	agree	epic-sutra	
ErAvata		1g	epic-sutra	dharmamitra	0	3	2	1	1	-940	1200	0	ok	agree	epic-sutra	
ErAvata		2a	classical	dharmamitra	0	3	2	2	1	80	1830	0	ok	agree	classical	
ErAvata		2c	late-medieval	hand:class	1	3	1	2	1	80	1830	0	ok	agree	late-medieval	
ErAvata		2d	epic-sutra	dharmamitra	1	4	1	2	1	80	1830	0	ok	agree	epic-sutra	
ErAvata		2e			0	1	0	2	1	80	1830	0	ok	agree		
Gana		1a	epic-sutra	dcs+dharmamitra	0	49	28	1	1	-1125	-1125	0	ok	agree	epic-sutra	
Gana		1b	early-medieval	dcs	1	1	1	1	1	-1125	-1125	0	ok	agree	early-medieval	
Gana		1c	epic-sutra	dharmamitra	0	3	3	1	1	-1125	-1125	0	ok	agree	epic-sutra	
Gana		1d	early-medieval	dharmamitra	0	3	2	1	1	-1125	-1125	0	ok	agree	early-medieval	
Gana		2a	vedic	dcs	0	19	14	2	1	-1125	1150	0	ok	agree	vedic	
Gana		2b	epic-sutra	dcs+dharmamitra	0	23	18	2	1	-1125	1150	0	ok	agree	epic-sutra	
Gana		2c	early-medieval	hand:class	0	3	2	2	1	-1125	1150	0	ok	agree	early-medieval	
Gana		2d	classical	dharmamitra	0	9	4	2	1	-1125	1150	0	ok	agree	classical	
Gana		2e	late-medieval	hand:class	1	2	1	2	1	-1125	1150	1	key_misalignment_sub_sense_rollup	join-artifact	late-medieval	attestation row is the MAJOR-sense aggregate; earliest sibling 2a bucket 'vedic' explains the window; bucket 'late-medieval' stands for this sub-sense
Gana		2f	early-medieval	hand:class	0	4	3	2	1	-1125	1150	0	ok	agree	early-medieval	
Gana		2g	early-medieval	dharmamitra	0	7	3	2	1	-1125	1150	0	ok	agree	early-medieval	
Gana		2h			0	4	0	2	1	-1125	1150	0	ok	agree		
Gana		3b	late-medieval	hand:class	1	2	1	3	1	1300	1830	0	ok	agree	late-medieval	
Gana		4a	epic-sutra	dharmamitra	0	6	5	4	1	-1125	1830	0	ok	agree	epic-sutra	
Gana		4b	early-medieval	hand:class	1	1	1	4	1	-1125	1830	0	ok	agree	early-medieval	
Gana		4c	early-medieval	hand:class	1	1	1	4	1	-1125	1830	0	ok	agree	early-medieval	
Gana		4d	late-medieval	hand:class	1	3	1	4	1	-1125	1830	1	key_misalignment_sub_sense_rollup	join-artifact	late-medieval	attestation row is the MAJOR-sense aggregate; earliest sibling 4e bucket 'vedic' explains the window; bucket 'late-medieval' stands for this sub-sense
Gana		4e	vedic	dcs	0	5	4	4	1	-1125	1830	0	ok	agree	vedic	
Gawa		1	epic-sutra	hand:class	0	5	3	1	1	-400	-400	0	ok	agree	epic-sutra	
Gawa		2a	epic-sutra	dcs+dharmamitra	0	42	29	2	1	70	1830	0	ok	agree	epic-sutra	
Gawa		2b	classical	dharmamitra	0	3	3	2	1	70	1830	0	ok	agree	classical	
Gawa		2c	late-medieval	hand:class	1	7	2	2	1	70	1830	0	ok	agree	late-medieval	
Gawa		2d	classical	dharmamitra	1	1	1	2	1	70	1830	0	ok	agree	classical	
Gawa		2e	classical	dharmamitra	0	2	2	2	1	70	1830	0	ok	agree	classical	
Gawa		2f	early-medieval	hand:class	1	2	1	2	1	70	1830	0	ok	agree	early-medieval	
Gawa		2g	early-medieval	hand:class	1	1	1	2	1	70	1830	0	ok	agree	early-medieval	
Gawa		2h	early-medieval	hand:class	1	2	1	2	1	70	1830	0	ok	agree	early-medieval	
Gawa		2i	epic-sutra	dharmamitra	1	1	1	2	1	70	1830	0	ok	agree	epic-sutra	
Gawa		2k	early-medieval	dharmamitra	1	1	1	2	1	70	1830	0	ok	agree	early-medieval	
Gawa		3a	early-medieval	hand:class	1	2	1	3	1	-400	1830	0	ok	agree	early-medieval	
Gawa		3b	early-medieval	hand:class	0	3	2	3	1	-400	1830	0	ok	agree	early-medieval	
Gawa		3c	early-medieval	dcs	0	4	2	3	1	-400	1830	0	ok	agree	early-medieval	
Gawa		3d	classical	dharmamitra	0	9	8	3	1	-400	1830	0	ok	agree	classical	
Gawa		4a	epic-sutra	dharmamitra	0	5	5	4	1	200	1830	0	ok	agree	epic-sutra	
Gawa		4b	early-medieval	dharmamitra	0	5	2	4	1	200	1830	0	ok	agree	early-medieval	
Gawa		4c	classical	dharmamitra	1	1	1	4	1	200	1830	0	ok	agree	classical	
Gawa		4d			0	1	0	4	1	200	1830	0	ok	agree		
Gora		1a	vedic	dcs	0	12	12	1	1	-1125	1150	0	ok	agree	vedic	
Gora		1b	vedic	dcs	0	50	38	1	1	-1125	1150	0	ok	agree	vedic	
Gora		2a	epic-sutra	dharmamitra	0	3	2	2	1	80	1200	0	ok	agree	epic-sutra	
Gora		2b	vedic	dcs	0	7	3	2	1	80	1200	1	evidence_base_citation_resolution	flag-only	vedic	no 'vedic' work among the attestation's dated set — the dating layer's 'vedic' citation was left unresolved by the year table (n_unresolved_citations=5) or vice versa; both claims survive
Gora		3a	classical	dharmamitra	0	2	2	3	1	550	1830	0	ok	agree	classical	
Gora		3b	late-medieval	hand:class	1	2	1	3	1	550	1830	0	ok	agree	late-medieval	
Gora		3c	classical	dharmamitra	0	3	2	3	1	550	1830	0	ok	agree	classical	
Gora		4a	vedic	dcs	1	1	1	4	1	-1125	1830	0	ok	agree	vedic	
Gora		4b	vedic	dcs	0	12	11	4	1	-1125	1830	0	ok	agree	vedic	
Gora		4c	vedic	dcs	0	4	4	4	1	-1125	1830	0	ok	agree	vedic	
