slp1	iast	pos	period_spread
mInAkzI	mīnākṣī	f	1
paricCeda	pariccheda	m	1
parimarday	parimarday	v	1
pramarday	pramarday	v	1
pramati	pramati	f	1
pftany	pṛtany	v	1
puruspfh	puruspṛh	adj	1
purUvasu	purūvasu	adj	1
puzpadanta	puṣpadanta	m	1
raktA	raktā	f	1
raseSvara	raseśvara	mn	1
riSAdas	riśādas	adj	1
rUkman	rūkman	n	1
saMpezay	saṁpeṣay	v	1
sapraTas	saprathas	adj	1
Scandra	ścandra	adj	1
SoDaka	śodhaka	adj	1
Srut	śrut	adj	1
suDita	sudhita	adj	1
sUryakAnta	sūryakānta	mn	1
tilaparRI	tilaparṇī	f	1
truw	truṭ	v	1
udan	udan	n	1
Urva	ūrva	m	1
uSij	uśij	adj	1
vaidehaka	vaidehaka	m	1
varIyas	varīyas	adj	1
vasyas	vasyas	n	1
vfzaRvat	vṛṣaṇvat	adj	1
yos	yos	n	1
yUTikA	yūthikā	f	1
aBIka	abhīka	n	1
aBinaya	abhinaya	m	1
AmavAta	āmavāta	m	1
amIvA	amīvā	f	1
annavat	annavat	adj	1
anvAyat	anvāyat	v	1
arhaka	arhaka	adj	1
arvAcIna	arvācīna	adj	1
asmayu	asmayu	adj	1
avadya	avadya	n	1
banDin	bandhin	adj	1
barbara	barbara	m	1
caRa	caṇa	m	1
cyut	cyut	adj	1
Darmanandana	dharmanandana	m	1
DaruRa	dharuṇa	n	1
etaSa	etaśa	m	1
gardaBI	gardabhī	f	1
hastinApura	hastināpura	n	1
jalUkA	jalūkā	mf	1
kAlasUtra	kālasūtra	mn	1
KARqikya	khāṇḍikya	m	1
maDurA	madhurā	f	1
maDuripu	madhuripu	m	1
manasija	manasija	m	1
marutvatIya	marutvatīya	adj	1
mUzAyantra	mūṣāyantra	n	1
narAntaka	narāntaka	m	1
niHkzip	niḥkṣip	v	1
pAman	pāman	mn	1
pariBAzA	paribhāṣā	f	1
piS	piś	v	1
pitu	pitu	mn	1
sahasrAra	sahasrāra	mn	1
Saru	śaru	mf	1
sikTa	siktha	mn	1
somadeva	somadeva	m	1
spfkkA	spṛkkā	f	1
SudDasUta	śuddhasūta	m	1
sundaraka	sundaraka	m	1
suradAlI	suradālī	f	1
svAda	svāda	m	1
svaDiti	svadhiti	mf	1
syamantaka	syamantaka	m	1
tAmbUlI	tāmbūlī	f	1
tvAvat	tvāvat	adj	1
urvarA	urvarā	f	1
vAGant	vāghant	m	1
vAhas	vāhas	adj	1
vasUyu	vasūyu	adj	1
vAyasI	vāyasī	f	1
yAmaka	yāmaka	m	1
aGAyu	aghāyu	adj	1
agriya	agriya	adj	1
amoGA	amoghā	f	1
anamIva	anamīva	adj	1
anarvan	anarvan	adj	1
asmitA	asmitā	f	1
bAlAki	bālāki	m	1
Basmaka	bhasmaka	n	1
bola	bola	mn	1
cetakI	cetakī	f	1
DAyas	dhāyas	adj	1
Garza	gharṣa	m	1
gopana	gopana	n	1
guggula	guggula	m	1
hemamAkzika	hemamākṣika	mn	1
jAtavedasya	jātavedasya	adj	1
kapikacCu	kapikacchu	f	1
karavIraka	karavīraka	m	1
keta	keta	m	1
kravya	kravya	n	1
kumpaka	kumpaka	mn	1
mahAmeda	mahāmeda	mf	1
marmfj	marmṛj	v	1
miSraka	miśraka	n	1
nAqi	nāḍi	f	1
niyutvat	niyutvat	adj	1
nyUNKay	nyūṅkhay	v	1
pAlikA	pālikā	f	1
pallI	pallī	f	1
patay	patay	v	1
paty	paty	v	1
prayAsa	prayāsa	m	1
prayojaka	prayojaka	adj	1
rAjaputrI	rājaputrī	f	1
saktuka	saktuka	mn	1
Samitf	śamitṛ	m	1
saMpAtavat	saṁpātavat	adj	1
saumyA	saumyā	f	1
suSItala	suśītala	adj	1
svarvat	svarvat	adj	1
tfd	tṛd	v	1
usrA	usrā	f	1
vararuci	vararuci	m	1
vimA	vimā	v	1
viSvAyu	viśvāyu	adj	1
yamin	yamin	adj	1
aSmasAra	aśmasāra	mn	1
BagaRa	bhagaṇa	m	1
bileSaya	bileśaya	m	1
cAYcalya	cāñcalya	n	1
divyauzaDa	divyauṣadha	n	1
dUrIkf	dūrīkṛ	v	1
jrayas	jrayas	n	1
kzetrika	kṣetrika	m	1
loRa	loṇa	n	1
mahAmudrA	mahāmudrā	f	1
maNgalyA	maṅgalyā	f	1
moca	moca	m	1
mudgaparRI	mudgaparṇī	f	1
nAkulI	nākulī	f	1
nIrasa	nīrasa	adj	1
nistuza	nistuṣa	adj	1
pARqutA	pāṇḍutā	f	1
parijman	parijman	adj	1
prasena	prasena	m	1
prativizA	prativiṣā	f	1
rAjayoga	rājayoga	m	1
riB	ribh	v	1
rucaka	rucaka	n	1
saDamAda	sadhamāda	m	1
sas	sas	v	1
siDma	sidhma	mn	1
Sira	śira	m	1
SoBAYjana	śobhāñjana	mn	1
sotf	sotṛ	adj	1
Sravasyu	śravasyu	adj	1
suzupta	suṣupta	n	1
tUya	tūya	adj	1
vanotpala	vanotpala	n	1
viBAvan	vibhāvan	adj	1
yakziRI	yakṣiṇī	f	1
aBva	abhva	n	1
aDyAhAra	adhyāhāra	m	1
anudarSay	anudarśay	v	1
arbudi	arbudi	m	1
astf	astṛ	m	1
avata	avata	m	1
brahmadaRqI	brahmadaṇḍī	f	1
cukra	cukra	mn	1
dAti	dāti	f	1
devatIrTa	devatīrtha	n	1
devayajana	devayajana	n	1
DIvara	dhīvara	m	1
duvasy	duvasy	v	1
dvitra	dvitra	adj	1
golomI	golomī	f	1
iyakz	iyakṣ	v	1
jAlaMDara	jālaṁdhara	m	1
kalanA	kalanā	f	1
Karparaka	kharparaka	mn	1
kuwwinI	kuṭṭinī	f	1
mADvI	mādhvī	f	1
madintama	madintama	adj	1
madvat	madvat	adj	1
majman	majman	m	1
nawI	naṭī	f	1
padya	padya	n	1
pakvamUzA	pakvamūṣā	f	1
paryukz	paryukṣ	v	1
pAtAlayantra	pātālayantra	n	1
prAtaranuvAka	prātaranuvāka	m	1
prauga	prauga	mn	1
raji	raji	m	1
rasaliNga	rasaliṅga	mn	1
reBa	rebha	m	1
saDryaYc	sadhryañc	adj	1
samayin	samayin	m	1
somarAjI	somarājī	f	1
sumaDura	sumadhura	adj	1
suvahA	suvahā	f	1
SyonAka	śyonāka	m	1
trapusI	trapusī	f	1
tvota	tvota	adj	1
udapAtra	udapātra	n	1
viSvacarzaRi	viśvacarṣaṇi	adj	1
vyAqi	vyāḍi	m	1
yAvay	yāvay	v	1
alambuzA	alambuṣā	f	1
amlapitta	amlapitta	n	1
anirvacanIya	anirvacanīya	adj	1
asurya	asurya	n	1
BArNgI	bhārṅgī	f	1
buDnya	budhnya	adj	1
camatkAra	camatkāra	m	1
citay	citay	v	1
cullikA	cullikā	mfn	1
divira	divira	m	1
divispfS	divispṛś	adj	1
dureva	dureva	adj	1
duvas	duvas	n	1
gfBAy	gṛbhāy	v	1
guhacandra	guhacandra	m	1
hAraka	hāraka	adj	1
karIzAgni	karīṣāgni	m	1
kaza	kaṣa	m	1
kASmIra	kāśmīra	n	1
mahAbalA	mahābalā	f	1
meDira	medhira	adj	1
nAD	nādh	v	1
niScandra	niścandra	adj	1
ojizWa	ojiṣṭha	adj	1
PaYjI	phañjī	f	1
pItA	pītā	f	1
pratibimbita	pratibimbita	adj	1
purutama	purutama	adj	1
raD	radh	v	1
fkvan	ṛkvan	adj	1
rUpatva	rūpatva	n	1
sacetas	sacetas	adj	1
samana	samana	n	1
samudraPena	samudraphena	mn	1
SarIraka	śarīraka	n	1
sauzupta	sauṣupta	n	1
sidDarasa	siddharasa	m	1
sikTaka	sikthaka	mn	1
SrAdDin	śrāddhin	adj	1
SfD	śṛdh	v	1
suga	suga	n	1
taraRi	taraṇi	adj	1
tulyaka	tulyaka	adj	1
und	und	v	1
upakoSA	upakośā	f	1
vAjinIvasu	vājinīvasu	adj	1
virapSin	virapśin	adj	1
vizaGnI	viṣaghnī	f	1
yAmala	yāmala	n	1
yatama	yatama	adj	1
adeva	adeva	adj	1
ADI	ādhī	f	1
AmarSa	āmarśa	m	1
aYji	añji	mfn	1
aruRA	aruṇā	f	1
bAlacandrikA	bālacandrikā	f	1
balivasA	balivasā	mf	1
BfNgarAj	bhṛṅgarāj	m	1
BUDAtrI	bhūdhātrī	f	1
capalA	capalā	f	1
Cardis	chardis	n	1
Duni	dhuni	adj	1
drutasUta	drutasūta	mn	1
dyukza	dyukṣa	adj	1
gavizwi	gaviṣṭi	f	1
ina	ina	adj	1
kastUrikA	kastūrikā	f	1
kimIdin	kimīdin	m	1
kfzaka	kṛṣaka	m	1
kzavaka	kṣavaka	m	1
mahAnimba	mahānimba	mn	1
maRa	maṇa	mn	1
mantreSvara	mantreśvara	m	1
mUlabanDa	mūlabandha	m	1
pAtAlagaruqI	pātālagaruḍī	mf	1
pradrAvay	pradrāvay	v	1
purukzu	purukṣu	adj	1
puzpAYjana	puṣpāñjana	n	1
rePa	repha	mn	1
ftviya	ṛtviya	adj	1
Sarvavarman	śarvavarman	m	1
somin	somin	adj	1
sPAra	sphāra	adj	1
tAmraka	tāmraka	n	1
trimaDu	trimadhu	n	1
turvaSa	turvaśa	m	1
upaDAtu	upadhātu	m	1
vajrivat	vajrivat	adj	1
vanDura	vandhura	n	1
vanDyAkarkowakI	vandhyākarkoṭakī	f	1
vayA	vayā	f	1
vfzaRvasu	vṛṣaṇvasu	adj	1
yujya	yujya	adj	1
ahiPena	ahiphena	n	1
amati	amati	f	1
antama	antama	adj	1
aprayucCat	aprayucchat	adj	1
aSasti	aśasti	f	1
asmAka	asmāka	adj	1
Ayuzkara	āyuṣkara	adj	1
Bas	bhas	v	1
carkar	carkar	v	1
citravarRa	citravarṇa	m	1
dardar	dardar	v	1
DustUra	dhustūra	n	1
gfhakanyA	gṛhakanyā	f	1
havana	havana	n	1
hemAhvA	hemāhvā	f	1
jaNGan	jaṅghan	v	1
kArIza	kārīṣa	n	1
mocA	mocā	f	1
mfganABi	mṛganābhi	mn	1
muKIkf	mukhīkṛ	v	1
nAgakesara	nāgakesara	m	1
nfvat	nṛvat	adj	1
rAla	rāla	mf	1
sAtalA	sātalā	f	1
SAtavAhana	śātavāhana	m	1
sriD	sridh	f	1
SuBA	śubhā	f	1
SUza	śūṣa	m	1
tapus	tapus	n	1
uccAwana	uccāṭana	n	1
viDvaMsin	vidhvaṁsin	adj	1
yajIyas	yajīyas	adj	1
yonimudrA	yonimudrā	f	1
aBiSram	abhiśram	v	1
ajurya	ajurya	adj	1
aNgahAra	aṅgahāra	m	1
aNganyAsa	aṅganyāsa	m	1
arepas	arepas	adj	1
AvivAs	āvivās	v	1
avfka	avṛka	adj	1
bIjavara	bījavara	n	1
cakramarda	cakramarda	m	1
DvaMsana	dhvaṁsana	adj	1
GanasAra	ghanasāra	mn	1
Gas	ghas	v	1
girijatu	girijatu	n	1
KApara	khāpara	m	1
kumpa	kumpa	n	1
marjay	marjay	v	1
meDyA	medhyā	f	1
nIlA	nīlā	f	1
rasArRava	rasārṇava	m	1
rasavara	rasavara	m	1
ravaka	ravaka	m	1
rUpaRikA	rūpaṇikā	f	1
SacIvat	śacīvat	adj	1
saMpradarSay	saṁpradarśay	v	1
sAsahi	sāsahi	adj	1
sAtama	sātama	adj	1
SnaT	śnath	v	1
sozRa	soṣṇa	adj	1
sTAnaka	sthānaka	n	1
sUkzmA	sūkṣmā	f	1
taviza	taviṣa	adj	1
TUTA	thūthā	mf	1
turuzka	turuṣka	mn	1
tvacA	tvacā	f	1
UrDvapAtana	ūrdhvapātana	n	1
vanin	vanin	m	1
vasuka	vasuka	m	1
ven	ven	v	1
vizARikA	viṣāṇikā	f	1
yAvanAla	yāvanāla	m	1
anuvAkyA	anuvākyā	f	1
araRa	araṇa	adj	1
atka	atka	m	1
Basmay	bhasmay	v	1
Darmatanaya	dharmatanaya	m	1
DenA	dhenā	f	1
duHsparSA	duḥsparśā	f	1
gurviRI	gurviṇī	f	1
hvaya	hvaya	adj	1
kaseru	kaseru	f	1
keSiDvaja	keśidhvaja	m	1
liptamUzA	liptamūṣā	f	1
navajvara	navajvara	m	1
niGaRwu	nighaṇṭu	m	1
rAjAvartaka	rājāvartaka	mn	1
rasAla	rasāla	m	1
sahasrAnIka	sahasrānīka	m	1
samiTa	samitha	mn	1
SimbI	śimbī	f	1
tittira	tittira	m	1
upAka	upāka	adj	1
vizARin	viṣāṇin	m	1
aByanujYAna	abhyanujñāna	n	1
BaNgA	bhaṅgā	f	1
kakAra	kakāra	m	1
kAyasTA	kāyasthā	f	1
KawI	khaṭī	f	1
Kuraka	khuraka	n	1
kujamBa	kujambha	m	1
mahAPalA	mahāphalā	f	1
niDuvana	nidhuvana	n	1
Palatrika	phalatrika	n	1
pItaka	pītaka	n	1
rUpaka	rūpaka	adj	1
SaRapuzpI	śaṇapuṣpī	f	1
tIkzRaka	tīkṣṇaka	mn	1
ugraganDA	ugragandhā	f	1
upodakI	upodakī	fn	1
ikzura	ikṣura	m	1
kAYcanI	kāñcanī	f	1
koqIyaka	koḍīyaka	n	1
lomaSA	lomaśā	f	1
moka	moka	m	1
mfgavyA	mṛgavyā	f	1
saMliK	saṁlikh	v	1
sidDAsana	siddhāsana	n	1
tvagdoza	tvagdoṣa	m	1
uccAway	uccāṭay	v	1
vanavAsin	vanavāsin	m	1
gajapippalI	gajapippalī	f	1
jIvanI	jīvanī	f	1
jUrti	jūrti	f	1
kawvI	kaṭvī	f	1
mahizAkza	mahiṣākṣa	m	1
niScandrika	niścandrika	adj	1
rAjarIti	rājarīti	f	1
saMdIpana	saṁdīpana	adj	1
SoDin	śodhin	adj	1
SulvABra	śulvābhra	n	1
triparRI	triparṇī	f	1
udaYji	udañji	m	1
uqqAmara	uḍḍāmara	m	1
vanyA	vanyā	f	1
vatsAdanI	vatsādanī	f	1
dIpya	dīpya	m	1
droRapuzpI	droṇapuṣpī	f	1
gArutmata	gārutmata	mn	1
jaraRa	jaraṇa	mn	1
jayapAla	jayapāla	m	1
kzuraka	kṣuraka	m	1
manojYA	manojñā	f	1
maulya	maulya	n	1
nfhari	nṛhari	m	1
rasaratnAkara	rasaratnākara	m	1
rasasindUra	rasasindūra	mn	1
sArvakAlika	sārvakālika	adj	1
Syainika	śyainika	adj	1
tripuwA	tripuṭā	f	1
uzRaka	uṣṇaka	adj	1
yAsa	yāsa	m	1
anutarza	anutarṣa	m	1
citriRI	citriṇī	f	1
divyA	divyā	f	1
dvaMdvamelApaka	dvaṁdvamelāpaka	m	1
granTila	granthila	m	1
hAridra	hāridra	mn	1
ityarTa	ityartha	adj	1
lajjAlu	lajjālu	f	1
maDusravA	madhusravā	f	1
maNgalya	maṅgalya	m	1
murA	murā	f	1
narI	narī	f	1
pAtanayantra	pātanayantra	n	1
rasavAda	rasavāda	m	1
zawcakra	ṣaṭcakra	n	1
spazway	spaṣṭay	v	1
uqqISa	uḍḍīśa	m	1
vajrolI	vajrolī	f	1
viBIta	vibhīta	mn	1
vitunnaka	vitunnaka	mn	1
anuprASana	anuprāśana	n	1
aSoDita	aśodhita	adj	1
bahuPalA	bahuphalā	f	1
citraPalA	citraphalā	f	1
hfdroga	hṛdroga	m	1
kAdambara	kādambara	fn	1
kApiSAyana	kāpiśāyana	n	1
KarjU	kharjū	f	1
kfzRalavaRa	kṛṣṇalavaṇa	n	1
kuYcikA	kuñcikā	f	1
rasAyanI	rasāyanī	f	1
sAraka	sāraka	adj	1
sikatayantra	sikatayantra	n	1
tAtparyArTa	tātparyārtha	m	1
vakranAla	vakranāla	fn	1
vanajA	vanajā	f	1
vAsantI	vāsantī	f	1
yavaja	yavaja	mn	1
agrima	agrima	adj	1
cAturjAta	cāturjāta	n	1
dIrGapattrA	dīrghapattrā	f	1
ganDAQyA	gandhāḍhyā	f	1
gorakza	gorakṣa	m	1
hayAri	hayāri	m	1
jalapippalI	jalapippalī	f	1
kAmaSAstra	kāmaśāstra	n	1
kzepay	kṣepay	v	1
meTikA	methikā	f	1
miSreyA	miśreyā	f	1
prasAriRI	prasāriṇī	f	1
tApIja	tāpīja	mn	1
tAriRI	tāriṇī	f	1
vicCardi	vicchardi	f	1
yavAgraja	yavāgraja	mn	1
AdinATa	ādinātha	m	1
dIrGapattra	dīrghapattra	m	1
hiNgupattrI	hiṅgupattrī	f	1
jantukA	jantukā	f	1
kaRwakinI	kaṇṭakinī	f	1
kuhI	kuhī	f	1
nAgakeSara	nāgakeśara	n	1
nirnAga	nirnāga	adj	1
nityanATa	nityanātha	m	1
uparatna	uparatna	n	1
viraNga	viraṅga	n	1
vfttA	vṛttā	f	1
yaSada	yaśada	mn	1
bahupattrA	bahupattrā	f	1
dIpanI	dīpanī	f	1
jAtikoSa	jātikośa	mn	1
KAna	khāna	n	1
kzullaka	kṣullaka	m	1
paktiSUla	paktiśūla	n	1
praSaMsana	praśaṁsana	n	1
rAjAnna	rājānna	n	1
SItA	śītā	f	1
tejasvinI	tejasvinī	f	1
tIkzRA	tīkṣṇā	f	1
unmanI	unmanī	f	1
upaSyAmA	upaśyāmā	f	1
vikrAntA	vikrāntā	f	1
yavAnikA	yavānikā	f	1
amlasAra	amlasāra	mn	1
ArAmaSItalA	ārāmaśītalā	mf	1
balyA	balyā	f	1
cAndrI	cāndrī	f	1
kaRwaPala	kaṇṭaphala	m	1
kawPalA	kaṭphalā	f	1
kzaiRya	kṣaiṇya	n	1
narahari	narahari	m	1
putradA	putradā	f	1
rudradeva	rudradeva	m	1
azwavarga	aṣṭavarga	m	1
kaRwAlu	kaṇṭālu	m	1
rasamaYjarI	rasamañjarī	f	1
saMropaRa	saṁropaṇa	adj	1
vfttapuzpa	vṛttapuṣpa	m	1
