mw_key1	covered_flag	heritage_entry_anchor
SyAmalAmbAstotra	0	
SyAmalArahasya	0	
SyAmalAzwaka	0	
SyAmalAsahasranAman	0	
SyAmalita	0	
SyAmaliman	0	
SyAmalI	0	
SyAmalIkf	0	
SyAmA	0	
SyAmAkalpalatA	0	
SyAmAkalpalatikA	0	
SyAmAkavaca	0	
SyAmAcara	0	
SyAmAcAratantra	0	
SyAmAtApanyupanizad	0	
SyAmAdIpadAna	0	
SyAmAdevI	0	
SyAmAnityapUjApadDati	0	
SyAmApadDati	0	
SyAmApUjA	0	
SyAmApUjApadDati	0	
SyAmAprakaraRa	0	
SyAmApradIpa	0	
SyAmAprayogaviDi	0	
SyAmAmantra	0	
SyAmAmAnasArcana	0	
SyAmAratna	0	
SyAmArahasya	0	
SyAmAruta	0	
SyAmArcanacandrikA	0	
SyAmAlatA	0	
SyAmAvatI	0	
SyAmAsaparyAkrama	0	
SyAmAsaparyAviDi	0	
SyAmAsahasranAman	0	
SyAmAstotra	0	
SyAmAka	0	
SyAmAkataRqula	0	
SyAmAkamuzwimpaca	0	
SyAmAkAgrayaRa	0	
SyAmAkAgrayaRezwi	0	
SyAmAkezwi	0	
SyAmAkOdana	0	
SyAmAya	1	
SyAmAyana	0	
SyAmAyani	0	
SyAmAyanin	0	
SyAmAyanIya	0	
SyAmita	0	
SyAmI	0	
SyAmIkf	0	
SyAmIBU	0	
SyAmeya	0	
SyAva	0	
SyAvatA	0	
SyAvatEla	0	
SyAvada	0	
SyAvadat	0	
SyAvadanta	0	
SyAvadantatA	0	
SyAvadantaka	0	
SyAvanAya	0	
SyAvanAyIya	0	
SyAvanAyya	0	
SyAvaputra	0	
SyAvaputrya	0	
SyAvaraTa	0	
SyAvaraTya	0	
SyAvavartman	0	
SyAvAkza	0	
SyAvASva	0	
SyAvASvastuta	0	
SyAvASvi	0	
SyAvAsya	0	
SyAvAsyatA	0	
SyAvaka	0	
SyAvaya	0	
SyAvala	0	
SyAvali	0	
SyAvyA	0	
SyAla	1	DICO/64.html#zyaala
Syeta	0	
Syetakolaka	0	
SyetAkza	0	
SyetIkf	0	
Syena	1	DICO/64.html#zyena
SyenakapotIya	0	
SyenakaraRa	0	
SyenagAmin	0	
SyenaGaRwA	0	
Syenacit	1	DICO/64.html#zyenacit
Syenacita	0	
Syenacitra	0	
Syenajit	0	
SyenajidAKyAna	0	
SyenajIvin	0	
SyenajUta	0	
Syenapattra	0	
Syenapatvan	0	
SyenapAta	1	DICO/64.html#zyenapaata
Syenabfhat	0	
SyenaBfta	0	
SyenayAga	1	DICO/64.html#zyenayaaga
Syenavfzaka	0	
Syenahfta	0	
SyenAKya	0	
SyenABfta	0	
SyenAvapAtam	0	
SyenASvaSyena	0	
SyenASvaSyEna	0	
SyenAhfta	0	
SyenopadeSa	0	
SyenikA	0	
SyenI	0	
SyEta	0	
SyEna	0	
SyEnampAta	0	
SyEnika	0	
SyEneya	0	
SyE	1	DICO/64.html#zyai
SyAnapulina	0	
SyoRAka	1	
SyonAka	1	DICO/64.html#zyonaaka
SraMS	0	
SraMs	0	
SraNk	0	
SraNg	0	
SraR	0	
Srat	1	DICO/64.html#zrat
Srad	0	
Sratkf	0	
SraddaDAna	1	DICO/64.html#zraddadhaana
SraddaDAnatA	1	DICO/64.html#zraddadhaanataa
SraddaDAnavat	1	DICO/64.html#zraddadhaanavat
SraddAna	0	
SradDa	0	
SradDayat	0	
SradDayita	0	
SradDA	0	
SradDAkfta	0	
SradDAjAqya	0	
SradDAdeya	0	
SradDAdeva	0	
SradDAnusArin	0	
SradDAnvita	0	
SradDAprakaraRa	0	
SradDAbalADAna	0	
SradDAmanas	0	
SradDAmanasyA	0	
SradDAmaya	0	
SradDAyukta	0	
SradDArahita	0	
SradDAvat	1	DICO/64.html#zraddhaavat
SradDAvitta	0	
SradDAvimukta	0	
SradDAvirahita	0	
SradDAsamanvita	0	
SradDendriya	0	
SradDAtavya	0	
SradDAtf	0	
SradDApana	0	
SradDAlu	1	DICO/64.html#zraddhaalu
SradDita	1	DICO/64.html#zraddhita
SradDin	1	DICO/64.html#zraddhin
SradDiva	0	
SradDeya	1	DICO/64.html#zraddheya
SradDeyatA	0	
SradDeyatva	0	
SraT	0	
SranT	0	
SraTa	0	
SraTana	0	
SraTarya	0	
SraTAya	0	
SranTa	0	
SranTana	1	DICO/64.html#zranthana
SranTita	0	
Srapa	0	
Sram	1	DICO/64.html#zram
Srama	1	DICO/64.html#zrama
Sramakara	0	
SramakarSita	0	
Sramakarzita	0	
SramaklAnta	0	
SramaKinna	0	
SramaGna	0	
SramacCid	0	
Sramajala	0	
Sramanud	0	
SramapIqita	0	
Sramamohita	0	
Sramavat	0	
SramavAri	0	
SramavAribindu	0	
SramavArileSa	0	
Sramavinayana	0	
Sramavinoda	0	
SramaSIkara	0	
SramasaMtApakarzita	0	
SramasADya	0	
SramasidDa	0	
SramasTAna	0	
SramADAyin	0	
SramApanayana	0	
SramAmbu	0	
SramAyukta	0	
SramArta	0	
SramaRa	1	DICO/64.html#zrama.na
SramaRadatta	0	
SramaRaSAkyaputrIya	0	
SramaRAcArya	0	
SramaRoddeSa	0	
SramaRaka	0	
SramaRAya	0	
Sramayu	0	
Sramin	1	DICO/64.html#zramin
SrAnta	1	DICO/64.html#zraanta
SrAntaklAnta	0	
SrAntacitta	1	DICO/64.html#zraantacitta
SrAntamanas	1	DICO/64.html#zraantamanas
SrAntasaMvAhana	0	
SrAntasad	0	
SrAntahfdaya	0	
SrAntAgata	0	
SrAma	0	
SrAmaRa	0	
SrAmaRaka	0	
SrAmaRera	0	
SrAmaReraka	0	
SrAmaRya	0	
SramB	1	DICO/64.html#zrambh
Sraya	1	DICO/64.html#zraya
SrayaRa	1	DICO/64.html#zraya.na
SrayaRIya	0	
Srayitavya	0	
Srayin	0	
SrAya	0	
SrAyat	0	
SrAyantIya	0	
Srava	0	
SravaRa	1	DICO/64.html#zrava.na#1
SravaRakAtaratA	0	
SravaRagocara	0	
SravaRagocaratA	0	
SravaRapaTa	0	
SravaRapaTagata	0	
SravaRapaTaparyantagamana	0	
SravaRapaTAtiTi	0	
SravaRaparuza	0	
SravaRapAli	0	
SravaRapASa	0	
SravaRapuwaka	0	
SravaRapUraka	0	
SravaRaprAGuRika	0	
SravaRaprAGuRikIkfta	0	
SravaRaBUzaRa	0	
SravaRaBfta	0	
SravaRamaya	0	
SravaRamUla	0	
SravaRaruj	0	
SravaRavidAraRa	0	
SravaRaviDi	0	
SravaRaviDivicAra	0	
SravaRavizaya	0	
SravaRavizayaprApin	0	
SravaRavyADi	0	
SravaRaSIrzikA	0	
SravaRasuKa	0	
SravaRasuBaga	0	
SravaRahArin	0	
SravaRADikArin	0	
SravaRAnanda	0	
SravaRAnandinI	0	
SravaRApakza	0	
SravaRAvaBAsa	0	
SravaRAhvayA	0	
SravaRendriya	0	
SravaRotpala	0	
SravaRodara	0	
SravaRodyApana	0	
SravaRaka	0	
SravaRas	0	
SravaRasya	0	
SravaRIya	0	
SravaRIyapAra	0	
Sravas	1	DICO/64.html#zravas
SravaskAma	0	
Sravasya	0	
Sravasyu	0	
SravAyya	0	
SravizWa	1	DICO/64.html#zravi.s.tha
SravizWaka	0	
SravizWA	0	
SravizWAja	0	
SravizWABU	0	
SravizWAramaRa	0	
SravizWIya	0	
Sravo	0	
Sravojit	0	
Sravya	1	DICO/64.html#zravya
Sravyatva	1	DICO/64.html#zravyatva
SrAva	0	
SrAvaka	1	DICO/64.html#zraavaka
SrAvakakftya	0	
SrAvakatva	0	
SrAvakayAna	0	
SrAvakavrata	0	
SrAvakAnuzWAnaviDi	0	
SrAvakArADana	0	
SrAvaRa	1	DICO/64.html#zraava.na#1
SrAvaRatva	0	
SrAvaRikA	0	
SrAvaRIya	0	
SrAvayat	0	
SrAvayatpati	0	
SrAvayatsaKi	0	
SrAvayitavya	0	
SrAvikA	0	
SrAvikAtva	0	
SrAvita	0	
SrAvitf	0	
SrAvin	0	
SrAvizWa	0	
SrAvizWAyana	0	
SrAvizWIya	0	
SrAvya	1	DICO/64.html#zraavya
SravaRadatta	0	
SravaRadvAdaSI	0	
SravaRadvAdaSIvrata	0	
SravaRadvAdaSIvratakaTA	0	
SravaRamAhAtmya	0	
SravaRA	0	
SravaRAkarman	0	
SravaRikAvrata	0	
SravasyA	0	
SrAvaRakarman	0	
SrAvaRakarmasarpabaliprayoga	0	
SrAvaRadvAdaSI	0	
SrAvaRadvAdaSIpAraRaviDi	0	
SrAvaRadvAdaSImAhAtmya	0	
SrAvaRadvAdaSIvrata	0	
SrAvaRadvAdaSIvratakalpa	0	
SrAvaRanizeDavacana	0	
SrAvaRamAhAtmya	0	
SrAvaRaviDi	0	
SrAvaRaSanivAravrata	0	
SrAvaRaSukla	0	
SrAvaRaSuklacaturTI	0	
SrAvaRaSuklatftIyA	0	
SrAvaRahomamantra	0	
SrAvaRotsargakarman	0	
SrAvaRika	0	
SrAvaRikAvrata	0	
SrAvaRI	0	
SrAvaRIkarman	0	
SrAvaRIkarmaviDi	0	
SrAvaRIpadDati	0	
SrAvaRIprayoga	0	
SravApya	0	
SrA	0	
SrE	0	
SrapaRa	1	DICO/64.html#zrapa.na
SrapaRIya	0	
Srapayitavya	0	
Srapayitf	0	
SrapAyya	0	
Srapita	1	DICO/64.html#zrapita
SrARa	0	
SrAta	0	
SrApin	0	
SrAdDa	1	DICO/64.html#zraaddha
SrAdDakara	0	
SrAdDakartf	0	
SrAdDakarman	0	
SrAdDakarmaviDi	0	
SrAdDakalA	0	
SrAdDakalpa	0	
SrAdDakalpadIpa	0	
SrAdDakalpadruma	0	
SrAdDakalpaBAzyagoBilIya	0	
SrAdDakalpalatA	0	
SrAdDakalpasUtra	0	
SrAdDakARqa	0	
SrAdDakARqasaMgraha	0	
SrAdDakArikA	0	
SrAdDakAryanirRayasaMkzepa	0	
SrAdDakAla	0	
SrAdDakASikA	0	
SrAdDakft	0	
SrAdDakOmudI	0	
SrAdDakriyA	0	
SrAdDagaRapati	0	
SrAdDaguRasaMgraha	0	
SrAdDacandrikA	0	
SrAdDacintAmaRi	0	
SrAdDatattva	0	
SrAdDatattvawIkA	0	
SrAdDatilaka	0	
SrAdDatva	0	
SrAdDada	0	
SrAdDadarpaRa	0	
SrAdDadina	0	
SrAdDadIDiti	0	
SrAdDadIpa	0	
SrAdDadIpakalikA	0	
SrAdDadIpikA	0	
SrAdDadeva	0	
SrAdDadevatva	0	
SrAdDadevatA	0	
SrAdDadevatAnirRaya	0	
SrAdDadvAsaptatikalA	0	
SrAdDanavakaRqikAsUtra	0	
SrAdDanirUpaRa	0	
SrAdDanirRaya	0	
SrAdDapaNkti	0	
SrAdDapadDati	0	
SrAdDapallava	0	
SrAdDapArijAta	0	
SrAdDaprakASa	0	
SrAdDaprakIrRakArikA	0	
SrAdDapradIpa	0	
SrAdDapraBA	0	
SrAdDaprayoga	0	
SrAdDaprayogacintAmaRi	0	
SrAdDaprayogapadDati	0	
SrAdDapraSaMsA	0	
SrAdDabrAhmaRa	0	
SrAdDaBAskaraprayogapadDati	0	
SrAdDaBuj	1	DICO/64.html#zraaddhabhuj
SrAdDaBojana	0	
SrAdDamaYjarI	0	
SrAdDamayUKa	0	
SrAdDamitra	0	
SrAdDamImAMsA	0	
SrAdDaratna	0	
SrAdDarahasya	0	
SrAdDavacanasaMgraha	0	
SrAdDavamanaprAyaScitta	0	
SrAdDavarRana	0	
SrAdDavasizWa	0	
SrAdDavAsara	0	
SrAdDaviDi	0	
SrAdDaviveka	0	
SrAdDavivekasaMgraha	0	
SrAdDavfttiprakaraRa	0	
SrAdDavyavasTAsaMkzepa	0	
SrAdDaSAka	0	
SrAdDaSizwa	0	
SrAdDasaMkalpa	0	
SrAdDasaMkalpaviDi	0	
SrAdDasaMgraha	0	
SrAdDasamuccaya	0	
SrAdDasAgara	0	
SrAdDasAra	0	
SrAdDasUtaka	0	
SrAdDasUtakaBojana	0	
SrAdDasUtra	0	
SrAdDasOKya	0	
SrAdDastabaka	0	
SrAdDahemAdri	0	
SrAdDAdarSa	0	
SrAdDAdiviDi	0	
SrAdDADikAra	0	
SrAdDADikArinirRaya	0	
SrAdDAnukramaRikA	0	
SrAdDAparArka	0	
SrAdDABimarSana	0	
SrAdDASOcIyadarpaRa	0	
SrAdDAha	0	
SrAdDAhnika	0	
SrAdDendu	0	
SrAdDopayogin	0	
SrAdDopayogivacana	0	
SrAdDika	0	
SrAdDin	1	DICO/64.html#zraaddhin
SrAdDIya	0	
SrAdDeya	0	
SrApaya	0	
SrAm	1	DICO/64.html#zraam
SrAyasa	0	
SrAvantI	0	
SrAvazWIya	0	
SrAvasta	1	DICO/64.html#zraavasta
SrAvastaka	0	
SrAvasteya	0	
Sri	1	DICO/64.html#zri
SiSrivas	0	
Srit	0	
Srita	1	DICO/64.html#zrita
Sritakzama	1	DICO/64.html#zritak.sama
Sritavat	0	
Sritasattva	1	DICO/64.html#zritasattva
Sriti	0	
Srimanya	0	
Sriyammanya	0	
SriyaDyE	0	
Sriyaputra	0	
Sriv	0	
Sriz	0	
SrI	0	
SrIta	0	
SrIAhnika	0	
SrIkaRWa	1	DICO/64.html#zriika.n.tha
SrIkaRWakaRWa	0	
SrIkaRWakaRWatawinI	0	
SrIkaRWakaRWIya	0	
SrIkaRWacarita	1	DICO/64.html#zriika.n.thacarita
SrIkaRWatA	0	
SrIkaRWatIrTa	0	
SrIkaRWatriSatI	0	
SrIkaRWadatta	0	
SrIkaRWadeva	0	
SrIkaRWadeSa	0	
SrIkaRWanATIya	0	
SrIkaRWanilaya	0	
SrIkaRWapadalAYCana	0	
SrIkaRWaBAzya	0	
SrIkaRWamAhAtmya	0	
SrIkaRWamiSra	0	
SrIkaRWavizaya	0	
SrIkaRWaSamBu	0	
SrIkaRWaSarman	0	
SrIkaRWaSiva	0	
SrIkaRWasaKa	0	
SrIkaRWastava	0	
SrIkaRWikA	0	
SrIkaRWIya	0	
SrIkaRWIyasaMhitA	0	
SrIkandA	0	
SrIkayyasvAmin	0	
SrIkara	0	
SrIkaraRa	0	
SrIkaraRAdi	0	
SrIkaraRADyakza	0	
SrIkarRa	0	
SrIkarRadeva	0	
SrIkarRIyaka	0	
SrIkallawa	0	
SrIkavaca	0	
SrIkAnta	0	
SrIkAntAkaTA	0	
SrIkAma	0	
SrIkAra	0	
SrIkArin	0	
SrIkArI	0	
SrIkIrti	0	
SrIkuYja	0	
SrIkuRqa	0	
SrIkula	1	DICO/64.html#zriikula
SrIkUrmamAhAtmya	0	
SrIkfcCra	1	DICO/64.html#zriik.rcchra
SrIkfzRa	1	DICO/64.html#zriik.r.s.na
SrIkfzRatarkAlaMkAraBawwAcArya	0	
SrIkfzRatIrTa	0	
SrIkfzRanyAyavAgISaBawwAcArya	0	
SrIkfzRarAya	0	
SrIkfzRavidyAvAgISa	0	
SrIkfzRavipra	0	
SrIkfzRasarasvatI	0	
SrIkfzRasarojaBramarI	0	
SrIkfzRAlaMkAra	0	
SrIkeSava	0	
SrIkeSavAcArya	0	
SrIkoSahfdaya	0	
SrIkrama	0	
SrIkramacandrikA	0	
SrIkramatantra	0	
SrIkramasaMhitA	0	
SrIkriyArUpiRI	0	
SrIkzatra	0	
SrIkzetra	0	
SrIKaRqa	1	DICO/64.html#zriikha.n.da
SrIKaRqaKaRqa	0	
SrIKaRqacarcA	0	
SrIKaRqatamAlapattra	0	
SrIKaRqadAsa	0	
SrIKaRqadruma	0	
SrIKaRqapfTvIDara	0	
SrIKaRqavilepana	0	
SrIKaRqaSItala	0	
SrIKaRqaSEla	0	
SrIKaRqANgarAga	0	
SrIKaRqArdravilepana	0	
SrIKaRqIvedAntasAra	0	
SrIgaReSa	0	
SrIgadita	0	
SrIgarBa	0	
SrIgarBaratna	0	
SrIgiri	0	
SrIguRaratnakoSa	0	
SrIguRaleKA	0	
SrIguRasahasranAman	0	
SrIgunna	0	
SrIgupta	0	
SrIgurusahasranAmastotra	0	
SrIgozWImAhAtmya	0	
SrIgraha	0	
SrIgrAma	0	
SrIgrAmara	0	
SrIGana	0	
SrIcakra	1	DICO/64.html#zriicakra
SrIcakranyAsakavaca	0	
SrIcakrapattra	0	
SrIcakrapUjAviDi	0	
SrIcaNkuRavihAra	0	
SrIcaRqa	0	
SrIcandana	0	
SrIcandra	0	
SrIcUrRaparipAlana	0	
SrIja	0	
SrIjagadrAma	0	
SrIjyotirISvara	0	
SrIQakka	0	
SrItattvaniDi	1	DICO/64.html#zriitattvanidhi
SrItattvaboDinI	0	
SrItala	0	
SrItAqa	0	
SrItAla	1	DICO/64.html#zriitaala
SrItIrTa	0	
SrItejas	0	
SrItrikawukavihAra	0	
SrIda	0	
SrIdatta	0	
SrIdayita	0	
SrIdarpaRa	0	
SrIdarSana	0	
SrIdaSAkzara	0	
SrIdAkzinagara	0	
SrIdAman	0	
SrIdAmacarita	0	
SrIdAmanandadAtrI	0	
SrIdAmeSvaravallaBA	0	
SrIdurgAyantra	0	
SrIdeva	0	
SrIdruma	0	
SrIDana	0	
SrIDanvipurImAhAtmya	0	
SrIDara	1	DICO/64.html#zriidhara
SrIDaradAsa	1	DICO/64.html#zriidharadaasa
SrIDaranandin	0	
SrIDarapati	0	
SrIDarapadDati	0	
SrIDaramAlava	0	
SrIDarasena	1	DICO/64.html#zriidharasena
SrIDarasvAmin	0	
SrIDarAnanda	0	
SrIDarIpaYcadaSI	0	
SrIDarIya	0	
SrIDarIyavyAKyA	0	
SrIDarIyasaMhitA	0	
SrIDarendra	0	
SrIDarolanagara	0	
SrIDAman	0	
SrIDra	0	
SrInagara	1	DICO/64.html#zriinagara
SrInandana	0	
SrInandIya	0	
SrInarendrapraBA	0	
SrInarendreSvara	0	
SrInATa	1	DICO/64.html#zriinaatha
SrInAradapurARa	0	
SrIniketa	0	
SrIniketana	0	
SrInitambA	0	
SrIniDi	0	
SrInivAsa	1	DICO/64.html#zriinivaasa
SrInivAsakavacAntastotra	0	
SrInivAsacampU	0	
SrInivAsatIrTa	0	
SrInivAsatIrTIya	0	
SrInivAsadAsa	0	
SrInivAsadIkzitIya	0	
SrInivAsadIpikA	0	
SrInivAsabrahmatantraparakAlasvAmyazwottaraSata	0	
SrInivAsamAhAtmya	0	
SrInivAsarAGava	0	
SrInivAsaSizya	0	
SrInivAsIya	0	
SrInIlakaRWa	0	
SrIpaYcamI	1	DICO/64.html#zriipa~ncamii
SrIpaYcamIvrata	0	
SrIpati	1	DICO/64.html#zriipati
SrIpatigovinda	0	
SrIpatigranTa	0	
SrIpatidatta	1	DICO/64.html#zriipatidatta
SrIpatipadDati	0	
SrIpatiBAzya	0	
SrIpativyavahAranirRaya	0	
SrIpativyavahArasamuccaya	0	
SrIpatiSizya	0	
SrIpatisaMhitA	0	
SrIpatIya	0	
SrIpattana	0	
SrIpaTa	0	
SrIpadI	0	
SrIpadDati	0	
SrIpadDatipradIpa	0	
SrIpadma	0	
SrIparApUjana	0	
SrIparRa	0	
SrIparRi	0	
SrIparRikA	0	
SrIparvata	1	DICO/64.html#zriiparvata
SrIpA	0	
SrIpAYcarAtra	0	
SrIpAYcarAtrArADana	0	
SrIpAda	0	
SrIpAla	0	
SrIpAlacarita	0	
SrIpAlita	0	
SrIpizwa	0	
SrIpuwa	0	
SrIpuwozWa	0	
SrIputra	0	
SrIpura	0	
SrIpuruzottamatattva	0	
SrIpuzpa	0	
SrIpUjAmahApadDati	0	
SrIprada	0	
SrIpraBAva	0	
SrIpraSna	0	
SrIprasUna	0	
SrIpriya	0	
SrIPala	1	DICO/64.html#zriiphala
SrIPalakfcCra	0	
SrIPalavarDinI	0	
SrIPalikA	0	
SrIbaka	0	
SrIbappa	0	
SrIbappapAdIyavihAra	0	
SrIbabba	0	
SrIbali	0	
SrIbApa	0	
SrIBakza	0	
SrIBawwa	0	
SrIBaqa	0	
SrIBadra	0	
SrIBartf	0	
SrIBAgavata	1	DICO/64.html#zriibhaagavata
SrIBAnu	0	
SrIBAzya	1	DICO/64.html#zriibhaa.sya
SrIBAzyadIpa	0	
SrIBAzyavftti	0	
SrIBAzyavfttyupanyAsa	0	
SrIBAzyasaMgraha	0	
SrIBAzyAnDrawIkA	0	
SrIBAzyodAhftopanizadvAkyavivaraRa	0	
SrIBuja	0	
SrIBrAtf	0	
SrImakuwa	0	
SrImaNgala	0	
SrImaYju	0	
SrImaRas	0	
SrImaRqapa	0	
SrImat	1	DICO/64.html#zriimat
SrImati	0	
SrImatottara	0	
SrImada	0	
SrImanas	0	
SrImanta	0	
SrImaya	0	
SrImalA	0	
SrImalApahA	0	
SrImallakarRi	0	
SrImastaka	0	
SrImahAdevI	0	
SrImahiman	0	
SrImahimnaHstava	0	
SrImAla	0	
SrImAlaKaRqa	0	
SrImAlapurARa	0	
SrImAlamAhAtmya	0	
SrImAlAdevIsiMhanAdasUtra	0	
SrImAlinIvijayottara	0	
SrImitra	0	
SrImuKa	1	DICO/64.html#zriimukha
SrImuKIsahasranAman	0	
SrImudrA	0	
SrImuz	1	DICO/64.html#zriimu.s
SrImuzwimAhAtmya	0	
SrImuzRamAhAtmya	0	
SrImUrti	0	
SrIyaSas	0	
SrIyaSaskAma	0	
SrIyaSasa	0	
SrIyAmala	0	
SrIyukta	0	
SrIyuta	0	
SrIraNga	1	DICO/64.html#zriirafga
SrIratnagiri	0	
SrIratnAkara	0	
SrIrasa	0	
SrIrAga	0	
SrIrAGavIya	0	
SrIrAjacUqAmaRidIkzita	0	
SrIrADAvallaBa	0	
SrIrAma	1	DICO/64.html#zriiraama
SrIrAmakalpadruma	0	
SrIrAmanavamI	1	DICO/64.html#zriiraamanavamii
SrIrAmanavamInirRaya	0	
SrIrAmapadDati	0	
SrIrAmamaNgala	0	
SrIrAmarakzA	0	
SrIrAmastuti	0	
SrIrAmodanta	1	DICO/64.html#zriiraamodanta
SrIrAzwramitrAyuzkAma	0	
SrIrudrahfdayopanizad	0	
SrIrUpA	0	
SrIlakzmaRa	0	
SrIlakzman	0	
SrIlatA	0	
SrIlABa	0	
SrIleKA	0	
SrIvacanaBUzaRamImAMsA	0	
SrIvat	0	
SrIvatsa	1	DICO/64.html#zriivatsa
SrIvatsaDArin	0	
SrIvatsaBft	0	
SrIvatsapiRyAka	0	
SrIvatsamuktikanandyAvartalakzitapARipAdatalatA	0	
SrIvatsalakzman	0	
SrIvatsalAYCana	0	
SrIvatsANka	0	
SrIvatsakin	0	
SrIvada	0	
SrIvara	1	DICO/64.html#zriivara
SrIvaraboDiBagavat	0	
SrIvarAha	0	
SrIvarDana	0	
SrIvallaBa	0	
SrIvallI	0	
SrIvasukra	0	
SrIvaha	0	
SrIvAYCeSvaramAhAtmya	0	
SrIvAwI	0	
SrIvAraka	0	
SrIvAsa	0	
SrIvAsaka	0	
SrIvAsas	0	
SrIvidyA	1	DICO/64.html#zriividyaa
SrIvidyAtriSatI	0	
SrIvidyApadDati	0	
SrIvidyApUjApadDati	0	
SrIvidyArcanacandrikA	0	
SrIvidyArcanapadDati	0	
SrIvidyAvizaya	0	
SrIvidyottaratApinI	0	
SrIviSAla	0	
SrIvizRupadI	0	
SrIvfkza	0	
SrIvfkzaka	0	
SrIvfkzakanavamIvrata	0	
SrIvfkzakin	0	
SrIvfdDi	0	
SrIvezwa	0	
SrIvezwaka	0	
SrIvEdyanATamAhAtmya	0	
SrIvEzRava	1	DICO/64.html#zriivai.s.nava
SrIvEzRavAcArasaMgraha	0	
SrISa	0	
SrISataka	0	
SrISalmalIBARqatIrTa	0	
SrISAnta	0	
SrISuka	0	
SrISukatIrTa	0	
SrISEla	1	DICO/64.html#zriizaila
SrISElaKaRqa	0	
SrISElatAtAcArya	0	
SrISElamAhAtmya	0	
SrISElopAKyAna	0	
SrISyAmalAmbAstotra	0	
SrISlokapadDati	0	
SrISvara	0	
SrIzavAyaRa	0	
SrIzeRa	0	
SrIsaMsTA	0	
SrIsaMhitA	0	
SrIsaMgrAma	0	
SrIsaMjYa	0	
SrIsamBUtA	0	
SrIsarasvatI	0	
SrIsahasra	0	
SrIsahodara	0	
SrIsidDi	0	
SrIsuKa	0	
SrIsUkta	1	DICO/64.html#zriisuukta
SrIsUktanyAsa	0	
SrIsUktaviDAna	0	
SrIsUktaviDi	0	
SrIsena	0	
SrIstava	0	
SrIstuti	0	
SrIsTala	0	
SrIsTalaprakASa	0	
SrIsTalamAhAtmya	0	
SrIsmaraRadarpaRa	0	
SrIsraja	0	
SrIsvarUpa	0	
SrIsvarUpiRI	0	
SrIsvAmin	0	
SrIhawwa	0	
SrIhara	0	
SrIhari	0	
SrIharistotra	0	
SrIharza	1	DICO/64.html#zriihar.sa
SrIhastinI	0	
SrIyaDyE	0	
Sriyase	0	
SriyA	0	
SriyAditya	0	
SriyAnakula	0	
SriyAvAsa	0	
SriyAvAsin	0	
SrIka	1	DICO/64.html#zriika
SrImatkumBa	0	
SrImattama	0	
SrImattA	1	DICO/64.html#zriimattaa
SrImacCataSalAkin	0	
SrImaddattopanizad	0	
SrImannfpurI	0	
SrImanmanya	0	
SrIya	0	
SrIyAka	0	
SrIra	0	
SrIraNgagadya	1	DICO/64.html#zriirafgagadya
SrIraNgagurustotra	0	
SrIraNgadeva	0	
SrIraNgadevadevAlayapradakziRa	0	
SrIraNganATa	0	
SrIraNganATakzamAzoqaSI	0	
SrIraNganATaprapatti	0	
SrIraNganATamaNgalASAsana	0	
SrIraNganATasupraBAta	0	
SrIraNganATastotra	0	
SrIraNganATArADanakrama	0	
SrIraNganATAzwottaraSata	0	
SrIraNganAyakI	0	
SrIraNganAyakIstuti	0	
SrIraNganAyakIstotra	0	
SrIraNgapattana	0	
SrIraNgamAhAtmya	1	DICO/64.html#zriirafgamaahaatmya
SrIraNgarAjacatuzwaya	0	
SrIraNgarAjastava	0	
SrIraNgarAjastotra	0	
SrIraNgavimAnastotra	0	
SrIraNgasaptaprAkArapradakziRaviDi	0	
SrIraNgeSa	0	
SrIraNgeSvarI	0	
SrIla	1	DICO/64.html#zriila
SrIlaSrIvopadeva	0	
SrIlahanumat	0	
Sry	0	
SryAhva	0	
SrIkajAka	0	
SrIRA	0	
SrIbera	0	
SrIv	0	
SrIvaBAsa	0	
Sru	1	DICO/64.html#zru
SruRa	0	
Srut	0	
SrutkarRa	1	DICO/64.html#zrutkar.na
Sruta	1	DICO/64.html#zruta
Srutafzi	0	
Srutakakza	0	
Srutakarman	1	DICO/64.html#zrutakarman
SrutakAma	0	
SrutakIrti	1	DICO/64.html#zrutakiirti
Srutakevalin	1	DICO/64.html#zrutakevalin
Srutagraha	0	
SrutaMjaya	0	
Srutatas	0	
Srutatva	0	
SrutadIpa	0	
Srutadeva	1	DICO/64.html#zrutadeva
SrutaDara	0	
SrutaDarman	0	
SrutaDAraRa	0	
SrutaDi	0	
SrutaDvaja	0	
Srutanigadin	0	
Srutanigaditva	0	
Srutanizkraya	0	
SrutaMDara	0	
SrutapAraga	0	
SrutapAradfSvan	0	
SrutapAla	1	DICO/64.html#zrutapaala
SrutapUrva	0	
SrutaprakASa	0	
SrutaprakASikA	0	
SrutaprakASikAKaRqana	0	
SrutaprakASikAcAryakftarahasyatraya	0	
SrutaprakASikAtAtparyadIpikA	0	
SrutaprakASikAsaMgraha	0	
SrutapradIpa	0	
SrutapradIpikA	0	
SrutabanDu	0	
SrutaboDa	1	DICO/64.html#zrutabodha
SrutaBAvaprakASikA	0	
SrutaBft	0	
Srutamaya	1	DICO/64.html#zrutamaya
Srutamahat	0	
SrutamAtra	0	
Srutayukta	0	
SrutaraTa	0	
Srutarzi	0	
Srutavat	1	DICO/64.html#zrutavat
Srutavadana	0	
SrutavarDana	0	
Srutavarman	0	
SrutaviMSatikowi	0	
Srutavid	0	
SrutavindA	0	
Srutavismfta	0	
