bhs_key2	mw_tier	pwg_tier	dcs_lemma_id	dcs_bhs_tokens	dcs_bhs_loci	dcs_tier	dcs_lemma_hits
-ssa	unlinked	unlinked		0		unlinked	0
-stAra	unlinked	unlinked		0		unlinked	0
-stamBin	marker_strip	marker_strip	102340	1	Lalitavistara	marker_strip	1
-tIrIyaka	unlinked	unlinked		0		unlinked	0
-tamisrita	unlinked	unlinked		0		unlinked	0
-tiraka	unlinked	unlinked	221849	1	Lalitavistara	marker_strip	1
-tri-puRqarI-kfta	unlinked	unlinked		0		unlinked	0
-tva	marker_strip	marker_strip	163754	463	Abhidharmakośa;Abhidharmakośabhāṣya;Acintyastava;Avadānaśataka;Aṣṭasāhasrikā;Bodhicaryāvatāra;Buddhacarita;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Mūlamadhyamakārikāḥ;Nyāyabindu;Prasannapadā;Saddharmapuṇḍarīkasūtra;Saundarānanda;Saṅghabhedavastu;Viṃśatikākārikā;Viṃśatikāvṛtti;Āryāsaptaśatī;Śikṣāsamuccaya	marker_strip	1
-uddeSaka	marker_strip	marker_strip		0		unlinked	0
-uddeSika	unlinked	unlinked		0		unlinked	0
-ujYa-ka	unlinked	unlinked		0		unlinked	0
-ullocaka	unlinked	unlinked		0		unlinked	0
-unnodana	unlinked	unlinked		0		unlinked	0
-upAhanaka	unlinked	unlinked		0		unlinked	0
-upAyikA	unlinked	unlinked		0		unlinked	0
-upahatya (˚tyA)	unlinked	unlinked		0		unlinked	0
-upakarzikA	unlinked	unlinked		0		unlinked	0
-upakramika	unlinked	unlinked		0		unlinked	0
-upamardaka	marker_strip	marker_strip		0		unlinked	0
-upanAyika	marker_strip	marker_strip		0		unlinked	0
-upapattika	unlinked	unlinked		0		unlinked	0
-uparoDaka	marker_strip	marker_strip		0		unlinked	0
-upasargin	marker_strip	unlinked		0		unlinked	0
-upaviSeza	unlinked	unlinked		0		unlinked	0
-upayogika	unlinked	unlinked		0		unlinked	0
-utkira	marker_strip	marker_strip		0		unlinked	0
-utpattika	unlinked	unlinked	214233	2	Saddharmapuṇḍarīkasūtra;Saṅghabhedavastu	marker_strip	1
-uttaka	unlinked	unlinked		0		unlinked	0
-vAhika	marker_strip	marker_strip	47154	1	Divyāvadāna	marker_strip	1
-vAqa	unlinked	unlinked		0		unlinked	0
-vawa	marker_strip	marker_strip	68157	3	Āryāsaptaśatī	marker_strip	1
-vezin	marker_strip	marker_strip	221993	2	Lalitavistara	marker_strip	1
-vi(c)Cidra	unlinked	unlinked		0		unlinked	0
-viBedika	marker_strip	unlinked		0		unlinked	0
-viKinna	unlinked	unlinked		0		unlinked	0
-vicAraka	marker_strip	marker_strip	48038	1	Bodhicaryāvatāra	marker_strip	1
-vihArika	unlinked	unlinked		0		unlinked	0
-viheWika	unlinked	unlinked		0		unlinked	0
-vihu	unlinked	unlinked		0		unlinked	0
-vijYAnaka	unlinked	marker_strip	221375	1	Divyāvadāna	marker_strip	1
-vijYaptika	unlinked	unlinked		0		unlinked	0
-vikrIqana(-tA)	unlinked	unlinked		0		unlinked	0
-vilomana	unlinked	unlinked		0		unlinked	0
-vinodana	marker_strip	marker_strip	122941	4	Buddhacarita;Divyāvadāna;Saddharmapuṇḍarīkasūtra;Saundarānanda	marker_strip	1
-vipakza	marker_strip	marker_strip	122970	10	Bodhicaryāvatāra;Laṅkāvatārasūtra;Saundarānanda;Āryāsaptaśatī	marker_strip	2
-visaraRA	unlinked	unlinked		0		unlinked	0
-vitTara-ka	unlinked	unlinked		0		unlinked	0
-vivarcika	unlinked	unlinked		0		unlinked	0
-vyADika	unlinked	unlinked		0		unlinked	0
-vyAkulika	unlinked	unlinked		0		unlinked	0
-yAnAti	unlinked	unlinked		0		unlinked	0
-yAnIya	unlinked	unlinked	219908	16	Saddharmapuṇḍarīkasūtra;Saundarānanda;Śikṣāsamuccaya	marker_strip	1
-yAnati	unlinked	unlinked		0		unlinked	0
-yAnika	unlinked	unlinked	220469	49	Aṣṭasāhasrikā;Lalitavistara;Saddharmapuṇḍarīkasūtra	marker_strip	1
-yAnin	unlinked	unlinked		0		unlinked	0
-yoRikA	unlinked	unlinked		0		unlinked	0
1 Darma	unlinked	unlinked		0		unlinked	0
1 nirDAvana	unlinked	unlinked		0		unlinked	0
1 piyAla	unlinked	unlinked		0		unlinked	0
2 kuhA	unlinked	unlinked		0		unlinked	0
2 nirDAvana	unlinked	unlinked		0		unlinked	0
ABAsIBavati	unlinked	unlinked		0		unlinked	0
ABAsa	marker_strip	exact	58829	9	Bodhicaryāvatāra;Lalitavistara;Laṅkāvatārasūtra;Viṃśatikākārikā;Viṃśatikāvṛtti	exact	1
ABAsvara	marker_strip	exact	58837	25	Avadānaśataka;Aṣṭasāhasrikā;Buddhacarita;Divyāvadāna;Lalitavistara;Saṅghabhedavastu	exact	2
ABAzati	unlinked	unlinked		0		unlinked	0
ABIkzRaka	unlinked	unlinked		0		unlinked	0
ABIra	exact	exact		0		unlinked	0
ABa	marker_strip	unlinked	58821	8	Buddhacarita;Lalitavistara;Laṅkāvatārasūtra;Saundarānanda	exact	1
ABaSiri	unlinked	unlinked		0		unlinked	0
ABakzaRa	unlinked	unlinked		0		unlinked	0
ABaraRa	marker_strip	exact	58897	43	Bodhicaryāvatāra;Buddhacarita;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Saddharmapuṇḍarīkasūtra;Saundarānanda;Āryāsaptaśatī	exact	1
ABaraRa-puzkariRI	unlinked	unlinked		0		unlinked	0
ABaraRaCattranirGoza	unlinked	unlinked		0		unlinked	0
ABasvara	unlinked	unlinked		0		unlinked	0
ABicAruka	unlinked	unlinked		0		unlinked	0
ABimAnika	exact	unlinked	58857	4	Lalitavistara;Saddharmapuṇḍarīkasūtra	exact	1
ABiprAyAS	unlinked	unlinked		0		unlinked	0
ABiprAyika	exact	exact	58853	1	Viṃśatikāvṛtti	exact	1
ABirUpya	exact	exact		0		unlinked	0
ABisaMkzepika	unlinked	unlinked		0		unlinked	0
ABisaMskArika	unlinked	unlinked		0		unlinked	0
ABoga	marker_strip	exact	58904	5	Divyāvadāna;Saundarānanda	exact	2
ABujati	unlinked	unlinked		0		unlinked	0
AByantarozWa	unlinked	unlinked		0		unlinked	0
AByavakASika	exact	exact		0		unlinked	0
ACAda	unlinked	unlinked		0		unlinked	0
ACAdana	unlinked	unlinked		0		unlinked	0
ACAdayati	unlinked	unlinked		0		unlinked	0
ACAya	unlinked	unlinked		0		unlinked	0
ACindana(-tA)	unlinked	unlinked		0		unlinked	0
ACoqita	unlinked	unlinked		0		unlinked	0
ADAraRI	unlinked	unlinked		0		unlinked	0
ADAraRa-tA	unlinked	unlinked		0		unlinked	0
ADAraRamudrA	unlinked	unlinked		0		unlinked	0
ADAramudrA	unlinked	unlinked		0		unlinked	0
ADArayati	unlinked	unlinked		0		unlinked	0
ADAvana	unlinked	unlinked		0		unlinked	0
ADikaraRika	exact	exact		0		unlinked	0
ADimAnika	unlinked	unlinked		0		unlinked	0
ADimokzika	unlinked	unlinked		0		unlinked	0
ADipateya	unlinked	unlinked	201147	3	Lalitavistara;Mūlamadhyamakārikāḥ;Prasannapadā	exact	1
ADipateya-tA	unlinked	unlinked		0		unlinked	0
ADizWAnika	unlinked	unlinked		0		unlinked	0
ADyAtmika	exact	exact	58242	9	Abhidharmakośa;Aṣṭasāhasrikā;Laṅkāvatārasūtra;Saddharmapuṇḍarīkasūtra	exact	1
AGAta	marker_strip	exact	62158	2	Bodhicaryāvatāra;Āryāsaptaśatī	exact	1
AGAtana	marker_strip	exact		0		unlinked	0
AGAtayati	unlinked	unlinked		0		unlinked	0
AGAtin	unlinked	unlinked		0		unlinked	0
AGarate	unlinked	unlinked		0		unlinked	0
AGatana	unlinked	exact		0		unlinked	0
AGawana	unlinked	unlinked		0		unlinked	0
AGawwana	marker_strip	unlinked	62152	1	Divyāvadāna	exact	1
AKAyita	unlinked	unlinked		0		unlinked	0
AKyAta	marker_strip	exact		0		unlinked	0
AKyAyati	unlinked	unlinked		0		unlinked	0
ANgirasa	exact	form_key	62195	4	Buddhacarita;Saundarānanda	exact	1
ARA	unlinked	unlinked		0		unlinked	0
ARApaka	unlinked	unlinked		0		unlinked	0
ARApeti	unlinked	unlinked		0		unlinked	0
ARI-pratyARI-nirhAra-yoga	unlinked	unlinked		0		unlinked	0
ARapaka	unlinked	unlinked		0		unlinked	0
ARapeti	unlinked	unlinked		0		unlinked	0
ARatta	unlinked	unlinked		0		unlinked	0
ARatti	unlinked	unlinked		0		unlinked	0
ARattikA	unlinked	unlinked		0		unlinked	0
ARinema	unlinked	unlinked		0		unlinked	0
ARinetra	unlinked	unlinked		0		unlinked	0
ASA	form_key	exact	62598	13	Avadānaśataka;Bodhicaryāvatāra;Buddhacarita;Divyāvadāna;Lalitavistara;Saundarānanda	exact	2
ASAsti	marker_strip	unlinked		0		unlinked	0
ASAtikA	unlinked	unlinked		0		unlinked	0
ASAwavI	unlinked	unlinked		0		unlinked	0
ASItakI	unlinked	unlinked		0		unlinked	0
ASIvizA	exact	unlinked		0		unlinked	0
ASIviza	unlinked	exact	62657	24	Aṣṭasāhasrikā;Buddhacarita;Divyāvadāna;Saundarānanda	exact	1
ASIviza-nadI	exact	unlinked		0		unlinked	0
ASa	exact	exact		0		unlinked	0
ASa-pAtrI	unlinked	unlinked		0		unlinked	0
ASaNkitavya	marker_strip	unlinked		0		unlinked	0
ASaya	exact	exact	62658	87	Avadānaśataka;Bodhicaryāvatāra;Buddhacarita;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Saddharmapuṇḍarīkasūtra;Saundarānanda;Āryāsaptaśatī	exact	1
ASivrate	unlinked	unlinked		0		unlinked	0
ASrAvayati	unlinked	unlinked		0		unlinked	0
ASradDya	unlinked	unlinked		0		unlinked	0
ASrava	marker_strip	exact	62777	2	Divyāvadāna;Śikṣāsamuccaya	exact	1
ASravaRa-	unlinked	unlinked		0		unlinked	0
ASraya	exact	exact	62752	70	Abhidharmakośa;Aṣṭasāhasrikā;Bodhicaryāvatāra;Buddhacarita;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Saundarānanda;Āryāsaptaśatī	exact	1
ASrita	marker_strip	exact		0		unlinked	0
ASu	exact	exact	202704	16	Avadānaśataka;Buddhacarita;Divyāvadāna;Saundarānanda;Saṅghabhedavastu	exact	2
ASuganDa	unlinked	unlinked		0		unlinked	0
ASukAri(n)	unlinked	marker_strip		0		unlinked	0
ASuketu	unlinked	unlinked		0		unlinked	0
ASvAsa	marker_strip	exact	62837	4	Aṣṭasāhasrikā;Divyāvadāna;Saddharmapuṇḍarīkasūtra;Āryāsaptaśatī	exact	1
ASvAsa-praSvAsa	unlinked	unlinked		0		unlinked	0
ASvAsahasta	unlinked	unlinked		0		unlinked	0
ASvAsaka	marker_strip	unlinked		0		unlinked	0
ASvAsanI	marker_strip	unlinked		0		unlinked	0
AWya	unlinked	unlinked		0		unlinked	0
AbADika	unlinked	unlinked		0		unlinked	0
AbUQa	unlinked	unlinked		0		unlinked	0
AbadDa-parikara	unlinked	unlinked		0		unlinked	0
AbadDaka	unlinked	unlinked		0		unlinked	0
AbanDya	unlinked	unlinked		0		unlinked	0
AbfMhaRa	unlinked	unlinked		0		unlinked	0
AbfMhita	unlinked	unlinked		0		unlinked	0
AbfQa-	marker_strip+form_key	unlinked		0		unlinked	0
Abfhati	unlinked	unlinked		0		unlinked	0
AbrIQa	unlinked	unlinked		0		unlinked	0
Abrahitavya	unlinked	unlinked		0		unlinked	0
AcArya-muzwi	unlinked	unlinked		0		unlinked	0
AcAryaka	exact	form_key	57444	4	Buddhacarita;Saddharmapuṇḍarīkasūtra	exact	1
AcIrRa-daRqa-tA	unlinked	unlinked		0		unlinked	0
AcUzayati	unlinked	unlinked		0		unlinked	0
Acariya	unlinked	unlinked		0		unlinked	0
Acikzati	unlinked	unlinked		0		unlinked	0
Acinati	unlinked	unlinked		0		unlinked	0
AdAna	marker_strip	exact	57959	4	Lalitavistara;Āryāsaptaśatī	exact	1
AdArita	unlinked	unlinked		0		unlinked	0
AdAye	unlinked	unlinked		0		unlinked	0
AdIkaroti	unlinked	unlinked		0		unlinked	0
AdInava	exact	exact	58106	11	Bodhicaryāvatāra;Divyāvadāna;Lalitavistara	exact	1
AdIptaSiraScElopama	unlinked	unlinked		0		unlinked	0
AdIptaka	unlinked	unlinked		0		unlinked	0
AdIyaka	unlinked	unlinked		0		unlinked	0
AdIyati	unlinked	unlinked		0		unlinked	0
Adapana	unlinked	unlinked		0		unlinked	0
AdarSa-jYAna	unlinked	unlinked		0		unlinked	0
AdarSamaRqalanirBAsA	unlinked	unlinked		0		unlinked	0
AdarSamuKa	unlinked	unlinked	220221	1	Saṅghabhedavastu	exact	1
AdarSana	unlinked	unlinked	198855	1	Saundarānanda	exact	1
AdarSana-jYAna	unlinked	unlinked		0		unlinked	0
AdeSanA	unlinked	unlinked		0		unlinked	0
AdeSayati	unlinked	unlinked		0		unlinked	0
Adeya-vAkya	unlinked	unlinked		0		unlinked	0
Adeya-vacana	unlinked	unlinked		0		unlinked	0
AdfSyA	unlinked	unlinked		0		unlinked	0
Adi	exact	exact	57973	360	Abhidharmakośa;Abhidharmakośabhāṣya;Acintyastava;Avadānaśataka;Aṣṭasāhasrikā;Bodhicaryāvatāra;Buddhacarita;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Mūlamadhyamakārikāḥ;Nyāyabindu;Prasannapadā;Saddharmapuṇḍarīkasūtra;Saundarānanda;Viṃśatikākārikā;Viṃśatikāvṛtti;Āryāsaptaśatī;Śikṣāsamuccaya	exact	1
AdiSati	unlinked	unlinked		0		unlinked	0
Adika	unlinked	exact	162461	16	Acintyastava;Aṣṭasāhasrikā;Bodhicaryāvatāra;Lalitavistara;Saundarānanda;Viṃśatikākārikā;Viṃśatikāvṛtti	exact	1
Adikarmika	unlinked	unlinked		0		unlinked	0
Adikarmin	unlinked	unlinked		0		unlinked	0
Aditya	form_key	exact	58039	19	Buddhacarita;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Saddharmapuṇḍarīkasūtra;Saundarānanda;Viṃśatikāvṛtti	exact	1
Adityadatta	unlinked	unlinked		0		unlinked	0
AdityagarBa	unlinked	exact		0		unlinked	0
AdityagarBapraBameGarAja	unlinked	unlinked		0		unlinked	0
AdityasaMBava	unlinked	unlinked		0		unlinked	0
Adityateja(s)	unlinked	unlinked		0		unlinked	0
Adiyati	unlinked	unlinked		0		unlinked	0
AdumA	unlinked	unlinked		0		unlinked	0
AgAQI-karoti	unlinked	unlinked		0		unlinked	0
AgAQa-tara	unlinked	unlinked	223409	1	Saddharmapuṇḍarīkasūtra	marker_strip	1
AgAmika	exact	exact		0		unlinked	0
AgAra	exact	exact	62071	36	Avadānaśataka;Aṣṭasāhasrikā;Divyāvadāna;Lalitavistara;Saddharmapuṇḍarīkasūtra;Saundarānanda;Saṅghabhedavastu;Āryāsaptaśatī	exact	1
AgArika	unlinked	unlinked	222170	1	Divyāvadāna	exact	1
AgacCati	unlinked	unlinked		0		unlinked	0
Agama	marker_strip+form_key	exact	62035	30	Aṣṭasāhasrikā;Bodhicaryāvatāra;Buddhacarita;Divyāvadāna;Laṅkāvatārasūtra;Prasannapadā;Saundarānanda;Viṃśatikāvṛtti	exact	1
Agamana	marker_strip	exact	62044	16	Avadānaśataka;Bodhicaryāvatāra;Divyāvadāna;Saundarānanda;Viṃśatikāvṛtti	exact	1
AgamanagamanA	unlinked	unlinked		0		unlinked	0
Agamayati	unlinked	unlinked		0		unlinked	0
Agamika	unlinked	unlinked		0		unlinked	0
Agamya	marker_strip	unlinked		0		unlinked	0
Agataka	unlinked	unlinked		0		unlinked	0
Agati-gati	unlinked	unlinked		0		unlinked	0
AgfhIta	unlinked	unlinked		0		unlinked	0
AgilAyati	unlinked	unlinked		0		unlinked	0
AgilAy˚	unlinked	unlinked		0		unlinked	0
AglAyati	unlinked	unlinked		0		unlinked	0
AgneyI	exact	unlinked		0		unlinked	0
Agneya	exact	exact		0		unlinked	0
AgrIvanIya	unlinked	unlinked		0		unlinked	0
AgraTita	unlinked	unlinked		0		unlinked	0
Agraha	marker_strip	exact	62148	1	Saddharmapuṇḍarīkasūtra	exact	1
AguhyakADipati	unlinked	unlinked		0		unlinked	0
AhAra	marker_strip	exact	63136	118	Avadānaśataka;Aṣṭasāhasrikā;Bodhicaryāvatāra;Buddhacarita;Divyāvadāna;Saddharmapuṇḍarīkasūtra;Saundarānanda;Saṅghabhedavastu	exact	1
AhAraka	exact	exact	63147	3	Aṣṭasāhasrikā	exact	1
AhArika	exact	exact	220395	5	Aṣṭasāhasrikā	exact	1
AhArya-pAdaka	unlinked	unlinked		0		unlinked	0
Aha	exact	exact		0		unlinked	0
AharaRa-	marker_strip	marker_strip		0		unlinked	0
AharaRatA	unlinked	unlinked		0		unlinked	0
Ahataka	unlinked	unlinked		0		unlinked	0
AhavanIya	form_key	form_key		0		unlinked	0
Ahetuka	unlinked	unlinked	201200	4	Mūlamadhyamakārikāḥ	exact	1
Ahftaka	unlinked	unlinked		0		unlinked	0
Ahfzwa	unlinked	unlinked		0		unlinked	0
AhiRqati	unlinked	unlinked		0		unlinked	0
AhrIkya	exact	unlinked		0		unlinked	0
AhvAnana	marker_strip	unlinked		0		unlinked	0
Ahvaya	marker_strip	exact	63196	13	Buddhacarita;Lalitavistara;Saddharmapuṇḍarīkasūtra	exact	1
AjAneya	exact	exact	57517	2	Aṣṭasāhasrikā;Saddharmapuṇḍarīkasūtra	exact	1
AjAniya	unlinked	unlinked		0		unlinked	0
AjAnya	unlinked	unlinked		0		unlinked	0
AjAvaMjava-	unlinked	unlinked		0		unlinked	0
AjIva	marker_strip	exact	57549	4	Lalitavistara;Saundarānanda	exact	1
AjIvaka	exact	exact	57550	1	Saddharmapuṇḍarīkasūtra	exact	1
AjIvika	exact	unlinked		0		unlinked	0
AjYA	marker_strip	exact	159757	55	Abhidharmakośa;Aṣṭasāhasrikā;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Saddharmapuṇḍarīkasūtra;Saundarānanda;Saṅghabhedavastu	exact	2
AjYAkfta	unlinked	unlinked		0		unlinked	0
AjYAna	marker_strip	exact		0		unlinked	0
AjYApana	marker_strip	unlinked		0		unlinked	0
AjYAtAvin	unlinked	unlinked		0		unlinked	0
AjYAta-kORqinya	unlinked	unlinked	57574	5	Divyāvadāna;Saddharmapuṇḍarīkasūtra	marker_strip	1
AjYAtar	unlinked	form_key		0		unlinked	0
AjYendriya	unlinked	unlinked		0		unlinked	0
AjYeya	unlinked	unlinked		0		unlinked	0
Ajanya	unlinked	unlinked		0		unlinked	0
AjavaMjavIBAva	unlinked	unlinked	226160	1	Mūlamadhyamakārikāḥ	exact	1
AjavaMjava	unlinked	unlinked		0		unlinked	0
AjavaMjava-tA	unlinked	unlinked		0		unlinked	0
AkANkzati	unlinked	unlinked		0		unlinked	0
AkANkzitamuKa	unlinked	unlinked		0		unlinked	0
AkASAnantyAyatana	exact	exact		0		unlinked	0
AkASAnantyAyatanopaga	unlinked	unlinked		0		unlinked	0
AkASAnantya	unlinked	unlinked		0		unlinked	0
AkASAsaNgavimuktinirupalepa	unlinked	unlinked		0		unlinked	0
AkASa	marker_strip+form_key	exact	61752	81	Abhidharmakośa;Acintyastava;Avadānaśataka;Aṣṭasāhasrikā;Bodhicaryāvatāra;Buddhacarita;Divyāvadāna;Laṅkāvatārasūtra;Mūlamadhyamakārikāḥ;Saddharmapuṇḍarīkasūtra;Saundarānanda	exact	1
AkASaDAtuvipula	unlinked	unlinked		0		unlinked	0
AkASagarBa	unlinked	exact		0		unlinked	0
AkASajYAnArTapradIpa	unlinked	unlinked		0		unlinked	0
AkASamAtar(A)	unlinked	unlinked		0		unlinked	0
AkASaplavA	unlinked	unlinked		0		unlinked	0
AkASapratizWita	unlinked	exact	61771	1	Saddharmapuṇḍarīkasūtra	exact	1
AkASarakzitA	unlinked	unlinked		0		unlinked	0
AkASasParaRa	unlinked	unlinked		0		unlinked	0
AkAleyaM	unlinked	unlinked		0		unlinked	0
AkAlika	exact	exact		0		unlinked	0
AkArABinirhAra	unlinked	unlinked		0		unlinked	0
AkArAnavakAra	unlinked	unlinked		0		unlinked	0
AkAra-parivitarka	unlinked	unlinked		0		unlinked	0
AkArayati	unlinked	unlinked		0		unlinked	0
AkIrRa-vihAra	unlinked	unlinked		0		unlinked	0
AkIrRa-vihArin	unlinked	unlinked		0		unlinked	0
AkUtana	unlinked	unlinked		0		unlinked	0
AkaYcuka	unlinked	unlinked		0		unlinked	0
Akalana	marker_strip	exact		0		unlinked	0
Akalpa	exact	exact	61732	1	Lalitavistara	exact	1
Akampya	unlinked	unlinked		0		unlinked	0
AkaqQana	unlinked	unlinked		0		unlinked	0
AkarzaRA	unlinked	unlinked		0		unlinked	0
Akawwati	unlinked	unlinked		0		unlinked	0
Akfzwimant	unlinked	unlinked		0		unlinked	0
AkiMcanyAnantyAyatana	unlinked	unlinked		0		unlinked	0
AkiMcanyAyatana	exact	unlinked		0		unlinked	0
AkiMcanyAyatanopaga	unlinked	unlinked		0		unlinked	0
AkiMcanya	exact	exact	61798	1	Buddhacarita	exact	2
AkiMcityAyatana	unlinked	unlinked		0		unlinked	0
Akirati	unlinked	unlinked		0		unlinked	0
Akowana	marker_strip	unlinked		0		unlinked	0
Akowayati	unlinked	unlinked		0		unlinked	0
AkrAmayati	unlinked	unlinked		0		unlinked	0
Akramati	unlinked	unlinked		0		unlinked	0
Akramyati	unlinked	unlinked		0		unlinked	0
AkroSana	marker_strip	exact		0		unlinked	0
AlAmbu	unlinked	unlinked		0		unlinked	0
AlApana	marker_strip	exact		0		unlinked	0
AlIQa	marker_strip	exact		0		unlinked	0
AlabDa	marker_strip	unlinked		0		unlinked	0
Alakzya	marker_strip	exact		0		unlinked	0
Alambana	marker_strip	exact	62269	17	Abhidharmakośa;Bodhicaryāvatāra;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Prasannapadā;Saundarānanda	exact	1
Alambanaka	unlinked	unlinked		0		unlinked	0
Alambu	unlinked	unlinked		0		unlinked	0
Alambuza	unlinked	unlinked		0		unlinked	0
Alambya	marker_strip	unlinked		0		unlinked	0
Alaptaka	marker_strip	unlinked		0		unlinked	0
Alaya	marker_strip	exact	62335	38	Acintyastava;Avadānaśataka;Aṣṭasāhasrikā;Bodhicaryāvatāra;Buddhacarita;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Saundarānanda;Āryāsaptaśatī	exact	1
Alaya-vijYAna	unlinked	marker_strip	167715	13	Laṅkāvatārasūtra	marker_strip	1
Alayana	unlinked	unlinked		0		unlinked	0
AleKya	marker_strip	exact		0		unlinked	0
Ali	exact	exact	62295	2	Āryāsaptaśatī	exact	1
AliKana	unlinked	unlinked		0		unlinked	0
AliNga	marker_strip	exact		0		unlinked	0
AliNgikA	unlinked	unlinked		0		unlinked	0
AlikAvendA	unlinked	unlinked		0		unlinked	0
Aloka	marker_strip	exact	62355	133	Abhidharmakośa;Aṣṭasāhasrikā;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Saundarānanda;Āryāsaptaśatī	exact	1
Aloka-lABa	unlinked	unlinked		0		unlinked	0
Aloka-saMDi	unlinked	unlinked		0		unlinked	0
Aloka-vfdDi	unlinked	unlinked		0		unlinked	0
Alokakara	unlinked	unlinked		0		unlinked	0
AlokamaRqalapraBa	unlinked	unlinked		0		unlinked	0
AlokasuvegaDvaja	unlinked	unlinked		0		unlinked	0
Alokati	unlinked	unlinked		0		unlinked	0
AlokinI	unlinked	unlinked		0		unlinked	0
Alokita-vilokita	unlinked	unlinked		0		unlinked	0
Alopa	marker_strip	exact	62347	1	Divyāvadāna	exact	1
Alu	exact	exact		0		unlinked	0
AmArjayati	unlinked	unlinked		0		unlinked	0
AmBirya	unlinked	unlinked	221980	1	Lalitavistara	exact	1
Ama	exact	exact	58923	5	Lalitavistara;Saddharmapuṇḍarīkasūtra;Saundarānanda	exact	2
AmaTa	unlinked	unlinked		0		unlinked	0
AmaganDa	unlinked	unlinked		0		unlinked	0
Amanyate	unlinked	unlinked		0		unlinked	0
Amateya	unlinked	unlinked		0		unlinked	0
AmbAsanaka	unlinked	unlinked		0		unlinked	0
AmfSa	unlinked	unlinked		0		unlinked	0
Amfduka	unlinked	unlinked		0		unlinked	0
AmilAta	unlinked	unlinked		0		unlinked	0
Amila	unlinked	unlinked		0		unlinked	0
Amiza	exact	exact	59010	6	Aṣṭasāhasrikā;Bodhicaryāvatāra;Buddhacarita;Divyāvadāna	exact	1
AmlAta	unlinked	unlinked		0		unlinked	0
AmlAyati	unlinked	unlinked		0		unlinked	0
Amlavetasa	unlinked	exact		0		unlinked	0
AmodanIya	unlinked	unlinked		0		unlinked	0
Amodayati	unlinked	unlinked		0		unlinked	0
AmrapAlI	unlinked	exact		0		unlinked	0
AmrapAlikA	unlinked	unlinked		0		unlinked	0
AmratIrTa	unlinked	unlinked		0		unlinked	0
AmratIrTika	unlinked	unlinked		0		unlinked	0
Amreqayati	unlinked	unlinked		0		unlinked	0
AmuKI-Bavati	unlinked	unlinked		0		unlinked	0
AmuKI-karaRa	unlinked	unlinked		0		unlinked	0
AmuKI-karoti	unlinked	unlinked		0		unlinked	0
AmuKI-pravftta	unlinked	unlinked		0		unlinked	0
AmuKI-sTita	unlinked	unlinked		0		unlinked	0
AmuKa	marker_strip	exact		0		unlinked	0
AmuKayati	unlinked	unlinked		0		unlinked	0
Amukta	marker_strip	unlinked		0		unlinked	0
Amuktaka	unlinked	unlinked		0		unlinked	0
Amutrika	unlinked	unlinked		0		unlinked	0
An-aBiramya	unlinked	unlinked		0		unlinked	0
AnAha	marker_strip	exact		0		unlinked	0
AnApAna	unlinked	unlinked		0		unlinked	0
AnApeti	unlinked	unlinked		0		unlinked	0
Ana	form_key	form_key	58263	1	Saundarānanda	exact	1
AnandA	marker_strip	unlinked	58283	2	Divyāvadāna	exact	1
AnandI	marker_strip	unlinked		0		unlinked	0
Ananda	exact	exact	58281	341	Avadānaśataka;Aṣṭasāhasrikā;Bodhicaryāvatāra;Buddhacarita;Divyāvadāna;Lalitavistara;Saddharmapuṇḍarīkasūtra;Saundarānanda;Saṅghabhedavastu;Āryāsaptaśatī;Śikṣāsamuccaya	exact	1
