dcs_band	kind	slp1	iast
1	nominal	mArjArapAdI	mārjārapādī
1	nominal	mArjArapAdikA	mārjārapādikā
1	nominal	mArkaRqahrada	mārkaṇḍahrada
1	nominal	mArkaRqeyeSvara	mārkaṇḍeyeśvara
1	nominal	mArkata	mārkata
1	nominal	mArtaRqI	mārtaṇḍī
1	nominal	mArtikAvara	mārtikāvara
1	nominal	mArtsnya	mārtsnya
1	nominal	mArutApahA	mārutāpahā
1	nominal	mArutaparyaya	mārutaparyaya
1	nominal	mArutasaMBava	mārutasaṃbhava
1	nominal	mAsIkfta	māsīkṛta
1	nominal	mAsapada	māsapada
1	nominal	mAsopavAsavrata	māsopavāsavrata
1	nominal	mAtApura	mātāpura
1	nominal	mAtaNgavat	mātaṅgavat
1	nominal	mAtfgehaka	mātṛgehaka
1	nominal	mAtfkAdoza	mātṛkādoṣa
1	nominal	mAtfnandA	mātṛnandā
1	nominal	mAtfnindaka	mātṛnindaka
1	nominal	mAtftIrTamAhAtmyavarRana	mātṛtīrthamāhātmyavarṇana
1	nominal	mAtrin	mātrin
1	nominal	mAtrita	mātrita
1	nominal	mAwarUza	māṭarūṣa
1	nominal	mInAkzikA	mīnākṣikā
1	nominal	mInakAkza	mīnakākṣa
1	nominal	mInapucCA	mīnapucchā
1	nominal	mORqyavat	mauṇḍyavat
1	nominal	mOkalI	maukalī
1	nominal	mOkta	maukta
1	nominal	mOktikamandira	mauktikamandira
1	nominal	mOktikasU	mauktikasū
1	nominal	mOktikeya	mauktikeya
1	nominal	mOlAkAra	maulākāra
1	nominal	mOnAy	maunāy
1	nominal	mOsta	mausta
1	nominal	mOstika	maustika
1	nominal	mUQagarBacikitsita	mūḍhagarbhacikitsita
1	nominal	mUQagarBanidAna	mūḍhagarbhanidāna
1	nominal	mUkIkAra	mūkīkāra
1	nominal	mUkIkaraRa	mūkīkaraṇa
1	nominal	mUlaSrI	mūlaśrī
1	nominal	mUlakapotA	mūlakapotā
1	nominal	mUlakuWAraka	mūlakuṭhāraka
1	nominal	mUlalagnikA	mūlalagnikā
1	nominal	mUlasTAnatIrTamAhAtmyavarRana	mūlasthānatīrthamāhātmyavarṇana
1	nominal	mUlasirA	mūlasirā
1	nominal	mUlastamBana	mūlastambhana
1	nominal	mUlatApI	mūlatāpī
1	nominal	mUlaveDa	mūlavedha
1	nominal	mUlikAbanDa	mūlikābandha
1	nominal	mUrCaka	mūrchaka
1	nominal	mUrDanyatA	mūrdhanyatā
1	nominal	mUrDnisaMBava	mūrdhnisaṃbhava
1	nominal	mUrcCApratizeDa	mūrcchāpratiṣedha
1	nominal	mUrcCi	mūrcchi
1	nominal	mUrtitA	mūrtitā
1	nominal	mUrtizWa	mūrtiṣṭha
1	nominal	mUsikAhvA	mūsikāhvā
1	nominal	mUtrAGAtacikitsita	mūtrāghātacikitsita
1	nominal	mUtrAGAtamUtrAkfcCanidAna	mūtrāghātamūtrākṛcchanidāna
1	nominal	mUtrAGAtanidAna	mūtrāghātanidāna
1	nominal	mUtrAGAtapratizeDa	mūtrāghātapratiṣedha
1	nominal	mUtrAGAtin	mūtrāghātin
1	nominal	mUtrAzwaka	mūtrāṣṭaka
1	nominal	mUtragraha	mūtragraha
1	nominal	mUtrakfcCrapratizeDa	mūtrakṛcchrapratiṣedha
1	nominal	mUtrapaYcaka	mūtrapañcaka
1	nominal	mUtraseka	mūtraseka
1	nominal	mUtravasti	mūtravasti
1	nominal	mUzakAhvayA	mūṣakāhvayā
1	nominal	mUzakapucCI	mūṣakapucchī
1	nominal	mUzalikA	mūṣalikā
1	nominal	mUzikAlarkavizapratizeDa	mūṣikālarkaviṣapratiṣedha
1	nominal	mUzikAri	mūṣikāri
1	nominal	mUzikakalpa	mūṣikakalpa
1	nominal	mUzikanAgakarRI	mūṣikanāgakarṇī
1	nominal	maDUdayA	madhūdayā
1	nominal	maDUkapuzpI	madhūkapuṣpī
1	nominal	maDUkatftIyAvrataviDAnamAhAtmyavarRana	madhūkatṛtīyāvratavidhānamāhātmyavarṇana
1	nominal	maDUtpannA	madhūtpannā
1	nominal	maDodUrtI	madhodūrtī
1	nominal	maDuDAtuka	madhudhātuka
1	nominal	maDuDenuka	madhudhenuka
1	nominal	maDuSCandas	madhuśchandas
1	nominal	maDubahalA	madhubahalā
1	nominal	maDubimbI	madhubimbī
1	nominal	maDugfYjana	madhugṛñjana
1	nominal	maDukAzWa	madhukāṣṭha
1	nominal	maDukaCadA	madhukachadā
1	nominal	maDumAkzika	madhumākṣika
1	nominal	maDumattara	madhumattara
1	nominal	maDumehacikitsita	madhumehacikitsita
1	nominal	maDunArikela	madhunārikela
1	nominal	maDunArikelaka	madhunārikelaka
1	nominal	maDuparkIya	madhuparkīya
1	nominal	maDurAjaPala	madhurājaphala
1	nominal	maDurAy	madhurāy
1	nominal	maDuraSigruka	madhuraśigruka
1	nominal	maDuraTa	madhuratha
1	nominal	maDurabimbI	madhurabimbī
1	nominal	maDuragaRa	madhuragaṇa
1	nominal	maDurajamBala	madhurajambhala
1	nominal	maDurakarkawI	madhurakarkaṭī
1	nominal	maDuratrika	madhuratrika
1	nominal	maDuraveRu	madhuraveṇu
1	nominal	maDureRukA	madhureṇukā
1	nominal	maDusAra	madhusāra
1	nominal	maDusattA	madhusattā
1	nominal	maDusitA	madhusitā
1	nominal	maDutAla	madhutāla
1	nominal	maDutara	madhutara
1	nominal	maDuyuta	madhuyuta
1	nominal	maDvI	madhvī
1	nominal	maDyAmra	madhyāmra
1	nominal	maDyakesara	madhyakesara
1	nominal	maDyameSAna	madhyameśāna
1	nominal	maDyamikAya	madhyamikāya
1	nominal	maDyanAla	madhyanāla
1	nominal	maDyasAraloha	madhyasāraloha
1	nominal	maGavattama	maghavattama
1	nominal	maMsyA	maṃsyā
1	nominal	maNkawa	maṅkaṭa
1	nominal	maNkolUka	maṅkolūka
1	nominal	maNkora	maṅkora
1	nominal	maRibilva	maṇibilva
1	nominal	maRikamanTa	maṇikamantha
1	nominal	maRikuRqalA	maṇikuṇḍalā
1	nominal	maRimaRI	maṇimaṇī
1	nominal	maRimandira	maṇimandira
1	nominal	maRimatTa	maṇimattha
1	nominal	maRinAgeSvaratIrTamAhAtmyavarRana	maṇināgeśvaratīrthamāhātmyavarṇana
1	nominal	maRirAgaja	maṇirāgaja
1	nominal	maRivaktra	maṇivaktra
1	nominal	maRqUkalatikA	maṇḍūkalatikā
1	nominal	maRqUkaparRinI	maṇḍūkaparṇinī
1	nominal	maRqUkavallI	maṇḍūkavallī
1	nominal	maRqalA	maṇḍalā
1	nominal	maRqalIna	maṇḍalīna
1	nominal	maRqalaBft	maṇḍalabhṛt
1	nominal	maRqalacCada	maṇḍalacchada
1	nominal	maRqamAlikA	maṇḍamālikā
1	nominal	maRqanIBU	maṇḍanībhū
1	nominal	maRqapaka	maṇḍapaka
1	nominal	maRqodarI	maṇḍodarī
1	nominal	maRqolUka	maṇḍolūka
1	nominal	maSyAntakaPala	maśyāntakaphala
1	nominal	maTanI	mathanī
1	nominal	maYcarI	mañcarī
1	nominal	maYcikApattra	mañcikāpattra
1	nominal	maYjariSimbikA	mañjariśimbikā
1	nominal	maYjiri	mañjiri
1	nominal	maYjulItaka	mañjulītaka
1	nominal	maYjulamADurIka	mañjulamādhurīka
1	nominal	maYjumUzA	mañjumūṣā
1	nominal	macCAdanI	macchādanī
1	nominal	macCaganDA	macchagandhā
1	nominal	macCilla	macchilla
1	nominal	madAdvilasita	madādvilasita
1	nominal	madAtyayAdicikitsita	madātyayādicikitsita
1	nominal	madaDyA	madadhyā
1	nominal	madaSORqa	madaśauṇḍa
1	nominal	madadru	madadru
1	nominal	madaja	madaja
1	nominal	madakAriRI	madakāriṇī
1	nominal	madamAdinI	madamādinī
1	nominal	madamatta	madamatta
1	nominal	madanAgraja	madanāgraja
1	nominal	madanAhva	madanāhva
1	nominal	madanEkAdaSI	madanaikādaśī
1	nominal	madanadAha	madanadāha
1	nominal	madanakAma	madanakāma
1	nominal	madanakAmadeva	madanakāmadeva
1	nominal	madanameKalA	madanamekhalā
1	nominal	madanavalaya	madanavalaya
1	nominal	madanavfkzaka	madanavṛkṣaka
1	nominal	madaneSvara	madaneśvara
1	nominal	madapriyA	madapriyā
1	nominal	madarvIka	madarvīka
1	nominal	madasKalitaka	madaskhalitaka
1	nominal	madavIryA	madavīryā
1	nominal	madgugrIva	madgugrīva
1	nominal	madintara	madintara
1	nominal	madrakA	madrakā
1	nominal	madyaka	madyaka
1	nominal	madyakesara	madyakesara
1	nominal	madyapAvanI	madyapāvanī
1	nominal	magaDAdi	magadhādi
1	nominal	mahABEravI	mahābhairavī
1	nominal	mahABUtANkuSa	mahābhūtāṅkuśa
1	nominal	mahABUtarAva	mahābhūtarāva
1	nominal	mahABayA	mahābhayā
1	nominal	mahABayeru	mahābhayeru
1	nominal	mahADvANkza	mahādhvāṅkṣa
1	nominal	mahADvaga	mahādhvaga
1	nominal	mahAGoreSvarI	mahāghoreśvarī
1	nominal	mahAPalatA	mahāphalatā
1	nominal	mahASAlA	mahāśālā
1	nominal	mahASUka	mahāśūka
1	nominal	mahASUla	mahāśūla
1	nominal	mahASaRa	mahāśaṇa
1	nominal	mahASaktirasa	mahāśaktirasa
1	nominal	mahASuRqI	mahāśuṇḍī
1	nominal	mahASyAma	mahāśyāma
1	nominal	mahAbalavAhana	mahābalavāhana
1	nominal	mahAcArin	mahācārin
1	nominal	mahAdIrGa	mahādīrgha
1	nominal	mahAdaRqA	mahādaṇḍā
1	nominal	mahAdrijA	mahādrijā
1	nominal	mahAdroRa	mahādroṇa
1	nominal	mahAgarBA	mahāgarbhā
1	nominal	mahAhiDmA	mahāhidhmā
1	nominal	mahAhvaya	mahāhvaya
1	nominal	mahAkAlyA	mahākālyā
1	nominal	mahAkAma	mahākāma
1	nominal	mahAkOSI	mahākauśī
1	nominal	mahAkOSikamantrakftyAdivivaraRa	mahākauśikamantrakṛtyādivivaraṇa
1	nominal	mahAkadamba	mahākadamba
1	nominal	mahAkapila	mahākapila
1	nominal	mahAkeSI	mahākeśī
1	nominal	mahAkozA	mahākoṣā
1	nominal	mahAkumBa	mahākumbha
1	nominal	mahAkuzWacikitsita	mahākuṣṭhacikitsita
1	nominal	mahAkzI	mahākṣī
1	nominal	mahAlayaka	mahālayaka
1	nominal	mahAmaRqalayAga	mahāmaṇḍalayāga
1	nominal	mahAmbikA	mahāmbikā
1	nominal	mahAmeQra	mahāmeḍhra
1	nominal	mahAmohinI	mahāmohinī
1	nominal	mahAmuKavant	mahāmukhavant
1	nominal	mahAmukti	mahāmukti
1	nominal	mahAmusta	mahāmusta
1	nominal	mahAnAdA	mahānādā
1	nominal	mahAnArAca	mahānārāca
1	nominal	mahAnava	mahānava
1	nominal	mahAnavamIvrata	mahānavamīvrata
1	nominal	mahAnaya	mahānaya
1	nominal	mahAnilaya	mahānilaya
1	nominal	mahApArAvata	mahāpārāvata
1	nominal	mahApESAcaka	mahāpaiśācaka
1	nominal	mahApanasa	mahāpanasa
1	nominal	mahApawwa	mahāpaṭṭa
1	nominal	mahApraRaya	mahāpraṇaya
1	nominal	mahApracaya	mahāpracaya
1	nominal	mahAprasTAnaka	mahāprasthānaka
1	nominal	mahArAjAmraka	mahārājāmraka
1	nominal	mahArRavA	mahārṇavā
1	nominal	mahArakta	mahārakta
1	nominal	mahAramBA	mahārambhā
1	nominal	mahArasona	mahārasona
1	nominal	mahAroDra	mahārodhra
1	nominal	mahAruDira	mahārudhira
1	nominal	mahAsADaka	mahāsādhaka
1	nominal	mahAsuDa	mahāsudha
1	nominal	mahAsuzira	mahāsuṣira
1	nominal	mahAtIrTa	mahātīrtha
1	nominal	mahAtmika	mahātmika
1	nominal	mahAvAtavyADicikitsita	mahāvātavyādhicikitsita
1	nominal	mahAvaha	mahāvaha
1	nominal	mahAvajra	mahāvajra
1	nominal	mahAvajreSvarI	mahāvajreśvarī
1	nominal	mahAvalka	mahāvalka
1	nominal	mahAvarzA	mahāvarṣā
1	nominal	mahAvarza	mahāvarṣa
1	nominal	mahAvfdDi	mahāvṛddhi
1	nominal	mahAvfzyA	mahāvṛṣyā
1	nominal	mahAvidita	mahāvidita
1	nominal	mahAzazwika	mahāṣaṣṭika
1	nominal	mahISEla	mahīśaila
1	nominal	mahIkzottara	mahīkṣottara
1	nominal	mahIsAnu	mahīsānu
1	nominal	mahOzaDAyaskfti	mahauṣadhāyaskṛti
1	nominal	mahadinna	mahadinna
1	nominal	mahatPalA	mahatphalā
1	nominal	mahatejas	mahatejas
1	nominal	mahatikrAntA	mahatikrāntā
1	nominal	mahattarika	mahattarika
1	nominal	mahattvavat	mahattvavat
1	nominal	maheSatA	maheśatā
1	nominal	maheSvarapUjAviDi	maheśvarapūjāvidhi
1	nominal	mahiN	mahiṅ
1	nominal	mahindI	mahindī
1	nominal	mahirohI	mahirohī
1	nominal	mahocCuzmA	mahocchuṣmā
1	nominal	mahopala	mahopala
1	nominal	mahotkawA	mahotkaṭā
1	nominal	mahozWikA	mahoṣṭhikā
1	nominal	mahozwrI	mahoṣṭrī
1	nominal	majjAlIya	majjālīya
1	nominal	makanda	makanda
1	nominal	makarAy	makarāy
1	nominal	makarakaRwaka	makarakaṇṭaka
1	nominal	makarandaka	makarandaka
1	nominal	makkolla	makkolla
1	nominal	makzUjavastama	makṣūjavastama
1	nominal	malADAra	malādhāra
1	nominal	malaDarA	maladharā
1	nominal	malaMdarA	malaṃdarā
1	nominal	malanASinI	malanāśinī
1	nominal	malatA	malatā
1	nominal	malayotTa	malayottha
1	nominal	maleSvara	maleśvara
1	nominal	malinANgI	malināṅgī
1	nominal	malinatama	malinatama
1	nominal	malinatara	malinatara
1	nominal	mallakaNka	mallakaṅka
1	nominal	mallikAkusuma	mallikākusuma
1	nominal	mallikArjunaka	mallikārjunaka
1	nominal	malodBava	malodbhava
1	nominal	mamar	mamar
1	nominal	manIzAvat	manīṣāvat
1	nominal	manTAla	manthāla
1	nominal	manTAnakaBErava	manthānakabhairava
1	nominal	manTanikA	manthanikā
1	nominal	manTapAka	manthapāka
1	nominal	manaHprotsAhakAriRI	manaḥprotsāhakāriṇī
1	nominal	manasijasadman	manasijasadman
1	nominal	manasisTa	manasistha
1	nominal	manaskara	manaskara
1	nominal	manaspati	manaspati
1	nominal	manastAtna	manastātna
1	nominal	mandAravana	mandāravana
1	nominal	mandabudDitara	mandabuddhitara
1	nominal	mandagAminI	mandagāminī
1	nominal	mandapannaga	mandapannaga
1	nominal	mandataratama	mandataratama
1	nominal	mandiraDUma	mandiradhūma
1	nominal	manin	manin
1	nominal	manmaTADizRI	manmathādhiṣṇī
1	nominal	manmaTAri	manmathāri
1	nominal	manmaTeSvaratIrTamAhAtmyavarRana	manmatheśvaratīrthamāhātmyavarṇana
1	nominal	mannizWatA	manniṣṭhatā
1	nominal	manoBAgya	manobhāgya
1	nominal	manoDAtrI	manodhātrī
1	nominal	manoDyakzA	manodhyakṣā
1	nominal	manohAriRI	manohāriṇī
1	nominal	manoharatA	manoharatā
1	nominal	manohlAdI	manohlādī
1	nominal	manohradA	manohradā
1	nominal	manojamandira	manojamandira
1	nominal	manorakzA	manorakṣā
1	nominal	manotseDA	manotsedhā
1	nominal	mantracakra	mantracakra
1	nominal	mantraguptacarita	mantraguptacarita
1	nominal	mantrakfttama	mantrakṛttama
1	nominal	mantrapAla	mantrapāla
1	nominal	mantrasidDAsanA	mantrasiddhāsanā
1	nominal	mantrasvAmin	mantrasvāmin
1	nominal	manudeva	manudeva
1	nominal	manusmaraRa	manusmaraṇa
1	nominal	manutadvaMSanirUpaRa	manutadvaṃśanirūpaṇa
1	nominal	manyumAtf	manyumātṛ
1	nominal	map	map
1	nominal	marImfj	marīmṛj
1	nominal	marUpaka	marūpaka
1	nominal	maraDa	maradha
1	nominal	maraRavat	maraṇavat
1	nominal	marakataparIkzaRa	marakataparīkṣaṇa
1	nominal	maranmAlA	maranmālā
1	nominal	mardanaka	mardanaka
1	nominal	marditf	marditṛ
1	nominal	maricikA	maricikā
1	nominal	markasPowI	markasphoṭī
1	nominal	markawAhvayA	markaṭāhvayā
1	nominal	markawaSiras	markaṭaśiras
1	nominal	marmaviBAga	marmavibhāga
1	nominal	marmfjya	marmṛjya
1	nominal	martyAtItA	martyātītā
1	nominal	marudAlaya	marudālaya
1	nominal	marudvatI	marudvatī
1	nominal	marujanman	marujanman
1	nominal	marupAdaja	marupādaja
1	nominal	maruttvA	maruttvā
1	nominal	marzayitf	marṣayitṛ
1	nominal	masIleKyadala	masīlekhyadala
1	nominal	mastakI	mastakī
1	nominal	mastakaSAlinI	mastakaśālinī
1	nominal	mastakamaYjarI	mastakamañjarī
1	nominal	mastuka	mastuka
1	nominal	mataMgaka	mataṃgaka
1	nominal	mataMgavana	mataṃgavana
1	nominal	mataNgeSvara	mataṅgeśvara
1	nominal	matamahASAstra	matamahāśāstra
1	nominal	matarahasyatilaka	matarahasyatilaka
1	nominal	matftIrTa	matṛtīrtha
1	nominal	matkuRaka	matkuṇaka
1	nominal	matsIra	matsīra
1	nominal	matsarya	matsarya
1	nominal	matsyARqI	matsyāṇḍī
1	nominal	matsyArjaka	matsyārjaka
1	nominal	matsyaBedinI	matsyabhedinī
1	nominal	matsyabanDu	matsyabandhu
1	nominal	matsyakeSa	matsyakeśa
1	nominal	matsyanadI	matsyanadī
1	nominal	matsyanqI	matsyanḍī
1	nominal	matsyapucCA	matsyapucchā
1	nominal	mattAkrIqa	mattākrīḍa
1	nominal	mattagaNgA	mattagaṅgā
1	nominal	mattasKalitaka	mattaskhalitaka
1	nominal	maw	maṭ
1	nominal	mawaMwIM	maṭaṃṭīṃ
1	nominal	mayUKAy	mayūkhāy
1	nominal	mayUrAdin	mayūrādin
1	nominal	mayUragrIvika	mayūragrīvika
1	nominal	mayUrakalpasamudBava	mayūrakalpasamudbhava
1	nominal	mayUralalita	mayūralalita
1	nominal	mayannAga	mayannāga
1	nominal	mayasyA	mayasyā
1	nominal	mayatantra	mayatantra
1	nominal	mayati	mayati
1	nominal	meDAhva	medhāhva
1	nominal	meDAyuzkAmIya	medhāyuṣkāmīya
1	nominal	meDIBU	medhībhū
1	nominal	meDika	medhika
1	nominal	meGA	meghā
1	nominal	meGAnanda	meghānanda
1	nominal	meGaDvani	meghadhvani
1	nominal	meGajAti	meghajāti
1	nominal	meGakara	meghakara
1	nominal	meGakft	meghakṛt
1	nominal	meGamanyu	meghamanyu
1	nominal	meGanAdaka	meghanādaka
1	nominal	meGanAdatIrTamAhAtmyavarRana	meghanādatīrthamāhātmyavarṇana
1	nominal	meGanAdinI	meghanādinī
1	nominal	meGapuzya	meghapuṣya
1	nominal	meGarAjikA	megharājikā
1	nominal	meGaskanDa	meghaskandha
1	nominal	meGavAsinI	meghavāsinī
1	nominal	meGavftti	meghavṛtti
1	nominal	meGeSvara	megheśvara
1	nominal	meKalAy	mekhalāy
1	nominal	meTA	methā
1	nominal	medaHsamBava	medaḥsambhava
1	nominal	medinIka	medinīka
1	nominal	medodravA	medodravā
1	nominal	mehaGAtinI	mehaghātinī
1	nominal	mehaSatru	mehaśatru
1	nominal	mehanASinI	mehanāśinī
1	nominal	mehavajra	mehavajra
1	nominal	melakA	melakā
1	nominal	melanaka	melanaka
1	nominal	melikA	melikā
1	nominal	memy	memy
1	nominal	menajA	menajā
1	nominal	merumant	merumant
1	nominal	merumanta	merumanta
1	nominal	mezAkza	meṣākṣa
1	nominal	mezadugDikA	meṣadugdhikā
1	nominal	mfdBARqapuwa	mṛdbhāṇḍapuṭa
1	nominal	mfdaNgaPalikA	mṛdaṅgaphalikā
1	nominal	mfdambara	mṛdambara
1	nominal	mfduPalA	mṛduphalā
1	nominal	mfdukAnti	mṛdukānti
1	nominal	mfdukIla	mṛdukīla
1	nominal	mfdukaRwakinI	mṛdukaṇṭakinī
1	nominal	mfdulatara	mṛdulatara
1	nominal	mfduloha	mṛduloha
1	nominal	mfdumuKa	mṛdumukha
1	nominal	mfdupASa	mṛdupāśa
1	nominal	mfdusAra	mṛdusāra
1	nominal	mfduvalka	mṛduvalka
1	nominal	mfgANkA	mṛgāṅkā
1	nominal	mfgANkamukuwArha	mṛgāṅkamukuṭārha
1	nominal	mfgASmaka	mṛgāśmaka
1	nominal	mfgAlikA	mṛgālikā
1	nominal	mfgAripu	mṛgāripu
1	nominal	mfgaBojinI	mṛgabhojinī
1	nominal	mfgacArika	mṛgacārika
1	nominal	mfgacarmaja	mṛgacarmaja
1	nominal	mfgadfzwi	mṛgadṛṣṭi
1	nominal	mfgakAntA	mṛgakāntā
1	nominal	mfgaliRqikA	mṛgaliṇḍikā
1	nominal	mfgapippalI	mṛgapippalī
1	nominal	mfgasveda	mṛgasveda
1	nominal	mfgyA	mṛgyā
1	nominal	mfkaRqaja	mṛkaṇḍaja
1	nominal	mfkaRquka	mṛkaṇḍuka
1	nominal	mflloRa	mṛlloṇa
1	nominal	mftA	mṛtā
1	nominal	mftAjIvI	mṛtājīvī
1	nominal	mftAvasTA	mṛtāvasthā
1	nominal	mftIBU	mṛtībhū
1	nominal	mftajIvin	mṛtajīvin
1	nominal	mftamanastara	mṛtamanastara
1	nominal	mftamandA	mṛtamandā
1	nominal	mftapaYcaka	mṛtapañcaka
1	nominal	mftavatsABizeka	mṛtavatsābhiṣeka
1	nominal	mftkola	mṛtkola
1	nominal	mftodDaraRa	mṛtoddharaṇa
1	nominal	mfttikAvara	mṛttikāvara
1	nominal	mftyuMDaya	mṛtyuṃdhaya
1	nominal	mftyuYjayasaMhitA	mṛtyuñjayasaṃhitā
1	nominal	mftyuhantrI	mṛtyuhantrī
1	nominal	mftyupuzpA	mṛtyupuṣpā
1	nominal	miSraRA	miśraṇā
1	nominal	miSrakacikitsita	miśrakacikitsita
1	nominal	miSreyaka	miśreyaka
1	nominal	miTyAdfzwaka	mithyādṛṣṭaka
1	nominal	miTyArUpa	mithyārūpa
1	nominal	minoti	minoti
1	nominal	misidruma	misidruma
1	nominal	mitrAvaruRaka	mitrāvaruṇaka
1	nominal	mitrabindu	mitrabindu
1	nominal	mitradevI	mitradevī
1	nominal	mitraguptacarita	mitraguptacarita
1	nominal	mlecCavadana	mlecchavadana
1	nominal	mlucu	mlucu
1	nominal	moGIBU	moghībhū
1	nominal	moKAvfkza	mokhāvṛkṣa
1	nominal	moWa	moṭha
1	nominal	mocaniryAsaka	mocaniryāsaka
1	nominal	modAka	modāka
1	nominal	modakaja	modakaja
1	nominal	mohalI	mohalī
1	nominal	moharAja	moharāja
1	nominal	mohikA	mohikā
1	nominal	mokalendra	mokalendra
1	nominal	mokzatIrTamAhAtmyavarRana	mokṣatīrthamāhātmyavarṇana
1	nominal	mokzayizu	mokṣayiṣu
1	nominal	moraNga	moraṅga
1	nominal	morava	morava
1	nominal	mriyati	mriyati
1	nominal	mrucu	mrucu
1	nominal	muKAbARa	mukhābāṇa
1	nominal	muKAluka	mukhāluka
1	nominal	muKAmoda	mukhāmoda
1	nominal	muKAulI	mukhāulī
1	nominal	muKIkfti	mukhīkṛti
1	nominal	muKaBaYja	mukhabhañja
1	nominal	muKadUzaka	mukhadūṣaka
1	nominal	muKamaRqapa	mukhamaṇḍapa
1	nominal	muKamaRqikApratizeDa	mukhamaṇḍikāpratiṣedha
1	nominal	muKamaRqitA	mukhamaṇḍitā
1	nominal	muKamaRqitikA	mukhamaṇḍitikā
1	nominal	muKaprasAraRa	mukhaprasāraṇa
1	nominal	muKapriyA	mukhapriyā
1	nominal	muKarogacikitsita	mukharogacikitsita
1	nominal	muKarogapratizeDa	mukharogapratiṣedha
1	nominal	muKarogavijYAnIya	mukharogavijñānīya
1	nominal	muKeBaga	mukhebhaga
1	nominal	muKitA	mukhitā
1	nominal	muKotpAdanaka	mukhotpādanaka
1	nominal	muKyatara	mukhyatara
1	nominal	muRWa	muṇṭha
1	nominal	muRqatikA	muṇḍatikā
1	nominal	muRqeSa	muṇḍeśa
1	nominal	muRqinI	muṇḍinī
1	nominal	muRqirI	muṇḍirī
1	nominal	muRqitIrTamAhAtmyavarRana	muṇḍitīrthamāhātmyavarṇana
1	nominal	muYjAvata	muñjāvata
1	nominal	mucakundaka	mucakundaka
1	nominal	muculunda	muculunda
1	nominal	mudgaka	mudgaka
1	nominal	mudraRI	mudraṇī
1	nominal	mudrikAveDa	mudrikāvedha
1	nominal	muhUrtI	muhūrtī
1	nominal	muhurmuhurgrAsa	muhurmuhurgrāsa
1	nominal	muk	muk
1	nominal	mukAra	mukāra
1	nominal	muktAPalapramARAdivarRana	muktāphalapramāṇādivarṇana
1	nominal	muktabanDA	muktabandhā
1	nominal	muktapARIya	muktapāṇīya
1	nominal	muktapadmAsana	muktapadmāsana
1	nominal	mum	mum
1	nominal	mumUrza	mumūrṣa
1	nominal	mumukzin	mumukṣin
1	nominal	mumurzu	mumurṣu
1	nominal	muniBikzita	munibhikṣita
1	nominal	muniDAnya	munidhānya
1	nominal	munidru	munidru
1	nominal	munikA	munikā
1	nominal	munimohaSamana	munimohaśamana
1	nominal	munimuRqikA	munimuṇḍikā
1	nominal	munipriyA	munipriyā
1	nominal	munitaptA	munitaptā
1	nominal	mupavi	mupavi
1	nominal	muravijayin	muravijayin
1	nominal	muruRqI	muruṇḍī
1	nominal	mustAdika	mustādika
1	nominal	mustakandaka	mustakandaka
1	nominal	muzWika	muṣṭhika
1	nominal	muzika	muṣika
1	nominal	muzuRQI	muṣuṇḍhī
1	nominal	nABIka	nābhīka
1	nominal	nABitIrTa	nābhitīrtha
1	nominal	nAKala	nākhala
1	nominal	nASakI	nāśakī
1	nominal	nASayanI	nāśayanī
1	nominal	nATaballavasuda	nāthaballavasuda
1	nominal	nATavattara	nāthavattara
1	nominal	nAY	nāñ
1	nominal	nAdAnta	nādānta
1	nominal	nAdagarBajA	nādagarbhajā
1	nominal	nAdaka	nādaka
1	nominal	nAgABrAkakapAlin	nāgābhrākakapālin
1	nominal	nAgABraka	nāgābhraka
1	nominal	nAgAdiviviDavizaharamantranirUpaRa	nāgādivividhaviṣaharamantranirūpaṇa
1	nominal	nAgApasarpita	nāgāpasarpita
1	nominal	nAgAsyA	nāgāsyā
1	nominal	nAgaBU	nāgabhū
1	nominal	nAgaBava	nāgabhava
1	nominal	nAgaDArI	nāgadhārī
1	nominal	nAgaPena	nāgaphena
1	nominal	nAgaSatru	nāgaśatru
1	nominal	nAgakAnta	nāgakānta
1	nominal	nAgakaRWI	nāgakaṇṭhī
1	nominal	nAgamAyUrayantra	nāgamāyūrayantra
1	nominal	nAgamuzwI	nāgamuṣṭī
1	nominal	nAganAsikA	nāganāsikā
1	nominal	nAgarikaMmanya	nāgarikaṃmanya
1	nominal	nAgasaBa	nāgasabha
1	nominal	nAgasahA	nāgasahā
1	nominal	nAgasundara	nāgasundara
1	nominal	nAgatIrTamAhAtmyavarRana	nāgatīrthamāhātmyavarṇana
1	nominal	nAgatumbI	nāgatumbī
1	nominal	nAgavanDI	nāgavandhī
1	nominal	nAgavfkzika	nāgavṛkṣika
1	nominal	nAgavinnA	nāgavinnā
1	nominal	nAhikA	nāhikā
1	nominal	nAhyA	nāhyā
1	nominal	nAkAra	nākāra
1	nominal	nAkalAyaka	nākalāyaka
1	nominal	nAlahUlIkA	nālahūlīkā
1	nominal	nAliSaka	nāliśaka
1	nominal	nAlikAsutA	nālikāsutā
1	nominal	nAlikAyantraka	nālikāyantraka
1	nominal	nAlikerI	nālikerī
1	nominal	nAlikeraka	nālikeraka
1	nominal	nAlin	nālin
1	nominal	nAmaBedA	nāmabhedā
1	nominal	nAmaya	nāmaya
1	nominal	nAnABakza	nānābhakṣa
1	nominal	nAndini	nāndini
1	nominal	nAntarIyakatA	nāntarīyakatā
