confidence	n_shared_dicts	fem_slp1	fem_iast	masc_slp1	masc_iast	ending	masc_gender
low	1	mukA	mukā	muka	muka	ā	m
low	1	nAgamudrA	nāgamudrā	nAgamudra	nāgamudra	ā	m
low	1	pArASarI	pārāśarī	pArASarin	pārāśarin	ī	m
low	1	pOrRimA	paurṇimā	pOrRima	paurṇima	ā	m
low	1	paYcapakzI	pañcapakṣī	paYcapakzin	pañcapakṣin	ī	mn
low	1	pallavikA	pallavikā	pallavika	pallavika	ā	m
low	1	parIzahA	parīṣahā	parIzaha	parīṣaha	ā	m
low	1	parikzA	parikṣā	parikza	parikṣa	ā	m
low	1	pattrikA	pattrikā	pattrika	pattrika	ā	m
low	1	pawwI	paṭṭī	pawwin	paṭṭin	ī	m
low	1	pelA	pelā	pela	pela	ā	mn
low	1	pftanyA	pṛtanyā	pftanya	pṛtanya	ā	m
low	1	plIhA	plīhā	plIha	plīha	ā	m
low	1	potrI	potrī	potrin	potrin	ī	m
low	1	powikA	poṭikā	powika	poṭika	ā	m
low	1	prAGUrRikA	prāghūrṇikā	prAGUrRika	prāghūrṇika	ā	mn
low	1	prApaRikA	prāpaṇikā	prApaRika	prāpaṇika	ā	m
low	1	prabAlikA	prabālikā	prabAlika	prabālika	ā	m
low	1	pratisarabanDA	pratisarabandhā	pratisarabanDa	pratisarabandha	ā	m
low	1	rAmAryA	rāmāryā	rAmArya	rāmārya	ā	m
low	1	rUkzaRIyA	rūkṣaṇīyā	rUkzaRIya	rūkṣaṇīya	ā	m
low	1	rUpikA	rūpikā	rUpika	rūpika	ā	m
low	1	raTANgI	rathāṅgī	raTANgin	rathāṅgin	ī	m
low	1	raktAkzI	raktākṣī	raktAkzin	raktākṣin	ī	m
low	1	raktapAtA	raktapātā	raktapAta	raktapāta	ā	m
low	1	sAgaragamBIrA	sāgaragambhīrā	sAgaragamBIra	sāgaragambhīra	ā	m
low	1	sAtalA	sātalā	sAtala	sātala	ā	m
low	1	sTAyA	sthāyā	sTAya	sthāya	ā	m
low	1	sUzA	sūṣā	sUza	sūṣa	ā	m
low	1	saMgaTA	saṃgathā	saMgaTa	saṃgatha	ā	mn
low	1	saMjA	saṃjā	saMja	saṃja	ā	m
low	1	sakfdgarBA	sakṛdgarbhā	sakfdgarBa	sakṛdgarbha	ā	m
low	1	samAsArTA	samāsārthā	samAsArTa	samāsārtha	ā	m
low	1	samBAzA	sambhāṣā	samBAza	sambhāṣa	ā	m
low	1	sammohA	sammohā	sammoha	sammoha	ā	m
low	1	sampIqA	sampīḍā	sampIqa	sampīḍa	ā	m
low	1	saptacCadA	saptacchadā	saptacCada	saptacchada	ā	m
low	1	sarvaDArI	sarvadhārī	sarvaDArin	sarvadhārin	ī	m
low	1	sevanI	sevanī	sevanin	sevanin	ī	m
low	1	sfRIkA	sṛṇīkā	sfRIka	sṛṇīka	ā	m
low	1	siMhavijfmBitA	siṃhavijṛmbhitā	siMhavijfmBita	siṃhavijṛmbhita	ā	mn
low	1	stamBakI	stambhakī	stamBakin	stambhakin	ī	m
low	1	sucCattrA	succhattrā	sucCattra	succhattra	ā	m
low	1	suparRI	suparṇī	suparRin	suparṇin	ī	m
low	1	suraparRikA	suraparṇikā	suraparRika	suraparṇika	ā	m
low	1	suravallaBA	suravallabhā	suravallaBa	suravallabha	ā	m
low	1	syUnA	syūnā	syUna	syūna	ā	mn
low	1	tARqavikA	tāṇḍavikā	tARqavika	tāṇḍavika	ā	m
low	1	tAlikA	tālikā	tAlika	tālika	ā	m
low	1	tElapAyikA	tailapāyikā	tElapAyika	tailapāyika	ā	m
low	1	tuRqI	tuṇḍī	tuRqin	tuṇḍin	ī	m
low	1	tuRqikerI	tuṇḍikerī	tuRqikerin	tuṇḍikerin	ī	m
low	1	utkArikA	utkārikā	utkArika	utkārika	ā	m
low	1	uttaMsikA	uttaṃsikā	uttaMsika	uttaṃsika	ā	m
low	1	vAgurA	vāgurā	vAgura	vāgura	ā	m
low	1	vAtApI	vātāpī	vAtApin	vātāpin	ī	m
low	1	vAyusamBavA	vāyusambhavā	vAyusamBava	vāyusambhava	ā	m
low	1	vESAKI	vaiśākhī	vESAKin	vaiśākhin	ī	m
low	1	vEdyavallaBA	vaidyavallabhā	vEdyavallaBa	vaidyavallabha	ā	m
low	1	vEtAlI	vaitālī	vEtAlin	vaitālin	ī	m
low	1	vIkzA	vīkṣā	vIkza	vīkṣa	ā	mn
low	1	vIraRI	vīraṇī	vIraRin	vīraṇin	ī	m
low	1	vIvaDA	vīvadhā	vIvaDa	vīvadha	ā	m
low	1	vaRijA	vaṇijā	vaRija	vaṇija	ā	m
low	1	valgulA	valgulā	valgula	valgula	ā	m
low	1	vanarakzakA	vanarakṣakā	vanarakzaka	vanarakṣaka	ā	m
low	1	varABiDA	varābhidhā	varABiDa	varābhidha	ā	m
low	1	varANgI	varāṅgī	varANgin	varāṅgin	ī	mn
low	1	vastraBUzaRA	vastrabhūṣaṇā	vastraBUzaRa	vastrabhūṣaṇa	ā	m
