dict,lang,headword_iast,headword_slp1,register,field,latin_gloss,sanskrit_example_iast,citation
AP,en,śevam,Sevam,CLINICAL,penis,penis,-vam,
AP,en,śevaḥ,SevaH,CLINICAL,penis,penis,"śukrapāte sati śete, śī-van",154
AP90,en,śevaḥ,SevaH,CLINICAL,penis,penis,"śukrapāte sati śete, śī-van",154
AP90,en,śiva,Siva,CLINICAL,penis,penis,vā,Bh. 2. 115.
MW,en,śiva,Siva,CLINICAL,penis,phallus,tri-śūla,RTL. 85
WIL,en,śiva,Siva,CLINICAL,penis,penis,-vaṃ,
CAE,en,śivaliṅga,SivaliNga,CLINICAL,penis,phallus,śivaliṅga,
AP,en,śivaliṅgam,SivaliNgam,CLINICAL,penis,phallus,-liṅgam,
AP,en,śivaḥ,SivaH,CLINICAL,penis,penis,eko devaḥ keśavo vā śivo vā,Bh. 2. 115
CAE,en,śiśna,SiSna,CLINICAL,penis,membrum virile,śiśna,
WIL,en,śiśna,SiSna,CLINICAL,penis,penis,-śnaḥ,
MW,en,śiśnadeva,SiSnadeva,CLINICAL,penis,phallus,śiśna-,Sāy.
AP,en,śiśnadevaḥ,SiSnadevaH,CLINICAL,penis,penis,mā,Rv. 7. 21. 5
AP,en,śiśnam,SiSnam,CLINICAL,penis,penis,śaś-nak ni,Y. 1. 17
AP90,en,śiśnaṃ,SiSnaM,CLINICAL,penis,penis,śaa-nak ni,Y. 1. 17
MW,en,śiśu,SiSu,CLINICAL,penis,membrum virile,śiśna,
AP,en,śālagrāmaḥ,SAlagrAmaH,CLINICAL,penis,phallus,˚giri,
AP90,en,śālaḥ,SAlaH,CLINICAL,penis,phallus,˚giri,R. 1. 38.
MW,en,śāṅkura,SANkura,CLINICAL,penis,penis,śāṅkura,AV.
MW,en,śūnāṇḍameḍhratā,SUnARqameQratA,CLINICAL,penis,penis,,ib.
AP,en,ūrdhvaliṅgaḥ,UrDvaliNgaH,CLINICAL,penis,membrum virile,"-liṅgaḥ, -liṅgin",
AP90,en,adhara,aDara,CLINICAL,pudenda,pudendum,pṛṣṭhavaṃśādhare trikaṃ,Ak.
MW,en,adhara,aDara,CLINICAL,pudenda,pudendum,adhara,L.
WIL,en,adhara,aDara,CLINICAL,pudenda,pudendum,raṃ,
AP,en,adharam,aDaram,CLINICAL,pudenda,pudendum,pṛṣṭavaṃśādhare trikam,Ak.
AP,en,adhas,aDas,CLINICAL,pudenda,pudendum,"adhas, adhastāt",Śi. 16. 8
AP90,en,adhas,aDas,CLINICAL,pudenda,pudendum,"--dvāraṃ, --marma",K. 202
MW,en,adhas,aDas,CLINICAL,pudenda,pudendum,,
WIL,en,adhas,aDas,CLINICAL,pudenda,pudendum,adhara,
WIL,en,adhastāt,aDastAt,CLINICAL,pudenda,pudendum,adhara,
MW,en,adhodvāra,aDodvAra,CLINICAL,pudenda,pudendum,adho-dvāra,
WIL,en,adhopara,aDopara,CLINICAL,pudenda,pudendum,-raṃ,
MW,en,adhovaśa,aDovaSa,CLINICAL,pudenda,pudendum,adho-vaśa,
WIL,en,adhovaśa,aDovaSa,CLINICAL,pudenda,pudendum,-śaḥ,
AP,en,adhovaśaḥ,aDovaSaH,CLINICAL,pudenda,pudendum,-vaśaḥ,
MW,en,adhoṅga,aDoNga,CLINICAL,pudenda,pudendum,,
WIL,en,adhoṅga,aDoNga,CLINICAL,pudenda,pudendum,-ṅgaṃ,
AP,en,adhoṅgam,aDoNgam,CLINICAL,pudenda,pudendum,"-aṅgam, -dvāram, -marma",
WIL,en,akṣatayoni,akzatayoni,CLINICAL,pudenda,pudendum,yoni,
MW,en,ayoni,ayoni,CLINICAL,pudenda,pudendum,a-yoni,ŚBr.
AP,en,aṃhu,aMhu,CLINICAL,pudenda,pudendum,-hu,
AP90,en,aṃhu,aMhu,CLINICAL,pudenda,pudendum,--hu,
AP,en,aṃhubheda,aMhuBeda,CLINICAL,pudenda,pudendum,"-bheda, -dī",
MW,en,aṃhubhedī,aMhuBedI,CLINICAL,pudenda,pudendum,aṃhu—bhedī,VS.
MW,en,bhaga,Baga,CLINICAL,pudenda,pudendum,ā,Mn.
WIL,en,bhaga,Baga,CLINICAL,pudenda,pudendum,-gaṃ,
AP,en,bhagaḥ,BagaH,CLINICAL,pudenda,pudendum,gurutalpe bhagaḥ kāryaḥ,Y. 3. 88
AP90,en,bhagaḥ,BagaH,CLINICAL,pudenda,pudendum,dharma,Y. 3. 88
MW,en,bhagaṃdara,BagaMdara,CLINICAL,pudenda,pudendum,bhaga—ṃ-dara,Suśr.
AP,en,bhagaṃdaraḥ,BagaMdaraH,CLINICAL,pudenda,pudendum,kaṭīkapālayostodadāhakaṇḍūrujādayaḥ .,Bhāva P.
AP90,en,bhagaṃdaraḥ,BagaMdaraH,CLINICAL,pudenda,pudendum,bhagaṃdaraḥ,
WIL,en,bharaṇa,BaraRa,CLINICAL,pudenda,pudendum,bhṛ,
MW,en,bharaṇī,BaraRI,CLINICAL,pudenda,pudendum,,AV.
AP,en,bhasad,Basad,CLINICAL,pudenda,pudendum,plava,Uṇ. 1. 127
AP90,en,bhasad,Basad,CLINICAL,pudenda,pudendum,plava,Uṇ. 1. 127
CAE,en,bhasad,Basad,CLINICAL,pudenda,pudendum,bhasad,
MW,en,bhasad,Basad,CLINICAL,pudenda,pudendum,bhasad,RV.
WIL,en,bhasad,Basad,CLINICAL,pudenda,pudendum,-sad,
CAE,en,bheda,Beda,CLINICAL,pudenda,pudendum,bheda,
MW,en,bheda,Beda,CLINICAL,pudenda,pudendum,śilā-bh˚,RV.
WIL,en,bhāva,BAva,CLINICAL,pudenda,pudendum,bhū,
WIL,en,daśendriya,daSendriya,CLINICAL,pudenda,pudendum,daśa,
MW,en,dhāṇikā,DARikA,CLINICAL,pudenda,pudendum,dhāṇikā,TS.
MW,en,gavīnikā,gavInikA,CLINICAL,pudenda,pudenda,gavīnikā,"AV. i, 11, 5"
MW,en,guhya,guhya,CLINICAL,pudenda,pudenda,gṛhya,Suśr.
AP,en,guhyaruj,guhyaruj,CLINICAL,pudenda,pudenda,-ruj,Bṛ. S. 5. 86
MW,en,guhyaruj,guhyaruj,CLINICAL,pudenda,pudenda,guhya—ruj,"VarBṛS. v, 86."
CAE,en,jaghana,jaGana,CLINICAL,pudenda,pudenda,jaghanārdha,
MW,en,jaghana,jaGana,CLINICAL,pudenda,pudenda,ā,TBr. ii
MW,en,jaghanacyuti,jaGanacyuti,CLINICAL,pudenda,pudendum,˚ghana-,"TBr. ii, 4, 6, 4"
AP,en,jaghanam,jaGanam,CLINICAL,pudenda,pudenda,kabarībharam,Gīt. 12
AP90,en,jaghanaṃ,jaGanaM,CLINICAL,pudenda,pudenda,kabarībharaṃ,Gīt. 12.
MW,en,kalatra,kalatra,CLINICAL,pudenda,pudendum,,L.
MW,en,kandarpakūpa,kandarpakUpa,CLINICAL,pudenda,pudendum,kandarpa—kūpa,L.
WIL,en,kandarpakūpa,kandarpakUpa,CLINICAL,pudenda,pudendum,-paḥ,
AP,en,kandarpakūpaḥ,kandarpakUpaH,CLINICAL,pudenda,pudenda,-kūpaḥ,
AP90,en,kaulīna,kOlIna,CLINICAL,pudenda,pudenda,vitamasi kule janma kaulīnametat,Ve. 2. 10.
MW,en,kaulīna,kOlIna,CLINICAL,pudenda,pudenda,kaupīna,L.
AP,en,kaulīnam,kOlInam,CLINICAL,pudenda,pudenda,kule janma kaulīnametat,Ve. 2. 10
CAE,en,kaupīna,kOpIna,CLINICAL,pudenda,pudenda,kaupīna,
MW,en,kaupīna,kOpIna,CLINICAL,pudenda,pudenda,kaupīna,MBh.
AP,en,kaupīnam,kOpInam,CLINICAL,pudenda,pudenda,śālīnakaupīne adhṛṣṭākāryayoḥ,P. V. 2. 20
AP90,en,kaupīnaṃ,kOpInaM,CLINICAL,pudenda,pudenda,kūpa-khañ,P. V. 2. 20
MW,en,kaupīnācchādana,kOpInAcCAdana,CLINICAL,pudenda,pudenda,,Baudh.
MW,en,kaśaplaka,kaSaplaka,CLINICAL,pudenda,pudenda,plaka,Gmn.
AP90,en,kaṃdarpaḥ,kaMdarpaH,CLINICAL,pudenda,pudenda,--kūpaḥ,Mb.
MW,en,kośagatavastiguhyatā,koSagatavastiguhyatA,CLINICAL,pudenda,pudenda,kośa—gata-vasti-guhyatā,Dharmaś. 83
MW,en,kumbhayoni,kumBayoni,CLINICAL,pudenda,pudendum,,"MBh. iii, 1785."
AP90,en,kālika,kAlika,CLINICAL,pudenda,pudenda,--kaṃ,Śi. 17. 44.
AP,en,kālikā,kAlikA,CLINICAL,pudenda,pudenda,vyabhāvyata pralayajakālikākṛtiḥ,Śi. 17. 44
MW,en,kālikā,kAlikA,CLINICAL,pudenda,pudenda,,L.
MW,en,kṛṣṇayoni,kfzRayoni,CLINICAL,pudenda,pudendum,˚ṣṇa-,"RV. ii, 20, 7."
MW,en,kṣīṇa,kzIRa,CLINICAL,pudenda,pudenda,am,Gal.
AP90,en,madana,madana,CLINICAL,pudenda,pudendum,--āyudhaṃ,Ś. 3. 10.
AP,en,madanagṛham,madanagfham,CLINICAL,pudenda,pudendum,-gṛham,
MW,en,madanālaya,madanAlaya,CLINICAL,pudenda,pudendum,,L.
WIL,en,madanālaya,madanAlaya,CLINICAL,pudenda,pudendum,madana,
AP,en,madanālayaḥ,madanAlayaH,CLINICAL,pudenda,pudendum,"-ālayaḥ, -ālayam",
MW,en,madanāyudha,madanAyuDa,CLINICAL,pudenda,pudendum,,L.
WIL,en,madanāyudha,madanAyuDa,CLINICAL,pudenda,pudendum,-dhaḥ,
AP,en,madanāyudham,madanAyuDam,CLINICAL,pudenda,pudendum,-āyudham,
MW,en,madhyamandira,maDyamandira,CLINICAL,pudenda,pudendum,madhya—mandira,Subh.
AP90,en,manmathaḥ,manmaTaH,CLINICAL,pudenda,pudendum,--kara,Ś. 3. 26.
AP,en,manmathālayaḥ,manmaTAlayaH,CLINICAL,pudenda,pudendum,-ālayaḥ,
MW,en,manmathāyatana,manmaTAyatana,CLINICAL,pudenda,pudendum,,MBh.
MW,en,manobhavāgāra,manoBavAgAra,CLINICAL,pudenda,pudendum,,Bhpr.
WIL,en,matkuṇa,matkuRa,CLINICAL,pudenda,pudendum,-ṇā,
AP90,en,matkuṇaḥ,matkuRaH,CLINICAL,pudenda,pudendum,--ṇī,Śi. 14. 68.
MW,en,matkuṇā,matkuRA,CLINICAL,pudenda,pudendum,matkuṇā,L.
AP,en,matkuṇī,matkuRI,CLINICAL,pudenda,pudendum,-ṇī,
MW,en,maṇḍūradhāṇikī,maRqUraDARikI,CLINICAL,pudenda,pudendum,maṇḍūra—dhāṇikī,"RV. x, 155, 4."
MW,en,muṣka,muzka,CLINICAL,pudenda,pudenda,,AV.
AP90,en,nis,nis,CLINICAL,pudenda,pudendum,"lā, --lī",Ku. 3. 48.
MW,en,niṣkala,nizkala,CLINICAL,pudenda,pudendum,,L.
WIL,en,niṣkala,nizkala,CLINICAL,pudenda,pudendum,-laḥ,
AP,en,niṣkalaḥ,nizkalaH,CLINICAL,pudenda,pudendum,-laḥ,
MW,en,phaloni,Paloni,CLINICAL,pudenda,pudenda,phaloni,L.
WIL,en,phaloni,Paloni,CLINICAL,pudenda,pudendum,-niḥ,
AP,en,plakaḥ,plakaH,CLINICAL,pudenda,pudendum,plakaḥ,
AP90,en,plakaḥ,plakaH,CLINICAL,pudenda,pudendum,plakaḥ,
MW,en,ramaṇa,ramaRa,CLINICAL,pudenda,pudenda,jaghana,L.
MW,en,ratagṛha,ratagfha,CLINICAL,pudenda,pudendum,rata—gṛha,Gal.
AP,en,ratagṛham,ratagfham,CLINICAL,pudenda,pudendum,-gṛham,
MW,en,rati,rati,CLINICAL,pudenda,pudenda,,L.
MW,en,ratibhavana,ratiBavana,CLINICAL,pudenda,pudendum,,VarBṛS.
MW,en,ratigṛha,ratigfha,CLINICAL,pudenda,pudendum,,L.
AP,en,ratigṛham,ratigfham,CLINICAL,pudenda,pudendum,"-gṛham, -bhavanam, -mandiram",
MW,en,ratikuhara,ratikuhara,CLINICAL,pudenda,pudendum,rati—kuhara,L.
WIL,en,ratikuhara,ratikuhara,CLINICAL,pudenda,pudendum,-raḥ,
MW,en,ratimandira,ratimandira,CLINICAL,pudenda,pudendum,,L.
WIL,en,ratimandira,ratimandira,CLINICAL,pudenda,pudendum,-raṃ,
AP,en,ratiḥ,ratiH,CLINICAL,pudenda,pudenda,kalā,R. 6. 2
AP90,en,ratiḥ,ratiH,CLINICAL,pudenda,pudenda,kalā,R. 6. 2.
MW,en,ratyaṅga,ratyaNga,CLINICAL,pudenda,pudendum,raty-aṅga,L.
AP,en,ratyaṅgam,ratyaNgam,CLINICAL,pudenda,pudendum,"-aṅgam, -kuharam",
MW,en,romaśa,romaSa,CLINICAL,pudenda,pudenda,romaśa,"RV. x, 86, 16."
AP,en,romaśam,romaSam,CLINICAL,pudenda,pudenda,-śam,Rv. 10. 86. 17
WIL,en,sayoni,sayoni,CLINICAL,pudenda,pudendum,yoni,
WIL,en,smarakūpaka,smarakUpaka,CLINICAL,pudenda,pudendum,-pakaḥ-pikā,
WIL,en,smaramandira,smaramandira,CLINICAL,pudenda,pudendum,-raṃ,
MW,en,takarī,takarI,CLINICAL,pudenda,pudenda,takarī,"TS. iii, 3, 10, 1"
WIL,en,tīrtha,tIrTa,CLINICAL,pudenda,pudendum,tṝ,
AP,en,tīrtham,tIrTam,CLINICAL,pudenda,pudendum,gautama tīrthenecchāsā ityupaimyahaṃ bhavantam,Bṛ. Up. 6. 2. 7
AP90,en,tīrthaṃ,tIrTaM,CLINICAL,pudenda,pudendum,cātvāla,M. 1.
AP90,en,vara,vara,CLINICAL,pudenda,pudendum,--aṃganā,Māl. 6. 11.
MW,en,varāṅga,varANga,CLINICAL,pudenda,pudenda,,Kathās.
AP,en,varāṅgam,varANgam,CLINICAL,pudenda,pudendum,varāṅgamurvyāmapataccamūmukhe,Mb. 8. 91. 53
MW,en,vyañjanahārikā,vyaYjanahArikA,CLINICAL,pudenda,pudenda,vy-añjana—hārikā,MārkP.
WIL,en,ya,ya,CLINICAL,pudenda,pudendum,yā,
AP90,en,yaḥ,yaH,CLINICAL,pudenda,pudendum,dhyāna,
WIL,en,yoniliṅga,yoniliNga,CLINICAL,pudenda,pudendum,yoni,
WIL,en,yonirañjana,yoniraYjana,CLINICAL,pudenda,pudendum,yoni,
AP,en,yā,yA,CLINICAL,pudenda,pudendum,dhyāna,
MW,en,yā,yA,CLINICAL,pudenda,pudendum,,
MW,en,aparāsikta,aparAsikta,CLINICAL,semen,semen virile,a-parāsikta,ŚBr.
MW,en,askanda,askanda,CLINICAL,semen,semen virile,a-skanda,TS.
MW,en,avakīrṇa,avakIrRa,CLINICAL,semen,semen virile,ava-kīrṇa,TĀr.
MW,en,avakṝ,avakF,CLINICAL,semen,semen virile,-kiret,TĀr.
MW,en,avaskanna,avaskanna,CLINICAL,semen,semen virile,ava-skanna,Hariv. 1786
MW,en,aṅgakaṣāya,aNgakazAya,CLINICAL,semen,semen virile,aṅga—kaṣāya,ŚBr.
MW,en,aṇḍa,aRqa,CLINICAL,semen,semen virile,,L.
WIL,en,aṇḍa,aRqa,CLINICAL,semen,semen genitale,-ṇḍaṃ,
AP,en,aṇḍaḥ,aRqaH,CLINICAL,semen,semen virile,brahmāṇḍacchatradaṇḍaḥ,Dk. 1
CAE,en,baijika,bEjika,CLINICAL,semen,semen virile,baijika,
MW,en,bala,bala,CLINICAL,semen,semen virile,,L.
WIL,en,bala,bala,CLINICAL,semen,semen virile,-laṃ,
AP,en,balam,balam,CLINICAL,semen,semen virile,varṇaḥ svaraḥ . mātrā balam . sāma,R. 16. 37
AP90,en,balaṃ,balaM,CLINICAL,semen,semen virile,balena,R. 16. 37.
AP90,en,balya,balya,CLINICAL,semen,semen virile,--lyaṃ,
WIL,en,balya,balya,CLINICAL,semen,semen virile,-lyaṃ,
AP,en,balyam,balyam,CLINICAL,semen,semen virile,-lyam,
AP,en,bījam,bIjam,CLINICAL,semen,semen virile,yadamoghamapāmantaruptaṃ bījamaja tvayā,Ś. 1. 1
AP90,en,bījaṃ,bIjaM,CLINICAL,semen,semen virile,bījaprakṛtiḥ,Ś. 1. 1
AP,en,garbhadham,garBaDam,CLINICAL,semen,semen virile,-dham,
AP90,en,garbhaḥ,garBaH,CLINICAL,semen,semen virile,--dharā,R. 3. 12.
MW,en,haraṇa,haraRa,CLINICAL,semen,semen virile,,L.
WIL,en,haraṇa,haraRa,CLINICAL,semen,semen virile,-ṇaḥ,
AP,en,haraṇam,haraRam,CLINICAL,semen,semen virile,yautaka,R. 11. 74
MW,en,hiraṇya,hiraRya,CLINICAL,semen,semen virile,,L.
WIL,en,hiraṇya,hiraRya,CLINICAL,semen,semen virile,hṛ,
AP,en,hiraṇyam,hiraRyam,CLINICAL,semen,semen virile,apadeśyaiśca saṃnyasya hiraṇyaṃ tasya tattvataḥ,Ms. 8. 182
AP90,en,hiraṇyaṃ,hiraRyaM,CLINICAL,semen,semen virile,dhattūra,Ms. 2. 29.
MW,en,hīla,hIla,CLINICAL,semen,semen virile,hil,L.
WIL,en,hīla,hIla,CLINICAL,semen,semen virile,-laṃ,
AP,en,hīlam,hIlam,CLINICAL,semen,semen virile,hīlam,
AP90,en,hīlaṃ,hIlaM,CLINICAL,semen,semen virile,hīlaṃ,
MW,en,indriya,indriya,CLINICAL,semen,semen virile,,VS.
WIL,en,indriya,indriya,CLINICAL,semen,semen virile,-yaḥ-yā-yaṃ,
MW,en,kala,kala,CLINICAL,semen,semen virile,kala,L.
WIL,en,kala,kala,CLINICAL,semen,semen virile,-laṃ,
MW,en,kiṭṭavarjita,kiwwavarjita,CLINICAL,semen,semen virile,kiṭṭa—varjita,L.
WIL,en,kiṭṭavarjita,kiwwavarjita,CLINICAL,semen,semen virile,-taṃ,
AP,en,kiṭṭavarjitam,kiwwavarjitam,CLINICAL,semen,semen virile,-varjitam,
AP90,en,kiṭṭaṃ,kiwwaM,CLINICAL,semen,semen virile,--varjitaṃ,
MW,en,kumbharetas,kumBaretas,CLINICAL,semen,semen virile,kumbha—retas,"MBh. xiii, 7372"
MW,en,kāma,kAma,CLINICAL,semen,semen virile,,L.
WIL,en,kāma,kAma,CLINICAL,semen,semen virile,-maṃ,
AP,en,kāmam,kAmam,CLINICAL,semen,semen virile,-mam,
AP90,en,kāmaḥ,kAmaH,CLINICAL,semen,semen virile,--maṃ,Ms. 2. 214.
AP,en,kāyabandhanam,kAyabanDanam,CLINICAL,semen,semen virile,-bandhanam,
AP90,en,kāyaḥ,kAyaH,CLINICAL,semen,semen virile,--valanaṃ,Mu. 1
MW,en,kṛśānuretas,kfSAnuretas,CLINICAL,semen,semen virile,kṛśānu—retas,L.
WIL,en,kṛśānuretas,kfSAnuretas,CLINICAL,semen,semen virile,retas,
MW,en,mada,mada,CLINICAL,semen,semen virile,,L.
WIL,en,mada,mada,CLINICAL,semen,semen virile,-dī,
AP,en,madaḥ,madaH,CLINICAL,semen,semen virile,pāyayitvā madaṃ samyak,Śukra. 4. 1171
AP90,en,madaḥ,madaH,CLINICAL,semen,semen virile,nada,Pt. 1. 240.
MW,en,majjasamudbhava,majjasamudBava,CLINICAL,semen,semen virile,majja—samudbhava,L.
WIL,en,majjasamudbhava,majjasamudBava,CLINICAL,semen,semen genitale,-vaṃ,
AP,en,majjasamudbhavaḥ,majjasamudBavaH,CLINICAL,semen,semen virile,-samudbhavaḥ,
AP90,en,majjā,majjA,CLINICAL,semen,semen virile,--jaṃ,
MW,en,majjārasa,majjArasa,CLINICAL,semen,semen virile,majjā—rasa,L.
AP,en,majjārasaḥ,majjArasaH,CLINICAL,semen,semen virile,-rasaḥ,
AP,en,manthin,manTin,CLINICAL,semen,semen virile,manth ṇini,
MW,en,manthin,manTin,CLINICAL,semen,semen virile,ūrdhva-m˚,
AP90,en,maṃthin,maMTin,CLINICAL,semen,semen virile,--nī,
MW,en,pauruṣa,pOruza,CLINICAL,semen,semen virile,,L.
WIL,en,pauruṣa,pOruza,CLINICAL,semen,semen virile,puruṣa,
AP,en,pauruṣam,pOruzam,CLINICAL,semen,semen virile,pauruṣam,Rām. 7. 87. 29
AP,en,payas,payas,CLINICAL,semen,semen virile,payas,14. 78
CAE,en,payas,payas,CLINICAL,semen,semen virile,payas,
MW,en,payas,payas,CLINICAL,semen,semen virile,,RV.
AP90,en,pradhāna,praDAna,CLINICAL,semen,semen virile,--puruṣaḥ,Pt. 3. 138.
MW,en,pradhānadhātu,praDAnaDAtu,CLINICAL,semen,semen virile,pradhāna—dhātu,L.
WIL,en,pradhānadhātu,praDAnaDAtu,CLINICAL,semen,semen virile,-tuḥ,
AP,en,pradhānadhātuḥ,praDAnaDAtuH,CLINICAL,semen,semen virile,-dhātuḥ,
CAE,en,puṃstva,puMstva,CLINICAL,semen,semen virile,puṃstva,
MW,en,puṃstva,puMstva,CLINICAL,semen,semen virile,,Hariv.
WIL,en,puṃstva,puMstva,CLINICAL,semen,semen virile,-stvaṃ,
AP,en,puṃstvam,puMstvam,CLINICAL,semen,semen virile,kulālapitṛtvaṃ ca kulālajanakapuṃstvam,Tarka K.
AP90,en,puṃstvaṃ,puMstvaM,CLINICAL,semen,semen virile,kulālapitṛtvaṃ ca kulālajanakapuṃstvaṃ,Tarka K.
AP,en,pāṇḍaram,pARqaram,CLINICAL,semen,semen virile,pāṇḍaraṃ śukramityāhuḥ,Dhyān. Up. 87
AP90,en,ramya,ramya,CLINICAL,semen,semen virile,--myaṃ,5. 2.
MW,en,ramya,ramya,CLINICAL,semen,semen virile,,L.
WIL,en,ramya,ramya,CLINICAL,semen,semen virile,rama,
AP,en,ramyam,ramyam,CLINICAL,semen,semen virile,-myam,
MW,en,rasa,rasa,CLINICAL,semen,semen virile,,"RV. i, 105, 2"
WIL,en,rasa,rasa,CLINICAL,semen,semen virile,-sā,
AP,en,rasaḥ,rasaH,CLINICAL,semen,semen virile,tīkṣṇarasadāyinaḥ,Mb. 12. 240. 9
AP90,en,rasaḥ,rasaH,CLINICAL,semen,semen virile,tīkṣṇarasadāyinaḥ,S. D. 3.
MW,en,reta,reta,CLINICAL,semen,semen virile,retas,L.
AP,en,retam,retam,CLINICAL,semen,semen virile,retam,
MW,en,retana,retana,CLINICAL,semen,semen virile,retana,L.
WIL,en,retana,retana,CLINICAL,semen,semen virile,-naṃ,
AP,en,retas,retas,CLINICAL,semen,semen virile,rī-asun tuṭ ca,Uṇ. 4. 209
MW,en,retaḥkulyā,retaHkulyA,CLINICAL,semen,semen virile,retaḥ—kulyā,BhP.
AP90,en,retaṃ,retaM,CLINICAL,semen,semen virile,retaṃ,
MW,en,retra,retra,CLINICAL,semen,semen virile,retra,L.
WIL,en,retra,retra,CLINICAL,semen,semen virile,-traṃ,
MW,en,rohaṇa,rohaRa,CLINICAL,semen,semen virile,,L.
WIL,en,rohaṇa,rohaRa,CLINICAL,semen,semen virile,-ṇaṃ,
AP,en,rohaṇam,rohaRam,CLINICAL,semen,semen virile,"rohaṇagiriḥ, rohaṇanagendraḥ, rohaṇadrumaḥ",
AP90,en,rohaṇaḥ,rohaRaH,CLINICAL,semen,semen virile,--drumaḥ,
AP,en,tejas,tejas,CLINICAL,semen,semen virile,syādrakṣaṇīyaṃ yadi me na tejaḥ,R. 2. 7
AP90,en,tejas,tejas,CLINICAL,semen,semen virile,syādrakṣaṇīyaṃ yadi,R. 2. 7.
CAE,en,tejas,tejas,CLINICAL,semen,semen virile,tejas,
MW,en,tejas,tejas,CLINICAL,semen,semen virile,,MBh.
WIL,en,tejas,tejas,CLINICAL,semen,semen virile,-jaḥ,
MW,en,traiśṛṅga,trESfNga,CLINICAL,semen,semen virile,ājya,MantraBr.
CAE,en,turīpa,turIpa,CLINICAL,semen,spermatic,turīpa,
MW,en,turīpa,turIpa,CLINICAL,semen,spermatic,turīpa,"xxi, 20"
MW,en,vapana,vapana,CLINICAL,semen,semen virile,,W.
WIL,en,vapana,vapana,CLINICAL,semen,semen virile,-nī,
AP,en,vapanam,vapanam,CLINICAL,semen,semen virile,vapanaṃ pañcasu smṛtam ..,Ms. 11. 152
AP90,en,vapanaṃ,vapanaM,CLINICAL,semen,semen virile,--nī,Ms. 11. 152.
AP,en,varcas,varcas,CLINICAL,semen,semen virile,varcograhaḥ,Rām. 4. 12. 31
AP90,en,varcas,varcas,CLINICAL,semen,semen virile,--grahaḥ,
MW,en,vega,vega,CLINICAL,semen,semen virile,,L.
WIL,en,vega,vega,CLINICAL,semen,semen virile,vīja,
AP,en,vegaḥ,vegaH,CLINICAL,semen,semen virile,na vegaṃ dhārayeddhīraḥ kāmādīnāṃ ca dhārayet ..,Rājanighaṇṭu.
AP90,en,vegaḥ,vegaH,CLINICAL,semen,semen virile,--anilaḥ,V. 1. 4.
MW,en,viṣaya,vizaya,CLINICAL,semen,semen virile,,ib.
WIL,en,viṣaya,vizaya,CLINICAL,semen,semen virile,vi,
AP,en,viṣayaḥ,vizayaH,CLINICAL,semen,semen virile,viṣaye,Pt. 2. 2
AP90,en,viṣayaḥ,vizayaH,CLINICAL,semen,semen virile,viṣaye,Pt. 2. 2.
MW,en,vāminī,vAminI,CLINICAL,semen,semen virile,yoni,Suśr.
WIL,en,vīja,vIja,CLINICAL,semen,semen virile,-jaṃ,
MW,en,vīrya,vIrya,CLINICAL,semen,semen virile,,MBh.
AP,en,vīryam,vIryam,CLINICAL,semen,semen virile,amī hi vīryaprabhavaṃ bhavasya,Ku. 2. 48
MW,en,vīryaprapāta,vIryaprapAta,CLINICAL,semen,semen virile,vīrya—prapāta,VP.
AP90,en,vīryaṃ,vIryaM,CLINICAL,semen,semen virile,ativīryavatīva bheṣaje bahuralpīyasi dṛśyate guṇaḥ,Ku. 3. 15
WIL,en,vīryya,vIryya,CLINICAL,semen,semen virile,-ryyaṃ,
MW,en,vṛṣa,vfza,CLINICAL,semen,semen virile,,Vās.
MW,en,ānandaja,Anandaja,CLINICAL,semen,semen virile,ā-nanda—ja,L.
AP90,en,śukra,Sukra,CLINICAL,semen,semen virile,--kraṃ,Ms. 3. 49
CAE,en,śukra,Sukra,CLINICAL,semen,semen virile,±graha,
MW,en,śukra,Sukra,CLINICAL,semen,semen virile,,RV.
WIL,en,śukra,Sukra,CLINICAL,semen,semen virile,-kraṃ,
AP,en,śukrakara,Sukrakara,CLINICAL,semen,spermatic,-kara,
WIL,en,śukrakara,Sukrakara,CLINICAL,semen,spermatic,-raḥ-rā-raṃ,
MW,en,śukrala,Sukrala,CLINICAL,semen,spermatic,,W.
WIL,en,śukrala,Sukrala,CLINICAL,semen,spermatic,-laḥ-lā-laṃ,
AP,en,śukram,Sukram,CLINICAL,semen,semen virile,-kram,Ms. 3. 49
MW,en,śukriya,Sukriya,CLINICAL,semen,spermatic,,MW.
MW,en,śuṣma,Suzma,CLINICAL,semen,semen virile,,"AV. ix, 1, 10"
WIL,en,ūrddhvaretas,UrdDvaretas,CLINICAL,semen,semen virile,retas,
AP,en,adhyūdhnī,aDyUDnI,CLINICAL,testiculi,scrotum,adhikam ūdho yasyāḥ anaṅ ṅīp ca,
AP90,en,adhyūdhnī,aDyUDnI,CLINICAL,testiculi,scrotum,ṅīp ca,
MW,en,adhyūdhnī,aDyUDnI,CLINICAL,testiculi,scrotum,dha,ĀpŚr.
AP,en,antravṛddhiḥ,antravfdDiH,CLINICAL,testiculi,scrotum,-vṛddhiḥ,
AP90,en,aṃtraṃ,aMtraM,CLINICAL,testiculi,scrotum,--śilā,Suśr.
AP90,en,aṃḍakaḥ,aMqakaH,CLINICAL,testiculi,scrotum,--kaṃ,Śi. 9. 9.
AP90,en,aṃḍaḥ,aMqaH,CLINICAL,testiculi,scrotum,am-ḍa,Uṇ. 1. 111
