num	pada	status	dcs_sentence_id	dcs_sent_id_label	chapter_ref	dcs_text_norm
375	1	pada	381890	274325	MBh, 11, 2	anyāmanyāṃdhanāvasthāṃprāpyavaiśeṣikīṃnarāḥ
375	1	pada	407859	300298	MBh, 12, 317	anyāmanyāṃdhanāvasthāṃprāpyavaiśeṣikīṃnarāḥ
375	2	unattested				
376	1	unattested				
376	2	unattested				
377	1	unattested				
377	2	unattested				
378	1	unattested				
378	2	unattested				
379	1	unattested				
379	2	unattested				
379	3	unattested				
379	4	unattested				
380	1	unattested				
380	2	unattested				
381	1	unattested				
381	2	unattested				
382	1	unattested				
382	2	unattested				
383	1	pada	326762	219026	MBh, 5, 40	anyodhanaṃpretagatasyabhuṅktevayāṃsicāgniścaśarīradhātūn
383	2	pada	326763	219027	MBh, 5, 40	dvābhyāmayaṃsahagacchatyamutrapuṇyenapāpenacaveṣṭyamānaḥ
384	1	pada	393616	286053	MBh, 12, 137	anyonyakṛtavairāṇāṃsaṃvāsānmṛdutāṃgatam
384	2	unattested				
385	1	unattested				
385	2	unattested				
386	1	unattested				
386	2	unattested				
387	1	unattested				
387	2	unattested				
388	1	unattested				
388	2	unattested				
389	1	unattested				
389	2	unattested				
390	1	unattested				
390	2	pada	134380	547251	GarPur, 1, 110	svayamevapatiṣyantikūlajātāivadrumāḥ
391	1	unattested				
391	2	unattested				
392	1	pada	390235	282671	MBh, 12, 94	apakṛtyabalasthasyadūrasthosmītināśvaset
392	2	unattested				
393	1	unattested				
393	2	pada	326514	218778	MBh, 5, 38	dīrghaubuddhimatobāhūyābhyāṃhiṃsatihiṃsitaḥ
393	2	pada	393905	286342	MBh, 12, 138	dīrghaubuddhimatobāhūyābhyāṃhiṃsatihiṃsitaḥ
394	1	unattested				
394	2	unattested				
395	1	unattested				
395	2	unattested				
396	1	unattested				
396	2	unattested				
397	1	pada	392968	285405	MBh, 12, 132	apadhvastohyavamatoduḥkhaṃjīvatijīvitam
397	2	unattested				
398	1	pada	326671	218935	MBh, 5, 39	apanītaṃsunītenayorthaṃpratyāninīṣate
398	2	unattested				
399	1	unattested				
399	2	unattested				
400	1	unattested				
400	2	unattested				
401	1	unattested				
401	2	unattested				
402	1	unattested				
402	2	unattested				
403	1	pada	171436	352757	Hitop, 2	aparādhepiniḥśaṅkoniyogīcirasevakaḥ
403	2	pada	171437	352758	Hitop, 2	sasvāminamavajñāyacareccaniravagrahaḥ
404	1	unattested				
404	2	pada	170440	351761	Hitop, 1	vidyatehinṛśaṃsebhyobhayaṃguṇavatāmapi
405	1	unattested				
405	2	unattested				
406	1	unattested				
406	2	unattested				
407	1	unattested				
407	2	unattested				
408	1	unattested				
408	2	unattested				
409	1	unattested				
409	2	unattested				
410	1	unattested				
410	2	unattested				
410	3	unattested				
410	4	unattested				
411	1	unattested				
411	2	unattested				
412	1	pada	414171	306616	MBh, 13, 27	apahatyatamastīvraṃyathābhātyudayeraviḥ
412	2	pada	414172	306617	MBh, 13, 27	tathāpahatyapāpmānaṃbhātigaṅgājalokṣitaḥ
413	1	unattested				
413	2	unattested				
414	1	unattested				
414	2	unattested				
415	1	unattested				
415	2	unattested				
416	1	unattested				
416	2	unattested				
416	3	unattested				
416	4	unattested				
417	1	unattested				
417	2	unattested				
418	1	unattested				
418	2	unattested				
419	1	unattested				
419	2	unattested				
420	1	unattested				
420	2	unattested				
421	1	unattested				
421	2	unattested				
422	1	unattested				
422	2	unattested				
423	1	unattested				
423	2	unattested				
424	1	pada	299203	191087	MBh, 3, 33	apicāpyaphalaṃkarmapaśyāmaḥkurvatojanān
424	2	unattested				
425	1	unattested				
425	2	unattested				
426	1	unattested				
426	2	unattested				
427	1	unattested				
427	2	unattested				
428	1	unattested				
428	2	unattested				
429	1	unattested				
429	2	unattested				
430	1	pada	677702	482050	YāSmṛ, 1	apibhrātāsutorghyovāśvaśuromātulopivā
430	2	pada	677703	482051	YāSmṛ, 1	nādaṇḍyonāmarājñostidharmādvicalitaḥsvakāt
431	1	unattested				
431	2	unattested				
432	1	unattested				
432	2	unattested				
433	1	unattested				
433	2	unattested				
434	1	unattested				
434	2	unattested				
435	1	unattested				
435	2	unattested				
436	1	unattested				
436	2	unattested				
437	1	unattested				
437	2	unattested				
438	1	unattested				
438	2	unattested				
439	1	unattested				
439	2	unattested				
440	1	unattested				
440	2	unattested				
441	1	unattested				
441	2	pada	172342	353663	Hitop, 3	sukhasādhyaṃdviṣāṃsainyaṃdīrghaprayāṇapīḍitam
442	1	unattested				
442	2	pada	220112	355298	KāvĀ, Dvitīyaḥ paricchedaḥ	aprasāditaśuddhāmbujagadāsīnmanoharam
443	1	unattested				
443	2	unattested				
444	1	unattested				
444	2	unattested				
445	1	unattested				
445	2	unattested				
446	1	unattested				
446	2	unattested				
447	1	unattested				
447	2	unattested				
448	1	unattested				
448	2	unattested				
449	1	unattested				
449	2	unattested				
450	1	pada	404430	296869	MBh, 12, 283	apūrviṇānakartavyaṃkarmalokevigarhitam
450	2	unattested				
451	1	unattested				
451	2	unattested				
452	1	unattested				
452	2	unattested				
453	1	unattested				
453	2	unattested				
454	1	unattested				
454	2	unattested				
455	1	unattested				
455	2	unattested				
456	1	unattested				
456	2	unattested				
457	1	unattested				
457	2	unattested				
458	1	unattested				
458	2	unattested				
459	1	unattested				
459	2	unattested				
460	1	unattested				
460	2	unattested				
461	1	unattested				
461	2	unattested				
462	1	pada	447205	78877	ManuS, 3	apraṇodyotithiḥsāyaṃsūryoḍhogṛhamedhinā
462	2	unattested				
463	1	pada	447205	78877	ManuS, 3	apraṇodyotithiḥsāyaṃsūryoḍhogṛhamedhinā
463	2	unattested				
464	1	pada	414195	306640	MBh, 13, 27	apratiṣṭhāścayekecidadharmaśaraṇāścaye
464	2	unattested				
465	1	pada	720316	567362	Śusa, 5	apradhānaḥpradhānaḥsyādyadisevetapārthivam
465	2	pada	720317	567363	Śusa, 5	pradhānopyapradhānaḥsyādyadisevāvivarjitaḥ
466	1	pada	172339	353660	Hitop, 3	aprasādonadhiṣṭhānaṃdeyāṃśaharaṇaṃcayat
466	2	unattested				
467	1	unattested				
467	2	unattested				
467	3	unattested				
467	4	unattested				
468	1	pada	171227	352548	Hitop, 2	aprāptakālaṃvacanaṃbṛhaspatirapibruvan
468	1	pada	326593	218857	MBh, 5, 39	aprāptakālaṃvacanaṃbṛhaspatirapibruvan
468	2	unattested				
469	1	unattested				
469	2	unattested				
470	1	unattested				
470	2	pada	703064	573646	ŚTr, 1	paraparivādanivṛttaiḥkvacitkvacinmaṇḍitāvasudhā
471	1	unattested				
471	2	unattested				
472	1	unattested				
472	2	unattested				
473	1	unattested				
473	2	unattested				
474	1	unattested				
474	2	unattested				
475	1	unattested				
475	2	unattested				
476	1	unattested				
476	2	unattested				
477	1	unattested				
477	2	unattested				
478	1	unattested				
478	2	unattested				
479	1	unattested				
479	2	unattested				
480	1	unattested				
480	2	unattested				
483	1	unattested				
483	2	unattested				
484	1	unattested				
484	2	pada	171055	352376	Hitop, 2	ātmāsaṃskṛtyasaṃskṛtyaparopakaraṇīkṛtaḥ
485	1	pada	421996	314443	MBh, 13, 117	abhayaṃsarvabhūtebhyoyodadātidayāparaḥ
485	2	unattested				
486	1	unattested				
486	2	pada	388748	281184	MBh, 12, 73	nahiprāṇasamaṃdānaṃtriṣulokeṣuvidyate
487	1	unattested				
487	2	unattested				
488	1	unattested				
488	2	unattested				
489	1	unattested				
489	2	unattested				
492	1	unattested				
492	2	unattested				
493	1	unattested				
493	2	unattested				
494	1	unattested				
494	2	unattested				
495	1	unattested				
495	2	unattested				
496	1	unattested				
496	2	unattested				
497	1	unattested				
497	2	pada	414856	307301	MBh, 13, 36	garbheṇaduṣyatekanyāgṛhavāsenacadvijaḥ
498	1	unattested				
498	2	unattested				
499	1	unattested				
499	2	unattested				
500	1	pada	325715	217979	MBh, 5, 33	abhiyuktaṃbalavatādurbalaṃhīnasādhanam
500	2	pada	325716	217980	MBh, 5, 33	hṛtasvaṃkāminaṃcoramāviśantiprajāgarāḥ
501	1	unattested				
501	2	unattested				
502	1	unattested				
502	2	unattested				
503	1	unattested				
503	2	unattested				
504	1	pada	326711	218975	MBh, 5, 39	abhivādanaśīlasyanityaṃvṛddhopasevinaḥ
504	1	pada	446739	78411	ManuS, 2	abhivādanaśīlasyanityaṃvṛddhopasevinaḥ
504	2	unattested				
505	1	unattested				
505	2	unattested				
506	1	unattested				
506	2	unattested				
507	1	unattested				
507	2	unattested				
508	1	unattested				
508	2	unattested				
509	1	unattested				
509	2	unattested				
510	1	unattested				
510	2	unattested				
511	1	unattested				
511	2	unattested				
512	1	unattested				
512	2	unattested				
513	1	unattested				
513	2	unattested				
514	1	unattested				
514	2	unattested				
515	1	unattested				
515	2	unattested				
516	1	unattested				
516	2	unattested				
517	1	unattested				
517	2	pada	220094	355280	KāvĀ, Dvitīyaḥ paricchedaḥ	idaṃtunayanadvandvaṃtavatadguṇabhūṣitam
518	1	pada	325757	218021	MBh, 5, 33	amitraṃkurutemitraṃmitraṃdveṣṭihinastica
518	2	pada	325758	218022	MBh, 5, 33	karmacārabhateduṣṭaṃtamāhurmūḍhacetasam
519	1	unattested				
519	2	unattested				
520	1	unattested				
520	2	unattested				
521	1	unattested				
521	2	unattested				
522	1	unattested				
522	2	unattested				
523	1	unattested				
523	2	unattested				
524	1	pada	393133	285570	MBh, 12, 136	amitromitratāṃyātimitraṃcāpipraduṣyati
524	2	unattested				
525	1	unattested				
525	2	unattested				
526	1	unattested				
526	2	unattested				
527	1	unattested				
527	2	unattested				
528	1	unattested				
528	2	unattested				
529	1	unattested				
529	2	unattested				
530	1	unattested				
530	2	unattested				
531	1	unattested				
531	2	unattested				
532	1	unattested				
532	2	unattested				
532	3	unattested				
532	4	unattested				
533	1	unattested				
533	2	unattested				
534	1	unattested				
534	2	unattested				
535	1	unattested				
535	2	unattested				
536	1	unattested				
536	2	pada	404885	297324	MBh, 12, 288	sukhaṃhyavamataḥśeteyovamantāsanaśyati
537	1	pada	220029	355215	KāvĀ, Dvitīyaḥ paricchedaḥ	amṛtātmanipadmānāṃdveṣṭarisnigdhatārake
537	2	unattested				
538	1	unattested				
538	2	unattested				
539	1	unattested				
539	2	unattested				
540	1	unattested				
540	2	unattested				
541	1	unattested				
541	2	unattested				
542	1	pada	170869	352190	Hitop, 1	ambhāṃsijalajantūnāṃdurgaṃdurganivāsinām
542	2	pada	170870	352191	Hitop, 1	svabhūmiḥśvāpadādīnāṃrājñāṃsainyaṃparaṃbalam
543	1	unattested				
543	2	unattested				
543	3	unattested				
543	4	unattested				
544	1	unattested				
544	2	unattested				
545	1	unattested				
545	2	unattested				
545	3	unattested				
545	4	unattested				
546	1	unattested				
546	2	unattested				
546	3	pada	60026	573108	BhallŚ, 1	kaevaṃjānītenijakarapuṭīkoṭaragataṃkṣaṇādenaṃtāmyattiminikaramāpāsyatimuniḥ
546	4	unattested				
547	1	unattested				
547	2	unattested				
548	1	unattested				
548	2	unattested				
549	1	unattested				
549	2	unattested				
550	1	pada	170402	351723	Hitop, 1	ayaṃnijaḥparovetigaṇanālaghucetasām
550	2	pada	170403	351724	Hitop, 1	udāracaritānāṃtuvasudhaivakuṭumbakam
551	1	unattested				
551	2	unattested				
551	3	unattested				
551	4	unattested				
552	1	unattested				
552	2	unattested				
553	1	unattested				
553	2	unattested				
554	1	unattested				
554	2	unattested				
555	1	unattested				
555	2	unattested				
556	1	unattested				
556	2	pada	219890	355076	KāvĀ, Dvitīyaḥ paricchedaḥ	saṃnaddhodayarāgasyacandrasyapratigarjati
557	1	unattested				
557	2	unattested				
558	1	unattested				
558	2	unattested				
559	1	unattested				
559	2	unattested				
560	1	unattested				
560	2	unattested				
561	1	unattested				
561	2	unattested				
562	1	unattested				
562	2	unattested				
563	1	unattested				
563	2	unattested				
564	1	pada	548772	124233	Rām, Ār, 31	ayuktacāraṃdurdarśamasvādhīnaṃnarādhipam
564	2	unattested				
565	1	unattested				
565	2	unattested				
566	1	unattested				
566	2	unattested				
567	1	pada	171027	352348	Hitop, 2	arakṣitaṃtiṣṭhatidaivarakṣitaṃsurakṣitaṃdaivahataṃvinaśyati
567	2	pada	171028	352349	Hitop, 2	jīvatyanāthopivanevisarjitaḥkṛtaprayatnopigṛhenajīvati
568	1	pada	288849	180590	MBh, 1, 205	arakṣitāraṃrājānaṃbaliṣaḍbhāgahāriṇam
568	2	pada	449688	81360	ManuS, 8	tamāhuḥsarvalokasyasamagramalahārakam
569	1	unattested				
569	2	unattested				
570	1	unattested				
570	2	unattested				
571	1	unattested				
571	2	pada	220106	355292	KāvĀ, Dvitīyaḥ paricchedaḥ	dṛṣṭirodhakaraṃyūnāṃyauvanaprabhavaṃtamaḥ
572	1	pada	386750	279186	MBh, 12, 49	arājakejīvalokedurbalābalavattaraiḥ
572	2	unattested				
573	1	unattested				
573	2	pada	170354	351675	Hitop, 1	chettumapyāgatechāyāṃnopasaṃharatedrumaḥ
574	1	unattested				
574	2	unattested				
575	1	unattested				
575	2	unattested				
576	1	unattested				
576	2	unattested				
577	1	unattested				
577	2	pada	391678	284114	MBh, 12, 115	duṣkṛtaṃcātmanomarṣīruṣyatyevāpamārṣṭivai
578	1	unattested				
578	2	unattested				
579	1	unattested				
579	2	unattested				
582	1	unattested				
582	2	pada	297020	188904	MBh, 3, 2	arthaśreyasicāsaktonaśreyovindatenaraḥ
583	1	pada	134254	547125	GarPur, 1, 109	arthanāśaṃmanastāpaṃgṛheduścaritānica
583	1	pada	170645	351966	Hitop, 1	arthanāśaṃmanastāpaṃgṛheduścaritānica
583	1	pada	720560	567610	Śusa, 9	arthanāśaṃmanastāpaṃgṛheduścaritānica
583	1	pada	720830	567898	Śusa, 17	arthanāśaṃmanastāpaṃgṛheduścaritānica
583	2	pada	134255	547126	GarPur, 1, 109	vañcanaṃcāpamānaṃcamatimānnaprakāśayet
583	2	pada	170646	351967	Hitop, 1	vañcanaṃcāpamānaṃcamatimānnaprakāśayet
583	2	pada	720561	567611	Śusa, 9	vañcanaṃcāpamānaṃcamatimānnaprakāśayet
583	2	pada	720831	567899	Śusa, 17	vañcanaṃcāpamānaṃcamatimānnaprakāśayet
584	1	unattested				
584	2	unattested				
585	1	unattested				
585	2	unattested				
585	3	unattested				
585	4	unattested				
586	1	unattested				
586	2	unattested				
587	1	unattested				
587	2	pada	388607	281043	MBh, 12, 71	ādadyānnacasādhubhyonāsatpuruṣamāśrayet
588	1	unattested				
588	2	pada	325770	218034	MBh, 5, 33	vicaratyasamunnaddhoyaḥsapaṇḍitaucyate
589	1	unattested				
589	2	unattested				
590	1	unattested				
590	2	unattested				
591	1	unattested				
591	2	unattested				
592	1	unattested				
592	2	unattested				
593	1	pada	339831	232109	MBh, 6, 41	arthasyapuruṣodāsodāsastvarthonakasyacit
593	1	pada	339869	232147	MBh, 6, 41	arthasyapuruṣodāsodāsastvarthonakasyacit
593	1	pada	339907	232185	MBh, 6, 41	arthasyapuruṣodāsodāsastvarthonakasyacit
593	1	pada	339932	232210	MBh, 6, 41	arthasyapuruṣodāsodāsastvarthonakasyacit
593	2	pada	339832	232110	MBh, 6, 41	itisatyaṃmahārājabaddhosmyarthenakauravaiḥ
593	2	pada	339870	232148	MBh, 6, 41	itisatyaṃmahārājabaddhosmyarthenakauravaiḥ
593	2	pada	339908	232186	MBh, 6, 41	itisatyaṃmahārājabaddhosmyarthenakauravaiḥ
593	2	pada	339933	232211	MBh, 6, 41	itisatyaṃmahārājabaddhosmyarthenakauravaiḥ
594	1	unattested				
594	2	unattested				
595	1	unattested				
595	2	unattested				
596	1	unattested				
596	2	unattested				
597	1	unattested				
597	2	unattested				
598	1	pada	403220	295659	MBh, 12, 268	arthāḥkhalusamṛddhāhibāḍhaṃduḥkhaṃvijānatām
598	2	pada	403221	295660	MBh, 12, 268	asamṛddhāstvapisadāmohayantyavicakṣaṇān
599	1	unattested				
599	2	unattested				
599	3	pada	170713	352034	Hitop, 1	dharmaṃyonakarotiniścalamatiḥsvargārgalodghāṭanaṃpaścāttāpahatojarāpariṇataḥśokāgninādahyate
599	4	pada	170713	352034	Hitop, 1	dharmaṃyonakarotiniścalamatiḥsvargārgalodghāṭanaṃpaścāttāpahatojarāpariṇataḥśokāgninādahyate
600	1	unattested				
600	2	unattested				
601	1	unattested				
601	2	unattested				
602	1	unattested				
602	2	unattested				
603	1	unattested				
603	2	unattested				
604	1	unattested				
604	2	unattested				
605	1	unattested				
605	2	unattested				
606	1	unattested				
606	2	unattested				
606	3	unattested				
606	4	unattested				
607	1	unattested				
607	2	unattested				
608	1	unattested				
608	2	unattested				
609	1	unattested				
609	2	unattested				
610	1	unattested				
610	2	unattested				
611	1	unattested				
611	2	pada	219656	354842	KāvĀ, 1	tadavasthāpunardevanānyasyamukhamīkṣate
612	1	unattested				
612	2	pada	553079	128540	Rām, Ki, 29	āśāṃsaṃśrutyayohantisalokepuruṣādhamaḥ
613	1	unattested				
613	2	unattested				
614	1	unattested				
614	2	unattested				
615	1	unattested				
615	2	unattested				
615	3	unattested				
615	4	unattested				
616	1	unattested				
616	2	unattested				
617	1	pada	383752	276187	MBh, 12, 8	arthenahivihīnasyapuruṣasyālpamedhasaḥ
617	1	pada	637055	487136	TAkhy, 2	arthenahivihīnasyapuruṣasyālpamedhasaḥ
617	2	pada	637056	487137	TAkhy, 2	vicchidyantekriyāḥsarvāgrīṣmekusaritoyathā
618	1	pada	383748	276183	MBh, 12, 8	arthebhyohivivṛddhebhyaḥsaṃbhṛtebhyastatastataḥ
618	2	pada	383749	276184	MBh, 12, 8	kriyāḥsarvāḥpravartanteparvatebhyaivāpagāḥ
618	2	pada	566005	141468	Rām, Yu, 70	kriyāḥsarvāḥpravartanteparvatebhyaivāpagāḥ
619	1	pada	383757	276192	MBh, 12, 8	arthairarthānibadhyantegajairivamahāgajāḥ
619	2	unattested				
620	1	unattested				
620	2	unattested				
621	1	unattested				
621	2	unattested				
622	1	unattested				
622	2	unattested				
622	3	unattested				
622	4	unattested				
623	1	pada	274117	165231	MBh, 1, 68	ardhaṃbhāryāmanuṣyasyabhāryāśreṣṭhatamaḥsakhā
623	2	unattested				
624	1	unattested				
624	2	unattested				
625	1	unattested				
625	2	unattested				
626	1	unattested				
626	2	unattested				
627	1	unattested				
627	2	unattested				
628	1	unattested				
628	2	unattested				
629	1	unattested				
629	2	unattested				
630	1	unattested				
630	2	pada	170992	352313	Hitop, 2	rakṣitaṃvardhayeccaivavṛddhaṃpātreṣunikṣipet
630	2	pada	448818	80490	ManuS, 7	rakṣitaṃvardhayeccaivavṛddhaṃpātreṣunikṣipet
631	1	unattested				
631	2	unattested				
632	1	unattested				
632	2	unattested				
633	1	unattested				
633	2	unattested				
634	1	unattested				
634	2	unattested				
635	1	unattested				
635	2	pada	332547	224811	MBh, 5, 131	ānantaryaṃcārabhatenaprāṇānāṃdhanāyate
636	1	unattested				
636	2	unattested				
637	1	unattested				
637	2	unattested				
637	3	unattested				
637	4	unattested				
638	1	unattested				
638	2	unattested				
639	1	unattested				
639	2	unattested				
