slp1	iast
vAjadA	vājadā
vAjadAvarI	vājadāvarī
vAjajityA	vājajityā
vAjapatnI	vājapatnī
vAjasA	vājasā
vAjasaneyaSAKA	vājasaneyaśākhā
vAjasaneyasaMhitA	vājasaneyasaṃhitā
vAjasaneyiSAKA	vājasaneyiśākhā
vAjasaneyisaMhitA	vājasaneyisaṃhitā
vAjeDyA	vājedhyā
vAjiSAlA	vājiśālā
vAjiganDA	vājigandhā
vAjivAraRaSAlA	vājivāraṇaśālā
vAjivizWA	vājiviṣṭhā
vAkSalAkA	vākśalākā
vAkinI	vākinī
vAkkelI	vākkelī
vAkpA	vākpā
vAkpawutA	vākpaṭutā
vAkpradA	vākpradā
vAkpuzwA	vākpuṣṭā
vAkpuzwAwavI	vākpuṣṭāṭavī
vAkucI	vākucī
vAkyArTacandrikA	vākyārthacandrikā
vAkyArTadIpikA	vākyārthadīpikā
vAkyArTopamA	vākyārthopamā
vAkyaSalAkA	vākyaśalākā
vAkyacandrikA	vākyacandrikā
vAkyadIpikA	vākyadīpikā
vAkyahAriRI	vākyahāriṇī
vAkyamAlA	vākyamālā
vAkyamaYjarI	vākyamañjarī
vAkyapaYcADyAyI	vākyapañcādhyāyī
vAkyapadI	vākyapadī
vAkyaracanA	vākyaracanā
vAkyasuDA	vākyasudhā
vAkyatA	vākyatā
vAkyavfttiprakASikA	vākyavṛttiprakāśikā
vAkyavfttivyAKyA	vākyavṛttivyākhyā
vAlAgrapotikA	vālāgrapotikā
vAlAkzI	vālākṣī
vAlaKilyasaMhitA	vālakhilyasaṃhitā
vAlakeSI	vālakeśī
vAlapASyA	vālapāśyā
vAlgavyAyanI	vālgavyāyanī
vAlkalI	vālkalī
vAlmIkiSikzA	vālmīkiśikṣā
vAluNkI	vāluṅkī
vAlukAcEtyakrIqA	vālukācaityakrīḍā
vAlukApraBA	vālukāprabhā
vAlukAtmikA	vālukātmikā
vAmAkzI	vāmākṣī
vAmArcanacandrikA	vāmārcanacandrikā
vAmadevI	vāmadevī
vAmadevasaMhitA	vāmadevasaṃhitā
vAmadevyavidyA	vāmadevyavidyā
vAmakeSvarasaMhitA	vāmakeśvarasaṃhitā
vAmanI	vāmanī
vAmanadvAdaSI	vāmanadvādaśī
vAmanadvAdaSIkaTA	vāmanadvādaśīkathā
vAmanakArikA	vāmanakārikā
vAmanavfttiwIkA	vāmanavṛttiṭīkā
vAmanayanA	vāmanayanā
vAmaneBI	vāmanebhī
vAmanikA	vāmanikā
vAmatA	vāmatā
vAmayA	vāmayā
vAmekzaRA	vāmekṣaṇā
vAmikA	vāmikā
vAmnI	vāmnī
vAnarI	vānarī
vAnavAsI	vānavāsī
vAnavAsikA	vānavāsikā
vAntI	vāntī
vAntiSoDanI	vāntiśodhanī
vApikA	vāpikā
vArANganA	vārāṅganā
vArARasI	vārāṇasī
vArAhANgI	vārāhāṅgī
vArAhI	vārāhī
vArAhadvAdaSI	vārāhadvādaśī
vArAhakarRI	vārāhakarṇī
vArAhapattrI	vārāhapattrī
vArAhasaMhitA	vārāhasaṃhitā
vArAhyA	vārāhyā
vArAlikA	vārālikā
vArDArA	vārdhārā
vArDanI	vārdhanī
vArUQA	vārūḍhā
vAraRI	vāraṇī
vAraRaSAlA	vāraṇaśālā
vAraRabusA	vāraṇabusā
vAraRasI	vāraṇasī
vAraRavallaBA	vāraṇavallabhā
vArabfzA	vārabṛṣā
vArabuzA	vārabuṣā
vArakanyakA	vārakanyakā
vAralA	vāralā
vAranArI	vāranārī
vArarAmA	vārarāmā
vArasevA	vārasevā
vArastrI	vārastrī
vArasundarI	vārasundarī
vAravanitA	vāravanitā
vAravilAsinI	vāravilāsinī
vArdAlI	vārdālī
vArdAlikA	vārdālikā
vArendrI	vārendrī
vAriDAnI	vāridhānī
vArikarRikA	vārikarṇikā
vArimUlI	vārimūlī
vAripAlikA	vāripālikā
vAripUrRI	vāripūrṇī
vAriparRI	vāriparṇī
vAripfSnI	vāripṛśnī
vAripraSnI	vāripraśnī
vArivallaBA	vārivallabhā
vArivindI	vārivindī
vArkeRI	vārkeṇī
vArkzI	vārkṣī
vArkzyAyaRI	vārkṣyāyaṇī
vArttAhAriRI	vārttāhāriṇī
vArttAmAlA	vārttāmālā
vArttikakASikA	vārttikakāśikā
vArttikasAravyAKyA	vārttikasāravyākhyā
vArttikatAtparyawIkA	vārttikatātparyaṭīkā
vArttikayojanA	vārttikayojanā
vAruRAnI	vāruṇānī
vAruRI	vāruṇī
vAruRqI	vāruṇḍī
vArvaRA	vārvaṇā
vArvatI	vārvatī
vArzI	vārṣī
vArzReyI	vārṣṇeyī
vArzaBARavI	vārṣabhāṇavī
vArzaparvaRI	vārṣaparvaṇī
vArzikI	vārṣikī
vArzilA	vārṣilā
vAsaHkuwI	vāsaḥkuṭī
vAsaHpalpUlI	vāsaḥpalpūlī
vAsakarRI	vāsakarṇī
vAsakasajjA	vāsakasajjā
vAsakasajjikA	vāsakasajjikā
vAsanAtattvaboDikA	vāsanātattvabodhikā
vAsanAvAsudevasyetipadyavyAKyA	vāsanāvāsudevasyetipadyavyākhyā
vAsantI	vāsantī
vAsantIpUjA	vāsantīpūjā
vAsapuzpA	vāsapuṣpā
vAsarI	vāsarī
vAsarakanyakA	vāsarakanyakā
vAsasajjA	vāsasajjā
vAsateyI	vāsateyī
vAsavASA	vāsavāśā
vAsavI	vāsavī
vAsavadattAKyAyikA	vāsavadattākhyāyikā
vAsizWI	vāsiṣṭhī
vAsizWaSikzA	vāsiṣṭhaśikṣā
vAstavozA	vāstavoṣā
vAstucandrikA	vāstucandrikā
vAstudevatA	vāstudevatā
vAstukI	vāstukī
vAstumaYjarI	vāstumañjarī
vAstuparIkzA	vāstuparīkṣā
vAstusaMhitA	vāstusaṃhitā
vAsuMDareyI	vāsuṃdhareyī
vAsudevI	vāsudevī
vAsudevadvAdaSAkzarI	vāsudevadvādaśākṣarī
vAsudevapUjA	vāsudevapūjā
vAsudevapriyaMkarI	vāsudevapriyaṃkarī
vAsukI	vāsukī
vAsurA	vāsurā
vAtAlI	vātālī
vAtAmodA	vātāmodā
vAtApI	vātāpī
vAtAritaRqulA	vātāritaṇḍulā
vAtAvalI	vātāvalī
vAtAzWIlA	vātāṣṭhīlā
vAtI	vātī
vAtaGnI	vātaghnī
vAtaKuqA	vātakhuḍā
vAtaKuqakA	vātakhuḍakā
vAtaRqI	vātaṇḍī
vAtaRqyAyanI	vātaṇḍyāyanī
vAtaTuqA	vātathuḍā
vAtahuqA	vātahuḍā
vAtakalAkalA	vātakalākalā
vAtakuRqalI	vātakuṇḍalī
vAtakuRqalikA	vātakuṇḍalikā
vAtalamaRqalI	vātalamaṇḍalī
vAtamaRqalI	vātamaṇḍalī
vAtapatnI	vātapatnī
vAtapramI	vātapramī
vAtapramehacikitsA	vātapramehacikitsā
vAtarUpA	vātarūpā
vAtavyADicikitsA	vātavyādhicikitsā
vAtormI	vātormī
vAtsI	vātsī
vAtsalyatA	vātsalyatā
vAtsyI	vātsyī
vAvadUkatA	vāvadūkatā
vAwI	vāṭī
vAwaSfNKalA	vāṭaśṛṅkhalā
vAwikA	vāṭikā
vAwyAlI	vāṭyālī
vAwyAyanI	vāṭyāyanī
vAwyapuzpI	vāṭyapuṣpī
vAwyapuzpikA	vāṭyapuṣpikā
vAyanakriyA	vāyanakriyā
vAyasAdanI	vāyasādanī
vAyasAhvA	vāyasāhvā
vAyasI	vāyasī
vAyasajaNGA	vāyasajaṅghā
vAyasavidyA	vāyasavidyā
vAyasolI	vāyasolī
vAyasolikA	vāyasolikā
vAyavI	vāyavī
vAyavIsaMhitA	vāyavīsaṃhitā
vAyavIyasaMhitA	vāyavīyasaṃhitā
vAyoyAnI	vāyoyānī
vAyurozA	vāyuroṣā
vAyurujA	vāyurujā
vAyusaMhitA	vāyusaṃhitā
vAyuvAhinI	vāyuvāhinī
vAzwukA	vāṣṭukā
vEBavaprakASikA	vaibhavaprakāśikā
vEDAtrI	vaidhātrī
vEDUmAgnI	vaidhūmāgnī
vEDavyalakzaRopetA	vaidhavyalakṣaṇopetā
vEDavyaveRI	vaidhavyaveṇī
vEDeyatA	vaidheyatā
vEDurI	vaidhurī
vEKAnasI	vaikhānasī
vEKAnasaBfgusaMhitA	vaikhānasabhṛgusaṃhitā
vEKAnasasaMhitA	vaikhānasasaṃhitā
vEKarI	vaikharī
vESAlI	vaiśālī
vESAlinI	vaiśālinī
vESalI	vaiśalī
vESamPalyA	vaiśamphalyā
vESampAyanasaMhitA	vaiśampāyanasaṃhitā
vESezikaratnamAlA	vaiśeṣikaratnamālā
vESvAmitrI	vaiśvāmitrī
vESvAnarI	vaiśvānarī
vESvAnaravidyA	vaiśvānaravidyā
vESvI	vaiśvī
vESvadevAdimantravyAKyA	vaiśvadevādimantravyākhyā
vESvadevI	vaiśvadevī
vESvadevapUjA	vaiśvadevapūjā
vESyaBadrA	vaiśyabhadrā
vESyakanyA	vaiśyakanyā
vESyatA	vaiśyatā
vEcitrI	vaicitrī
vEdI	vaidī
vEdaBftI	vaidabhṛtī
vEdagDI	vaidagdhī
vEdarBI	vaidarbhī
vEdarBIjananI	vaidarbhījananī
vEdehI	vaidehī
vEdikArcanamImAMsA	vaidikārcanamīmāṃsā
vEdikaSikzA	vaidikaśikṣā
vEdikaprakriyA	vaidikaprakriyā
vEdikasuboDinI	vaidikasubodhinī
vEduzI	vaiduṣī
vEdyAmftalaharI	vaidyāmṛtalaharī
vEdyI	vaidyī
vEdyacikitsA	vaidyacikitsā
vEdyakapariBAzA	vaidyakaparibhāṣā
vEdyakaratnAvalI	vaidyakaratnāvalī
vEdyakayogacandrikA	vaidyakayogacandrikā
vEdyakriyA	vaidyakriyā
vEdyamAlikA	vaidyamālikā
vEdyamanoramA	vaidyamanoramā
vEdyanayaboDikA	vaidyanayabodhikā
vEdyarasamaYjarI	vaidyarasamañjarī
vEdyaratnamAlA	vaidyaratnamālā
vEdyasUtrawIkA	vaidyasūtraṭīkā
vEdyasiMhI	vaidyasiṃhī
vEdyatriMSawwIkA	vaidyatriṃśaṭṭīkā
vEdyavidyA	vaidyavidyā
vEdyudDatI	vaidyuddhatī
vEganDikA	vaigandhikā
vEhAlI	vaihālī
vEhAyasI	vaihāyasī
vEhatI	vaihatī
vEjayantI	vaijayantī
vEkalpikatA	vaikalpikatā
vEkalyatA	vaikalyatā
vEklavyatA	vaiklavyatā
vEkuRWacaturdaSI	vaikuṇṭhacaturdaśī
vEkuRWadIpikA	vaikuṇṭhadīpikā
vEkuRWapurI	vaikuṇṭhapurī
vEkuRWastavavyAKyA	vaikuṇṭhastavavyākhyā
vEmAtratA	vaimātratā
vEmAtreyI	vaimātreyī
vEmitrA	vaimitrā
vEnAyakasaMhitA	vaināyakasaṃhitā
vEnadI	vainadī
vEnateyI	vainateyī
vErAgyacandrikA	vairāgyacandrikā
vErAgyatA	vairāgyatā
vErAmatI	vairāmatī
vErAnubanDitA	vairānubandhitā
vErAwI	vairāṭī
vErAwyA	vairāṭyā
vErUpyatA	vairūpyatā
vEraRI	vairaṇī
vErakAritA	vairakāritā
vErantI	vairantī
vErapratikriyA	vairapratikriyā
vErawwI	vairaṭṭī
vErayAtanA	vairayātanā
vEritA	vairitā
vErowyA	vairoṭyā
vEtAnopAsanA	vaitānopāsanā
vEtaraRI	vaitaraṇī
vEvaDikI	vaivadhikī
vEvaDikatA	vaivadhikatā
vEvasvatI	vaivasvatī
vEyAGrapadI	vaiyāghrapadī
vEyAkaraRI	vaiyākaraṇī
vEyAkaraRakArikA	vaiyākaraṇakārikā
vEyAkaraRamaYjUzA	vaiyākaraṇamañjūṣā
vEyAkaraRapadamaYjarI	vaiyākaraṇapadamañjarī
vEyAkaraRasidDAntadIpikA	vaiyākaraṇasiddhāntadīpikā
vEyAkaraRasidDAntakOmudI	vaiyākaraṇasiddhāntakaumudī
vEyAkaraRasidDAntamaYjUzA	vaiyākaraṇasiddhāntamañjūṣā
vEyAsikI	vaiyāsikī
vEzRavAkUtacandrikA	vaiṣṇavākūtacandrikā
vEzRavI	vaiṣṇavī
vEzRavaDarmamImAMsA	vaiṣṇavadharmamīmāṃsā
vEzRavasaMhitA	vaiṣṇavasaṃhitā
vEzRavasidDAntadIpikA	vaiṣṇavasiddhāntadīpikā
vEzRavasidDAntavEjayantI	vaiṣṇavasiddhāntavaijayantī
vEzRavatoziRI	vaiṣṇavatoṣiṇī
vEzRavavandanA	vaiṣṇavavandanā
vEzamyakOmudI	vaiṣamyakaumudī
vEzamyodDariRI	vaiṣamyoddhariṇī
vEzayikI	vaiṣayikī
vI	vī
vIKA	vīkhā
vINKA	vīṅkhā
vIRA	vīṇā
vIRAvaMSaSalAkA	vīṇāvaṃśaśalākā
vITI	vīthī
vInA	vīnā
vIpsA	vīpsā
vIraBAryA	vīrabhāryā
vIraBadrasutA	vīrabhadrasutā
vIraGnI	vīraghnī
vIraMkarA	vīraṃkarā
vIraSEvAcArapradIpikA	vīraśaivācārapradīpikā
vIraSEvAnandacandrikA	vīraśaivānandacandrikā
vIraSEvapradIpikA	vīraśaivapradīpikā
vIraSayyA	vīraśayyā
vIraSrI	vīraśrī
vIradattagfhapatiparipfcCA	vīradattagṛhapatiparipṛcchā
vIragozWI	vīragoṣṭhī
vIrahatyA	vīrahatyā
vIrajayantikA	vīrajayantikā
vIrakAwI	vīrakāṭī
vIrakarA	vīrakarā
vIrakzurikA	vīrakṣurikā
vIramatI	vīramatī
vIramudrikA	vīramudrikā
vIrapatnI	vīrapatnī
vIrapattrI	vīrapattrī
vIraprajAvatI	vīraprajāvatī
vIraprajAyinI	vīraprajāyinī
vIraprasavA	vīraprasavā
vIraprasavinI	vīraprasavinī
vIrapuzpI	vīrapuṣpī
vIrasarasvatI	vīrasarasvatī
vIrasiMhaSivendrapUjAkArikA	vīrasiṃhaśivendrapūjākārikā
vIrasnAkA	vīrasnākā
vIratA	vīratā
vIravatI	vīravatī
vIravatsA	vīravatsā
vIravratacaryA	vīravratacaryā
vIrayA	vīrayā
vIrendrI	vīrendrī
vIriRI	vīriṇī
vIrikA	vīrikā
vIrtsA	vīrtsā
vIryapAramitA	vīryapāramitā
vIryavatI	vīryavatī
vIryavattA	vīryavattā
vItaBI	vītabhī
vItaGfRatA	vītaghṛṇatā
vItaSokatA	vītaśokatā
vItihotradayitA	vītihotradayitā
vItihotrapriyA	vītihotrapriyā
vIwI	vīṭī
vIwikA	vīṭikā
vaDUsarA	vadhūsarā
vaDUsarAkftAhvayA	vadhūsarākṛtāhvayā
vaDUwI	vadhūṭī
vaDUwikA	vadhūṭikā
vaDakAmyA	vadhakāmyā
vaDanA	vadhanā
vaDasTalI	vadhasthalī
vaDrI	vadhrī
vaDrikA	vadhrikā
vaDrimatI	vadhrimatī
vaDukA	vadhukā
vaDuwI	vadhuṭī
vaDvA	vadhvā
vaDvawI	vadhvaṭī
vaDyaSilA	vadhyaśilā
vaDyamAlA	vadhyamālā
vaDyatA	vadhyatā
vaGA	vaghā
vaMSAvalI	vaṃśāvalī
vaMSAvatI	vaṃśāvatī
vaMSaDArA	vaṃśadhārā
vaMSaGawikA	vaṃśaghaṭikā
vaMSaSalAkA	vaṃśaśalākā
vaMSaSarkarA	vaṃśaśarkarā
vaMSadalA	vaṃśadalā
vaMSagA	vaṃśagā
vaMSakarpUrarocanA	vaṃśakarpūrarocanā
vaMSakzIrI	vaṃśakṣīrī
vaMSalakzmI	vaṃśalakṣmī
vaMSalocanA	vaṃśalocanā
vaMSanAlikA	vaṃśanālikā
vaMSanAqI	vaṃśanāḍī
vaMSanAqikA	vaṃśanāḍikā
vaMSaniSreRI	vaṃśaniśreṇī
vaMSapAtrakAriRI	vaṃśapātrakāriṇī
vaMSaparamparA	vaṃśaparamparā
vaMSapattrI	vaṃśapattrī
vaMSapuzpA	vaṃśapuṣpā
vaMSarocanA	vaṃśarocanā
vaMSavidAriRI	vaṃśavidāriṇī
vaNgAlI	vaṅgālī
vaNgAlikA	vaṅgālikā
vaNgalA	vaṅgalā
vaNgerikA	vaṅgerikā
vaNgulA	vaṅgulā
vaNkAlA	vaṅkālā
vaNkiRI	vaṅkiṇī
vaRigvITI	vaṇigvīthī
vaRikkriyA	vaṇikkriyā
vaSIkaravArAhI	vaśīkaravārāhī
vaSIkriyA	vaśīkriyā
vaSakA	vaśakā
vaSakriyA	vaśakriyā
vaSanI	vaśanī
vaSatA	vaśatā
vaSatamA	vaśatamā
vaSitA	vaśitā
vaSmasA	vaśmasā
vaSyatA	vaśyatā
vaYcanacaYcutA	vañcanacañcutā
vaYcanatA	vañcanatā
vaYjarA	vañjarā
vaYjulikA	vañjulikā
vacCikA	vacchikā
vacaRqA	vacaṇḍā
vacaRqI	vacaṇḍī
vacanIyatA	vacanīyatā
vacanamAlikA	vacanamālikā
vacanaracanA	vacanaracanā
vacanatA	vacanatā
vadDrI	vaddhrī
vadanaSyAmikA	vadanaśyāmikā
vadanamadirA	vadanamadirā
vadantI	vadantī
vagalA	vagalā
vagalAmuKI	vagalāmukhī
vahantI	vahantī
vahatI	vahatī
vahikA	vahikā
vahnISvarI	vahnīśvarī
vahniSAlA	vahniśālā
vahnicakrA	vahnicakrā
vahnidIpikA	vahnidīpikā
vahnidamanI	vahnidamanī
vahnijAyA	vahnijāyā
vahnikanyA	vahnikanyā
vahnikarI	vahnikarī
vahninI	vahninī
vahnipriyA	vahnipriyā
vahnipuzpI	vahnipuṣpī
vahnirohiRI	vahnirohiṇī
vahnivaktrA	vahnivaktrā
vajrANgI	vajrāṅgī
vajrANkuSI	vajrāṅkuśī
vajrAhikA	vajrāhikā
vajrAkzI	vajrākṣī
vajrAmbujA	vajrāmbujā
vajrAvAlI	vajrāvālī
vajraDAtrI	vajradhātrī
vajraDAtvI	vajradhātvī
vajraDAtvISvarI	vajradhātvīśvarī
vajraRaKA	vajraṇakhā
vajraSAKA	vajraśākhā
vajraSfNKalA	vajraśṛṅkhalā
vajraSfNKalikA	vajraśṛṅkhalikā
vajraSrI	vajraśrī
vajracCedakaprajYApAramitA	vajracchedakaprajñāpāramitā
vajrajvAlA	vajrajvālā
vajrakAlI	vajrakālī
vajrakAlikA	vajrakālikā
vajrakAmA	vajrakāmā
vajrakaRwakaSAlmalI	vajrakaṇṭakaśālmalī
vajramAlA	vajramālā
vajramUlI	vajramūlī
vajramaRqA	vajramaṇḍā
vajraparIkzA	vajraparīkṣā
vajrapattrikA	vajrapattrikā
vajraprastAriRI	vajraprastāriṇī
vajraprastAvinI	vajraprastāvinī
vajrasUcI	vajrasūcī
vajrasattvAtmikA	vajrasattvātmikā
vajratA	vajratā
vajravArAhI	vajravārāhī
vajravallI	vajravallī
vajravidrAviRI	vajravidrāviṇī
vajrayoginI	vajrayoginī
vajreSvarI	vajreśvarī
vajriRI	vajriṇī
vajrikA	vajrikā
vajrodarI	vajrodarī
vajrolI	vajrolī
vakerukA	vakerukā
vakraDI	vakradhī
vakraSalyA	vakraśalyā
vakrareKA	vakrarekhā
vakratA	vakratā
vakratAlI	vakratālī
vakroktipaYcASikA	vakroktipañcāśikā
vaktavyatA	vaktavyatā
vaktftA	vaktṛtā
vakzI	vakṣī
vakzaHsammardinI	vakṣaḥsammardinī
vakzaResTA	vakṣaṇesthā
vakzaskArikA	vakṣaskārikā
vakzojatA	vakṣojatā
valI	valī
valantikA	valantikā
valarasA	valarasā
valgA	valgā
valgulI	valgulī
valgulikA	valgulikā
valgupodakI	valgupodakī
vallArI	vallārī
vallI	vallī
vallIbadarI	vallībadarī
vallaBAcAryavaMSAvalI	vallabhācāryavaṃśāvalī
vallaBI	vallabhī
vallaBajI	vallabhajī
vallaBasidDAntawIkA	vallabhasiddhāntaṭīkā
vallaBatA	vallabhatā
vallaBataratA	vallabhataratā
vallakI	vallakī
vallarI	vallarī
valliSAkawapotikA	valliśākaṭapotikā
vallidUrvA	vallidūrvā
vallikA	vallikā
vallikI	vallikī
vallikaRwakArikA	vallikaṇṭakārikā
vallinI	vallinī
vallyA	vallyā
valmI	valmī
valmIkasamBavA	valmīkasambhavā
valmIkavapA	valmīkavapā
vamanI	vamanī
vanAbjinI	vanābjinī
vanAlI	vanālī
vanAlikA	vanālikā
vanAmbikA	vanāmbikā
vanAntasTalI	vanāntasthalī
vanArizwA	vanāriṣṭā
vanDA	vandhā
vanDurezWA	vandhureṣṭhā
vanDyAkarkawakI	vandhyākarkaṭakī
vanDyAvalI	vandhyāvalī
vanDyaPalatA	vandhyaphalatā
vanDyatA	vandhyatā
vanaBUzaRI	vanabhūṣaṇī
vanaBadrikA	vanabhadrikā
vanaDArA	vanadhārā
vanaGolI	vanagholī
vanaSUkarI	vanaśūkarī
vanabarbarikA	vanabarbarikā
vanacCandatA	vanacchandatā
vanacandrikA	vanacandrikā
vanadevatA	vanadevatā
vanaharidrA	vanaharidrā
vanajIvikA	vanajīvikā
vanajyotsnI	vanajyotsnī
vanakArpasI	vanakārpasī
vanakAzWikA	vanakāṣṭhikā
vanakOSAmbI	vanakauśāmbī
vanakaRA	vanakaṇā
vanakadalI	vanakadalī
vanalakzmI	vanalakṣmī
vanalatA	vanalatā
vanaleKA	vanalekhā
vanamAlISA	vanamālīśā
vanamAlikA	vanamālikā
vanamAlikIrtiCandomAlA	vanamālikīrtichandomālā
vanamAnuzI	vanamānuṣī
vanamAnuzikA	vanamānuṣikā
vanamUrDajA	vanamūrdhajā
vanamakzikA	vanamakṣikā
vanamallI	vanamallī
vanamallikA	vanamallikā
vanameTikA	vanamethikā
vanamocA	vanamocā
vanapippalI	vanapippalī
vanarAjI	vanarājī
vanasAhvayA	vanasāhvayā
vanasTalI	vanasthalī
vanasarojinI	vanasarojinī
vanasyA	vanasyā
vanataraMgiRI	vanataraṃgiṇī
vanatiktikA	vanatiktikā
vanavallarI	vanavallarī
vanavarbarikA	vanavarbarikā
vanavartikA	vanavartikā
vanavfntAkI	vanavṛntākī
vanavilAsinI	vanavilāsinī
vanayamAnI	vanayamānī
vandAkI	vandākī
vandanI	vandanī
vandanamAlA	vandanamālā
vandanamAlikA	vandanamālikā
vandanesTA	vandanesthā
vandinIkA	vandinīkā
vandinIyA	vandinīyā
vandyaGawIyA	vandyaghaṭīyā
vandyatA	vandyatā
vanejA	vanejā
vanekzudrA	vanekṣudrā
vanikA	vanikā
vanitABoginI	vanitābhoginī
vannA	vannā
vanorvI	vanorvī
vanyopodakI	vanyopodakī
vapADiSrayaRI	vapādhiśrayaṇī
vapASrapaRI	vapāśrapaṇī
vapASravaRI	vapāśravaṇī
vapAwikA	vapāṭikā
vapanI	vapanī
vappawadevI	vappaṭadevī
vaprAvanI	vaprāvanī
vaprI	vaprī
vaprakrIqA	vaprakrīḍā
vaprakriyA	vaprakriyā
vapuzI	vapuṣī
vapuzmatI	vapuṣmatī
vapuzmattA	vapuṣmattā
vapyawadevI	vapyaṭadevī
vaqA	vaḍā
vaqaBA	vaḍabhā
vaqaBI	vaḍabhī
vaqabAmuKI	vaḍabāmukhī
vaqahaMsI	vaḍahaṃsī
vaqahaMsikA	vaḍahaṃsikā
varANganA	varāṅganā
varARasI	varāṇasī
varAhI	varāhī
varAhadvAdaSI	varāhadvādaśī
varAhakAntA	varāhakāntā
varAhakarRI	varāhakarṇī
varAhakarRikA	varāhakarṇikā
varAhakrAntA	varāhakrāntā
varAhapattrI	varāhapattrī
varAhasaMhitA	varāhasaṃhitā
varAhavaDrI	varāhavadhrī
varAhavasA	varāhavasā
varAhikA	varāhikā
varAlikA	varālikā
varAnanA	varānanā
varAqI	varāḍī
varArTA	varārthā
varAwI	varāṭī
varAwikA	varāṭikā
varDApikA	vardhāpikā
varDamAnI	vardhamānī
varDamAnaprakriyA	vardhamānaprakriyā
varDanI	vardhanī
varDanIyatA	vardhanīyatā
varDanikA	vardhanikā
varDrI	vardhrī
varDrikA	vardhrikā
varIDarA	varīdharā
varIyasI	varīyasī
varRANkA	varṇāṅkā
varRASA	varṇāśā
varRaBedinI	varṇabhedinī
varRaGanasAriRI	varṇaghanasāriṇī
varRadAtrI	varṇadātrī
varRadIpikA	varṇadīpikā
varRadeSanA	varṇadeśanā
varRadevatA	varṇadevatā
varRagraTaRA	varṇagrathaṇā
varRakUpikA	varṇakūpikā
varRaleKA	varṇalekhā
varRaleKikA	varṇalekhikā
varRamAlA	varṇamālā
varRamAtfkA	varṇamātṛkā
varRamaYcikA	varṇamañcikā
varRapuzpI	varṇapuṣpī
varRaratnadIpikA	varṇaratnadīpikā
varRareKA	varṇarekhā
varRasaMhitA	varṇasaṃhitā
varRasaMkarajAtimAlA	varṇasaṃkarajātimālā
varRasaMkaratA	varṇasaṃkaratā
varRatA	varṇatā
varRatUlI	varṇatūlī
varRatUlikA	varṇatūlikā
varRatantramAlA	varṇatantramālā
varRatarRikA	varṇatarṇikā
varRavartikA	varṇavartikā
varRavatI	varṇavatī
varRavikriyA	varṇavikriyā
varRavilAsinI	varṇavilāsinī
varRavyatikrAntA	varṇavyatikrāntā
varRavyavasTA	varṇavyavasthā
varReSvarI	varṇeśvarī
varRiRI	varṇiṇī
varUTavatI	varūthavatī
varUtrI	varūtrī
varaGaRwI	varaghaṇṭī
varaGaRwikA	varaghaṇṭikā
varaRASI	varaṇāśī
varaRAvatI	varaṇāvatī
varaRamAlA	varaṇamālā
varaRasI	varaṇasī
varaSreRI	varaśreṇī
varacandrikA	varacandrikā
varadAcaturTI	varadācaturthī
varadacaturTI	varadacaturthī
varadakziRA	varadakṣiṇā
varadarSinI	varadarśinī
varadopanizaddIpikA	varadopaniṣaddīpikā
varakAzWakA	varakāṣṭhakā
varalI	varalī
varalakzmIkaTA	varalakṣmīkathā
varalakzmIpUjA	varalakṣmīpūjā
varalakzmIvratakaTA	varalakṣmīvratakathā
varambarA	varambarā
varamuKI	varamukhī
varanArI	varanārī
varapakziRI	varapakṣiṇī
varaprArTanA	varaprārthanā
vararucikArikA	vararucikārikā
vararuciliNgakArikA	vararuciliṅgakārikā
varastrI	varastrī
varasundarI	varasundarī
varasyA	varasyā
varatA	varatā
varatiktikA	varatiktikā
varatkarI	varatkarī
varatoyA	varatoyā
varatrA	varatrā
varavarRiRI	varavarṇiṇī
varavatsalA	varavatsalā
varawI	varaṭī
varawwikA	varaṭṭikā
varayAtrA	varayātrā
varayuvatI	varayuvatī
varcawI	varcaṭī
varcoDA	varcodhā
varcodA	varcodā
varendrI	varendrī
vargaRA	vargaṇā
variSI	variśī
varivoDA	varivodhā
varmakaSA	varmakaśā
varmakazA	varmakaṣā
varmatI	varmatī
varolI	varolī
vartakI	vartakī
vartamAnakAlatA	vartamānakālatā
vartamAnatA	vartamānatā
vartmaSarkarA	vartmaśarkarā
vartulI	vartulī
varuRAnI	varuṇānī
varuRAtmajA	varuṇātmajā
varuRakAzWikA	varuṇakāṣṭhikā
varuRapriyA	varuṇapriyā
varuRavegA	varuṇavegā
varuqI	varuḍī
varvaRA	varvaṇā
varzABvI	varṣābhvī
varzANgI	varṣāṅgī
varzASAwI	varṣāśāṭī
varzAlI	varṣālī
varzAlaNkAyikA	varṣālaṅkāyikā
varzAnadI	varṣānadī
varzIkA	varṣīkā
varzakArI	varṣakārī
varzakarI	varṣakarī
varzakftyakOmudI	varṣakṛtyakaumudī
varzamaYjarI	varṣamañjarī
varzayantI	varṣayantī
varzopanAyikA	varṣopanāyikā
vasACawA	vasāchaṭā
vasAdanI	vasādanī
vasAhomahavanI	vasāhomahavanī
vasAvI	vasāvī
vasUmatI	vasūmatī
vasUrA	vasūrā
vasantaSrI	vasantaśrī
vasantadUtI	vasantadūtī
vasantalatA	vasantalatā
vasantalatikA	vasantalatikā
vasantaleKA	vasantalekhā
vasantamAdanI	vasantamādanī
vasantamAlikA	vasantamālikā
vasantapaYcamI	vasantapañcamī
