acc_L	ncc_id	match_tier	score	acc_match_key	ncc_match_key	provenance
7764	7_150_b_2556	A	1.0	janardana	janardana	auto
7764	7_150_b_2557	A	1.0	janardana	janardana	auto
7764	7_150_b_2558	A	1.0	janardana	janardana	auto
7764	7_150_b_2559	A	1.0	janardana	janardana	auto
7764	7_150_b_2560	A	1.0	janardana	janardana	auto
7764	7_150_b_2561	A	1.0	janardana	janardana	auto
7764	7_150_b_2562	A	1.0	janardana	janardana	auto
7764	7_150_b_2563	A	1.0	janardana	janardana	auto
7764	7_150_b_2564	A	1.0	janardana	janardana	auto
7764	7_150_b_2565	A	1.0	janardana	janardana	auto
7764	7_150_b_2566	A	1.0	janardana	janardana	auto
7764	7_151_a_2567	A	1.0	janardana	janardana	auto
7764	7_151_a_2568	A	1.0	janardana	janardana	auto
7764	7_151_a_2569	A	1.0	janardana	janardana	auto
7764	7_151_b_2570	A	1.0	janardana	janardana	auto
7764	7_151_b_2571	A	1.0	janardana	janardana	auto
7764	7_151_b_2572	A	1.0	janardana	janardana	auto
7764	7_151_b_2573	A	1.0	janardana	janardana	auto
7764	7_151_b_2574	A	1.0	janardana	janardana	auto
7764	7_151_b_2575	A	1.0	janardana	janardana	auto
7764	7_151_b_2577	A	1.0	janardana	janardana	auto
7764	7_152_a_2578	A	1.0	janardana	janardana	auto
7764	7_152_b_2589	A	1.0	janardana	janardana	auto
7766	7_150_a_2550	A	1.0	janardana	janardana	auto
7766	7_150_a_2551	A	1.0	janardana	janardana	auto
7766	7_150_a_2552	A	1.0	janardana	janardana	auto
7766	7_150_a_2553	A	1.0	janardana	janardana	auto
7766	7_150_a_2554	A	1.0	janardana	janardana	auto
7766	7_150_b_2555	A	1.0	janardana	janardana	auto
7766	7_150_b_2556	A	1.0	janardana	janardana	auto
7766	7_150_b_2557	A	1.0	janardana	janardana	auto
7766	7_150_b_2558	A	1.0	janardana	janardana	auto
7766	7_150_b_2559	A	1.0	janardana	janardana	auto
7766	7_150_b_2560	A	1.0	janardana	janardana	auto
7766	7_150_b_2561	A	1.0	janardana	janardana	auto
7766	7_150_b_2562	A	1.0	janardana	janardana	auto
7766	7_150_b_2563	A	1.0	janardana	janardana	auto
7766	7_150_b_2564	A	1.0	janardana	janardana	auto
7766	7_150_b_2565	A	1.0	janardana	janardana	auto
7766	7_150_b_2566	A	1.0	janardana	janardana	auto
7766	7_151_a_2567	A	1.0	janardana	janardana	auto
7766	7_151_a_2568	A	1.0	janardana	janardana	auto
7766	7_151_a_2569	A	1.0	janardana	janardana	auto
7766	7_151_b_2570	A	1.0	janardana	janardana	auto
7766	7_151_b_2571	A	1.0	janardana	janardana	auto
7766	7_151_b_2572	A	1.0	janardana	janardana	auto
7766	7_151_b_2573	A	1.0	janardana	janardana	auto
7766	7_151_b_2574	A	1.0	janardana	janardana	auto
7766	7_151_b_2575	A	1.0	janardana	janardana	auto
7766	7_151_b_2577	A	1.0	janardana	janardana	auto
7766	7_152_a_2578	A	1.0	janardana	janardana	auto
7766	7_152_b_2589	A	1.0	janardana	janardana	auto
7768	7_150_a_2550	A	1.0	janardana	janardana	auto
7768	7_150_a_2551	A	1.0	janardana	janardana	auto
7768	7_150_a_2552	A	1.0	janardana	janardana	auto
7768	7_150_a_2553	A	1.0	janardana	janardana	auto
7768	7_150_a_2554	A	1.0	janardana	janardana	auto
7768	7_150_b_2555	A	1.0	janardana	janardana	auto
7768	7_150_b_2556	A	1.0	janardana	janardana	auto
7768	7_150_b_2557	A	1.0	janardana	janardana	auto
7768	7_150_b_2558	A	1.0	janardana	janardana	auto
7768	7_150_b_2559	A	1.0	janardana	janardana	auto
7768	7_150_b_2560	A	1.0	janardana	janardana	auto
7768	7_150_b_2561	A	1.0	janardana	janardana	auto
7768	7_150_b_2562	A	1.0	janardana	janardana	auto
7768	7_150_b_2563	A	1.0	janardana	janardana	auto
7768	7_150_b_2564	A	1.0	janardana	janardana	auto
7768	7_150_b_2565	A	1.0	janardana	janardana	auto
7768	7_150_b_2566	A	1.0	janardana	janardana	auto
7768	7_151_a_2567	A	1.0	janardana	janardana	auto
7768	7_151_a_2568	A	1.0	janardana	janardana	auto
7768	7_151_a_2569	A	1.0	janardana	janardana	auto
7768	7_151_b_2570	A	1.0	janardana	janardana	auto
7768	7_151_b_2571	A	1.0	janardana	janardana	auto
7768	7_151_b_2572	A	1.0	janardana	janardana	auto
7768	7_151_b_2573	A	1.0	janardana	janardana	auto
7768	7_151_b_2574	A	1.0	janardana	janardana	auto
7768	7_151_b_2575	A	1.0	janardana	janardana	auto
7768	7_151_b_2577	A	1.0	janardana	janardana	auto
7768	7_152_a_2578	A	1.0	janardana	janardana	auto
7768	7_152_b_2589	A	1.0	janardana	janardana	auto
7769	7_150_a_2550	A	1.0	janardana	janardana	auto
7769	7_150_a_2551	A	1.0	janardana	janardana	auto
7769	7_150_a_2552	A	1.0	janardana	janardana	auto
7769	7_150_a_2553	A	1.0	janardana	janardana	auto
7769	7_150_a_2554	A	1.0	janardana	janardana	auto
7769	7_150_b_2555	A	1.0	janardana	janardana	auto
7769	7_150_b_2556	A	1.0	janardana	janardana	auto
7769	7_150_b_2557	A	1.0	janardana	janardana	auto
7769	7_150_b_2558	A	1.0	janardana	janardana	auto
7769	7_150_b_2559	A	1.0	janardana	janardana	auto
7769	7_150_b_2560	A	1.0	janardana	janardana	auto
7769	7_150_b_2561	A	1.0	janardana	janardana	auto
7769	7_150_b_2562	A	1.0	janardana	janardana	auto
7769	7_150_b_2563	A	1.0	janardana	janardana	auto
7769	7_150_b_2564	A	1.0	janardana	janardana	auto
7769	7_150_b_2565	A	1.0	janardana	janardana	auto
7769	7_150_b_2566	A	1.0	janardana	janardana	auto
7769	7_151_a_2567	A	1.0	janardana	janardana	auto
7769	7_151_a_2568	A	1.0	janardana	janardana	auto
7769	7_151_a_2569	A	1.0	janardana	janardana	auto
7769	7_151_b_2570	A	1.0	janardana	janardana	auto
7769	7_151_b_2571	A	1.0	janardana	janardana	auto
7769	7_151_b_2572	A	1.0	janardana	janardana	auto
7769	7_151_b_2573	A	1.0	janardana	janardana	auto
7769	7_151_b_2574	A	1.0	janardana	janardana	auto
7769	7_151_b_2575	A	1.0	janardana	janardana	auto
7769	7_151_b_2577	A	1.0	janardana	janardana	auto
7769	7_152_a_2578	A	1.0	janardana	janardana	auto
7769	7_152_b_2589	A	1.0	janardana	janardana	auto
7770	7_150_a_2550	A	1.0	janardana	janardana	auto
7770	7_150_a_2551	A	1.0	janardana	janardana	auto
7770	7_150_a_2552	A	1.0	janardana	janardana	auto
7770	7_150_a_2553	A	1.0	janardana	janardana	auto
7770	7_150_a_2554	A	1.0	janardana	janardana	auto
7770	7_150_b_2555	A	1.0	janardana	janardana	auto
7770	7_150_b_2556	A	1.0	janardana	janardana	auto
7770	7_150_b_2557	A	1.0	janardana	janardana	auto
7770	7_150_b_2558	A	1.0	janardana	janardana	auto
7770	7_150_b_2559	A	1.0	janardana	janardana	auto
7770	7_150_b_2560	A	1.0	janardana	janardana	auto
7770	7_150_b_2561	A	1.0	janardana	janardana	auto
7770	7_150_b_2562	A	1.0	janardana	janardana	auto
7770	7_150_b_2563	A	1.0	janardana	janardana	auto
7770	7_150_b_2564	A	1.0	janardana	janardana	auto
7770	7_150_b_2565	A	1.0	janardana	janardana	auto
7770	7_150_b_2566	A	1.0	janardana	janardana	auto
7770	7_151_a_2567	A	1.0	janardana	janardana	auto
7770	7_151_a_2568	A	1.0	janardana	janardana	auto
7770	7_151_a_2569	A	1.0	janardana	janardana	auto
7770	7_151_b_2570	A	1.0	janardana	janardana	auto
7770	7_151_b_2571	A	1.0	janardana	janardana	auto
7770	7_151_b_2572	A	1.0	janardana	janardana	auto
7770	7_151_b_2573	A	1.0	janardana	janardana	auto
7770	7_151_b_2574	A	1.0	janardana	janardana	auto
7770	7_151_b_2575	A	1.0	janardana	janardana	auto
7770	7_151_b_2577	A	1.0	janardana	janardana	auto
7770	7_152_a_2578	A	1.0	janardana	janardana	auto
7770	7_152_b_2589	A	1.0	janardana	janardana	auto
7771	7_150_a_2550	A	1.0	janardana	janardana	auto
7771	7_150_a_2551	A	1.0	janardana	janardana	auto
7771	7_150_a_2552	A	1.0	janardana	janardana	auto
7771	7_150_a_2553	A	1.0	janardana	janardana	auto
7771	7_150_a_2554	A	1.0	janardana	janardana	auto
7771	7_150_b_2555	A	1.0	janardana	janardana	auto
7771	7_150_b_2556	A	1.0	janardana	janardana	auto
7771	7_150_b_2557	A	1.0	janardana	janardana	auto
7771	7_150_b_2558	A	1.0	janardana	janardana	auto
7771	7_150_b_2559	A	1.0	janardana	janardana	auto
7771	7_150_b_2560	A	1.0	janardana	janardana	auto
7771	7_150_b_2561	A	1.0	janardana	janardana	auto
7771	7_150_b_2562	A	1.0	janardana	janardana	auto
7771	7_150_b_2563	A	1.0	janardana	janardana	auto
7771	7_150_b_2564	A	1.0	janardana	janardana	auto
7771	7_150_b_2565	A	1.0	janardana	janardana	auto
7771	7_150_b_2566	A	1.0	janardana	janardana	auto
7771	7_151_a_2567	A	1.0	janardana	janardana	auto
7771	7_151_a_2568	A	1.0	janardana	janardana	auto
7771	7_151_a_2569	A	1.0	janardana	janardana	auto
7771	7_151_b_2570	A	1.0	janardana	janardana	auto
7771	7_151_b_2571	A	1.0	janardana	janardana	auto
7771	7_151_b_2572	A	1.0	janardana	janardana	auto
7771	7_151_b_2573	A	1.0	janardana	janardana	auto
7771	7_151_b_2574	A	1.0	janardana	janardana	auto
7771	7_151_b_2575	A	1.0	janardana	janardana	auto
7771	7_151_b_2577	A	1.0	janardana	janardana	auto
7771	7_152_a_2578	A	1.0	janardana	janardana	auto
7771	7_152_b_2589	A	1.0	janardana	janardana	auto
33017	7_150_a_2550	A	1.0	janardana	janardana	auto
33017	7_150_a_2551	A	1.0	janardana	janardana	auto
33017	7_150_a_2552	A	1.0	janardana	janardana	auto
33017	7_150_a_2553	A	1.0	janardana	janardana	auto
33017	7_150_a_2554	A	1.0	janardana	janardana	auto
33017	7_150_b_2555	A	1.0	janardana	janardana	auto
33017	7_150_b_2556	A	1.0	janardana	janardana	auto
33017	7_150_b_2557	A	1.0	janardana	janardana	auto
33017	7_150_b_2558	A	1.0	janardana	janardana	auto
33017	7_150_b_2559	A	1.0	janardana	janardana	auto
33017	7_150_b_2560	A	1.0	janardana	janardana	auto
33017	7_150_b_2561	A	1.0	janardana	janardana	auto
33017	7_150_b_2562	A	1.0	janardana	janardana	auto
33017	7_150_b_2563	A	1.0	janardana	janardana	auto
33017	7_150_b_2564	A	1.0	janardana	janardana	auto
33017	7_150_b_2565	A	1.0	janardana	janardana	auto
33017	7_150_b_2566	A	1.0	janardana	janardana	auto
33017	7_151_a_2567	A	1.0	janardana	janardana	auto
33017	7_151_a_2568	A	1.0	janardana	janardana	auto
33017	7_151_a_2569	A	1.0	janardana	janardana	auto
33017	7_151_b_2570	A	1.0	janardana	janardana	auto
33017	7_151_b_2571	A	1.0	janardana	janardana	auto
33017	7_151_b_2572	A	1.0	janardana	janardana	auto
33017	7_151_b_2573	A	1.0	janardana	janardana	auto
33017	7_151_b_2574	A	1.0	janardana	janardana	auto
33017	7_151_b_2575	A	1.0	janardana	janardana	auto
33017	7_151_b_2577	A	1.0	janardana	janardana	auto
33017	7_152_a_2578	A	1.0	janardana	janardana	auto
33017	7_152_b_2589	A	1.0	janardana	janardana	auto
33018	7_150_a_2550	A	1.0	janardana	janardana	auto
33018	7_150_a_2551	A	1.0	janardana	janardana	auto
33018	7_150_a_2552	A	1.0	janardana	janardana	auto
33018	7_150_a_2553	A	1.0	janardana	janardana	auto
33018	7_150_a_2554	A	1.0	janardana	janardana	auto
33018	7_150_b_2555	A	1.0	janardana	janardana	auto
33018	7_150_b_2556	A	1.0	janardana	janardana	auto
33018	7_150_b_2557	A	1.0	janardana	janardana	auto
33018	7_150_b_2558	A	1.0	janardana	janardana	auto
33018	7_150_b_2559	A	1.0	janardana	janardana	auto
33018	7_150_b_2560	A	1.0	janardana	janardana	auto
33018	7_150_b_2561	A	1.0	janardana	janardana	auto
33018	7_150_b_2562	A	1.0	janardana	janardana	auto
33018	7_150_b_2563	A	1.0	janardana	janardana	auto
33018	7_150_b_2564	A	1.0	janardana	janardana	auto
33018	7_150_b_2565	A	1.0	janardana	janardana	auto
33018	7_150_b_2566	A	1.0	janardana	janardana	auto
33018	7_151_a_2567	A	1.0	janardana	janardana	auto
33018	7_151_a_2568	A	1.0	janardana	janardana	auto
33018	7_151_a_2569	A	1.0	janardana	janardana	auto
33018	7_151_b_2570	A	1.0	janardana	janardana	auto
33018	7_151_b_2571	A	1.0	janardana	janardana	auto
33018	7_151_b_2572	A	1.0	janardana	janardana	auto
33018	7_151_b_2573	A	1.0	janardana	janardana	auto
33018	7_151_b_2574	A	1.0	janardana	janardana	auto
33018	7_151_b_2575	A	1.0	janardana	janardana	auto
33018	7_151_b_2577	A	1.0	janardana	janardana	auto
33018	7_152_a_2578	A	1.0	janardana	janardana	auto
33018	7_152_b_2589	A	1.0	janardana	janardana	auto
33019	7_150_a_2550	A	1.0	janardana	janardana	auto
33019	7_150_a_2551	A	1.0	janardana	janardana	auto
33019	7_150_a_2552	A	1.0	janardana	janardana	auto
33019	7_150_a_2553	A	1.0	janardana	janardana	auto
33019	7_150_a_2554	A	1.0	janardana	janardana	auto
33019	7_150_b_2555	A	1.0	janardana	janardana	auto
33019	7_150_b_2556	A	1.0	janardana	janardana	auto
33019	7_150_b_2557	A	1.0	janardana	janardana	auto
33019	7_150_b_2558	A	1.0	janardana	janardana	auto
33019	7_150_b_2559	A	1.0	janardana	janardana	auto
33019	7_150_b_2560	A	1.0	janardana	janardana	auto
33019	7_150_b_2561	A	1.0	janardana	janardana	auto
33019	7_150_b_2562	A	1.0	janardana	janardana	auto
33019	7_150_b_2563	A	1.0	janardana	janardana	auto
33019	7_150_b_2564	A	1.0	janardana	janardana	auto
33019	7_150_b_2565	A	1.0	janardana	janardana	auto
33019	7_150_b_2566	A	1.0	janardana	janardana	auto
33019	7_151_a_2567	A	1.0	janardana	janardana	auto
33019	7_151_a_2568	A	1.0	janardana	janardana	auto
33019	7_151_a_2569	A	1.0	janardana	janardana	auto
33019	7_151_b_2570	A	1.0	janardana	janardana	auto
33019	7_151_b_2571	A	1.0	janardana	janardana	auto
33019	7_151_b_2572	A	1.0	janardana	janardana	auto
33019	7_151_b_2573	A	1.0	janardana	janardana	auto
33019	7_151_b_2574	A	1.0	janardana	janardana	auto
33019	7_151_b_2575	A	1.0	janardana	janardana	auto
33019	7_151_b_2577	A	1.0	janardana	janardana	auto
33019	7_152_a_2578	A	1.0	janardana	janardana	auto
33019	7_152_b_2589	A	1.0	janardana	janardana	auto
33020	7_150_a_2550	A	1.0	janardana	janardana	auto
33020	7_150_a_2551	A	1.0	janardana	janardana	auto
33020	7_150_a_2552	A	1.0	janardana	janardana	auto
33020	7_150_a_2553	A	1.0	janardana	janardana	auto
33020	7_150_a_2554	A	1.0	janardana	janardana	auto
33020	7_150_b_2555	A	1.0	janardana	janardana	auto
33020	7_150_b_2556	A	1.0	janardana	janardana	auto
33020	7_150_b_2557	A	1.0	janardana	janardana	auto
33020	7_150_b_2558	A	1.0	janardana	janardana	auto
33020	7_150_b_2559	A	1.0	janardana	janardana	auto
33020	7_150_b_2560	A	1.0	janardana	janardana	auto
33020	7_150_b_2561	A	1.0	janardana	janardana	auto
33020	7_150_b_2562	A	1.0	janardana	janardana	auto
33020	7_150_b_2563	A	1.0	janardana	janardana	auto
33020	7_150_b_2564	A	1.0	janardana	janardana	auto
33020	7_150_b_2565	A	1.0	janardana	janardana	auto
33020	7_150_b_2566	A	1.0	janardana	janardana	auto
33020	7_151_a_2567	A	1.0	janardana	janardana	auto
33020	7_151_a_2568	A	1.0	janardana	janardana	auto
33020	7_151_a_2569	A	1.0	janardana	janardana	auto
33020	7_151_b_2570	A	1.0	janardana	janardana	auto
33020	7_151_b_2571	A	1.0	janardana	janardana	auto
33020	7_151_b_2572	A	1.0	janardana	janardana	auto
33020	7_151_b_2573	A	1.0	janardana	janardana	auto
33020	7_151_b_2574	A	1.0	janardana	janardana	auto
33020	7_151_b_2575	A	1.0	janardana	janardana	auto
33020	7_151_b_2577	A	1.0	janardana	janardana	auto
33020	7_152_a_2578	A	1.0	janardana	janardana	auto
33020	7_152_b_2589	A	1.0	janardana	janardana	auto
33021	7_150_a_2550	A	1.0	janardana	janardana	auto
33021	7_150_a_2551	A	1.0	janardana	janardana	auto
33021	7_150_a_2552	A	1.0	janardana	janardana	auto
33021	7_150_a_2553	A	1.0	janardana	janardana	auto
33021	7_150_a_2554	A	1.0	janardana	janardana	auto
33021	7_150_b_2555	A	1.0	janardana	janardana	auto
33021	7_150_b_2556	A	1.0	janardana	janardana	auto
33021	7_150_b_2557	A	1.0	janardana	janardana	auto
33021	7_150_b_2558	A	1.0	janardana	janardana	auto
33021	7_150_b_2559	A	1.0	janardana	janardana	auto
33021	7_150_b_2560	A	1.0	janardana	janardana	auto
33021	7_150_b_2561	A	1.0	janardana	janardana	auto
33021	7_150_b_2562	A	1.0	janardana	janardana	auto
33021	7_150_b_2563	A	1.0	janardana	janardana	auto
33021	7_150_b_2564	A	1.0	janardana	janardana	auto
33021	7_150_b_2565	A	1.0	janardana	janardana	auto
33021	7_150_b_2566	A	1.0	janardana	janardana	auto
33021	7_151_a_2567	A	1.0	janardana	janardana	auto
33021	7_151_a_2568	A	1.0	janardana	janardana	auto
33021	7_151_a_2569	A	1.0	janardana	janardana	auto
33021	7_151_b_2570	A	1.0	janardana	janardana	auto
33021	7_151_b_2571	A	1.0	janardana	janardana	auto
33021	7_151_b_2572	A	1.0	janardana	janardana	auto
33021	7_151_b_2573	A	1.0	janardana	janardana	auto
33021	7_151_b_2574	A	1.0	janardana	janardana	auto
33021	7_151_b_2575	A	1.0	janardana	janardana	auto
33021	7_151_b_2577	A	1.0	janardana	janardana	auto
33021	7_152_a_2578	A	1.0	janardana	janardana	auto
33021	7_152_b_2589	A	1.0	janardana	janardana	auto
31949	3_104_b_1568	A	1.0	aurvapancaratra	aurvapancaratra	auto
8008	7_223_b_3736	A	1.0	jatakarmapaddhati	jatakarmapaddhati	auto
33098	7_223_b_3736	A	1.0	jatakarmapaddhati	jatakarmapaddhati	auto
27899	38_373_b_4262	A	1.0	sarasvatamandana	sarasvatamandana	auto
18837	22_181_b_1667	A	1.0	raksamani	raksamani	auto
18837	22_181_b_1668	A	1.0	raksamani	raksamani	auto
18837	22_181_b_1669	A	1.0	raksamani	raksamani	auto
18838	22_181_b_1667	A	1.0	raksamani	raksamani	auto
18838	22_181_b_1668	A	1.0	raksamani	raksamani	auto
18838	22_181_b_1669	A	1.0	raksamani	raksamani	auto
36063	22_181_b_1667	A	1.0	raksamani	raksamani	auto
36063	22_181_b_1668	A	1.0	raksamani	raksamani	auto
36063	22_181_b_1669	A	1.0	raksamani	raksamani	auto
45930	22_181_b_1667	A	1.0	raksamani	raksamani	auto
45930	22_181_b_1668	A	1.0	raksamani	raksamani	auto
45930	22_181_b_1669	A	1.0	raksamani	raksamani	auto
20534	25_133_a_1001	A	1.0	rudrakavaca	rudrakavaca	auto
20534	25_133_b_1002	A	1.0	rudrakavaca	rudrakavaca	auto
36492	25_133_a_1001	A	1.0	rudrakavaca	rudrakavaca	auto
36492	25_133_b_1002	A	1.0	rudrakavaca	rudrakavaca	auto
21781	28_77_a_697	A	1.0	vatarogaharaprayascitta	vatarogaharaprayascitta	auto
9661	8_330_b_5021	A	1.0	darsapurnamasakrama	darsapurnamasakrama	auto
264	1_98_a_1663	A	1.0	atipavitrestihautraprayoga	atipavitrestihautraprayoga	auto
29999	1_98_a_1663	A	1.0	atipavitrestihautraprayoga	atipavitrestihautraprayoga	auto
667	1_208_b_3371	A	1.0	anubhutisvarupa	anubhutisvarupa	auto
669	1_208_b_3371	A	1.0	anubhutisvarupa	anubhutisvarupa	auto
30051	1_208_b_3371	A	1.0	anubhutisvarupa	anubhutisvarupa	auto
8330	7_357_a_5843	A	1.0	jyotirvedasrngara	jyotirvedasrngara	auto
20988	26_173_a_1816	A	1.0	laghusaunaki	laghusaunaki	auto
20988	26_182_a_1903	A	1.0	laghusaunaki	laghusaunaki	auto
2153	2_193_a_3344	A	1.0	asadhara	asadhara	auto
2153	2_193_a_3345	A	1.0	asadhara	asadhara	auto
2153	2_193_a_3346	A	1.0	asadhara	asadhara	auto
2153	2_193_a_3347	A	1.0	asadhara	asadhara	auto
2153	2_193_a_3348	A	1.0	asadhara	asadhara	auto
2153	2_193_b_3349	A	1.0	asadhara	asadhara	auto
2153	2_193_b_3350	A	1.0	asadhara	asadhara	auto
2153	2_193_b_3351	A	1.0	asadhara	asadhara	auto
2153	2_194_a_3352	A	1.0	asadhara	asadhara	auto
2153	2_196_a_3353	A	1.0	asadhara	asadhara	auto
31752	2_193_a_3344	A	1.0	asadhara	asadhara	auto
31752	2_193_a_3345	A	1.0	asadhara	asadhara	auto
31752	2_193_a_3346	A	1.0	asadhara	asadhara	auto
31752	2_193_a_3347	A	1.0	asadhara	asadhara	auto
31752	2_193_a_3348	A	1.0	asadhara	asadhara	auto
31752	2_193_b_3349	A	1.0	asadhara	asadhara	auto
31752	2_193_b_3350	A	1.0	asadhara	asadhara	auto
31752	2_193_b_3351	A	1.0	asadhara	asadhara	auto
31752	2_194_a_3352	A	1.0	asadhara	asadhara	auto
31752	2_196_a_3353	A	1.0	asadhara	asadhara	auto
31753	2_193_a_3344	A	1.0	asadhara	asadhara	auto
31753	2_193_a_3345	A	1.0	asadhara	asadhara	auto
31753	2_193_a_3346	A	1.0	asadhara	asadhara	auto
31753	2_193_a_3347	A	1.0	asadhara	asadhara	auto
31753	2_193_a_3348	A	1.0	asadhara	asadhara	auto
31753	2_193_b_3349	A	1.0	asadhara	asadhara	auto
31753	2_193_b_3350	A	1.0	asadhara	asadhara	auto
31753	2_193_b_3351	A	1.0	asadhara	asadhara	auto
31753	2_194_a_3352	A	1.0	asadhara	asadhara	auto
31753	2_196_a_3353	A	1.0	asadhara	asadhara	auto
42170	2_193_a_3344	A	1.0	asadhara	asadhara	auto
42170	2_193_a_3345	A	1.0	asadhara	asadhara	auto
42170	2_193_a_3346	A	1.0	asadhara	asadhara	auto
42170	2_193_a_3347	A	1.0	asadhara	asadhara	auto
42170	2_193_a_3348	A	1.0	asadhara	asadhara	auto
42170	2_193_b_3349	A	1.0	asadhara	asadhara	auto
42170	2_193_b_3350	A	1.0	asadhara	asadhara	auto
42170	2_193_b_3351	A	1.0	asadhara	asadhara	auto
42170	2_194_a_3352	A	1.0	asadhara	asadhara	auto
42170	2_196_a_3353	A	1.0	asadhara	asadhara	auto
32909	7_17_a_209	A	1.0	caturmasyestihautra	caturmasyestihautra	auto
23153	30_299_b_2948	A	1.0	virasaivanandacandrika	virasaivanandacandrika	auto
10697	9_248_a_4199	A	1.0	dharmadipa	dharmadipa	auto
10697	9_248_a_4200	A	1.0	dharmadipa	dharmadipa	auto
16779	18_180_a_1924	A	1.0	manudivi	manudivi	auto
7303	7_27_b_402	A	1.0	cikitsadarpana	cikitsadarpana	auto
7303	7_27_b_403	A	1.0	cikitsadarpana	cikitsadarpana	auto
7303	7_27_b_404	A	1.0	cikitsadarpana	cikitsadarpana	auto
7303	7_27_b_405	A	1.0	cikitsadarpana	cikitsadarpana	auto
32923	7_27_b_402	A	1.0	cikitsadarpana	cikitsadarpana	auto
32923	7_27_b_403	A	1.0	cikitsadarpana	cikitsadarpana	auto
32923	7_27_b_404	A	1.0	cikitsadarpana	cikitsadarpana	auto
32923	7_27_b_405	A	1.0	cikitsadarpana	cikitsadarpana	auto
43373	7_27_b_402	A	1.0	cikitsadarpana	cikitsadarpana	auto
43373	7_27_b_403	A	1.0	cikitsadarpana	cikitsadarpana	auto
43373	7_27_b_404	A	1.0	cikitsadarpana	cikitsadarpana	auto
43373	7_27_b_405	A	1.0	cikitsadarpana	cikitsadarpana	auto
26562	37_29_b_361	A	1.0	samskarapradipika	samskarapradipika	auto
13137	11_230_b_3237	A	1.0	parivrdhastaka	parivrdhastaka	auto
13137	11_230_b_3238	A	1.0	parivrdhastaka	parivrdhastaka	auto
44674	11_230_b_3237	A	1.0	parivrdhastaka	parivrdhastaka	auto
44674	11_230_b_3238	A	1.0	parivrdhastaka	parivrdhastaka	auto
388	1_134_b_2179	A	1.0	advaitasataka	advaitasataka	auto
31392	1_134_b_2179	A	1.0	advaitasataka	advaitasataka	auto
41784	1_134_b_2179	A	1.0	advaitasataka	advaitasataka	auto
27642	38_238_b_2947	A	1.0	samkhyamata	samkhyamata	auto
981	1_309_a_4755	A	1.0	abhiramabhatta	abhiramabhatta	auto
2437	2_287_a_5011	A	1.0	ucchusmabhairava	ucchusmabhairava	auto
6098	6_78_b_1181	A	1.0	gurumanorama	gurumanorama	auto
5530	5_226_b_3166	A	1.0	gangesamisraupadhyaya	gangesamisraupadhyaya	auto
14251	13_34_a_400	A	1.0	pramanadarpana	pramanadarpana	auto
9137	8_197_a_2769	A	1.0	tulajamahatmya	tulajamahatmya	auto
9699	8_338_a_5139	A	1.0	darsasancika	darsasancika	auto
43987	9_33_a_510	A	1.0	dasabhavastaka	dasabhavastaka	auto
3074	3_98_b_1448	A	1.0	autkala	autkala	auto
15973	17_51_b_477	A	1.0	bhaluki	bhaluki	auto
35250	17_51_b_477	A	1.0	bhaluki	bhaluki	auto
638	1_202_a_3249	A	1.0	anuttarabrahmatattvarahasya	anuttarabrahmatattvarahasya	auto
6340	6_147_a_2339	A	1.0	gopalamangalasasana	gopalamangalasasana	auto
14281	13_49_b_542	A	1.0	prameyamala	prameyamala	auto
14282	13_49_b_542	A	1.0	prameyamala	prameyamala	auto
44902	13_49_b_542	A	1.0	prameyamala	prameyamala	auto
2085	2_162_b_2890	A	1.0	aramadipratisthapaddhati	aramadipratisthapaddhati	auto
38000	35_172_a_1989	A	1.0	syamalala	syamalala	auto
12568	11_39_a_550	A	1.0	pancabhattiya	pancabhattiya	auto
5918	6_8_b_140	A	1.0	gayatrirahasya	gayatrirahasya	auto
5918	6_8_b_141	A	1.0	gayatrirahasya	gayatrirahasya	auto
5918	6_8_b_142	A	1.0	gayatrirahasya	gayatrirahasya	auto
32594	6_8_b_140	A	1.0	gayatrirahasya	gayatrirahasya	auto
32594	6_8_b_141	A	1.0	gayatrirahasya	gayatrirahasya	auto
32594	6_8_b_142	A	1.0	gayatrirahasya	gayatrirahasya	auto
43037	6_8_b_140	A	1.0	gayatrirahasya	gayatrirahasya	auto
43037	6_8_b_141	A	1.0	gayatrirahasya	gayatrirahasya	auto
43037	6_8_b_142	A	1.0	gayatrirahasya	gayatrirahasya	auto
24132	32_167_a_1794	A	1.0	vyasavatsa	vyasavatsa	auto
18431	21_266_a_2842	A	1.0	yatyanusthana	yatyanusthana	auto
14395	13_92_a_1007	A	1.0	prasasti	prasasti	auto
14395	13_92_a_1008	A	1.0	prasasti	prasasti	auto
14395	13_92_b_1009	A	1.0	prasasti	prasasti	auto
34809	13_92_a_1007	A	1.0	prasasti	prasasti	auto
