slice_order	k1_slp1	count_all	periods_sum	coverage_pct
27729	apUrvatA	1	2	
27730	apaBAzaRa	1	2	
27731	apaBUti	1	2	
27732	apaBaraRI	1	2	
27733	apaBrazwa	1	2	
27734	apaDA	1	2	
27735	apaDvAnta	1	2	
27736	apaDvaMsin	1	2	
27737	apaSiras	1	2	
27738	apaSoka	1	2	
27739	apacyava	1	2	
27740	apadaSa	1	2	
27741	apadiSam	1	2	
27742	apadvAra	1	2	
27743	apagara	1	2	
27744	apagarjita	1	2	
27745	apagoha	1	2	
27746	apahAsa	1	2	
27747	apahrAsa	1	2	
27748	apajiGAMsu	1	2	
27749	apakarman	1	2	
27750	apakftya	1	2	
27751	apakriyA	1	2	
27752	apamArga	1	2	
27753	apamUrDan	1	2	
27754	apamitya	1	1	
27755	apanidra	1	2	
27756	apapAtra	1	2	
27757	apapitva	1	2	
27758	aparAdDapfzatka	1	2	
27759	aparimlAna	1	4	
27760	aparivizwa	1	2	
27761	aparvadaRqa	1	2	
27762	apaskamBa	1	2	
27763	apasnAna	1	2	
27764	apavAha	1	2	
27765	apavaraka	1	2	
27766	apaveDa	1	2	
27767	apaviGna	1	2	
27768	apcara	1	2	
27769	apeSas	1	2	
27770	apekzitA	1	2	
27771	apetarAkzasI	1	2	
27772	apiDi	1	2	
27773	apikarRa	1	2	
27774	apipakza	1	2	
27775	apiprARa	1	2	
27776	apnaHsTa	1	2	
27777	apnarAj	1	2	
27778	apracyuta	1	2	
27779	apraguRa	1	2	
27780	aprajAstva	1	2	
27781	apramAyuka	1	2	
27782	apramUra	1	2	
27783	apramaya	1	2	
27784	apratA	1	2	
27785	apratItta	1	2	
27786	apravfdDa	1	2	
27787	aprayuta	1	2	
27788	aprayutvan	1	2	
27789	apsava	1	2	
27790	apsuhomya	1	2	
27791	apsuja	1	2	
27792	apsukzit	1	2	
27793	apsusaMSita	1	2	
27794	aptya	1	2	
27795	apuzpaPalada	1	2	
27796	apuzwa	1	2	
27797	arAwakI	1	2	
27798	arBaga	1	2	
27799	arDaBAj	1	2	
27800	arDaDAra	1	2	
27801	arDagucCa	1	2	
27802	arDanArISa	1	2	
27803	arDanAva	1	2	
27804	arDapAdika	1	2	
27805	arDodaya	1	1	
27806	arRasa	1	2	
27807	arRavamandira	1	2	
27808	arRavanemi	1	2	
27809	arRoBava	1	2	
27810	arRovft	1	2	
27811	arSohita	1	2	
27812	arTAlaMkAra	1	2	
27813	arTAntarAkzepa	1	2	
27814	arTAvftti	1	2	
27815	arTOGa	1	2	
27816	arTasADaka	1	2	
27817	arTasidDaka	1	2	
27818	arTavant	1	2	
27819	arUkzita	1	2	
27820	araMGuza	1	2	
27821	araMkfti	1	2	
27822	araRyaDAnya	1	2	
27823	araRyaSAli	1	2	
27824	araRyakArpAsI	1	2	
27825	araRyakadalI	1	2	
27826	araRyakusumBa	1	2	
27827	araRyamudga	1	2	
27828	araRyanfpati	1	2	
27829	araRyavAsinI	1	2	
27830	araRyavAyasa	1	2	
27831	araTa	1	2	
27832	aramaRas	1	2	
27833	aramamARa	1	2	
27834	ararinda	1	2	
27835	arawva	1	2	
27836	arcanAnas	1	2	
27837	arcatri	1	2	
27838	aretas	1	2	
27839	arimarda	1	2	
27840	arizaRya	1	2	
27841	arizwagu	1	2	
27842	arizwakarman	1	2	
27843	arizwamaTana	1	2	
27844	arizwuta	1	2	
27845	arkASman	1	2	
27846	arkabanDu	1	2	
27847	arkapAdapa	1	2	
27848	arkapriyA	1	2	
27849	arkaretoja	1	2	
27850	arkasodara	1	2	
27851	arkavallaBa	1	2	
27852	arkaveDa	1	2	
27853	arkavrata	1	2	
27854	arocamAna	1	2	
27855	arogaRa	1	2	
27856	arogya	1	2	
27857	aroka	1	3	
27858	artagala	1	2	
27859	aruRAtmaja	1	2	
27860	aruRadatta	1	2	
27861	aruRakamala	1	2	
27862	aruRalocana	1	2	
27863	aruhA	1	2	
27864	aruz	1	2	
27865	arvAgvasu	1	2	
27866	aryARI	1	2	
27867	aryamadevA	1	2	
27868	aryamya	1	2	
27869	asAda	1	2	
27870	asAmanya	1	2	
27871	asTUri	1	2	
27872	asTiBakza	1	2	
27873	asTiDanvan	1	2	
27874	asTiSfNKalA	1	2	
27875	asTicCallita	1	2	
27876	asTija	1	2	
27877	asTisneha	1	2	
27878	asUra	1	2	
27879	asUrkzaRa	1	2	
27880	asUya	1	2	
27881	asaMSrava	1	2	
27882	asaMdita	1	2	
27883	asaMsUktagila	1	2	
27884	asaMtApa	1	2	
27885	asadAgraha	1	2	
27886	asadbudDi	1	2	
27887	asajAtya	1	2	
27888	asakra	1	2	
27889	asamad	1	2	
27890	asamezu	1	2	
27891	asanaparRI	1	2	
27892	asecana	1	1	
27893	asiDenu	1	2	
27894	asiDenukA	1	2	
27895	asiputrI	1	2	
27896	asira	1	4	
27897	asitAlu	1	2	
27898	asizWa	1	2	
27899	askamBana	1	2	
27900	asmehiti	1	2	
27901	asmimAna	1	2	
27902	asraKadira	1	2	
27903	asramAtfkA	1	2	
27904	asrapa	1	2	
27905	astA	1	2	
27906	astamIke	1	2	
27907	astatAti	1	2	
27908	asuDAraRa	1	2	
27909	asunva	1	2	
27910	asurADipa	1	2	
27911	asurAcArya	1	2	
27912	asuta	1	2	
27913	asyavAmIya	1	2	
27914	atIsArakin	1	2	
27915	atadguRa	1	2	
27916	atana	1	2	
27917	atapaska	1	2	
27918	atasi	1	2	
27919	atawa	1	2	
27920	atfdila	1	2	
27921	atfpa	1	2	
27922	atfzRaj	1	2	
27923	atfzita	1	2	
27924	atiBAraga	1	2	
27925	atiDanvan	1	2	
27926	atiSakra	1	2	
27927	atiSrezWa	1	2	
27928	atiTin	1	2	
27929	aticArin	1	2	
27930	aticaraRa	1	2	
27931	atidAha	1	2	
27932	atidIpya	1	2	
27933	atigaRqa	1	2	
27934	atiganDAlu	1	2	
27935	atijana	1	2	
27936	atikandaka	1	2	
27937	atikarzaRa	1	2	
27938	atilomaSa	1	2	
27939	atimartya	1	2	
27940	atipitAmaha	1	2	
27941	atipraRaya	1	2	
27942	atiprage	1	2	
27943	atiprasakti	1	2	
27944	atiqIna	1	2	
27945	atiraMhas	1	2	
27946	atirakta	1	4	
27947	atiroga	1	2	
27948	atirucira	1	2	
27949	atisArakin	1	2	
27950	atisAyam	1	2	
27951	atisevA	1	2	
27952	atisidDi	1	2	
27953	atistuti	1	2	
27954	ativiza	1	2	
27955	ativyADin	1	2	
27956	ativyaTA	1	2	
27957	ativyaTana	1	1	
27958	atiyAja	1	2	
27959	atiyava	1	2	
27960	atridfgja	1	2	
27961	atura	1	2	
27962	atyASramin	1	2	
27963	atyAdara	1	2	
27964	atyApti	1	2	
27965	atyAroha	1	2	
27966	atyaNkuSa	1	2	
27967	atyantIna	1	2	
27968	atyantagati	1	1	
27969	atyazwi	1	2	
27970	atyukti	1	2	
27971	atyutsAha	1	2	
27972	avAjin	1	2	
27973	avApita	1	2	
27974	avArapAra	1	1	
27975	avAratas	1	2	
27976	avAtala	1	2	
27977	avAya	1	2	
27978	avI	1	2	
27979	avaBaNga	1	2	
27980	avaBrawa	1	2	
27981	avaDAnin	1	2	
27982	avaDAraka	1	2	
27983	avaDArya	1	2	
27984	avaDIrin	1	2	
27985	avaDvaMsa	1	2	
27986	avaGAta	1	2	
27987	avaGAtin	1	2	
27988	avaGawwana	1	2	
27989	avaKAda	1	2	
27990	avaKaRqana	1	2	
27991	avaSAtana	1	2	
27992	avaSIrzaka	1	2	
27993	avaSas	1	2	
27994	avaSin	1	2	
27995	avaSiras	1	2	
27996	avadoha	1	2	
27997	avagoraRa	1	2	
27998	avagrahaRa	1	2	
27999	avaguRa	1	2	
28000	avahAraka	1	2	
28001	avahArya	1	2	
28002	avahasta	1	2	
28003	avakarta	1	2	
28004	avakeSa	1	2	
28005	avakrAmin	1	2	
28006	avakrakzin	1	2	
28007	avakranda	1	2	
28008	avakzAma	1	2	
28009	avalakza	1	2	
28010	avalehaka	1	2	
28011	avalehana	1	2	
28012	avalepana	1	2	
28013	avalokiteSvara	1	2	
28014	avaluRWana	1	2	
28015	avamArjana	1	2	
28016	avamanyaka	1	2	
28017	avamocana	1	2	
28018	avanAmin	1	2	
28019	avanAwa	1	2	
28020	avanipa	1	2	
28021	avaniruha	1	2	
28022	avapatana	1	2	
28023	avapoTikA	1	2	
28024	avaprajjana	1	2	
28025	avarman	1	2	
28026	avartra	1	2	
28027	avasTa	1	2	
28028	avasaTa	1	2	
28029	avasarjana	1	2	
28030	avasarpa	1	2	
28031	avasarpaRa	1	2	
28032	avasita	1	2	
28033	avaskava	1	2	
28034	avatamasa	1	2	
28035	avataram	1	2	
28036	avatka	1	2	
28037	avawIwa	1	2	
28038	avawi	1	2	
28039	avayuna	1	2	
28040	avedyA	1	2	
28041	avfttika	1	2	
28042	avicAcala	1	2	
28043	avicetana	1	2	
28044	avidIDayu	1	2	
28045	avidasya	1	2	
28046	avidriya	1	2	
28047	aviganDikA	1	2	
28048	avihruta	1	2	
28049	avilambana	1	2	
28050	avimokya	1	2	
28051	avipriya	1	2	
28052	avitti	1	2	
28053	avivAkya	1	2	
28054	avivenam	1	2	
28055	avizyA	1	2	
28056	avoda	1	1	
28057	avokzaRa	1	2	
28058	avrAtya	1	2	
28059	avyaktalakzaRa	1	2	
28060	awAwyA	1	2	
28061	awanI	1	2	
28062	awwahAsaka	1	2	
28063	ayAnaya	1	1	
28064	ayaTAtaTam	1	2	
28065	ayuDya	1	2	
28066	ayutAjit	1	2	
28067	ayutajit	1	2	
28068	azwAha	1	4	
28069	azwApakza	1	2	
28070	azwaSravaRa	1	2	
28071	azwakarRI	1	2	
28072	azwakoRa	1	2	
28073	azwakya	1	2	
28074	azwamaNgala	1	2	
28075	azwamaka	1	2	
28076	azwrAvin	1	2	
28077	cARqAlaka	1	2	
28078	cARqAlikA	1	2	
28079	cARqAlinI	1	2	
28080	cAkacakya	1	2	
28081	cAkravarmaRa	1	1	
28082	cAkzma	1	2	
28083	cAlya	1	2	
28084	cAndana	1	2	
28085	cAndraBAgi	1	2	
28086	cAndravratika	1	2	
28087	cApayazwi	1	2	
28088	cAraTa	1	2	
28089	cArawikA	1	2	
28090	cArcikya	1	2	
28091	cArmika	1	2	
28092	cAruBadra	1	2	
28093	cArudeha	1	2	
28094	cAruka	1	2	
28095	cAruvaktra	1	2	
28096	cAruvinda	1	2	
28097	cAturBOtika	1	2	
28098	cAturhotfka	1	2	
28099	cAwupawu	1	2	
28100	cAyu	1	2	
28101	cElASaka	1	2	
28102	cElaDAva	1	2	
28103	cEtanyadeva	1	1	
28104	cEtraka	1	4	
28105	cEtraraTya	1	2	
28106	cEtrin	1	2	
28107	cEtyavfkza	1	2	
28108	cInakarpUra	1	2	
28109	cIraparRa	1	2	
28110	cOrI	1	2	
28111	cUqAmla	1	2	
28112	cUrRaKaRqa	1	2	
28113	cUrRaSas	1	2	
28114	cUrRana	1	2	
28115	cUrRapada	1	2	
28116	cUru	1	2	
28117	caladala	1	2	
28118	carmAmBas	1	2	
28119	carmAnta	1	2	
28120	carmAvakartin	1	2	
28121	carmaRya	1	2	
28122	carmacitraka	1	2	
28123	carmadUzikA	1	2	
28124	carmaja	1	2	
28125	carmakArya	1	2	
28126	carmamna	1	2	
28127	carmapawwa	1	2	
28128	carmarI	1	2	
28129	carmasAra	1	2	
28130	carmataraMga	1	2	
28131	carmavant	1	2	
28132	carpawa	1	1	
28133	cedika	1	2	
28134	celAna	1	2	
28135	cetanIyA	1	2	
28136	cezwAnASa	1	2	
28137	cezwaka	1	2	
28138	ciKalla	1	2	
28139	ciYcinI	1	2	
28140	cicCitsu	1	2	
28141	ciccika	1	2	
28142	cicciwiNga	1	2	
28143	cikitsu	1	2	
28144	cikitvinmanas	1	2	
28145	cikrIqizA	1	2	
28146	cillaka	1	2	
28147	cintAkArin	1	2	
28148	cinti	1	1	
28149	cipiwaka	1	2	
28150	cirAntaka	1	2	
28151	ciraRwI	1	2	
28152	cirapuzpa	1	2	
28153	ciratikta	1	2	
28154	citEDa	1	2	
28155	citrAkzupa	1	2	
28156	citrIkAra	1	2	
28157	citrIkaraRa	1	1	
28158	citrOdana	1	2	
28159	citraBAzya	1	2	
28160	citraBezajA	1	2	
28161	citraDA	1	2	
28162	citraDarman	1	2	
28163	citraDvaja	1	2	
28164	citraSIrzaka	1	2	
28165	citrabarha	1	2	
28166	citracApa	1	2	
28167	citradarSana	1	2	
28168	citradeva	1	2	
28169	citraganDa	1	2	
28170	citragu	1	2	
28171	citrakambala	1	2	
28172	citrakuRqala	1	2	
28173	citralatA	1	2	
28174	citraliKita	1	2	
28175	citramaRqala	1	2	
28176	citramfga	1	2	
28177	citrapAdA	1	2	
28178	citrapattrikA	1	2	
28179	citrapicCaka	1	2	
28180	citrapuzpI	1	2	
28181	citraraSmi	1	2	
28182	citrasvana	1	2	
28183	citratvac	1	2	
28184	citravahA	1	2	
28185	citravallika	1	2	
28186	citravana	1	2	
28187	citrin	1	4	
28188	citriya	1	2	
28189	citropalA	1	2	
28190	cittABoga	1	2	
28191	cittin	1	2	
28192	coritaka	1	2	
28193	cowikA	1	2	
28194	cukraveDaka	1	2	
28195	culla	1	2	
28196	culukin	1	2	
28197	cunanda	1	2	
28198	cupuRIkA	1	2	
28199	curA	1	2	
28200	dEDizavya	1	2	
28201	dEhya	1	2	
28202	dEna	1	2	
28203	dEtyadeva	1	2	
28204	dEtyadvIpa	1	2	
28205	dEtyamedaja	1	2	
28206	dEtyapa	1	2	
28207	dEvAtiTa	1	2	
28208	dEvahataka	1	2	
28209	dEvaka	1	2	
28210	dEvala	1	2	
28211	dEvatas	1	2	
28212	dEvayajYi	1	1	
28213	dIpapuzpa	1	2	
28214	dIptalocana	1	2	
28215	dIptaloha	1	2	
28216	dIptapiNgala	1	2	
28217	dIrGaBuja	1	2	
28218	dIrGaPalaka	1	2	
28219	dIrGaSAKa	1	2	
28220	dIrGaSara	1	2	
28221	dIrGaSimbika	1	2	
28222	dIrGadfzwi	1	2	
28223	dIrGadruma	1	2	
28224	dIrGagati	1	2	
28225	dIrGagrIva	1	2	
28226	dIrGagranTi	1	2	
28227	dIrGajaNGa	1	2	
28228	dIrGajihvya	1	2	
28229	dIrGakARqa	1	2	
28230	dIrGakIla	1	2	
28231	dIrGakUraka	1	2	
28232	dIrGakaRA	1	2	
28233	dIrGakandaka	1	2	
28234	dIrGakeSa	1	2	
28235	dIrGalohitayazwikA	1	2	
28236	dIrGanITa	1	2	
28237	dIrGapallava	1	2	
28238	dIrGapawolikA	1	2	
28239	dIrGaprekzin	1	2	
28240	dIrGarAgA	1	2	
28241	dIrGaraNgA	1	2	
28242	dIrGarohizaka	1	2	
28243	dIrGasaMDya	1	2	
28244	dIrGaskanDa	1	2	
28245	dIrGataru	1	2	
28246	dIrGatfRa	1	2	
28247	dIrGavfkza	1	2	
28248	dIrGayATa	1	2	
28249	dOScarmya	1	2	
28250	dOhika	1	2	
28251	dOhitraka	1	2	
28252	dOrgaha	1	2	
28253	dOrmantrya	1	2	
28254	dOrvAsasa	1	2	
28255	dOzkftya	1	2	
28256	dOzkula	1	2	
28257	dOzyanta	1	2	
28258	dURaSa	1	2	
28259	dUraAdiS	1	2	
28260	dUrearTa	1	2	
28261	dUregavyUti	1	2	
28262	dUreheti	1	2	
28263	dUrevaDa	1	2	
28264	dUroha	1	2	
28265	dUzyudara	1	2	
28266	daBa	1	2	
28267	daDisneha	1	2	
28268	daMSamUla	1	2	
28269	daMSin	1	2	
28270	daMSman	1	2	
28271	daRqAstra	1	2	
28272	daRqaDfk	1	2	
28273	daRqabAhu	1	2	
28274	daRqadAsa	1	2	
28275	daRqagrahaRa	1	2	
28276	daRqakAlasaka	1	2	
28277	daRqakandaka	1	2	
28278	daRqaketu	1	2	
28279	daRqapraRAma	1	2	
28280	daRqasena	1	2	
28281	daRqavAhin	1	2	
28282	daRqavfkzaka	1	2	
28283	daRqayAtrA	1	2	
28284	daRqimuRqa	1	2	
28285	dabDi	1	2	
28286	dagDaraTa	1	2	
28287	dagDaruha	1	2	
28288	dakzaRiDana	1	2	
28289	dakzakanyA	1	2	
28290	dakzasuta	1	2	
28291	dakzatAti	1	2	
28292	dakzavihitA	1	2	
28293	dakziRApara	1	2	
28294	dakziRAvah	1	2	
28295	dakziRAvft	1	2	
28296	dakziRapaScAt	1	2	
28297	dakziRasTa	1	2	
28298	dakziRatrA	1	2	
28299	dakziRerman	1	1	
28300	dakziRya	1	2	
28301	damBaka	1	2	
28302	damyasAraTi	1	2	
28303	dantAGAta	1	2	
28304	dantArbuda	1	2	
28305	dantAyuDa	1	2	
28306	dantaBAga	1	2	
28307	dantaPala	1	2	
28308	dantaSoDanI	1	2	
28309	dantacAla	1	2	
28310	dantakAra	1	2	
28311	dantakAzWaka	1	2	
28312	dantapAlI	1	2	
28313	dantavalka	1	2	
28314	dantavastra	1	2	
28315	dattApradAnika	1	2	
28316	dattAtman	1	2	
28317	deSI	1	2	
28318	dehakara	1	2	
28319	dehasAra	1	2	
28320	dehavant	1	2	
28321	dehayAtrA	1	2	
28322	devASva	1	2	
28323	devAnanda	1	2	
28324	devArya	1	2	
28325	devAtmA	1	2	
28326	devAvAsa	1	2	
28327	devAvasaTa	1	2	
28328	devAyuDa	1	2	
28329	devIpurARa	1	1	
28330	devOkas	1	2	
28331	devaSeKara	1	2	
28332	devaSeza	1	2	
28333	devaSruta	1	2	
28334	devaSunI	1	2	
28335	devabAhu	1	2	
28336	devacCanda	1	2	
28337	devagAyana	1	2	
28338	devahavya	1	2	
28339	devajUti	1	2	
28340	devakIya	1	2	
28341	devakarma	1	2	
28342	devakarman	1	2	
28343	devakulyA	1	2	
28344	devalANgulikA	1	2	
28345	devaliNga	1	2	
28346	devanAla	1	2	
28347	devanala	1	2	
28348	devaparRa	1	2	
28349	devapatnI	1	2	
28350	devapraSna	1	2	
28351	devapura	1	1	
28352	devasaBA	1	2	
28353	devasaBa	1	2	
28354	devasad	1	2	
28355	devasvAmin	1	2	
28356	devavAta	1	2	
28357	devayAjin	1	2	
28358	devayAtrA	1	2	
28359	devayuga	1	2	
28360	devitavya	1	2	
28361	dezWa	1	2	
28362	dfBIka	1	2	
28363	dfDra	1	2	
28364	dfMhaRa	1	4	
28365	dfQIkaraRa	1	2	
28366	dfQaPala	1	2	
28367	dfQagrAhin	1	2	
28368	dfQagranTi	1	2	
28369	dfQahanu	1	2	
28370	dfQamuzwi	1	1	
28371	dfQanABa	1	2	
28372	dfQanetra	1	2	
28373	dfQapattra	1	2	
28374	dfQapraroha	1	2	
28375	dfQasyu	1	2	
28376	dfQatfRa	1	2	
28377	dfQatvac	1	2	
28378	dfQavalkA	1	2	
28379	dfQavalkala	1	2	
28380	dfSIkA	1	2	
28381	dfSati	1	2	
28382	dfSenya	1	2	
28383	dfkSakti	1	2	
28384	dfkpaTa	1	1	
28385	dfzadvant	1	2	
28386	dfzatsAra	1	2	
28387	dfzwipa	1	2	
28388	diSAcakzus	1	2	
28389	digiBa	1	2	
28390	digvastra	1	2	
28391	dohadavatI	1	2	
28392	dolikA	1	2	
28393	dozaRiSriz	1	2	
28394	drAGiman	1	2	
28395	drAGman	1	2	
28396	drApa	1	2	
28397	drAvayitnu	1	2	
28398	drORa	1	2	
28399	drURa	1	2	
28400	draQiman	1	2	
28401	drahyat	1	2	
28402	dramila	1	2	
28403	drapsin	1	2	
28404	dravaja	1	2	
28405	dravara	1	2	
28406	dravarasA	1	2	
28407	dravatpattrI	1	2	
28408	dravyaguRa	1	2	
28409	droGamitra	1	2	
28410	droRIja	1	2	
28411	droRIlavaRa	1	2	
28412	droRaSarmapada	1	2	
28413	droRamuKa	1	2	
28414	droRasAc	1	2	
28415	droRya	1	2	
28416	druGnI	1	2	
28417	druRa	1	2	
28418	drumAmaya	1	2	
28419	drumAri	1	2	
28420	drumaSrezWa	1	2	
28421	drumeSvara	1	2	
28422	drunaKa	1	2	
28423	drupadI	1	2	
28424	druzadvan	1	2	
28425	duHKaduHKin	1	2	
28426	duHKalabDikA	1	2	
28427	duHSIma	1	2	
28428	duHSeva	1	2	
28429	duHSikzita	1	2	
28430	duHSoza	1	2	
28431	duHsAkzin	1	2	
28432	duHsTeya	1	2	
28433	duHsaMDeya	1	2	
28434	duHsaMcAra	1	2	
28435	duHsaNga	1	2	
28436	duHstrI	1	2	
28437	duHzama	1	2	
28438	duRquBa	1	2	
28439	duSCid	1	2	
28440	duSCinna	1	2	
28441	duScAritra	1	2	
28442	duScikitsa	1	2	
28443	duScintya	1	2	
28444	duScyAva	1	2	
28445	dugDASman	1	2	
28446	dugDAbDi	1	1	
28447	dugDinikA	1	2	
28448	dulA	1	2	
28449	duliduha	1	2	
28450	dunduBika	1	2	
28451	dunduBya	1	2	
28452	dundunABa	1	2	
28453	durASa	1	2	
28454	durASir	1	2	
28455	durAgraha	1	2	
28456	durAkrama	1	2	
28457	durAlamBa	1	2	
28458	durAmoda	1	2	
28459	durApAdana	1	2	
28460	durApana	1	2	
28461	durArakzya	1	2	
28462	durAvaha	1	2	
28463	durAvarta	1	2	
28464	durBAgya	1	2	
28465	durBAzin	1	2	
28466	durBfti	1	2	
28467	durBizajya	1	2	
28468	durDarItu	1	2	
28469	durDarma	1	2	
28470	durDartu	1	2	
28471	durDarzaRa	1	2	
28472	durDur	1	2	
28473	durGoza	1	2	
28474	durISa	1	2	
28475	durRaSa	1	2	
28476	durRihitEzin	1	2	
28477	duraBigraha	1	2	
28478	duraDiga	1	2	
28479	duraDyeya	1	2	
28480	duradfzwa	1	2	
28481	durakza	1	2	
28482	duranuboDa	1	2	
28483	duranupAlana	1	2	
28484	duratyetu	1	2	
28485	duravaboDa	1	2	
28486	duravagraha	1	2	
28487	duravavada	1	2	
28488	duravekzita	1	2	
28489	durdara	1	2	
28490	durdruma	1	2	
28491	durgAzwamI	1	2	
28492	durgamya	1	2	
28493	durgatA	1	2	
28494	durgfBi	1	2	
28495	durhuta	1	2	
28496	durleKya	1	2	
28497	durmAtsarya	1	2	
28498	durmAyu	1	2	
28499	durmantu	1	2	
28500	durmanuzya	1	2	
28501	durmatIkfta	1	2	
28502	durmuhUrta	1	2	
28503	durnfpa	1	2	
28504	durnimita	1	2	
28505	duroRayu	1	2	
28506	durokam	1	2	
28507	durozas	1	2	
28508	durudaya	1	2	
28509	durudvaha	1	2	
28510	durupacAra	1	2	
28511	durupasarpin	1	2	
28512	durvAcya	1	2	
28513	durvAsanA	1	2	
28514	durvftti	1	2	
28515	durviBAga	1	2	
28516	durvicezwa	1	2	
28517	durvicintya	1	2	
28518	durvidya	1	2	
28519	durvigAha	1	2	
28520	durvikatTana	1	2	
28521	durvinaya	1	2	
28522	durvitarkya	1	2	
28523	durvivAha	1	2	
28524	duryoDa	1	2	
28525	duryoga	1	2	
28526	duryuj	1	2	
28527	dustapa	1	2	
28528	duvasana	1	2	
28529	duvoyA	1	2	
28530	duzkAla	1	2	
28531	duzkIrti	1	2	
28532	duzkfzwa	1	2	
28533	duzparIkzya	1	2	
28534	duzparihantu	1	2	
28535	duzpraharza	1	2	
28536	duzprajYAna	1	2	
28537	duzprakASa	1	2	
28538	duzprasADana	1	2	
28539	duzprasAda	1	2	
28540	duzprasAdana	1	2	
28541	duzpratara	1	2	
28542	duzpratigraha	1	2	
28543	duzpravAda	1	2	
28544	duzprekzaRIya	1	2	
28545	duzwanu	1	2	
28546	dvAdaSANgI	1	2	
28547	dvAdaSArcis	1	2	
28548	dvAdaSItIrTa	1	2	
28549	dvAdaSaBuja	1	2	
28550	dvAdaSin	1	2	
28551	dvArapAlaka	1	2	
28552	dvArapati	1	2	
28553	dvArapawwa	1	2	
28554	dvArarakzin	1	2	
28555	dvArasTa	1	2	
28556	dvEjAta	1	2	
28557	dvEmAtfka	1	2	
28558	dvIpaja	1	2	
28559	dvIpinaKa	1	2	
28560	dvaMdvin	1	2	
28561	dvaka	1	2	
28562	dvara	1	2	
28563	dvayAtiga	1	2	
28564	dvezoyut	1	2	
28565	dvibAhu	1	2	
28566	dvidaRqin	1	1	
28567	dvidala	1	2	
28568	dvijANgikA	1	2	
28569	dvijabanDu	1	2	
28570	dvijadAsa	1	2	
28571	dvijaliNgin	1	2	
28572	dvijasevaka	1	1	
28573	dvijavraRa	1	2	
28574	dvijeSa	1	2	
28575	dvipAdya	1	2	
28576	dvipaYcASa	1	2	
28577	dvirAzAQa	1	2	
28578	dvisaptaDA	1	2	
28579	dvisaptata	1	2	
28580	dvistAvA	1	1	
28581	dviwsevin	1	2	
28582	dviyoDa	1	2	
28583	dvizaMDi	1	2	
28584	dvyAmuzyAyaRa	1	2	
28585	dvyAyuza	1	1	
28586	dvyaSIti	1	2	
28587	dvyarTa	1	2	
28588	dvyazwa	1	2	
28589	dvyekAntara	1	2	
28590	dyUtavftti	1	2	
28591	dyuDuni	1	2	
28592	dyugaRa	1	2	
28593	dyugat	1	2	
28594	dyuloka	1	2	
28595	dyumnAsah	1	2	
28596	dyusinDu	1	2	
28597	dyutaru	1	2	
28598	dyuyozit	1	2	
28599	ehas	1	2	
28600	ehimAya	1	2	
28601	ejaTu	1	2	
28602	ejatka	1	2	
28603	ejaya	1	2	
28604	eji	1	1	
28605	ekAdeSa	1	2	
28606	ekAnudizwa	1	2	
28607	ekAvalI	1	2	
28608	ekaBAva	1	2	
28609	ekaDura	1	1	
28610	ekaPalA	1	2	
28611	ekaSAlA	1	2	
28612	ekaSAyin	1	2	
28613	ekaSruti	1	1	
28614	ekadeSin	1	2	
28615	ekahaMsa	1	2	
28616	ekajawa	1	2	
28617	ekamUlA	1	2	
28618	ekamUrDan	1	1	
28619	ekanAyaka	1	2	
28620	ekanavata	1	2	
28621	ekapaYcASa	1	2	
28622	ekaparRikA	1	2	
28623	ekaparvataka	1	2	
28624	ekarAtra	1	2	
28625	ekarca	1	2	
28626	ekarikTin	1	2	
28627	ekatAla	1	2	
28628	ekatIrTin	1	2	
28629	ekatrika	1	2	
28630	ekavAdyA	1	2	
28631	ekavaktra	1	2	
28632	ekavrata	1	2	
28633	ekeza	1	2	
28634	ekin	1	2	
28635	elAka	1	2	
28636	elApura	1	2	
28637	elavila	1	2	
28638	eraRqaPalA	1	2	
28639	eraRqaka	1	2	
28640	etAdfkza	1	2	
28641	evAvada	1	2	
28642	evaTA	1	2	
28643	ezEzya	1	2	
28644	ezwi	1	2	
28645	fBuzWira	1	2	
28646	fDaNmantra	1	2	
28647	fRacit	1	2	
28648	fRakAti	1	2	
28649	fRayAvan	1	2	
28650	fcCarA	1	2	
28651	fdDa	1	2	
28652	fdDila	1	2	
28653	fdUvfD	1	2	
28654	fgayana	1	1	
28655	fggATA	1	2	
28656	fgviDAna	1	2	
28657	fjIka	1	2	
28658	fjUkaraRa	1	2	
28659	fjUnas	1	2	
28660	fjUyA	1	2	
28661	fjUyu	1	2	
28662	fjuDA	1	2	
28663	fjurohita	1	2	
28664	fjusarpa	1	2	
28665	fkva	1	2	
28666	fkzIkA	1	2	
28667	fkzaganDA	1	2	
28668	fkzaganDikA	1	2	
28669	ftAyin	1	2	
28670	ftaMjaya	1	2	
28671	ftapsu	1	2	
28672	ftasad	1	2	
28673	ftaspati	1	2	
28674	ftayA	1	2	
28675	ftayu	1	2	
28676	ftekarmam	1	2	
28677	ftugAmin	1	2	
28678	fzaBakUwa	1	2	
28679	fziSfNga	1	2	
28680	fzicCandas	1	2	
28681	fzideva	1	2	
28682	fzidroRa	1	2	
28683	fzigiri	1	2	
28684	fzigupta	1	2	
28685	fzitIrTa	1	2	
28686	fzizARa	1	2	
28687	fzizah	1	2	
28688	hAlinI	1	2	
28689	hAnavya	1	2	
28690	hAnikft	1	2	
28691	hApana	1	2	
28692	hArItaka	1	2	
