s_kanda	s_sarga	s_verse	c_kanda	c_sarga	c_verse	score	class
5	48	49	5	46	47	0.927	matched
5	48	50	5	46	48	1.0	matched
5	48	51	5	46	49	1.0	matched
5	48	52	5	46	50	0.88	matched
5	48	53	5	46	51	1.0	matched
5	48	54	5	46	52	1.0	matched
5	48	55	5	46	53	0.817	matched
5	48	56	5	46	54	1.0	matched
5	48	57	5	46	55	1.0	matched
5	48	58	5	46	56	1.0	matched
5	48	59	5	46	57	1.0	matched
5	48	60	5	46	58	1.0	matched
5	48	61	5	46	59	1.0	matched
5	49	1	5	47	1	0.838	matched
5	49	2	5	47	2	0.941	matched
5	49	3	5	47	3	1.0	matched
5	49	4	5	47	4	1.0	matched
5	49	5	5	47	5	0.691	matched
5	49	6	5	47	6	0.91	matched
5	49	7	5	47	7	0.909	matched
5	49	8	5	47	8	0.844	matched
5	49	9	5	47	9	0.805	matched
5	49	10	5	47	10	1.0	matched
5	49	11	5	47	11	1.0	matched
5	49	12	5	47	12	0.783	matched
5	49	13	5	47	13	1.0	matched
5	49	14	5	47	14	1.0	matched
5	49	15	5	47	15	1.0	matched
5	49	16	5	47	16	1.0	matched
5	49	17	5	47	17	1.0	matched
5	49	18	5	47	18	1.0	matched
5	49	19	5	47	19	0.587	matched
5	49	20	5	47	20	1.0	matched
5	50	1	5	48	1	1.0	matched
5	50	2					southern_only
5	50	3					southern_only
5	50	4	5	48	2	1.0	matched
5	50	5	5	48	3	1.0	matched
5	50	6					southern_only
5	50	7	5	48	4	1.0	matched
5	50	8	5	48	5	1.0	matched
5	50	9	5	48	6	0.689	matched
5	50	10	5	48	7	1.0	matched
5	50	11	5	48	8	1.0	matched
5	50	12	5	48	9	0.485	fuzzy
5	50	13					southern_only
5	50	14					southern_only
5	50	15	5	48	13	0.423	fuzzy
5	50	16					southern_only
5	50	17					southern_only
5	50	18					southern_only
5	50	19	5	48	16	0.385	fuzzy
5	51	1	5	49	1	1.0	matched
5	51	2	5	49	2	0.708	matched
5	51	3	5	49	3	1.0	matched
5	51	4	5	49	4	1.0	matched
5	51	5	5	49	5	0.904	matched
5	51	6	5	49	6	1.0	matched
5	51	7	5	49	7	0.505	matched
5	51	8	5	49	8	0.883	matched
5	51	9	5	49	9	0.946	matched
5	51	10	5	49	10	1.0	matched
5	51	11					southern_only
5	51	12	5	49	11	1.0	matched
5	51	13	5	49	12	0.892	matched
5	51	14	5	49	13	0.899	matched
5	51	15	5	49	14	0.639	matched
5	51	16					southern_only
5	51	17	5	49	15	1.0	matched
5	51	18	5	49	16	1.0	matched
5	51	19	5	49	17	1.0	matched
5	51	20	5	49	18	1.0	matched
5	51	21	5	49	19	0.831	matched
5	51	22	5	49	20	1.0	matched
5	51	23	5	49	21	0.892	matched
5	51	24	5	49	22	0.909	matched
5	51	25	5	49	23	0.887	matched
5	51	26	5	49	24	1.0	matched
5	51	27	5	49	26	0.692	matched
5	51	28	5	49	27	1.0	matched
5	51	29	5	49	28	1.0	matched
5	51	30	5	49	29	0.854	matched
5	51	31	5	49	30	0.88	matched
5	51	32	5	49	31	1.0	matched
5	51	33	5	49	32	1.0	matched
5	51	34	5	49	33	0.848	matched
5	51	35	5	49	34	0.897	matched
5	51	36	5	49	35	0.848	matched
5	51	37					southern_only
5	51	38					southern_only
5	51	39					southern_only
5	51	40					southern_only
5	51	41					southern_only
5	51	42					southern_only
5	51	43					southern_only
5	51	44					southern_only
5	51	45	5	49	36	1.0	matched
5	52	1	5	50	1	0.868	matched
5	52	2	5	50	2	1.0	matched
5	52	3	5	50	3	1.0	matched
5	52	4	5	50	4	1.0	matched
5	52	5					southern_only
5	52	6	5	50	5	1.0	matched
5	52	7					southern_only
5	52	8					southern_only
5	52	9					southern_only
5	52	10					southern_only
5	52	11					southern_only
5	52	12					southern_only
5	52	13					southern_only
5	52	14	5	50	6	1.0	matched
5	52	15	5	50	7	0.895	matched
5	52	16	5	50	8	0.915	matched
5	52	17	5	50	9	1.0	matched
5	52	18					southern_only
5	52	19					southern_only
5	52	20	5	50	10	1.0	matched
5	52	21	5	50	11	1.0	matched
5	52	22	5	50	12	0.744	matched
5	52	23	5	50	13	1.0	matched
5	52	24	5	50	14	0.752	matched
5	52	25	5	50	15	0.91	matched
5	52	26	5	50	16	0.784	matched
5	52	27	5	50	17	0.778	matched
5	52	28					southern_only
5	53	1	5	51	1	0.899	matched
5	53	2	5	51	2	1.0	matched
5	53	3	5	51	3	1.0	matched
5	53	4	5	51	4	0.904	matched
5	53	5	5	51	5	1.0	matched
5	53	6	5	51	6	1.0	matched
5	53	7	5	51	7	1.0	matched
5	53	8	5	51	8	0.529	matched
5	53	9					southern_only
5	53	10					southern_only
5	53	11	5	51	11	1.0	matched
5	53	12					southern_only
5	53	13	5	51	12	1.0	matched
5	53	14	5	51	13	0.696	matched
5	53	15					southern_only
5	53	16	5	51	15	0.36	fuzzy
5	53	17	5	51	16	0.359	fuzzy
5	53	18					southern_only
5	53	19	5	51	17	1.0	matched
5	53	20	5	51	18	1.0	matched
5	53	21					southern_only
5	53	22					southern_only
5	53	23					southern_only
5	53	24					southern_only
5	53	25					southern_only
5	53	26					southern_only
5	53	27	5	51	24	0.564	matched
5	53	28	5	51	25	0.88	matched
5	53	29	5	51	26	1.0	matched
5	53	30	5	51	27	0.582	matched
5	53	31	5	51	28	0.872	matched
5	53	32					southern_only
5	53	33	5	51	29	1.0	matched
5	53	34	5	51	30	1.0	matched
5	53	35	5	51	31	1.0	matched
5	53	36	5	51	32	1.0	matched
5	53	37	5	51	33	1.0	matched
5	53	38					southern_only
5	53	39					southern_only
5	53	40					southern_only
5	53	41	5	51	35	0.354	fuzzy
5	53	42					southern_only
5	53	43	5	51	38	0.673	matched
5	53	44	5	51	39	0.857	matched
5	54	1	5	52	1	1.0	matched
5	54	2	5	52	2	0.902	matched
5	54	3	5	52	3	1.0	matched
5	54	4	5	52	4	1.0	matched
5	54	5	5	52	5	1.0	matched
5	54	6	5	52	6	1.0	matched
5	54	7	5	5	15	1.0	moved
5	54	8					southern_only
5	54	9	5	52	7	0.446	fuzzy
5	54	10					southern_only
5	54	11					southern_only
5	54	12					southern_only
5	54	13	5	5	23	0.562	moved
5	54	14					southern_only
5	54	15					southern_only
5	54	16					southern_only
5	54	17	5	5	25	0.524	moved
5	54	18	5	5	26	0.548	moved
5	54	19					southern_only
5	54	20					southern_only
5	54	21	5	52	8	1.0	matched
5	54	22	5	52	9	0.529	matched
5	54	23	5	52	11	0.373	fuzzy
5	54	24					southern_only
5	54	25					southern_only
5	54	26					southern_only
5	54	27					southern_only
5	54	28					southern_only
5	54	29	5	52	13	0.39	fuzzy
5	54	30					southern_only
5	54	31					southern_only
5	54	32					southern_only
5	54	33					southern_only
5	54	34					southern_only
5	54	35					southern_only
5	54	36					southern_only
5	54	37					southern_only
5	54	38					southern_only
5	54	39					southern_only
5	54	40					southern_only
5	54	41	5	52	14	1.0	matched
5	54	42	5	52	15	0.897	matched
5	54	43					southern_only
5	54	44	5	52	16	1.0	matched
5	54	45					southern_only
5	54	46					southern_only
5	54	47					southern_only
5	54	48					southern_only
5	54	49	5	52	17	0.8	matched
5	54	50					southern_only
5	54	51					southern_only
5	55	1	5	53	1	0.9	matched
5	55	2	5	53	2	1.0	matched
5	55	3	5	53	3	0.663	matched
5	55	4					southern_only
5	55	5					southern_only
5	55	6					southern_only
5	55	7					southern_only
5	55	8	5	53	4	0.808	matched
5	55	9	5	53	5	1.0	matched
5	55	10	5	53	6	1.0	matched
5	55	11	5	53	7	1.0	matched
5	55	12	5	53	8	0.868	matched
5	55	13	5	53	9	0.857	matched
5	55	14	5	53	10	0.875	matched
5	55	15	5	53	11	1.0	matched
5	55	16	5	53	12	1.0	matched
5	55	17	5	53	13	1.0	matched
5	55	18	5	53	14	1.0	matched
5	55	19	5	53	15	1.0	matched
5	55	20	5	53	16	1.0	matched
5	55	21	5	53	17	0.9	matched
5	55	22	5	53	18	1.0	matched
5	55	23	5	53	19	1.0	matched
5	55	24	5	53	20	1.0	matched
5	55	25	5	53	21	1.0	matched
5	55	26	5	53	22	1.0	matched
5	55	27					southern_only
5	55	28	5	53	23	0.838	matched
5	55	29	5	53	24	0.817	matched
5	55	30	5	53	25	0.738	matched
5	55	31					southern_only
5	55	32	5	53	26	1.0	matched
5	55	33					southern_only
5	55	34	5	53	27	0.973	matched
5	55	35	5	53	28	1.0	matched
5	56	1	5	54	1	1.0	matched
5	56	2	5	54	2	0.889	matched
5	56	3					southern_only
5	56	4					southern_only
5	56	5					southern_only
5	56	6					southern_only
5	56	7	5	37	23	0.675	moved
5	56	8	5	66	8	0.697	moved
5	56	9	5	37	25	0.857	moved
5	56	10					southern_only
5	56	11	5	37	27	1.0	moved
5	56	12	5	54	4	1.0	matched
5	56	13	5	66	15	1.0	moved
5	56	14	5	54	6	0.778	matched
5	56	15	5	66	17	1.0	moved
5	56	16	5	37	33	0.585	moved
5	56	17	5	37	41	0.877	moved
5	56	18	5	37	42	0.543	moved
5	56	19					southern_only
5	56	20	5	37	44	1.0	moved
5	56	21	5	54	7	0.88	matched
5	56	22	5	54	8	1.0	matched
5	56	23					southern_only
5	56	24					southern_only
5	56	25					southern_only
5	56	26					southern_only
5	56	27					southern_only
5	56	28					southern_only
5	56	29					southern_only
5	56	30					southern_only
5	56	31					southern_only
5	56	32					southern_only
5	56	33					southern_only
5	56	34					southern_only
5	56	35					southern_only
5	56	36					southern_only
5	56	37					southern_only
5	56	38					southern_only
5	56	39					southern_only
5	56	40	5	54	16	0.382	fuzzy
5	56	41					southern_only
5	56	42					southern_only
5	56	43	5	54	19	0.585	matched
5	56	44	5	54	20	0.861	matched
5	56	45	5	54	21	1.0	matched
5	56	46	5	54	22	0.932	matched
5	56	47	5	54	23	1.0	matched
5	56	48	5	54	24	1.0	matched
5	56	49	5	54	25	1.0	matched
5	56	50	5	54	26	1.0	matched
5	56	51					southern_only
5	57	4					southern_only
5	57	5	5	55	4	0.882	matched
5	57	6					southern_only
5	57	7	5	55	6	1.0	matched
5	57	8	5	55	7	0.759	matched
5	57	9					southern_only
5	57	10					southern_only
5	57	11					southern_only
5	57	12					southern_only
5	57	13	5	55	9	0.364	fuzzy
5	57	14					southern_only
5	57	15					southern_only
5	57	16					southern_only
5	57	17					southern_only
5	57	18					southern_only
5	57	19					southern_only
5	57	20					southern_only
5	57	21	5	55	11	1.0	matched
5	57	22	5	55	12	1.0	matched
5	57	23	5	55	13	1.0	matched
5	57	24	5	55	14	0.893	matched
5	57	25	5	55	15	1.0	matched
5	57	26	5	55	16	0.69	matched
5	57	27					southern_only
5	57	28	5	55	17	1.0	matched
5	57	29	5	55	18	0.659	matched
5	57	30					southern_only
5	57	31	5	55	19	1.0	matched
5	57	32	5	55	20	0.829	matched
5	57	33	5	55	21	1.0	matched
5	57	34	5	55	22	0.802	matched
5	57	35	5	55	23	1.0	matched
5	57	36	5	55	24	1.0	matched
5	57	37	5	55	25	1.0	matched
5	57	38	5	55	26	0.882	matched
5	57	39	5	55	27	0.667	matched
5	57	40					southern_only
5	57	41					southern_only
5	57	42	5	55	30	0.351	fuzzy
5	57	43					southern_only
5	57	44	5	55	31	0.351	fuzzy
5	57	45	5	55	32	0.352	fuzzy
5	57	46	5	55	33	0.364	fuzzy
5	57	47					southern_only
5	57	48	5	55	34	1.0	matched
5	57	49	5	55	35	1.0	matched
5	57	50					southern_only
5	57	51	5	55	36	0.676	matched
5	57	52	5	55	37	1.0	matched
5	57	53	5	55	38	1.0	matched
5	58	1	5	56	1	1.0	matched
5	58	2					southern_only
5	58	3					southern_only
5	58	4					southern_only
5	58	5					southern_only
5	58	6	5	56	5	1.0	matched
5	58	7	5	56	6	1.0	matched
5	58	8	5	56	7	1.0	matched
5	58	9	5	56	8	1.0	matched
5	58	10	5	56	9	0.548	matched
5	58	11					southern_only
5	58	12	5	56	11	0.45	fuzzy
5	58	13	5	56	12	0.36	fuzzy
5	58	14					southern_only
5	58	15					southern_only
5	58	16					southern_only
5	58	17					southern_only
5	58	18	5	56	17	0.415	fuzzy
5	58	19					southern_only
5	58	20					southern_only
5	58	21	5	56	20	0.355	fuzzy
5	58	22					southern_only
5	58	23	5	56	21	0.559	matched
5	58	24	5	56	22	1.0	matched
5	58	25	5	56	23	1.0	matched
5	58	26	5	56	24	1.0	matched
5	58	27					southern_only
5	58	28					southern_only
5	58	29	5	56	27	0.483	fuzzy
5	58	30					southern_only
5	58	31	5	56	29	0.368	fuzzy
5	58	32					southern_only
5	58	33	5	1	155	1.0	moved
5	58	34	5	56	33	0.351	fuzzy
5	58	35					southern_only
5	58	36	5	56	34	0.596	matched
5	58	37	5	56	35	0.8	matched
5	58	38	5	56	36	0.64	matched
5	58	39	5	56	37	1.0	matched
5	58	40	5	56	38	1.0	matched
5	58	41	5	56	39	1.0	matched
5	58	42	5	56	40	1.0	matched
5	58	43	5	56	41	0.85	matched
5	58	44	5	56	42	1.0	matched
5	58	45	5	56	43	0.49	fuzzy
5	58	46	5	56	44	0.67	matched
5	58	47					southern_only
5	58	48					southern_only
5	58	49					southern_only
5	58	50					southern_only
5	58	51					southern_only
5	58	52	5	56	46	1.0	matched
5	58	53	5	56	47	1.0	matched
5	58	54	5	56	48	0.795	matched
5	58	55	5	56	49	0.507	matched
5	58	56	5	56	50	0.374	fuzzy
5	58	57					southern_only
5	58	58					southern_only
5	58	59	5	56	52	0.409	fuzzy
5	58	60	5	57	12	0.803	moved
5	58	61	5	57	13	0.582	moved
5	58	62	5	56	53	1.0	matched
5	58	63	5	56	54	1.0	matched
5	58	64	5	56	55	1.0	matched
5	58	65	5	56	56	0.89	matched
5	58	66	5	56	57	1.0	matched
5	58	67					southern_only
5	58	68	5	56	58	1.0	matched
5	58	69	5	56	59	1.0	matched
5	58	70	5	56	60	1.0	matched
5	58	71	5	56	61	0.573	matched
5	58	72	5	56	62	0.382	fuzzy
5	58	73					southern_only
5	58	74					southern_only
5	58	75					southern_only
5	58	76	5	56	66	0.353	fuzzy
5	58	77					southern_only
5	58	78	5	56	67	0.693	matched
5	58	79	5	56	68	0.868	matched
5	58	80	5	56	69	1.0	matched
5	58	81	5	56	70	1.0	matched
5	58	82	5	56	71	0.878	matched
5	58	83	5	56	72	1.0	matched
5	58	84	5	56	73	0.659	matched
5	58	85	5	56	74	1.0	matched
5	58	86					southern_only
5	58	87					southern_only
5	58	88					southern_only
5	58	89					southern_only
5	58	90					southern_only
5	58	91					southern_only
5	58	92					southern_only
5	58	93					southern_only
5	58	94					southern_only
5	58	95					southern_only
5	58	96					southern_only
5	58	97	5	56	79	0.586	matched
5	58	98	5	56	80	0.909	matched
5	58	99	5	56	81	1.0	matched
5	58	100	5	56	82	1.0	matched
5	58	101	5	56	83	0.842	matched
5	58	102	5	56	84	1.0	matched
5	58	103					southern_only
5	58	104	5	56	85	0.782	matched
5	58	105	5	56	86	1.0	matched
5	58	106	5	56	87	1.0	matched
5	58	107	5	56	88	1.0	matched
5	58	108	5	56	89	1.0	matched
5	58	109	5	56	90	1.0	matched
5	58	110	5	56	91	0.875	matched
5	58	111	5	56	92	0.919	matched
5	58	112	5	56	93	1.0	matched
5	58	113	5	56	94	1.0	matched
5	58	114	5	56	95	0.534	matched
5	58	115	5	56	96	1.0	matched
5	58	116	5	56	97	1.0	matched
5	58	117	5	56	98	0.853	matched
5	58	118	5	56	99	0.458	fuzzy
5	58	119	5	56	101	0.493	fuzzy
5	58	120					southern_only
5	58	121					southern_only
5	58	122	5	56	103	0.604	matched
5	58	123	5	56	104	0.664	matched
5	58	124					southern_only
5	58	125					southern_only
5	58	126	5	56	106	0.525	matched
5	58	127	5	56	107	0.575	matched
5	58	128					southern_only
5	58	129					southern_only
5	58	130					southern_only
5	58	131	5	56	110	0.549	matched
5	58	132	5	56	111	1.0	matched
5	58	133	5	56	112	0.708	matched
5	58	134	5	56	113	0.864	matched
5	58	135	5	56	114	0.873	matched
5	58	136	5	56	115	0.657	matched
5	58	137					southern_only
5	58	138	5	56	116	1.0	matched
5	58	139	5	56	117	1.0	matched
5	58	140	5	56	118	1.0	matched
5	58	141	5	56	119	0.825	matched
5	58	142	5	56	120	1.0	matched
5	58	143	5	56	121	1.0	matched
5	58	144	5	56	122	0.857	matched
5	58	145	5	56	123	1.0	matched
5	58	146	5	56	124	0.507	matched
5	58	147	5	56	125	0.813	matched
5	58	148					southern_only
5	58	149	5	56	126	0.816	matched
5	58	150	5	56	127	0.815	matched
5	58	151	5	56	128	1.0	matched
5	58	152	5	56	129	0.939	matched
5	58	153	5	56	130	1.0	matched
5	58	154	5	56	131	1.0	matched
5	58	155	5	56	132	1.0	matched
5	58	156	5	56	133	1.0	matched
5	58	157	5	56	134	1.0	matched
5	58	158	5	56	135	1.0	matched
5	58	159	5	53	7	1.0	moved
5	58	160					southern_only
5	58	161					southern_only
5	58	162	5	56	138	0.357	fuzzy
5	58	163					southern_only
5	58	164					southern_only
5	58	165					southern_only
5	58	166					southern_only
5	58	167					southern_only
5	58	168	5	56	139	0.861	matched
5	58	169	5	56	140	0.937	matched
5	59	1	5	57	1	0.875	matched
5	59	2	5	57	2	0.744	matched
5	59	3	5	57	3	1.0	matched
5	59	4	5	57	4	0.659	matched
5	59	5	5	57	5	0.732	matched
5	59	6	5	58	2	0.664	matched
5	59	7	5	58	3	1.0	matched
5	59	8	5	58	4	1.0	matched
5	59	9	5	58	5	0.785	matched
5	59	10	5	58	6	0.738	matched
5	59	11	5	58	7	0.5	matched
5	59	12					southern_only
5	59	13	5	58	9	0.907	matched
5	59	14	5	58	10	0.662	matched
5	59	15	5	58	11	0.783	matched
5	59	16	5	58	12	0.835	matched
5	59	17					southern_only
5	59	18					southern_only
5	59	19	5	41	6	1.0	moved
5	59	20					southern_only
5	59	21	5	57	6	1.0	moved
5	59	22	5	57	7	0.915	moved
5	59	23	5	57	8	1.0	moved
5	59	24	5	57	9	0.789	moved
5	59	25					southern_only
5	59	26					southern_only
5	59	27					southern_only
5	59	28					southern_only
5	59	29					southern_only
5	59	30	5	57	16	1.0	moved
5	59	31					southern_only
5	59	32	5	57	17	0.833	moved
5	60	1					southern_only
5	60	2	5	58	13	0.359	fuzzy
5	60	3	5	58	14	0.358	fuzzy
5	60	4					southern_only
5	60	5					southern_only
5	60	6					southern_only
5	60	7					southern_only
5	60	8	5	58	18	0.909	matched
5	60	9	5	58	19	1.0	matched
5	60	10					southern_only
5	60	11	5	58	20	1.0	matched
5	60	12					southern_only
5	60	13					southern_only
5	60	14	5	58	21	1.0	matched
5	60	15					southern_only
5	60	16					southern_only
5	60	17					southern_only
5	60	18					southern_only
5	60	19					southern_only
5	60	20	5	58	22	1.0	matched
5	61	1	5	59	1	1.0	matched
5	61	2	5	59	2	0.736	matched
5	61	3	5	59	3	1.0	matched
5	61	4	5	59	4	1.0	matched
5	61	5	5	59	5	0.818	matched
5	61	6	5	59	6	1.0	matched
5	61	7	5	59	7	0.774	matched
5	61	8	5	59	8	1.0	matched
5	61	9	5	59	9	0.903	matched
5	61	10	5	59	10	0.853	matched
5	61	11	5	59	11	1.0	matched
5	61	12	5	59	12	1.0	matched
5	61	13					southern_only
5	61	14					southern_only
5	61	15	5	59	13	1.0	matched
5	61	16	5	59	14	0.825	matched
5	61	17	5	59	15	0.705	matched
5	61	18	5	59	16	0.844	matched
5	61	19	5	59	17	0.603	matched
5	61	20	5	59	18	1.0	matched
5	61	21	5	59	19	0.887	matched
5	61	22	5	59	20	0.856	matched
5	61	23	5	59	21	0.821	matched
5	61	24	5	59	22	0.744	matched
5	62	1	5	60	1	1.0	matched
5	62	2					southern_only
5	62	3	5	60	2	0.451	fuzzy
5	62	4					southern_only
5	62	5	5	60	4	0.474	fuzzy
5	62	6					southern_only
5	62	7	5	60	6	0.357	fuzzy
5	62	8	5	60	7	0.688	matched
5	62	9					southern_only
5	62	10	5	60	8	0.389	fuzzy
5	62	11	5	60	9	0.354	fuzzy
5	62	12					southern_only
5	62	13	5	60	11	0.352	fuzzy
5	62	14	5	60	12	0.422	fuzzy
5	62	15					southern_only
5	62	16					southern_only
5	62	17	5	60	15	0.602	matched
5	62	18	5	60	16	1.0	matched
5	62	19	5	60	17	0.534	matched
5	62	20	5	60	18	1.0	matched
5	62	21	5	60	19	0.744	matched
5	62	22	5	60	20	0.793	matched
5	62	23					southern_only
5	62	24	5	60	23	1.0	matched
5	62	25	5	60	24	0.5	matched
5	62	26	5	60	25	0.527	matched
5	62	27	5	60	26	0.648	matched
5	62	28	5	60	27	0.733	matched
5	62	29	5	60	28	0.803	matched
5	62	30	5	60	29	0.893	matched
5	62	31	5	60	30	1.0	matched
5	62	32	5	60	31	1.0	matched
5	62	33	5	60	32	0.835	matched
5	62	34	5	60	33	1.0	matched
5	62	35	5	60	34	1.0	matched
5	62	36	5	60	35	1.0	matched
5	62	37	5	60	36	1.0	matched
5	62	38	5	60	37	0.889	matched
5	63	1	5	61	1	1.0	matched
5	63	2	5	61	2	0.705	matched
5	63	3					southern_only
5	63	4	5	61	3	0.846	matched
5	63	5	5	61	4	0.732	matched
5	63	6					southern_only
5	63	7					southern_only
5	63	8	5	61	6	0.79	matched
5	63	9	5	61	7	0.747	matched
5	63	10	5	61	8	1.0	matched
5	63	11	5	61	9	0.835	matched
5	63	12	5	61	10	0.872	matched
5	63	13	5	61	11	0.887	matched
5	63	14	5	61	12	0.902	matched
5	63	15	5	61	13	1.0	matched
5	63	16	5	61	14	1.0	matched
5	63	17	5	61	15	0.422	fuzzy
5	63	18					southern_only
5	63	19					southern_only
5	63	20	5	61	16	0.378	fuzzy
5	63	21					southern_only
5	63	22					southern_only
5	63	23	5	61	19	0.481	fuzzy
5	63	24	5	61	20	0.381	fuzzy
5	63	25	5	61	21	1.0	matched
5	63	26	5	61	22	1.0	matched
5	63	27	5	61	23	1.0	matched
5	63	28	5	61	24	1.0	matched
5	63	29	5	61	25	0.6	matched
5	63	30					southern_only
5	63	31					southern_only
5	63	32	5	61	27	0.932	matched
5	63	33					southern_only
5	64	1	5	62	1	1.0	matched
5	64	2	5	62	2	1.0	matched
5	64	3	5	62	3	0.882	matched
5	64	4	5	62	4	1.0	matched
5	64	5	5	62	5	1.0	matched
5	64	6	5	62	6	0.731	matched
5	64	7					southern_only
5	64	8					southern_only
5	64	9					southern_only
5	64	10					southern_only
5	64	11	5	62	10	0.367	fuzzy
5	64	12	5	62	12	0.358	fuzzy
5	64	13					southern_only
5	64	14	5	62	13	0.36	fuzzy
5	64	15	5	62	14	0.759	matched
5	64	16	5	62	15	0.791	matched
5	64	17	5	62	16	1.0	matched
5	64	18	5	62	17	0.821	matched
5	64	19	5	62	18	1.0	matched
5	64	20	5	62	19	0.866	matched
5	64	21	5	62	20	1.0	matched
5	64	22	5	62	21	1.0	matched
5	64	23	5	62	22	0.475	fuzzy
5	64	24	5	62	23	0.744	matched
5	64	25	5	62	24	0.381	fuzzy
5	64	26					southern_only
5	64	27	5	62	26	0.352	fuzzy
5	64	28					southern_only
5	64	29	5	62	27	0.741	matched
5	64	30	5	62	28	1.0	matched
5	64	31	5	62	29	0.606	matched
5	64	32	5	62	30	0.615	matched
5	64	33					southern_only
5	64	34					southern_only
5	64	35	5	62	33	0.481	fuzzy
5	64	36					southern_only
5	64	37					southern_only
5	64	38	5	62	34	0.661	matched
5	64	39	5	62	35	1.0	matched
5	64	40	5	62	36	1.0	matched
5	64	41	5	62	37	1.0	matched
5	64	42	5	62	38	1.0	matched
5	64	43					southern_only
5	64	44	5	62	39	1.0	matched
5	64	45	5	62	40	0.675	matched
5	65	1	5	63	1	1.0	matched
5	65	2	5	63	2	1.0	matched
5	65	3	5	63	3	0.706	matched
5	65	4	5	63	4	0.756	matched
5	65	5	5	63	5	1.0	matched
5	65	6	5	63	6	1.0	matched
5	65	7	5	63	7	0.394	fuzzy
5	65	8					southern_only
5	65	9					southern_only
5	65	10					southern_only
5	65	11	5	63	9	0.368	fuzzy
5	65	12	5	63	11	0.356	fuzzy
5	65	13					southern_only
5	65	14					southern_only
5	65	15					southern_only
5	65	16	5	63	15	0.364	fuzzy
5	65	17					southern_only
5	65	18					southern_only
5	65	19	5	63	17	0.657	matched
5	65	20	5	63	18	1.0	matched
5	65	21	5	63	19	0.484	fuzzy
5	65	22	5	63	20	0.753	matched
5	65	23	5	63	21	0.827	matched
5	65	24	5	63	22	0.897	matched
5	65	25	5	63	23	1.0	matched
5	65	26	5	63	24	1.0	matched
5	65	27	5	63	25	1.0	matched
5	65	28	5	63	26	1.0	matched
5	66	1	5	64	1	1.0	matched
5	66	2	5	64	2	1.0	matched
5	66	3	5	64	3	0.802	matched
5	66	4	5	64	4	1.0	matched
5	66	5	5	64	5	1.0	matched
5	66	6	5	64	6	1.0	matched
5	66	7	5	64	7	1.0	matched
5	66	8	5	64	8	1.0	matched
5	66	9	5	64	9	1.0	matched
5	66	10	5	64	10	1.0	matched
5	66	11	5	64	11	1.0	matched
5	66	12	5	64	12	1.0	matched
5	66	13	5	64	13	0.615	matched
5	66	14	5	64	14	1.0	matched
5	66	15	5	64	15	1.0	matched
5	67	1	5	65	1	1.0	matched
5	67	2	5	65	2	1.0	matched
5	67	3	5	65	3	0.959	matched
5	67	4	5	65	4	0.986	matched
5	67	5	5	65	5	1.0	matched
5	67	6	5	65	6	0.84	matched
5	67	7	5	65	7	0.441	fuzzy
5	67	8	5	65	8	1.0	matched
5	67	9	5	65	9	0.802	matched
5	67	10	5	65	10	0.885	matched
5	67	11	5	65	11	0.833	matched
5	67	12	5	65	12	0.918	matched
5	67	13	5	65	13	1.0	matched
5	67	14	5	65	14	0.592	matched
5	67	15					southern_only
5	67	16					southern_only
5	67	17					southern_only
5	67	18					southern_only
5	67	19	5	65	18	0.371	fuzzy
5	67	20					southern_only
5	67	21					southern_only
5	67	22	5	65	22	0.423	fuzzy
5	67	23	5	65	23	0.357	fuzzy
5	67	24	5	65	24	0.367	fuzzy
5	67	25					southern_only
5	67	26	5	65	26	0.351	fuzzy
5	67	27					southern_only
5	67	28					southern_only
5	67	29					southern_only
5	67	30					southern_only
5	67	31					southern_only
5	67	32					southern_only
5	67	33	5	65	32	0.535	matched
5	67	34					southern_only
5	67	35					southern_only
5	67	36					southern_only
5	67	37					southern_only
5	67	38					southern_only
5	67	39					southern_only
5	67	40					southern_only
5	67	41	5	65	33	1.0	matched
5	67	42	5	37	8	0.8	moved
5	67	43	5	65	35	1.0	matched
5	67	44	5	65	36	0.805	matched
5	68	1	5	66	1	0.902	matched
5	68	2	5	66	2	1.0	matched
5	68	3	5	37	19	1.0	moved
5	68	4	5	66	4	1.0	matched
5	68	5	5	66	5	1.0	matched
5	68	6	5	66	6	1.0	matched
5	68	7	5	37	23	0.868	moved
5	68	8	5	66	8	1.0	matched
5	68	9	5	66	9	0.895	matched
5	68	10	5	66	10	1.0	matched
5	68	11	5	37	27	1.0	moved
5	68	12	5	66	12	0.912	matched
5	68	13	5	66	13	1.0	matched
5	68	14	5	37	29	1.0	moved
5	68	15	5	66	15	1.0	matched
5	68	16	5	66	16	0.893	matched
5	68	17	5	66	17	0.871	matched
5	68	18	5	37	34	0.873	moved
5	68	19	5	37	35	1.0	moved
5	68	20	5	66	20	1.0	matched
5	68	21	5	37	37	1.0	moved
5	68	22	5	66	22	1.0	matched
5	68	23	5	66	23	0.892	matched
5	68	24	5	66	24	1.0	matched
5	68	25	5	66	25	0.864	matched
5	68	26	5	37	48	1.0	moved
5	68	27	5	66	27	0.908	matched
5	68	28	5	66	28	1.0	matched
5	68	29	5	66	29	0.791	matched
6	1	1	6	1	1	1.0	matched
6	1	2	6	1	2	1.0	matched
6	1	3	6	1	3	0.887	matched
6	1	4	6	1	4	1.0	matched
6	1	5	6	1	5	1.0	matched
