n	tag	word	slp1	form_key	norm	in_union16	in_union15	u16_n_dicts	u16_dicts
2476	M	uccaiḥśra--vyakarṇaka	uccEHsravyakarRaka	uccaiḥsravyakarnaka	hyph|acc	0	0		
2477		aśvakarṇaka	asvakarRaka	asvakarnaka	acc	0	0		
2503	G	śaṅkita--varṇaka	saNkitavarRaka	sankitavarnaka	hyph|acc	0	0		
2528		daśārṇaka	dasArRaka	dasārnaka	acc	0	0		
2529		dāśārṇaka	dAsArRaka	dāsārnaka	acc	0	0		
2531	H	rājo--pakīrṇaka	rAjopakIrRaka	rājopakīrnaka	hyph	0	0		
2537	M	śīrṇaka	sIrRaka	sīrnaka	acc	0	0		
2551		ślakṣṇaka	slakzRaka	slakṣnaka	acc	0	0		
2574	M	lavaṇā--nbataka	lavaRAnbataka	lavanānbataka	hyph	0	0		
2602		śataka	sataka	sataka	acc	0	0		
2603	U	catuḥśataka	catuHsataka	catuḥsataka	acc	0	0		
2604	M	vivekaśataka	vivekasataka	vivekasataka	acc	0	0		
2605		mṛgāṅkaśataka	mfgANkasataka	mṛgānkasataka	acc	0	0		
2606	M	mūrkhaśataka	mUrKasataka	mūrkhasataka	acc	0	0		
2607	M	vṛddhayo--gaśataka	vfdDayogasataka	vṛddhayogasataka	hyph|acc	0	0		
2608	M	yogaśataka	yogasataka	yogasataka	acc	0	0		
2609	M	khaḍgaśataka	Kaqgasataka	khaḍgasataka	acc	0	0		
2610	M	kucaśataka	kucasataka	kucasataka	acc	0	0		
2611		nāgarājaśataka	nAgarAjasataka	nāgarājasataka	acc	0	0		
2612		paṇḍita--rājaśataka	paRqitarAjasataka	panḍitarājasataka	hyph|acc	0	0		
2613	M	varadarā--jaśataka	varadarAjasataka	varadarājasataka	hyph|acc	0	0		
2614	M	bhalla--ṭaśataka	Ballawasataka	bhallaṭasataka	hyph|acc	0	0		
2615		bhallāṭaśataka	BallAwasataka	bhallāṭasataka	acc	0	0		
2616		aṣṭaśataka	azwasataka	aṣṭasataka	acc	0	0		
2617	M	oṣṭhaśataka	ozWasataka	oṣṭhasataka	acc	0	0		
2618	M	mārtaṇḍa--śataka	mArtaRqasataka	mārtanḍasataka	hyph|acc	0	0		
2619		moḍhaśataka	moQasataka	moḍhasataka	acc	0	0		
2620	M	lakṣa--ṇaśataka	lakzaRasataka	lakṣanasataka	hyph|acc	0	0		
2621	M	bilha--ṇaśataka	bilhaRasataka	bilhanasataka	hyph|acc	0	0		
2622	M	sūryāruṇa--śataka	sUryAruRasataka	sūryārunasataka	hyph|acc	0	0		
2623	M	mandasmi--taśataka	mandasmitasataka	mandasmitasataka	hyph|acc	0	0		
2624	M	vṛttaśataka	vfttasataka	vṛttasataka	acc	0	0		
2625	M	purāṇadṛ--ṣṭāntaśataka	purARadfzwAntasataka	purānadṛṣṭāntasataka	hyph|acc	0	0		
2626	M	dṛṣṭānta--śataka	dfzwAntasataka	dṛṣṭāntasataka	hyph|acc	0	0		
2627	M	sātvatasi--ddhāntaśataka	sAtvatasidDAntasataka	sātvatasiddhāntasataka	hyph|acc	0	0		
2628	M	siddhānta--śataka	sidDAntasataka	siddhāntasataka	hyph|acc	0	0		
2629		saptaśataka	saptasataka	saptasataka	acc	0	0		
2630		hālasapta--śataka	hAlasaptasataka	hālasaptasataka	hyph|acc	0	0		
2631		bhartṛharip--uruṣārthaśataka	BartfharipuruzArTasataka	bhartṛharipuruṣārthasataka	hyph|acc	0	0		
2632	M	nāradaśataka	nAradasataka	nāradasataka	acc	0	0		
2633	M	ratnākarasa--pādaśataka	ratnAkarasapAdasataka	ratnākarasapādasataka	hyph|acc	0	0		
2634	M	padmānanda--śataka	padmAnandasataka	padmānandasataka	hyph|acc	0	0		
2635	M	pādāravi--ndaśataka	pAdAravindasataka	pādāravindasataka	hyph|acc	0	0		
2636	H	adhyardha--śataka	aDyarDasataka	adhyardhasataka	hyph|acc	0	0		
2637	M	bhaktisaṃva--rdhanaśataka	BaktisaMvarDanasataka	bhaktisanvardhanasataka	hyph|acc	0	0		
2638	M	vṛndāva--naśataka	vfndAvanasataka	vṛndāvanasataka	hyph|acc	0	0		
2639	M	sudarśa--naśataka	sudarsanasataka	sudarsanasataka	hyph|acc	0	0		
2640	M	śālivāha--naśataka	sAlivAhanasataka	sālivāhanasataka	hyph|acc	0	0		
2641		jñānaśataka	jYAnasataka	jnānasataka	acc	0	0		
2642	U	avadāna--śataka	avadAnasataka	avadānasataka	hyph|acc	0	0		
2643	M	dhyānaśataka	DyAnasataka	dhyānasataka	acc	0	0		
2644	M	jinaśataka	jinasataka	jinasataka	acc	0	0		
2645	M	praśnaśataka	prasnasataka	prasnasataka	acc	0	0		
2646	M	rāmaśataka	rAmasataka	rāmasataka	acc	0	0		
2647		somaśataka	somasataka	somasataka	acc	0	0		
2648		karmaśataka	karmasataka	karmasataka	acc	0	0		
2649		jñānakriyā--dvayaśataka	jYAnakriyAdvayasataka	jnānakriyādvayasataka	hyph|acc	0	0		
2650		vairāgyaśataka	vErAgyasataka	vairāgyasataka	acc	0	0		
2651	M	padyaśataka	padyasataka	padyasataka	acc	0	0		
2652	M	rāmārya--śataka	rAmAryasataka	rāmāryasataka	hyph|acc	0	0		
2653	G	sūryaśataka	sUryasataka	sūryasataka	acc	0	0		
2654	M	mallāryaṣṭo--ttaraśataka	mallAryazwottarasataka	mallāryaṣṭottarasataka	hyph|acc	0	0		
2655		śivanāmā--ṣṭottaraśataka	sivanAmAzwottarasataka	sivanāmāṣṭottarasataka	hyph|acc	0	0		
2656		lokeśva--raśataka	lokesvarasataka	lokesvarasataka	hyph|acc	0	0		
2657	M	śṛṅgā--raśataka	sfNgArasataka	sṛngārasataka	hyph|acc	0	0		
2658	M	ratnasāra--śataka	ratnasArasataka	ratnasārasataka	hyph|acc	0	0		
2659	M	vyavahāra--śataka	vyavahArasataka	vyavahārasataka	hyph|acc	0	0		
2660		mayūraśataka	mayUrasataka	mayūrasataka	acc	0	0		
2661		śārdūlaśataka	sArdUlasataka	sārdūlasataka	acc	0	0		
2662	M	bhavānī--stavaśataka	BavAnIstavasataka	bhavānīstavasataka	hyph|acc	0	0		
2663		bhāvaśataka	BAvasataka	bhāvasataka	acc	0	0		
2664	M	śivaśataka	sivasataka	sivasataka	acc	0	0		
2665	M	vopadeva--śataka	vopadevasataka	vopadevasataka	hyph|acc	0	0		
2666		jagadīśaśataka	jagadIsasataka	jagadīsasataka	acc	0	0		
2667	M	veṅka--ṭeśaśataka	veNkawesasataka	venkaṭesasataka	hyph|acc	0	0		
2668		anyāpa--deśaśataka	anyApadesasataka	anyāpadesasataka	hyph|acc	0	0		
2669		mahiṣaśataka	mahizasataka	mahiṣasataka	acc	0	0		
2670		gorakṣaśataka	gorakzasataka	gorakṣasataka	acc	0	0		
2671	M	nyāsaśataka	nyAsasataka	nyāsasataka	acc	0	0		
2672		vyāsaśataka	vyAsasataka	vyāsasataka	acc	0	0		
2673		caṇḍikāśataka	caRqikAsataka	canḍikāsataka	acc	0	0		
2674	M	prārtha--nāśataka	prArTanAsataka	prārthanāsataka	hyph|acc	0	0		
2675	M	bṛhada--mbāśataka	bfhadambAsataka	bṛhadambāsataka	hyph|acc	0	0		
2676	G	bhāśataka	BAsataka	bhāsataka	acc	0	0		
2677		dayāśataka	dayAsataka	dayāsataka	acc	0	0		
2678	M	svākhyā--śataka	svAKyAsataka	svākhyāsataka	hyph|acc	0	0		
2679	M	cārucaryā--śataka	cArucaryAsataka	cārucaryāsataka	hyph|acc	0	0		
2680	M	devyāryā--śataka	devyAryAsataka	devyāryāsataka	hyph|acc	0	0		
2681	M	gītiśataka	gItisataka	gītisataka	acc	0	0		
2682		nītiśataka	nItisataka	nītisataka	acc	0	0		
2683	M	smṛtiśataka	smftisataka	smṛtisataka	acc	0	0		
2684	M	bhaktiśataka	Baktisataka	bhaktisataka	acc	0	0		
2685	M	anyokti--śataka	anyoktisataka	anyoktisataka	hyph|acc	0	0		
2686		śāntiśataka	sAntisataka	sāntisataka	acc	0	0		
2687	M	bhāvagu--ptiśataka	BAvaguptisataka	bhāvaguptisataka	hyph|acc	0	0		
2688	M	varavara--muniśataka	varavaramunisataka	varavaramunisataka	hyph|acc	0	0		
2689	M	bhartṛ--hariśataka	Bartfharisataka	bhartṛharisataka	hyph|acc	0	0		
2690		triśataka	trisataka	trisataka	acc	0	0		
2691		dviśataka	dvisataka	dvisataka	acc	0	0		
2692	M	rasava--tīśataka	rasavatIsataka	rasavatīsataka	hyph|acc	0	0		
2693	M	śrīśataka	srIsataka	srīsataka	acc	0	0		
2694	M	romāva--līśataka	romAvalIsataka	romāvalīsataka	hyph|acc	0	0		
2695		devīśataka	devIsataka	devīsataka	acc	0	0		
2696		mahiṣīśataka	mahizIsataka	mahiṣīsataka	acc	0	0		
2697	M	amaruśataka	amarusataka	amarusataka	acc	0	0		
2698	M	rāmabāhu--śataka	rAmabAhusataka	rāmabāhusataka	hyph|acc	0	0		
2715	M	śaraṇāga--taghātaka	saraRAgataGAtaka	saranāgataghātaka	hyph|acc	0	0		
2717		viśvasta--ghātaka	visvastaGAtaka	visvastaghātaka	hyph|acc	0	0		
2728	I	vṛtraghātaka	vftraGAtaka	vṛtraghātaka		0	0		
2729		śaśaghātaka	sasaGAtaka	sasaghātaka	acc	0	0		
2731		viśvāsaghātaka	visvAsaGAtaka	visvāsaghātaka	acc	0	0		
2741	M	upāṃśu--ghātaka	upAMsuGAtaka	upānsughātaka	hyph|acc	0	0		
2752	H	śyāmā--kajātaka	syAmAkajAtaka	syāmākajātaka	hyph|acc	0	0		
2753	M	śukajātaka	sukajAtaka	sukajātaka	acc	0	0		
2775	H	śyāmajātaka	syAmajAtaka	syāmajātaka	acc	0	0		
2783	I	ubhayajātaka	uBayajAtaka	ubhayajātaka		0	0		
2786	M	pārāśara--jātaka	pArAsarajAtaka	pārāsarajātaka	hyph|acc	0	0		
2796	M	padmako--śajātaka	padmakosajAtaka	padmakosajātaka	hyph|acc	0	0		
2804	H	śirijātaka	sirijAtaka	sirijātaka	acc	0	0		
2806	S	sattrijātaka	sattrijAtaka	sattrijātaka		0	0		
2810	H	kiṃna--rījātaka	kiMnarIjAtaka	kinnarījātaka	hyph	0	1		
2842	M	turagapātaka	turagapAtaka	turagapātaka		0	0		
2855		aśrupātaka	asrupAtaka	asrupātaka	acc	0	0		
2860		śleṣmātaka	slezmAtaka	sleṣmātaka	acc	0	0		
2866		śāryātaka	sAryAtaka	sāryātaka	acc	0	0		
2872	S	karātaka	karAtaka	karātaka		0	0		
2889		śītalavātaka	sItalavAtaka	sītalavātaka	acc	0	0		
2891	P	aśvātaka	asvAtaka	asvātaka	acc	0	0		
2892		śātaka	sAtaka	sātaka	acc	0	0		
2893	M	paṭaśātaka	pawasAtaka	paṭasātaka	acc	0	0		
2894		kośātaka	kosAtaka	kosātaka	acc	0	0		
2895		rājakośātaka	rAjakosAtaka	rājakosātaka	acc	0	0		
2923	U	tāḍitaka	tAqitaka	tāḍitaka		0	0		
2925	U	pādatāḍitaka	pAdatAqitaka	pādatāḍitaka		0	0		
2934		vātaśoṇitaka	vAtasoRitaka	vātasonitaka	acc	0	0		
2944	S	āmkanditaka	Amkanditaka	āmkanditaka		0	0		
2950	H	śāyāpitaka	sAyApitaka	sāyāpitaka	acc	0	0		
2958	H	śayitaka	sayitaka	sayitaka	acc	0	0		
2985	H	saṃśrāvitaka	saMsrAvitaka	sansrāvitaka	acc	0	0		
2986	H	śrāvitaka	srAvitaka	srāvitaka	acc	0	0		
2988	H	aśitaka	asitaka	asitaka	acc	0	0		
2993	M	śakti--rakṣitaka	saktirakzitaka	saktirakṣitaka	hyph|acc	0	0		
2995	H	śikṣitaka	sikzitaka	sikṣitaka	acc	0	0		
3018		śvetapiṇḍītaka	svetapiRqItaka	svetapinḍītaka	acc	0	0		
3031	I	āpītaka	ApItaka	āpītaka		0	0		
3039	S	vṛdhavi--bhītaka	vfDaviBItaka	vṛdhavibhītaka	hyph	0	0		
3061	I	kuśītaka	kusItaka	kusītaka	acc	0	0		
3062	G	śī́taka	sItaka	sītaka	acc	0	0		
3067		piśācagṛhītaka	pisAcagfhItaka	pisācagṛhītaka	acc	0	0		
3076		śaśaplutaka	sasaplutaka	sasaplutaka	acc	0	0		
3078	I	balgūtaka	balgUtaka	balgūtaka		0	0		
3093		śrāddhasūtaka	srAdDasUtaka	srāddhasūtaka	acc	0	0		
3117	S	samāvṛtaka	samAvftaka	samāvṛtaka		0	0		
3125		śvetaka	svetaka	svetaka	acc	0	0		
3134		kalaśapotaka	kalasapotaka	kalasapotaka	acc	0	0		
3195		śuktaka	suktaka	suktaka	acc	0	0		
3198	R	nistṛṇa--kaṇtaka	nistfRakaRtaka	nistṛnakantaka	hyph	0	0		
3209	H	śikṣādattaka	sikzAdattaka	sikṣādattaka	acc	0	0		
3254	M	bhānu--datttaka	BAnudatttaka	bhānudatttaka	hyph	0	0		
3266	G	śyāvadantaka	syAvadantaka	syāvadantaka	acc	0	0		
3273	P	bahudantaka	bahudantaka	bahudantaka		0	0		
3286		aśmantaka	asmantaka	asmantaka	acc	0	0		
3287	G	prabā--lāśmantaka	prabAlAsmantaka	prabālāsmantaka	hyph|acc	0	0		
3288		pravā--lāśmantaka	pravAlAsmantaka	pravālāsmantaka	hyph|acc	0	0		
3290	A	sāśayantaka	sAsayantaka	sāsayantaka	acc	0	0		
3291	H	śayantaka	sayantaka	sayantaka	acc	0	0		
3292	I	udyantaka	udyantaka	udyantaka		0	0		
3295	P	cirantaka	cirantaka	cirantaka		0	0		
3313	I	lokān--takāntaka	lokAntakAntaka	lokāntakāntaka	hyph	0	0		
3318		śakāntaka	sakAntaka	sakāntaka	acc	0	0		
3322	M	daśamu--khāntaka	dasamuKAntaka	dasamukhāntaka	hyph|acc	0	0		
3336		śiṣṭāntaka	sizwAntaka	siṣṭāntaka	acc	0	0		
3346	S	dbiradāntaka	dbiradAntaka	dbiradāntaka		0	0		
3357		aśmāntaka	asmAntaka	asmāntaka	acc	0	0		
3358		śleṣmāntaka	slezmAntaka	sleṣmāntaka	acc	0	0		
3359		kṣudraśle--ṣmāntaka	kzudraslezmAntaka	kṣudrasleṣmāntaka	hyph|acc	0	0		
3363	M	daśāsyāntaka	dasAsyAntaka	dasāsyāntaka	acc	0	0		
3368	M	śroṇāpa--rāntaka	sroRAparAntaka	sronāparāntaka	hyph|acc	0	0		
3369	H	aśmāpa--rāntaka	asmAparAntaka	asmāparāntaka	hyph|acc	0	0		
3370	H	pūrvā--parāntaka	pUrvAparAntaka	pūrvāparāntaka	hyph	0	0		
3378	I	asurāntaka	asurAntaka	asurāntaka		0	0		
3386	I	daridrāntaka	daridrAntaka	daridrāntaka		0	0		
3389	I	ilvalāntaka	ilvalAntaka	ilvalāntaka		0	0		
3393		suśīlāntaka	susIlAntaka	susīlāntaka	acc	0	0		
3398		aśvāntaka	asvAntaka	asvāntaka	acc	0	0		
3400		rogaśāntaka	rogasAntaka	rogasāntaka	acc	0	0		
3401		praśāntaka	prasAntaka	prasāntaka	acc	0	0		
3402		dhīra--praśāntaka	DIraprasAntaka	dhīraprasāntaka	hyph|acc	0	0		
3415	M	aśubha--cintaka	asuBacintaka	asubhacintaka	hyph|acc	0	0		
3418		śāstracintaka	sAstracintaka	sāstracintaka	acc	0	0		
3420	I	tatvacintaka	tatvacintaka	tatvacintaka		0	0		
3421		vaṃśacintaka	vaMsacintaka	vansacintaka	acc	0	0		
3427	G	śakuntaká	sakuntaka	sakuntaka	acc	0	0		
3487	P	sunartaka	sunartaka	sunartaka		0	0		
3498	N	sarvaśil--papravartaka	sarvasilpapravartaka	sarvasilpapravartaka	hyph|acc	0	0		
3528	I	samvartaka	samvartaka	samvartaka		0	0		
3529	I	sāmvartaka	sAmvartaka	sāmvartaka		0	0		
3533	B	ghārtaka	GArtaka	ghārtaka		0	0		
3547	A	bastaka	bastaka	bastaka		0	0		
3548	A	bhastaka	Bastaka	bhastaka		0	0		
3557		śrīmastaka	srImastaka	srīmastaka	acc	0	0		
3565		śrāvastaka	srAvastaka	srāvastaka	acc	0	0		
3568		śastaka	sastaka	sastaka	acc	0	0		
3569		vipraśastaka	viprasastaka	viprasastaka	acc	0	0		
3570		abhiśastaka	aBisastaka	abhisastaka	acc	0	0		
3578	H	mayūra--hastaka	mayUrahastaka	mayūrahastaka	hyph	0	1		
3591	M	vaiśyaka--rmapustaka	vEsyakarmapustaka	vaisyakarmapustaka	hyph|acc	0	0		
3593		śāntipustaka	sAntipustaka	sāntipustaka	acc	0	0		
3620	I	krathaka	kraTaka	krathaka		0	0		
3628	I	kapithaka	kapiTaka	kapithaka		0	0		
3639		śothaka	soTaka	sothaka	acc	0	0		
3648	G	áśvatthaka	asvatTaka	asvatthaka	acc	0	0		
3664	H	śuddhi--panthaka	sudDipanTaka	suddhipanthaka	hyph|acc	0	0		
3674	M	samartha--rthaka	samarTarTaka	samartharthaka	hyph	0	0		
3681	S	pramāṇavā--dhitārthaka	pramARavADitArTaka	pramānavādhitārthaka	hyph	0	0		
3686	U	svarūpapa--dārthaka	svarUpapadArTaka	svarūpapadārthaka	hyph	0	0		
3701		niśārthaka	nisArTaka	nisārthaka	acc	0	0		
3714	A	sthaka	sTaka	sthaka		0	0		
3719	I	maṇisthaka	maRisTaka	manisthaka		0	0		
3741	G	śā́radaka	sAradaka	sāradaka	acc	0	0		
3754	M	pulākādaka	pulAkAdaka	pulākādaka		0	0		
3772		śatapādaka	satapAdaka	satapādaka	acc	0	0		
3789	M	śoṇi--totpādaka	soRitotpAdaka	sonitotpādaka	hyph|acc	0	0		
3797	S	maryādaka	maryAdaka	maryādaka		0	0		
3848		śāntyudaka	sAntyudaka	sāntyudaka	acc	0	0		
3857	M	aṃśūdaka	aMsUdaka	ansūdaka	acc	0	0		
3869	S	śakyatā--vacchedaka	sakyatAvacCedaka	sakyatāvacchedaka	hyph|acc	0	0		
3871	M	śakyatva--tāvacchedaka	sakyatvatAvacCedaka	sakyatvatāvacchedaka	hyph|acc	0	0		
3888	G	aśmabhedaka	asmaBedaka	asmabhedaka	acc	0	0		
3892		śākāmlabhedaka	sAkAmlaBedaka	sākāmlabhedaka	acc	0	0		
3917		kiṃśukodaka	kiMsukodaka	kinsukodaka	acc	0	0		
3919	M	śaṅkhodaka	saNKodaka	sankhodaka	acc	0	0		
3927	G	śaucodaka	sOcodaka	saucodaka	acc	0	0		
3948		śītodaka	sItodaka	sītodaka	acc	0	0		
3976		śāpodaka	sApodaka	sāpodaka	acc	0	0		
3979	U	garbhodaka	garBodaka	garbhodaka		0	0		
3986	S	kāmāgnisandī--panamodaka	kAmAgnisandIpanamodaka	kāmāgnisandīpanamodaka	hyph	0	0		
3988		kāmeśva--ramodaka	kAmesvaramodaka	kāmesvaramodaka	hyph|acc	0	0		
3991		śābdikavidva--tkavipramodaka	sAbdikavidvatkavipramodaka	sābdikavidvatkavipramodaka	hyph|acc	0	0		
3992	M	śābdikavidvak--tavipramodaka	sAbdikavidvaktavipramodaka	sābdikavidvaktavipramodaka	hyph|acc	0	0		
3994	P	balamodaka	balamodaka	balamodaka		0	0		
4013		śarkarodaka	sarkarodaka	sarkarodaka	acc	0	0		
4026	M	śūdrodaka	sUdrodaka	sūdrodaka	acc	0	0		
4032	H	śailodaka	sElodaka	sailodaka	acc	0	0		
4034		ākāśodaka	AkAsodaka	ākāsodaka	acc	0	0		
4035		kuśodaka	kusodaka	kusodaka	acc	0	0		
4043	I	mahodaka	mahodaka	mahodaka		0	0		
4047	P	phalaudaka	PalOdaka	phalaudaka		0	0		
4080	I	valabhī--cchandaka	valaBIcCandaka	valabhīcchandaka	hyph	0	0		
4091		sāśayandaka	sAsayandaka	sāsayandaka	acc	0	0		
4094	I	makarandaka	makarandaka	makarandaka		0	0		
4100	I	bhalandaka	Balandaka	bhalandaka		0	0		
4118		śākavindaka	sAkavindaka	sākavindaka	acc	0	0		
4128		śabdaka	sabdaka	sabdaka	acc	0	0		
4129	M	sāmānya--śabdaka	sAmAnyasabdaka	sāmānyasabdaka	hyph|acc	0	0		
4148	M	pravardaka	pravardaka	pravardaka		0	0		
4163	M	śatrubādhaka	satrubADaka	satrubādhaka	acc	0	0		
4175	U	khaṇḍa--sādhaka	KaRqasADaka	khanḍasādhaka	hyph	0	0		
4179	P	ardhasādhaka	arDasADaka	ardhasādhaka		0	0		
4180	U	antarjñāna--sādhaka	antarjYAnasADaka	antarjnānasādhaka	hyph	0	0		
4195	M	virūdhaka	virUDaka	virūdhaka		0	0		
4196		śevṛdhaka	sevfDaka	sevṛdhaka	acc	0	0		
4197		aśvamedhaka	asvameDaka	asvamedhaka	acc	0	0		
4228	B	samprāta--rodhaka	samprAtaroDaka	samprātarodhaka	hyph	0	0		
4231		aśvarodhaka	asvaroDaka	asvarodhaka	acc	0	0		
4236	U	garbhan--irodhaka	garBaniroDaka	garbhanirodhaka	hyph	0	0		
4240		śodhaka	soDaka	sodhaka	acc	0	0		
4241		mārgaśodhaka	mArgasoDaka	mārgasodhaka	acc	0	0		
4242	M	buddhakṣetra--pariśodhaka	budDakzetraparisoDaka	buddhakṣetraparisodhaka	hyph|acc	0	0		
4243	H	pariśodhaka	parisoDaka	parisodhaka	acc	0	0		
4244		suviśodhaka	suvisoDaka	suvisodhaka	acc	0	0		
4245	H	viśodhaka	visoDaka	visodhaka	acc	0	0		
4277	H	śuddhaka	sudDaka	suddhaka	acc	0	0		
4281	I	āndhaka	AnDaka	āndhaka		0	0		
4282	U	indhaka	inDaka	indhaka		0	0		
4290		śubhagandhaka	suBaganDaka	subhagandhaka	acc	0	0		
4312	M	śarīra--bandhaka	sarIrabanDaka	sarīrabandhaka	hyph|acc	0	0		
4315	P	kālabandhaka	kAlabanDaka	kālabandhaka		0	0		
4317	M	aśvabandhaka	asvabanDaka	asvabandhaka	acc	0	0		
4318	M	sadaśa--bandhaka	sadasabanDaka	sadasabandhaka	hyph|acc	0	0		
4319	M	daśabandhaka	dasabanDaka	dasabandhaka	acc	0	0		
4320		pāśabandhaka	pAsabanDaka	pāsabandhaka	acc	0	0		
4322		hastyaśvāroha--bandhaka	hastyasvArohabanDaka	hastyasvārohabandhaka	hyph|acc	0	0		
4331		paśubandhaka	pasubanDaka	pasubandhaka	acc	0	0		
4332		pāśubandhaka	pAsubanDaka	pāsubandhaka	acc	0	0		
4343	I	jarāndhaka	jarAnDaka	jarāndhaka		0	0		
4355	I	jaromdhaka	jaromDaka	jaromdhaka		0	0		
4366		śikhivardhaka	siKivarDaka	sikhivardhaka	acc	0	0		
4370		śmaśruvardhaka	smasruvarDaka	smasruvardhaka	acc	0	0		
4385		śṛṅgīkanaka	sfNgIkanaka	sṛngīkanaka	acc	0	0		
4391		śaṅkhanaka	saNKanaka	sankhanaka	acc	0	0		
4416	U	uñchanaka	uYCanaka	unchanaka		0	0		
4447	M	śobhāñjanaka	soBAYjanaka	sobhānjanaka	acc	0	0		
4460	H	sahapāṃśu--krīḍanaka	sahapAMsukrIqanaka	sahapānsukrīḍanaka	hyph|acc	0	0		
4461	H	pāṃśukrī--ḍanaka	pAMsukrIqanaka	pānsukrīḍanaka	hyph|acc	0	0		
4475	P	parāvar--tanaka	parAvartanaka	parāvartanaka	hyph	0	0		
4481	G	śā́śādanaka	sAsAdanaka	sāsādanaka	acc	0	0		
4495	M	paśusā--dhanaka	pasusADanaka	pasusādhanaka	hyph|acc	0	0		
4496		śodhanaka	soDanaka	sodhanaka	acc	0	0		
4509		śobhanaka	soBanaka	sobhanaka	acc	0	0		
4510	H	suśobhanaka	susoBanaka	susobhanaka	acc	0	0		
4524	G	śā́la--ṅkāyanaka	sAlaNkAyanaka	sālankāyanaka	hyph|acc	0	0		
4535		śāṃśapāyanaka	sAMsapAyanaka	sānsapāyanaka	acc	0	0		
4537		śāṭyāyanaka	sAwyAyanaka	sāṭyāyanaka	acc	0	0		
4538	G	śā́ṇḍi--lyāyanaka	sARqilyAyanaka	sānḍilyāyanaka	hyph|acc	0	0		
4551	I	pāvanaka	pAvanaka	pāvanaka		0	0		
4556		daśanaka	dasanaka	dasanaka	acc	0	0		
4557	H	pradarśanaka	pradarsanaka	pradarsanaka	acc	0	0		
4558	A	sparśanaka	sparsanaka	sparsanaka	acc	0	0		
4559	S	śvetapra--sanaka	svetaprasanaka	svetaprasanaka	hyph|acc	0	0		
4560	S	ullasanaka	ullasanaka	ullasanaka		0	0		
4587	S	veṣṭānaka	vezwAnaka	veṣṭānaka		0	0		
4595		śatānaka	satAnaka	satānaka	acc	0	0		
4601	I	lokasa--ntānaka	lokasantAnaka	lokasantānaka	hyph	0	0		
4606		tripañcāśatkri--yākathānaka	tripaYcAsatkriyAkaTAnaka	tripancāsatkriyākathānaka	hyph|acc	0	0		
4607	M	campakaśre--ṣṭhikathānaka	campakasrezWikaTAnaka	campakasreṣṭhikathānaka	hyph|acc	0	0		
4626	A	saṃdānaka	saMdAnaka	sandānaka		0	0		
4654	B	śātamānaka	sAtamAnaka	sātamānaka	acc	0	0		
4658		abhinilī--yayamānaka	aBinilIyayamAnaka	abhinilīyayamānaka	hyph	0	0		
4668	A	apayānaka	apayAnaka	apayānaka		0	0		
4671		śayānaka	sayAnaka	sayānaka	acc	0	0		
4672		pratisūrya--śayānaka	pratisUryasayAnaka	pratisūryasayānaka	hyph|acc	0	0		
4704	R	ḍīnaka	qInaka	ḍīnaka		0	0		
4709	R	sudīnaka	sudInaka	sudīnaka		0	0		
4722	I	ahīnaka	ahInaka	ahīnaka		0	0		
4723	M	karasaṃda--ṃśahīnaka	karasaMdaMsahInaka	karasandansahīnaka	hyph|acc	0	0		
4725		śakunaka	sakunaka	sakunaka	acc	0	0		
4730		jalaśunaka	jalasunaka	jalasunaka	acc	0	0		
4731	G	śúnaka	sunaka	sunaka	acc	0	0		
4736		śvetaprasūnaka	svetaprasUnaka	svetaprasūnaka	acc	0	0		
4742		śūrasenaka	sUrasenaka	sūrasenaka	acc	0	0		
4746		śataponaka	sataponaka	sataponaka	acc	0	0		
4748	V	indrotadaivā--paśaunaka	indrotadEvApasOnaka	indrotadaivāpasaunaka	hyph|acc	0	0		
4749	V	arāḍadātre--yaśaunaka	arAqadAtreyasOnaka	arāḍadātreyasaunaka	hyph|acc	0	0		
4750		bhadraśaunaka	BadrasOnaka	bhadrasaunaka	acc	0	0		
4751	M	laghuśaunaka	laGusOnaka	laghusaunaka	acc	0	0		
4752	G	śaúnaka	sOnaka	saunaka	acc	0	0		
4753	V	atidhan--vanśaunaka	atiDanvansOnaka	atidhanvansaunaka	hyph|acc	0	0		
4754	I	saunaka	sOnaka	saunaka		0	0		
4804	G	kā́śakṛ--tsnaka	kAsakftsnaka	kāsakṛtsnaka	hyph|acc	0	0		
4816		kāśyapaka	kAsyapaka	kāsyapaka	acc	0	0		
4823		śvapaka	svapaka	svapaka	acc	0	0		
4824	G	śā́ṃśapaka	sAMsapaka	sānsapaka	acc	0	0		
4826	S	surarṣapaka	surarzapaka	surarṣapaka		0	0		
4841	M	śailījñāpaka	sElIjYApaka	sailījnāpaka	acc	0	0		
4890		śāstrādhyāpaka	sAstrADyApaka	sāstrādhyāpaka	acc	0	0		
4897	M	viśvavyāpaka	visvavyApaka	visvavyāpaka	acc	0	0		
4900		aharni--śivyāpaka	aharnisivyApaka	aharnisivyāpaka	hyph|acc	0	0		
4901	H	vaśyāpaka	vasyApaka	vasyāpaka	acc	0	0		
4908	M	raśanā--kalāpaka	rasanAkalApaka	rasanākalāpaka	hyph|acc	0	0		
4943	M	śliṣṭārtha--dīpaka	slizwArTadIpaka	sliṣṭārthadīpaka	hyph|acc	0	0		
4947	M	śakunadīpaka	sakunadIpaka	sakunadīpaka	acc	0	0		
