key1_slp1	key2_accented	iast	form_key	case_class	L	pc	source_xml	in_master
pAraYcika	pa1ran5cika	pārañcika	pārancika	grade	18363	253-3	SCH-grade-12427_cases.xml	0
pAradArikA	pa1rada1rika1	pāradārikā	pāradārikā	grade	18365	253-3	SCH-grade-12427_cases.xml	0
pArapaTika	pa1rapathika	pārapathika	pārapathika	grade	18366	253-3	SCH-grade-12427_cases.xml	0
pAramikA	pa1ramika1	pāramikā	pāramikā	grade	18370	253-3	SCH-grade-12427_cases.xml	0
pAralOhityaka	pa1ralauhityaka	pāralauhityaka	pāralauhityaka	grade	18373	254-1	SCH-grade-12427_cases.xml	0
pAravizayika	pa1ravis2ayika	pāraviṣayika	pāraviṣayika	grade	18374	254-1	SCH-grade-12427_cases.xml	0
pAraSama	pa1ras4ama	pāraśama	pāraśama	grade	18375	254-1	SCH-grade-12427_cases.xml	0
pArasamudraka	pa1rasamudraka	pārasamudraka	pārasamudraka	grade	18376	254-1	SCH-grade-12427_cases.xml	0
pArAcI	pa1ra1ci1	pārācī	pārācī	grade	18377	254-1	SCH-grade-12427_cases.xml	0
pArAsarin	pa1ra1sarin	pārāsarin	pārāsarin	grade	18383	254-1	SCH-grade-12427_cases.xml	0
pArijAtapuzpaka	pa1rija1tapus2paka	pārijātapuṣpaka	pārijātapuṣpaka	grade	18386	254-1	SCH-grade-12427_cases.xml	0
pAripuNKa	pa1ripun3kha	pāripuṅkha	pāripunkha	grade	18387	254-1	SCH-grade-12427_cases.xml	0
pAriplavIkf	pa1riplavi1kr2	pāriplavīkṛ	pāriplavīkṛ	grade	18389	254-1	SCH-grade-12427_cases.xml	0
pArihIRika	pa1rihi1n2ika	pārihīṇika	pārihīnika	grade	18397	254-1	SCH-grade-12427_cases.xml	0
pArIkzika	pa1ri1ks2ika	pārīkṣika	pārīkṣika	grade	18399	254-2	SCH-grade-12427_cases.xml	0
pAreSoRam	pa1res4on2am	pāreśoṇam	pāreśonam	grade	18403	254-2	SCH-grade-12427_cases.xml	0
pAreskanDam	pa1reskandham	pāreskandham	pāreskandham	grade	18404	254-2	SCH-grade-12427_cases.xml	0
pArTivapati	pa1rthivapati	pārthivapati	pārthivapati	grade	18407	254-2	SCH-grade-12427_cases.xml	0
pArvatIramaRa	Pa1rvati1raman2a	pārvatīramaṇa	pārvatīramana	grade	18409	254-2	SCH-grade-12427_cases.xml	0
pArvatIvallaBa	Pa1rvati1vallabha	pārvatīvallabha	pārvatīvallabha	grade	18410	254-2	SCH-grade-12427_cases.xml	0
pArSvasaMpuwa	pa1rs4vasam2put2a	pārśvasaṃpuṭa	pārśvasampuṭa	grade	18413	254-2	SCH-grade-12427_cases.xml	0
pArSvAnuvftta	pa1rs4va1nuvr2tta	pārśvānuvṛtta	pārśvānuvṛtta	grade	18414	254-2	SCH-grade-12427_cases.xml	0
pArSvApavftta	pa1rs4va1pavr2tta	pārśvāpavṛtta	pārśvāpavṛtta	grade	18415	254-2	SCH-grade-12427_cases.xml	0
pAlitARaka	Pa1lita1n2aka	pālitāṇaka	pālitānaka	grade	18425	254-3	SCH-grade-12427_cases.xml	0
pAliDvaja	pa1lidhvaja	pālidhvaja	pālidhvaja	grade	18426	254-3	SCH-grade-12427_cases.xml	0
pAliDvajIkfta	pa1lidhvaji1kr2ta	pālidhvajīkṛta	pālidhvajīkṛta	grade	18427	254-3	SCH-grade-12427_cases.xml	0
pAlindrI	pa1lindri1	pālindrī	pālindrī	grade	18431	254-3	SCH-grade-12427_cases.xml	0
pAllIkya	pa1lli1kya	pāllīkya	pāllīkya	grade	18436	254-3	SCH-grade-12427_cases.xml	0
pAvanIkfta	pa1vani1kr2ta	pāvanīkṛta	pāvanīkṛta	grade	18439	254-3	SCH-grade-12427_cases.xml	0
pASakasArI	pa1s4akasa1ri1	pāśakasārī	pāśakasārī	grade	18440	254-3	SCH-grade-12427_cases.xml	0
pASaBfddiS	pa1s4abhr2ddis4	pāśabhṛddiś	pāśabhṛddiś	grade	18441	254-3	SCH-grade-12427_cases.xml	0
pASikA	pa1s4ika1	pāśikā	pāśikā	grade	18444	254-3	SCH-grade-12427_cases.xml	0
pASikya	Pa1s4ikya	pāśikya	pāśikya	grade	18445	254-3	SCH-grade-12427_cases.xml	0
pASupata	pa1s4upata	pāśupata	pāśupata	grade	18447	255-1	SCH-grade-12427_cases.xml	0
pAScAtya	pa1s4ca1tya	pāścātya	pāścātya	grade	18449	255-1	SCH-grade-12427_cases.xml	0
pAhiRI	Pa1hin2i1	pāhiṇī	pāhinī	grade	18452	255-1	SCH-grade-12427_cases.xml	0
pikacCavi	pikacchavi	pikacchavi	pikacchavi	grade	18453	255-1	SCH-grade-12427_cases.xml	0
pikanayana	pikanayana	pikanayana	pikanayana	grade	18454	255-1	SCH-grade-12427_cases.xml	0
pikapAka	pikapa1ka	pikapāka	pikapāka	grade	18455	255-1	SCH-grade-12427_cases.xml	0
pikapriya	pikapriya	pikapriya	pikapriya	grade	18456	255-1	SCH-grade-12427_cases.xml	0
pikAtmaja	pika1tmaja	pikātmaja	pikātmaja	grade	18458	255-1	SCH-grade-12427_cases.xml	0
piNka	pin3ka	piṅka	pinka	grade	18459	255-1	SCH-grade-12427_cases.xml	0
piNgana	pin3gana	piṅgana	pingana	grade	18460	255-1	SCH-grade-12427_cases.xml	0
piNgalekzaRa	pin3galeks2an2a	piṅgalekṣaṇa	pingalekṣana	grade	18462	255-1	SCH-grade-12427_cases.xml	0
piNgita	pin3gita	piṅgita	pingita	grade	18465	255-1	SCH-grade-12427_cases.xml	0
piNgyamAna	pin3gyama1na	piṅgyamāna	pingyamāna	grade	18468	255-1	SCH-grade-12427_cases.xml	0
picUpUpa	picu1pu1pa	picūpūpa	picūpūpa	grade	18472	255-1	SCH-grade-12427_cases.xml	0
piYCola	pin5chola	piñchola	pinchola	grade	18479	255-2	SCH-grade-12427_cases.xml	0
piwakatraya	pit2akatraya	piṭakatraya	piṭakatraya	grade	18484	255-2	SCH-grade-12427_cases.xml	0
piRqakara	pin2d2akara	piṇḍakara	pinḍakara	grade	18487	255-2	SCH-grade-12427_cases.xml	0
piRqakAzWa	pin2d2aka1s2t2ha	piṇḍakāṣṭha	pinḍakāṣṭha	grade	18488	255-2	SCH-grade-12427_cases.xml	0
piRqagocarika	pin2d2agocarika	piṇḍagocarika	pinḍagocarika	grade	18489	255-2	SCH-grade-12427_cases.xml	0
piRqapAtaviDi	pin2d2apa1ta(vidhi)	piṇḍapātavidhi	pinḍapātavidhi	grade	18491	255-2	SCH-grade-12427_cases.xml	0
piRqapAtin	pin2d2apa1tin	piṇḍapātin	pinḍapātin	grade	18492	255-2	SCH-grade-12427_cases.xml	0
piRqalikA	pin2d2alika1	piṇḍalikā	pinḍalikā	grade	18495	255-2	SCH-grade-12427_cases.xml	0
piRqavAlukA	pin2d2ava1luka1	piṇḍavālukā	pinḍavālukā	grade	18496	255-2	SCH-grade-12427_cases.xml	0
piRqAlU	pin2d2a1lu1	piṇḍālū	pinḍālū	grade	18502	255-3	SCH-grade-12427_cases.xml	0
piRqIdruma	pin2d2i1druma	piṇḍīdruma	pinḍīdruma	grade	18507	255-3	SCH-grade-12427_cases.xml	0
piRqIyati	pin2d2i1y(ati)	piṇḍīyati	pinḍīyati	grade	18508	255-3	SCH-grade-12427_cases.xml	0
piRqIvfkza	pin2d2i1vr2ks2a	piṇḍīvṛkṣa	pinḍīvṛkṣa	grade	18510	255-3	SCH-grade-12427_cases.xml	0
piRqeSUra	pin2d2es4u1ra	piṇḍeśūra	pinḍeśūra	grade	18512	255-3	SCH-grade-12427_cases.xml	0
piRqodaka	pin2d2odaka	piṇḍodaka	pinḍodaka	grade	18513	255-3	SCH-grade-12427_cases.xml	0
piRyAkaganDa	Pin2ya1kagandha	piṇyākagandha	pinyākagandha	grade	18516	255-3	SCH-grade-12427_cases.xml	0
pitfvipina	pitr2vipina	pitṛvipina	pitṛvipina	grade	18525	255-3	SCH-grade-12427_cases.xml	0
pittaka	pittaka	pittaka	pittaka	grade	18528	256-1	SCH-grade-12427_cases.xml	0
piTura	pithura	pithura	pithura	grade	18531	256-1	SCH-grade-12427_cases.xml	0
pinAkaDanvan	pina1kadhanvan	pinākadhanvan	pinākadhanvan	grade	18533	256-1	SCH-grade-12427_cases.xml	0
pipAyayizu	pipa1yayis2u	pipāyayiṣu	pipāyayiṣu	grade	18537	256-1	SCH-grade-12427_cases.xml	0
pippoda	pippoda	pippoda	pippoda	grade	18543	256-1	SCH-grade-12427_cases.xml	0
pilapilatKalli	pilapilatkhalli	pilapilatkhalli	pilapilatkhalli	grade	18544	256-1	SCH-grade-12427_cases.xml	0
pillI	pilli1	pillī	pillī	grade	18546	256-1	SCH-grade-12427_cases.xml	0
piSAcakin	pis4a1cakin	piśācakin	piśācakin	grade	18549	256-1	SCH-grade-12427_cases.xml	0
piSAcikA	pis4a1cika1	piśācikā	piśācikā	grade	18552	256-1	SCH-grade-12427_cases.xml	0
piSikApisvApanasvAdaH	pis4ika1pi[sva1panasva1dah2]	piśikāpisvāpanasvādaḥ	piśikāpisvāpanasvāda	grade	18554	256-1	SCH-grade-12427_cases.xml	0
piSla	pis4la	piśla	piśla	grade	18561	256-2	SCH-grade-12427_cases.xml	0
pizwapaYcANgula	pis2t2apan5ca1n3gula	piṣṭapañcāṅgula	piṣṭapancāngula	grade	18564	256-2	SCH-grade-12427_cases.xml	0
pizwapAdaka	pis2t2apa1daka	piṣṭapādaka	piṣṭapādaka	grade	18565	256-2	SCH-grade-12427_cases.xml	0
pizwAtakita	pis2t2a1takita	piṣṭātakita	piṣṭātakita	grade	18568	256-2	SCH-grade-12427_cases.xml	0
pizwAsu	pis2t2a1su	piṣṭāsu	piṣṭāsu	grade	18569	256-2	SCH-grade-12427_cases.xml	0
pIWabanDa	pi1t2habandha	pīṭhabandha	pīṭhabandha	grade	18572	256-2	SCH-grade-12427_cases.xml	0
pIqAkArin	pi1d2a1ka1rin	pīḍākārin	pīḍākārin	grade	18578	256-3	SCH-grade-12427_cases.xml	0
pIqikA	pi1d2ika1	pīḍikā	pīḍikā	grade	18580	256-3	SCH-grade-12427_cases.xml	0
pItacara	pi1tacara	pītacara	pītacara	grade	18583	256-3	SCH-grade-12427_cases.xml	0
pItapAda	pi1tapa1da	pītapāda	pītapāda	grade	18585	256-3	SCH-grade-12427_cases.xml	0
pItaraktIkfta	pi1tarakti1kr2ta	pītaraktīkṛta	pītaraktīkṛta	grade	18589	256-3	SCH-grade-12427_cases.xml	0
pItavasana	pi1tavasana	pītavasana	pītavasana	grade	18591	256-3	SCH-grade-12427_cases.xml	0
pItIkfta	pi1ti1kr2ta	pītīkṛta	pītīkṛta	grade	18593	256-3	SCH-grade-12427_cases.xml	0
pIpalutA	Pi1paluta1	pīpalutā	pīpalutā	grade	18596	256-3	SCH-grade-12427_cases.xml	0
pIyUzajalaDi	pi1yu1s2ajaladhi	pīyūṣajaladhi	pīyūṣajaladhi	grade	18597	256-3	SCH-grade-12427_cases.xml	0
pIyUzapAnAyate	pi1yu1s2apa1na1y(ate)	pīyūṣapānāyate	pīyūṣapānāyate	grade	18599	256-3	SCH-grade-12427_cases.xml	0
pIlupa	pi1lupa	pīlupa	pīlupa	grade	18601	256-3	SCH-grade-12427_cases.xml	0
pIlU	pi1lu1	pīlū	pīlū	grade	18603	257-1	SCH-grade-12427_cases.xml	0
puNKAnupuNKa	pun3kha1nupun3kha	puṅkhānupuṅkha	punkhānupunkha	grade	18610	257-1	SCH-grade-12427_cases.xml	0
pucCay	pucchay	pucchay	pucchay	grade	18611	257-1	SCH-grade-12427_cases.xml	0
puYjIBAva	pun5ji1bha1va	puñjībhāva	punjībhāva	grade	18614	257-1	SCH-grade-12427_cases.xml	0
puwatA	put2ata1	puṭatā	puṭatā	grade	18619	257-1	SCH-grade-12427_cases.xml	0
puwApuwa	put2a1put2a	puṭāpuṭa	puṭāpuṭa	grade	18622	257-1	SCH-grade-12427_cases.xml	0
puRqrekzukA	pun2d2reks2uka1	puṇḍrekṣukā	punḍrekṣukā	grade	18633	257-2	SCH-grade-12427_cases.xml	0
puRyaBarat	pun2yabharat	puṇyabharat	punyabharat	grade	18637	257-2	SCH-grade-12427_cases.xml	0
puRyaBAgin	pun2yabha1gin	puṇyabhāgin	punyabhāgin	grade	18638	257-2	SCH-grade-12427_cases.xml	0
punarAgati	punara1gati	punarāgati	punarāgati	grade	18656	257-3	SCH-grade-12427_cases.xml	0
punaruktayati	punaruktayati	punaruktayati	punaruktayati	grade	18658	257-3	SCH-grade-12427_cases.xml	0
punarudIrita	punarudi1rita	punarudīrita	punarudīrita	grade	18659	257-3	SCH-grade-12427_cases.xml	0
punaHsaMjIvana	punah2sam2ji1vana	punaḥsaṃjīvana	punaḥsanjīvana	grade	18670	257-3	SCH-grade-12427_cases.xml	0
punda	punda	punda	punda	grade	18673	257-3	SCH-grade-12427_cases.xml	0
puMnAgatA	pum2na1gata1	puṃnāgatā	punnāgatā	grade	18674	258-1	SCH-grade-12427_cases.xml	0
puradrohin	puradrohin	puradrohin	puradrohin	grade	18677	258-1	SCH-grade-12427_cases.xml	0
puradvezin	puradves2in	puradveṣin	puradveṣin	grade	18678	258-1	SCH-grade-12427_cases.xml	0
puraDUrta	puradhu1rta	puradhūrta	puradhūrta	grade	18679	258-1	SCH-grade-12427_cases.xml	0
puraMdaragiri	Puram2daragiri	puraṃdaragiri	purandaragiri	grade	18680	258-1	SCH-grade-12427_cases.xml	0
puraMdaradiS	Puram2daradis4	puraṃdaradiś	purandaradiś	grade	18681	258-1	SCH-grade-12427_cases.xml	0
puranDrikA	purandhrika1	purandhrikā	purandhrikā	grade	18682	258-1	SCH-grade-12427_cases.xml	0
puraripu	puraripu	puraripu	puraripu	grade	18684	258-1	SCH-grade-12427_cases.xml	0
puravanyA	puravanya1	puravanyā	puravanyā	grade	18685	258-1	SCH-grade-12427_cases.xml	0
puraScAraka	puras4ca1raka	puraścāraka	puraścāraka	grade	18690	258-1	SCH-grade-12427_cases.xml	0
puraScArin	puras4ca1rin	puraścārin	puraścārin	grade	18691	258-1	SCH-grade-12427_cases.xml	0
puraHsaratA	purah2sarata1	puraḥsaratā	puraḥsaratā	grade	18697	258-1	SCH-grade-12427_cases.xml	0
purahara	purahara	purahara	purahara	grade	18699	258-1	SCH-grade-12427_cases.xml	0
purAgu	pura1gu	purāgu	purāgu	grade	18701	258-2	SCH-grade-12427_cases.xml	0
purARakavi	pura1n2akavi	purāṇakavi	purānakavi	grade	18702	258-2	SCH-grade-12427_cases.xml	0
purARakavitar	pura1n2akavitar	purāṇakavitar	purānakavitar	grade	18703	258-2	SCH-grade-12427_cases.xml	0
purAtanamuni	Pura1tanamuni	purātanamuni	purātanamuni	grade	18707	258-2	SCH-grade-12427_cases.xml	0
purADizWAyikA	pura1dhis2t2ha1yika1	purādhiṣṭhāyikā	purādhiṣṭhāyikā	grade	18708	258-2	SCH-grade-12427_cases.xml	0
purudaMSas	purudam2s4as	purudaṃśas	purudanśas	grade	18712	258-2	SCH-grade-12427_cases.xml	0
purudaMSoniSAcara	purudam2s4onis4a1cara	purudaṃśoniśācara	purudanśoniśācara	grade	18713	258-2	SCH-grade-12427_cases.xml	0
puruzataru	purus2ataru	puruṣataru	puruṣataru	grade	18718	258-2	SCH-grade-12427_cases.xml	0
puruzaBfti	purus2abhr2ti	puruṣabhṛti	puruṣabhṛti	grade	18720	258-2	SCH-grade-12427_cases.xml	0
puruzarata	purus2arata	puruṣarata	puruṣarata	grade	18721	258-2	SCH-grade-12427_cases.xml	0
puruzavfkza	purus2avr2ks2a	puruṣavṛkṣa	puruṣavṛkṣa	grade	18723	258-2	SCH-grade-12427_cases.xml	0
puruzopasfpta	purus2opasr2pta	puruṣopasṛpta	puruṣopasṛpta	grade	18726	258-3	SCH-grade-12427_cases.xml	0
puruzopasfptaka	purus2opasr2ptaka	puruṣopasṛptaka	puruṣopasṛptaka	grade	18727	258-3	SCH-grade-12427_cases.xml	0
puruhUtagopaka	puruhu1tagopaka	puruhūtagopaka	puruhūtagopaka	grade	18728	258-3	SCH-grade-12427_cases.xml	0
puruhUtasuta	Puruhu1tasuta	puruhūtasuta	puruhūtasuta	grade	18729	258-3	SCH-grade-12427_cases.xml	0
purojuz	purojus2	purojuṣ	purojuṣ	grade	18732	258-3	SCH-grade-12427_cases.xml	0
puroBAgitA	purobha1gita1	purobhāgitā	purobhāgitā	grade	18736	258-3	SCH-grade-12427_cases.xml	0
puroBAgitva	purobha1gitva	purobhāgitva	purobhāgitva	grade	18737	258-3	SCH-grade-12427_cases.xml	0
puroyAyin	puroya1yin	puroyāyin	puroyāyin	grade	18739	258-3	SCH-grade-12427_cases.xml	0
pulinAyate	pulina1y(ate)	pulināyate	pulināyate	grade	18750	259-1	SCH-grade-12427_cases.xml	0
pulomAtmajA	Puloma1tmaja1	pulomātmajā	pulomātmajā	grade	18753	259-1	SCH-grade-12427_cases.xml	0
pulkasaka	Pulkasaka	pulkasaka	pulkasaka	grade	18754	259-1	SCH-grade-12427_cases.xml	0
puzkaramaRi	pus2karaman2i	puṣkaramaṇi	puṣkaramani	grade	18758	259-1	SCH-grade-12427_cases.xml	0
puzpakadeva	Pus2pakadeva	puṣpakadeva	puṣpakadeva	grade	18764	259-1	SCH-grade-12427_cases.xml	0
puzpakAYcI	pus2paka1n5ci1	puṣpakāñcī	puṣpakāncī	grade	18766	259-1	SCH-grade-12427_cases.xml	0
puzpakodaRqa	pus2pakodan2d2a	puṣpakodaṇḍa	puṣpakodanḍa	grade	18768	259-1	SCH-grade-12427_cases.xml	0
puzpakodaRqapARi	pus2pakodan2d2apa1n2i	puṣpakodaṇḍapāṇi	puṣpakodanḍapāni	grade	18769	259-1	SCH-grade-12427_cases.xml	0
puzpacalanakA	pus2pacalanaka1	puṣpacalanakā	puṣpacalanakā	grade	18770	259-1	SCH-grade-12427_cases.xml	0
puzpacCidra	pus2pacchidra	puṣpacchidra	puṣpacchidra	grade	18772	259-2	SCH-grade-12427_cases.xml	0
puzpataru	pus2pataru	puṣpataru	puṣpataru	grade	18773	259-2	SCH-grade-12427_cases.xml	0
puzpapawwa	pus2papat2t2a	puṣpapaṭṭa	puṣpapaṭṭa	grade	18775	259-2	SCH-grade-12427_cases.xml	0
puzpapAyin	pus2papa1yin	puṣpapāyin	puṣpapāyin	grade	18777	259-2	SCH-grade-12427_cases.xml	0
puzpabawu	pus2pabat2u	puṣpabaṭu	puṣpabaṭu	grade	18779	259-2	SCH-grade-12427_cases.xml	0
puzpaSara	pus2pas4ara	puṣpaśara	puṣpaśara	grade	18791	259-2	SCH-grade-12427_cases.xml	0
puzpAkarasamaya	pus2pa1karasamaya	puṣpākarasamaya	puṣpākarasamaya	grade	18796	259-3	SCH-grade-12427_cases.xml	0
puzpAyamARa	pus2pa1yama1n2a	puṣpāyamāṇa	puṣpāyamāna	grade	18800	259-3	SCH-grade-12427_cases.xml	0
puzpAvacUla	pus2pa1vacu1la	puṣpāvacūla	puṣpāvacūla	grade	18801	259-3	SCH-grade-12427_cases.xml	0
pustakft	pustakr2t	pustakṛt	pustakṛt	grade	18808	259-3	SCH-grade-12427_cases.xml	0
pustaBARqa	pustabha1n2d2a	pustabhāṇḍa	pustabhānḍa	grade	18809	259-3	SCH-grade-12427_cases.xml	0
pUgatiTi	pu1gatithi	pūgatithi	pūgatithi	grade	18811	259-3	SCH-grade-12427_cases.xml	0
pUgIpAdapa	pu1gi1pa1dapa	pūgīpādapa	pūgīpādapa	grade	18813	259-3	SCH-grade-12427_cases.xml	0
pUtatA	pu1tata1	pūtatā	pūtatā	grade	18817	260-1	SCH-grade-12427_cases.xml	0
pUtaMmanya	pu1tam2manya	pūtaṃmanya	pūtammanya	grade	18819	260-1	SCH-grade-12427_cases.xml	0
pUtikiwwa	pu1tikit2t2a	pūtikiṭṭa	pūtikiṭṭa	grade	18822	260-1	SCH-grade-12427_cases.xml	0
pUtipuzpa	pu1tipus2pa	pūtipuṣpa	pūtipuṣpa	grade	18823	260-1	SCH-grade-12427_cases.xml	0
pUtkA	pu1tka1	pūtkā	pūtkā	grade	18827	260-1	SCH-grade-12427_cases.xml	0
pUpAyate	pu1pa1y(ate)	pūpāyate	pūpāyate	grade	18829	260-1	SCH-grade-12427_cases.xml	0
pUrayati	pu1r(ayati)	pūrayati	pūrayati	grade	18833	260-1	SCH-grade-12427_cases.xml	0
pUriman	pu1riman	pūriman	pūriman	grade	18834	260-1	SCH-grade-12427_cases.xml	0
pUruzAyitarata	pu1rus2a1yitarata	pūruṣāyitarata	pūruṣāyitarata	grade	18836	260-1	SCH-grade-12427_cases.xml	0
pUrRakadvIpaka	Pu1rn2akadvi1paka	pūrṇakadvīpaka	pūrnakadvīpaka	grade	18839	260-1	SCH-grade-12427_cases.xml	0
pUrRapramARa	pu1rn2aprama1n2a	pūrṇapramāṇa	pūrnapramāna	grade	18843	260-2	SCH-grade-12427_cases.xml	0
pUrRayate	pu1rn2ay(ate)	pūrṇayate	pūrnayate	grade	18846	260-2	SCH-grade-12427_cases.xml	0
pUrvagiri	pu1rvagiri	pūrvagiri	pūrvagiri	grade	18854	260-2	SCH-grade-12427_cases.xml	0
pUrvadUta	pu1rvadu1ta	pūrvadūta	pūrvadūta	grade	18858	260-2	SCH-grade-12427_cases.xml	0
pUrvapakzapAtin	pu1rvapaks2apa1tin	pūrvapakṣapātin	pūrvapakṣapātin	grade	18860	260-2	SCH-grade-12427_cases.xml	0
pUrvaBuktika	pu1rvabhuktika	pūrvabhuktika	pūrvabhuktika	grade	18864	260-2	SCH-grade-12427_cases.xml	0
pUrvaraNgatA	pu1rvaran3gata1	pūrvaraṅgatā	pūrvarangatā	grade	18866	260-3	SCH-grade-12427_cases.xml	0
pUrvasuhfd	pu1rvasuhr2d	pūrvasuhṛd	pūrvasuhṛd	grade	18870	260-3	SCH-grade-12427_cases.xml	0
pUrvApadAna	pu1rva1pada1na	pūrvāpadāna	pūrvāpadāna	grade	18872	260-3	SCH-grade-12427_cases.xml	0
pUrvAparagAmitva	pu1rva1paraga1mitva	pūrvāparagāmitva	pūrvāparagāmitva	grade	18873	260-3	SCH-grade-12427_cases.xml	0
pUrvAvasTA	pu1rva1vastha1	pūrvāvasthā	pūrvāvasthā	grade	18874	260-3	SCH-grade-12427_cases.xml	0
pUlI	pu1li1	pūlī	pūlī	grade	18879	260-3	SCH-grade-12427_cases.xml	0
pUzadfzad	pu1s2adr2s2ad	pūṣadṛṣad	pūṣadṛṣad	grade	18880	260-3	SCH-grade-12427_cases.xml	0
pfTagastfvacAlI	pr2thagastr2vaca1li1	pṛthagastṛvacālī	pṛthagastṛvacālī	grade	18886	260-3	SCH-grade-12427_cases.xml	0
pfTAtanUja	Pr2tha1tanu1ja	pṛthātanūja	pṛthātanūja	grade	18889	261-1	SCH-grade-12427_cases.xml	0
pfTIya	pr2thi1ya	pṛthīya	pṛthīya	grade	18893	261-1	SCH-grade-12427_cases.xml	0
pfTuDAman	pr2thudha1man	pṛthudhāman	pṛthudhāman	grade	18897	261-1	SCH-grade-12427_cases.xml	0
pfTvIpraSAstar	pr2thvi1pras4a1star	pṛthvīpraśāstar	pṛthvīpraśāstar	grade	18899	261-1	SCH-grade-12427_cases.xml	0
pfzadAku	pr2s2ada1ku	pṛṣadāku	pṛṣadāku	grade	18909	261-1	SCH-grade-12427_cases.xml	0
pfzwimAMsAdana	pr2s2t2ima1msa1dana	pṛṣṭimāṃsādana	pṛṣṭimānsādana	grade	18913	261-1	SCH-grade-12427_cases.xml	0
pfzwilagna	pr2s2t2ilagna	pṛṣṭilagna	pṛṣṭilagna	grade	18914	261-2	SCH-grade-12427_cases.xml	0
pfzWadAtf	pr2s2t2hada1tr2	pṛṣṭhadātṛ	pṛṣṭhadātṛ	grade	18919	261-2	SCH-grade-12427_cases.xml	0
pfzWIkfta	pr2s2t2hi1kr2ta	pṛṣṭhīkṛta	pṛṣṭhīkṛta	grade	18924	261-2	SCH-grade-12427_cases.xml	0
pewika	pet2ika	peṭika	peṭika	grade	18930	261-2	SCH-grade-12427_cases.xml	0
peWa	pet2ha	peṭha	peṭha	grade	18933	261-2	SCH-grade-12427_cases.xml	0
peRWAsTAna	pen2t2ha1stha1na	peṇṭhāsthāna	penṭhāsthāna	grade	18934	261-2	SCH-grade-12427_cases.xml	0
peSalaganDi	pes4alagandhi	peśalagandhi	peśalagandhi	grade	18940	261-3	SCH-grade-12427_cases.xml	0
peSikA	pes4ika1	peśikā	peśikā	grade	18941	261-3	SCH-grade-12427_cases.xml	0
pESAca	Pais4a1ca	paiśāca	paiśāca	grade	18947	261-3	SCH-grade-12427_cases.xml	0
pESAcya	pais4a1cya	paiśācya	paiśācya	grade	18948	261-3	SCH-grade-12427_cases.xml	0
poI	poi1	poī	poī	grade	18951	261-3	SCH-grade-12427_cases.xml	0
powana	pot2ana	poṭana	poṭana	grade	18956	261-3	SCH-grade-12427_cases.xml	0
powalita	pot2alita	poṭalita	poṭalita	grade	18957	261-3	SCH-grade-12427_cases.xml	0
pozaRatA	pos2an2ata1	poṣaṇatā	poṣanatā	grade	18967	262-1	SCH-grade-12427_cases.xml	0
pOtA	pauta1	pautā	pautā	grade	18975	262-1	SCH-grade-12427_cases.xml	0
pOdanapura	Paudanapura	paudanapura	paudanapura	grade	18976	262-1	SCH-grade-12427_cases.xml	0
pOravapura	Pauravapura	pauravapura	pauravapura	grade	18981	262-1	SCH-grade-12427_cases.xml	0
pOravyAvahArika	pauravya1vaha1rika	pauravyāvahārika	pauravyāvahārika	grade	18982	262-1	SCH-grade-12427_cases.xml	0
pOruzaBAzin	paurus2abha1s2in	pauruṣabhāṣin	pauruṣabhāṣin	grade	18983	262-1	SCH-grade-12427_cases.xml	0
pOruzavAdin	paurus2ava1din	pauruṣavādin	pauruṣavādin	grade	18984	262-1	SCH-grade-12427_cases.xml	0
pOzaDaveSman	paus2adhaves4man	pauṣadhaveśman	pauṣadhaveśman	grade	18990	262-2	SCH-grade-12427_cases.xml	0
pOzaDaSAlA	paus2adhas4a1la1	pauṣadhaśālā	pauṣadhaśālā	grade	18991	262-2	SCH-grade-12427_cases.xml	0
pOzaDOkas	paus2adhaukas	pauṣadhaukas	pauṣadhaukas	grade	18992	262-2	SCH-grade-12427_cases.xml	0
pOzkareya	paus2kareya	pauṣkareya	pauṣkareya	grade	18993	262-2	SCH-grade-12427_cases.xml	0
pOzpacApa	paus2paca1pa	pauṣpacāpa	pauṣpacāpa	grade	18994	262-2	SCH-grade-12427_cases.xml	0
pOzpikI	paus2piki1	pauṣpikī	pauṣpikī	grade	18995	262-2	SCH-grade-12427_cases.xml	0
prakawakandalAditya	Prakat2akandala1ditya	prakaṭakandalāditya	prakaṭakandalāditya	grade	18998	262-2	SCH-grade-12427_cases.xml	0
prakarAyate	prakara1y(ate)	prakarāyate	prakarāyate	grade	19002	262-2	SCH-grade-12427_cases.xml	0
prakarmamAsa	prakarmama1sa	prakarmamāsa	prakarmamāsa	grade	19003	262-2	SCH-grade-12427_cases.xml	0
prakAmya	praka1mya	prakāmya	prakāmya	grade	19006	262-2	SCH-grade-12427_cases.xml	0
prakASana	praka1s4ana	prakāśana	prakāśana	grade	19008	262-2	SCH-grade-12427_cases.xml	0
prakASamAnatva	praka1s4ama1natva	prakāśamānatva	prakāśamānatva	grade	19009	262-2	SCH-grade-12427_cases.xml	0
prakASayuvatI	praka1s4ayuvati1	prakāśayuvatī	prakāśayuvatī	grade	19010	262-2	SCH-grade-12427_cases.xml	0
prakASABeda	praka1s4a1bheda	prakāśābheda	prakāśābheda	grade	19011	262-3	SCH-grade-12427_cases.xml	0
